Iteration	Posterior	Likelihood	Prior	age_occidentalis	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
9160	-7150.367	-7433.063	282.6954	0.08332057	343632.2	0.000524081	0.000571895	0.00114745	0.000220608	0.000771094	0.0051949	0.000694086	0.000447157	0.000438276	0.00107257	0.000656736	0.00114445	0.000564166	0.000582491	0.000523231	0.000599704	0.000207228	0.000473693	0.00094143	0.000244757	0.000924859	0.000762684	0.000397419	0.000409993	0.000973977	0.000817478	0.00206133	0.000352813	0.00131446	0.000446777	0.0012143	0.000697736	0.00170411	0.000385736	0.00262565	0.000781451	0.000269122	0.000795029	0.000846688	0.000499572	0.00184762	0.000525469	0.000535762	0.00114501	0.00116176	0.000831763	0.000121377	0.000573639	0.000350092	0.00100767	0.000667749	0.000600229	0.00192917	0.000791948	0.0006577419	0.3863008	0.221141	0.127719	0.0875918	0.130388	0.206748	0.226413	0.03165574	-7.326698	0.997832	0.999445	1.00055	1.00217	0.347433	0.155548	0.155476	0.341543	0.4179565	0.07573931
9170	-7149.746	-7434.822	285.076	0.4460788	76388.96	0.00118436	0.000743873	0.000718887	0.000218629	0.000872511	0.00237823	0.000673897	0.000575914	0.000393606	0.000791714	0.000369696	0.00125347	0.000733323	0.00128589	0.000695784	0.00121051	0.000435589	0.000393226	0.000699387	0.000958894	0.000365079	0.000961363	0.000756182	0.00134026	0.000630942	0.000359203	0.000548578	0.000671393	0.000286488	0.000595175	0.000768578	0.000957306	0.00161168	0.00120765	0.00107598	0.000820023	0.000812238	0.00150424	0.000603185	0.000656415	0.00203028	0.000722086	0.000956206	0.000446111	0.000679879	0.00127702	0.00192456	0.000353626	0.000740555	0.000327138	0.0005959	0.000285881	0.00262645	0.00411472	0.0007731068	-0.06894915	0.0914326	0.196879	0.0978139	0.208962	0.193265	0.211647	0.1018729	-7.165093	0.995405	0.998822	1.00117	1.0046	0.351048	0.157166	0.144744	0.347042	0.03292371	3.094209
9180	-7163.449	-7441.619	278.1702	0.4860296	169727.3	0.00125475	0.000397677	0.000898512	0.0019243	0.00091024	0.00331766	0.00199268	0.000329808	0.000432871	0.000231589	0.000502462	0.00146773	0.00136298	0.000521329	0.000578771	0.00128716	0.0014444	0.00131815	0.00101733	0.000645851	0.000759722	0.00121537	0.00071155	0.00183791	0.000885574	0.000499017	0.00072936	0.000577397	0.000797148	0.00187469	0.0016631	0.00198669	0.000628949	0.000145644	0.000400591	0.000812521	0.000723102	0.000758514	0.000632358	0.000617892	0.00185393	0.000628118	0.00162633	0.00119701	0.00111848	0.000752321	0.00054381	0.000585942	0.000842987	0.000569969	0.0010012	0.000737285	0.00189661	0.000834736	0.0008644554	-0.0549509	0.139425	0.194991	0.0968757	0.196103	0.186054	0.186551	0.2435964	-7.053411	0.996916	0.99921	1.00079	1.00309	0.364767	0.14535	0.150238	0.339644	0.1886455	1.291292
9190	-7145.571	-7437.677	292.1053	0.3638417	567164.4	0.000169978	0.000549968	0.000881949	0.000399513	0.000602561	0.00392149	0.000794184	0.000246365	0.000730794	0.000335823	0.000442626	0.00049867	0.0003289	0.000317848	0.000380923	0.00110309	0.000495936	0.000320311	0.000837482	0.0012763	0.000813738	0.000437709	0.000315119	0.00196717	0.000566126	0.000475806	0.000562884	0.000314259	0.000472042	0.00119636	0.000743516	0.000535327	0.000346778	0.000330354	0.00109633	0.000915317	0.000546885	0.000659853	0.00126853	0.000616855	0.000932268	0.000504259	0.000349129	0.000720156	0.000283072	0.000275149	0.00191278	0.00183165	0.00058574	0.000763275	0.000668138	0.000645395	0.0026418	0.00177881	0.0006611138	0.08379602	0.235627	0.199525	0.0749908	0.1885	0.19038	0.110977	0.0009969025	-7.321585	0.998313	0.999568	1.00043	1.00169	0.348246	0.146093	0.159644	0.346017	0.08479293	0.01175691
9200	-7154.49	-7436.344	281.8543	0.3660485	395559.6	0.000379703	0.000410878	0.00179132	0.00113475	0.000360416	0.00559412	0.000419636	0.0015852	0.000460231	0.000351521	0.000848304	0.00107997	0.000864171	0.00139126	0.000605402	0.000730153	0.000901043	0.00053532	0.00151944	0.00171811	0.00185839	0.000795767	0.00118737	0.000619553	0.00146703	0.000419601	0.00119281	0.000515581	0.000305031	0.000983379	0.000643905	0.00132604	0.00154732	0.000536939	0.00105172	0.00144842	0.000302147	0.00122558	0.000272085	0.000385936	0.00126406	0.000967345	0.000567601	0.00061529	0.000483284	0.000921704	0.000933599	0.000549018	0.000858317	0.000966223	0.00120285	0.000976442	0.00182481	0.000841865	0.0008322285	-0.1177389	0.217814	0.18602	0.0810348	0.246937	0.163678	0.104515	0.1331341	-7.091404	0.99798	0.999483	1.00052	1.00202	0.349527	0.149896	0.146831	0.353747	0.01539519	8.647773
9210	-7166.437	-7436.9	270.463	0.6236427	401266.7	0.00130006	0.0009715	0.00151102	0.000581579	0.000626965	0.00424606	0.00136155	0.00093515	0.00176954	0.000775362	0.000433467	0.000687816	0.00168234	0.000795768	0.00133214	0.000395029	0.000523484	0.000514148	0.0013668	0.000509147	0.000845218	0.00105257	0.000453983	0.0003027	0.00153022	0.000757829	0.000948606	0.000429821	0.000402241	0.00240126	0.000202619	0.00225808	0.00347867	0.00138612	0.00119329	0.000668289	0.000451286	0.00112368	0.000474455	0.00109108	0.00361019	0.00110227	0.00138713	0.000520794	0.00154417	0.000434112	0.000394995	0.00026958	0.000498444	0.000872561	0.000452582	0.00129307	0.00133276	0.000761946	0.0008680768	0.4402507	0.193683	0.186169	0.0810993	0.0678601	0.169538	0.301651	0.02549661	-7.04923	0.997994	0.999487	1.00051	1.00201	0.356471	0.144887	0.154879	0.343763	0.4657473	0.05474344
9220	-7146.582	-7433.373	286.7908	0.3749103	610235.1	0.000474713	0.000731876	0.000759637	0.000650748	0.0015147	0.00473762	0.000712276	0.000469833	0.000772039	0.000503808	0.000693844	0.000515184	0.000606412	0.000740478	0.0004099	0.000623105	0.0010778	0.00112173	0.000250404	0.000611929	0.000308999	0.000652655	0.000874789	0.000716536	0.0010766	0.000407229	0.00107886	0.000659203	0.000383167	0.00137963	0.000457325	0.00132026	0.0004361	0.00114378	0.00149673	0.000675833	0.000633807	0.000397999	0.00159194	0.00115201	0.0020326	0.00022223	0.000815571	0.00109431	0.00121119	0.000762313	0.000323625	0.000295228	0.00110083	0.000354966	0.000413682	0.00109447	0.00178048	0.000850751	0.0008079391	0.3021068	0.123266	0.081533	0.103505	0.3126	0.131269	0.247827	0.06655647	-7.121024	0.998373	0.999584	1.00042	1.00163	0.355061	0.149593	0.154266	0.34108	0.3686633	0.1805346
9230	-7141.226	-7433.465	292.239	0.3990021	195615.4	0.000429204	0.000250182	0.000403721	0.000485918	0.00106947	0.00197397	0.000893553	0.00130445	0.00051987	0.000249045	0.000568135	0.00100186	0.00100657	0.000474773	0.000384828	0.000778166	0.000185367	0.000381441	0.00054812	0.000355837	0.00014055	0.00201429	0.000745528	0.00115085	0.00048241	0.000746112	0.000746595	0.000859561	0.00035461	0.000323284	0.00083066	0.00057783	0.00111859	0.00103494	0.000787515	0.000518828	0.000499622	0.00105499	0.000676438	0.00044763	0.00184049	0.00138852	0.000563302	0.000455	0.000368592	0.00128047	0.000139628	0.000787822	0.000712466	0.000398037	0.000572256	0.000475565	0.00274198	0.000425098	0.0005823405	0.3454595	0.198979	0.223625	0.0855592	0.173005	0.139364	0.179468	0.004295156	-7.448455	0.997128	0.999264	1.00073	1.00288	0.346738	0.158574	0.15698	0.337708	0.3497546	0.01228049
9240	-7153.69	-7440.77	287.0797	0.2985526	437343.6	0.000414726	0.00145597	0.00119916	0.000605904	0.00137493	0.00232818	0.00140689	0.00139991	0.000734096	0.000982527	0.000756648	0.000294158	0.000587464	0.000628725	0.000187537	0.000373118	0.000486909	0.00169963	0.000581939	0.00108666	0.000528292	0.00122135	0.000773707	0.00075186	0.000453576	0.000250838	0.000446067	0.000413135	0.00028267	0.00221587	0.000155533	0.000720426	0.00146719	0.000759798	0.000783782	0.000228435	0.0011051	0.00169906	0.00170857	0.0004976	0.00146728	0.000779814	0.00076428	0.000371697	0.000404055	0.000631523	0.000424541	0.000628864	0.000409923	0.000924389	0.000266174	0.000532928	0.000799968	0.000917881	0.0006186459	-0.1668379	0.204106	0.157291	0.0918781	0.242064	0.0834621	0.221199	0.2033012	-7.387978	0.998079	0.999508	1.00049	1.00192	0.371158	0.142936	0.151998	0.333908	0.03646326	5.575508
9250	-7131.147	-7432.868	301.721	0.3144876	793496.6	0.00017671	0.000540496	0.00126368	0.000260411	0.000562236	0.00408871	0.000376037	0.000529299	0.000902211	0.000495582	0.000520311	0.000563737	0.000696038	0.000248712	0.000581598	0.000543161	0.000357503	0.000483662	0.00053423	0.000602517	0.000312047	0.000715826	0.00103142	0.000690775	0.000787367	0.000483806	0.00114229	0.000540231	0.000961897	0.000612978	0.000321284	0.00136112	0.000704595	0.000420084	0.00116248	0.000435902	0.000571006	0.000397364	0.000564165	0.00028805	0.000732829	0.000578432	0.000252138	0.00030626	0.00019594	0.000860259	0.000466711	0.000275828	0.000930399	0.000465737	0.000288705	0.000183611	0.00146516	0.000913434	0.0004970064	0.1454781	0.205479	0.204325	0.113872	0.181286	0.130435	0.164603	0.1940861	-7.606908	0.998573	0.999635	1.00036	1.00143	0.359044	0.149254	0.158875	0.332827	0.3395642	0.5715741
9260	-7132.828	-7432.332	299.5042	0.5768657	688779.7	0.000247293	0.000200007	0.00114967	0.000213308	0.00124277	0.00231292	0.000601992	0.000401153	0.000749158	0.000358689	0.000470333	0.000571958	0.00107492	0.00055382	0.000829962	0.000480201	0.000366036	0.000465627	0.000543914	0.000902948	0.000442269	0.000964005	0.000408026	0.000718808	0.000487146	0.000362768	0.000481076	0.000196698	0.000175457	0.00107207	0.000711925	0.000563111	0.000369757	0.000743913	0.000814413	0.000221111	0.000470424	0.000318118	0.000261712	0.0003696	0.00232288	0.000753531	0.000338886	0.000245623	0.000315485	0.000354212	0.000154986	0.000693267	0.000649628	0.000546308	0.000274014	0.00103793	0.00243773	0.000466331	0.0005329813	0.29166	0.187531	0.213069	0.132394	0.0859622	0.160334	0.22071	0.1605454	-7.537024	0.998469	0.999608	1.00039	1.00153	0.358965	0.149574	0.157048	0.334414	0.4522053	0.3550276
9270	-7159.89	-7437.737	277.8468	0.3593734	26773.88	0.00137381	0.00069988	0.00101173	0.000339864	0.00178631	0.00246195	0.000593532	0.000366075	0.00082204	0.00110147	0.000838703	0.000571805	0.000912601	0.000575974	0.000390522	0.000689221	0.000526774	0.00148039	0.00204402	0.000500375	0.000887484	0.00139394	0.000790059	0.00062668	0.000730236	0.00116941	0.00057757	0.00126908	0.000377733	0.000797428	0.000434869	0.00101267	0.00064774	0.00144099	0.000679354	0.000704128	0.000606051	0.00172276	0.00130585	0.00091025	0.00325027	0.000664152	0.000544309	0.000255974	0.00069283	0.00081607	0.00115295	0.00203921	0.00242486	0.00104746	0.00109031	0.000892107	0.00280066	0.0026796	0.0009112653	0.01034801	0.112277	0.161675	0.085485	0.115447	0.149925	0.375191	0.1281003	-7.000676	0.992242	0.998005	1.00197	1.00778	0.360531	0.151274	0.152323	0.335873	0.1384483	0.9252572
9280	-7156.641	-7436.183	279.5422	0.2424794	550494.7	0.000604404	0.000471946	0.000991695	0.00207833	0.00106181	0.00276111	0.000531728	0.000538558	0.000592725	0.000352044	0.000626852	0.000863139	0.00094987	0.00122267	0.000759605	0.000824402	0.000840911	0.00144595	0.000527551	0.000561341	0.000642813	0.000404289	0.00101301	0.00167495	0.000428437	0.00124469	0.00201047	0.000922653	0.000446154	0.000740703	0.000310213	0.000619809	0.000423358	0.000825752	0.000598475	0.000948891	0.000698463	0.000813786	0.00133516	0.000324187	0.00227132	0.000984043	0.000657152	0.000541714	0.000874816	0.000420119	0.000745871	0.0016529	0.000616572	0.00165067	0.000489851	0.00328557	0.00415122	0.00130584	0.0008015103	-0.146041	0.150066	0.128492	0.147348	0.128293	0.187125	0.258676	0.2827474	-7.129013	0.998287	0.999562	1.00044	1.00171	0.351299	0.1474	0.15289	0.348411	0.1367064	2.068282
9290	-7140.058	-7441.848	301.7903	0.1841693	220109.8	0.000367753	0.000459017	0.000575665	0.000530711	0.000762416	0.00174901	0.000814754	0.000486824	0.000653011	0.000314679	0.000415739	0.00060145	0.000468416	0.00064484	0.00103815	0.000930703	0.000458655	0.00045587	0.00158164	0.000983587	0.000649816	0.000530951	0.00062499	0.000313367	0.0013869	0.000547936	0.0010418	0.00154171	0.000598221	0.000537346	0.000487006	0.000461093	0.000504601	0.000892151	0.0012956	0.000689289	0.000494552	0.000438233	0.000342357	0.000977917	0.00346983	0.000289007	0.00024998	0.000472974	0.00111032	0.000332055	0.000358095	0.000906167	0.000545307	0.000317121	0.000956696	0.000353887	0.00132519	0.000480395	0.0006411211	0.09397844	0.170579	0.137866	0.0868262	0.302836	0.168732	0.13316	0.0007211001	-7.352292	0.997292	0.999307	1.00069	1.00271	0.355204	0.146137	0.161569	0.33709	0.09469954	0.00761461
9300	-7141.466	-7430.413	288.9469	0.2773664	746043.9	0.000564709	0.000474923	0.000757831	0.000247398	0.00125607	0.0034234	0.000449801	0.000484936	0.000637225	0.000748954	0.000331973	0.000939669	0.0011199	0.000900324	0.000703039	0.000546013	0.000286532	0.000501834	0.000259608	0.000374265	0.000396653	0.000690657	0.00072836	0.000738291	0.000403137	0.000462096	0.000343791	0.000834093	0.000414585	0.00104627	0.000418294	0.00140482	0.00090605	0.000640702	0.00101671	0.000947283	0.000630896	0.000535921	0.00119613	0.00042214	0.00121476	0.00112861	0.000159631	0.000416561	0.00076835	0.00024847	0.000259843	0.000790136	0.000905616	0.000462757	0.000638466	0.00115438	0.00732727	0.00158428	0.000640769	-0.05527143	0.231854	0.149812	0.113259	0.203833	0.146686	0.154555	0.07688402	-7.352842	0.998529	0.999624	1.00038	1.00147	0.354456	0.146871	0.155778	0.342894	0.02161259	3.557372
9310	-7140.958	-7429.671	288.7132	0.3499188	692956.4	0.000949703	0.000144832	0.00101215	0.000283816	0.00135186	0.0049345	0.000372339	0.00031225	0.000378488	0.000609417	0.000200871	0.00133386	0.000716554	0.000917372	0.00126568	0.00111262	0.00067135	0.00051988	0.00105794	0.000251323	0.000881009	0.000335468	0.000547968	0.000520722	0.00073021	0.000400371	0.000500106	0.000713575	0.000284918	0.000853497	0.0011527	0.000650569	0.000209364	0.000326135	0.000646624	0.00182305	0.000542682	0.000615961	0.000660495	0.00115045	0.00165889	0.000238475	0.000471752	0.000868376	0.000545427	0.000611298	0.000394071	0.000354435	0.00113944	0.000403522	0.000410877	0.000915054	0.00152741	0.00188987	0.0006330728	0.1200631	0.239065	0.190204	0.0917974	0.200434	0.104244	0.174255	0.02033662	-7.364925	0.998473	0.99961	1.00039	1.00153	0.355331	0.146345	0.154585	0.34374	0.1403997	0.144848
9320	-7146.853	-7435.716	288.8635	0.6282786	601445.2	0.00126079	0.000418935	0.000746848	0.00103437	0.00132738	0.0037921	0.000843303	0.000613155	0.000581464	0.000418189	0.00054747	0.000345504	0.000724826	0.000786814	0.000855051	0.00142001	0.00087061	0.000450198	0.000952453	0.000614089	0.000557051	0.000821565	0.00029836	0.00130691	0.0006631	0.000308912	0.000819085	0.000794652	0.00102829	0.000660973	0.00093431	0.000716802	0.000277972	0.000284612	0.00122072	0.00119149	0.000556136	0.000980741	0.000989761	0.000731382	0.00255916	0.000828342	0.00117959	0.000570459	0.000540535	0.000942673	0.000650246	0.000545617	0.000722775	0.000399051	0.0013058	0.000956546	0.00129718	0.00153564	0.000940047	0.01923825	0.157624	0.240944	0.150372	0.0884288	0.0645384	0.298093	0.07178799	-6.969581	0.998361	0.999581	1.00042	1.00164	0.356272	0.146287	0.159995	0.337445	0.09102624	0.7886516
9330	-7158.116	-7434.593	276.4768	0.2685083	139808.6	0.00031258	0.000392588	0.000592428	0.000215223	0.000349467	0.00293876	0.000353441	0.000548411	0.00247595	0.000343055	0.000770708	0.000902057	0.000868459	0.000397384	0.00189565	0.000782436	0.000817693	0.000815543	0.000438392	0.000844298	0.000618659	0.000702591	0.00249178	0.000397287	0.00075473	0.000541098	0.000734117	0.00048459	0.00125208	0.00136787	0.000547921	0.000391568	0.00132005	0.000504338	0.00123578	0.000582086	0.000215527	0.000831838	0.00116579	0.00104621	0.00233479	0.00149795	0.00129869	0.000680973	0.000794857	0.00132685	0.000444988	0.000581485	0.000862272	0.000780088	0.000372013	0.000956143	0.00216883	0.00140525	0.0005814376	0.2629891	0.191926	0.10517	0.138044	0.269928	0.133361	0.161572	0.08909037	-7.450007	0.996603	0.99913	1.00087	1.0034	0.346362	0.159586	0.155182	0.338871	0.3520795	0.2530405
9340	-7149.235	-7439.42	290.1854	0.2678811	412696.8	0.00132803	0.000540391	0.00195185	0.000999007	0.000959028	0.00181743	0.000301685	0.00141961	0.00130174	0.000420608	0.00076035	0.000469059	0.000413406	0.000750584	0.000451569	0.000421881	0.000852748	0.000346746	0.000500847	0.000567399	0.000558486	0.00067797	0.000626202	0.00191646	0.000628262	0.000824222	0.00138382	0.000688348	0.000725996	0.000452221	0.000591472	0.00122983	0.00072341	0.00120252	0.000988631	0.000379556	0.000492004	0.000349961	0.000436423	0.00120242	0.00263983	0.000127069	0.000509517	0.000487918	0.000582301	0.00117146	0.000248287	0.000325419	0.000851873	0.000789576	0.000352022	0.000479353	0.00278999	0.000425074	0.0006415612	0.04091505	0.230968	0.216648	0.166125	0.154475	0.0720016	0.159783	0.04689094	-7.351606	0.998022	0.999494	1.0005	1.00198	0.341959	0.151916	0.16212	0.344006	0.08780599	0.5340289
9350	-7140.849	-7436.308	295.4588	0.4996513	87244.84	0.000609219	0.000231597	0.000648023	0.000671903	0.00134494	0.00155614	0.000110887	0.000176589	0.000297812	0.000241612	0.000688165	0.000745103	0.000533156	0.000471485	0.000380946	0.000875587	0.000703895	0.000516505	0.000326111	0.00042855	0.000548902	0.000462491	0.000999461	0.000347453	0.000606222	0.000490939	0.00154244	0.000281131	0.000164671	0.000759811	0.000679922	0.000988304	0.000258134	0.000489502	0.000743117	0.000267565	0.000409055	0.000217636	0.000272896	0.00102691	0.00139871	0.000904145	0.00088265	0.000576085	0.000130941	0.000234908	0.000614763	0.000575805	0.000621626	0.00090037	0.00084091	0.000889932	0.00436793	0.000544516	0.0004611847	-0.01581524	0.16514	0.189075	0.0967136	0.206211	0.171294	0.171566	0.04758361	-7.681712	0.9957	0.998898	1.0011	1.00431	0.340814	0.145133	0.15488	0.359173	0.03176837	1.49783
9360	-7143.977	-7439.089	295.1125	0.5911718	997586.3	0.000233876	0.000509729	0.00115724	0.000552391	0.000468649	0.00215695	0.000459912	0.00048616	0.000701614	0.000992062	0.00041799	0.000656706	0.000548336	0.000496138	0.000266569	0.000469489	0.000411588	0.000450631	0.000384342	0.00087907	0.000428277	0.000724637	0.000200275	0.0012717	0.00115211	0.000287122	0.00136078	0.000512343	0.00103027	0.000628277	0.000862057	0.000583339	0.000873476	0.000716063	0.000431521	0.00103288	0.000823088	0.000258009	0.000604061	0.00089718	0.00347758	0.000149091	0.000437449	0.000939753	0.000947995	0.00104386	0.000433974	0.000821619	0.000448123	0.00216606	0.000521145	0.000772838	0.00126819	0.000602072	0.0006561962	0.007372377	0.206504	0.120939	0.0881443	0.187939	0.189561	0.206912	0.08933693	-7.329051	0.998728	0.999675	1.00032	1.00127	0.34263	0.147267	0.155486	0.354617	0.0967093	0.9237677
9370	-7159.652	-7436.513	276.8617	0.2137634	519884.8	0.000823424	0.000673782	0.000855003	0.000696082	0.000931046	0.00443277	0.00111482	0.000981798	0.00062333	0.000411531	0.000622179	0.000295218	0.000725778	0.000511806	0.0015764	0.000333542	0.000672027	0.000215415	0.00105175	0.000909165	0.00178464	0.00126603	0.000928482	0.000246592	0.000691522	0.000794039	0.000474624	0.000252203	0.000458536	0.000893259	0.000761773	0.000349535	0.00133262	0.000351813	0.000746235	0.000971434	0.000948215	0.000956912	0.000503802	0.00114347	0.00223942	0.000529865	0.00035398	0.000989307	0.000967264	0.000691193	0.000776698	0.000360986	0.0013617	0.000321614	0.000861339	0.00180251	0.00916858	0.000925944	0.0006980331	0.06160941	0.228383	0.173634	0.0974832	0.147158	0.140174	0.213169	0.01574327	-7.267244	0.998238	0.999549	1.00045	1.00176	0.358507	0.155533	0.14618	0.33978	0.07735268	0.2035258
9380	-7165.293	-7437.004	271.7103	0.7679648	235637	0.000792615	0.000520876	0.00319672	0.00185489	0.00103666	0.00240661	0.000552635	0.000487762	0.00058145	0.00209792	0.00096812	0.00102215	0.000746118	0.000784253	0.000471694	0.000586218	0.00167053	0.00116138	0.00133898	0.000576435	0.000626886	0.000575329	0.000531944	0.0014674	0.000856644	0.000904937	0.000713305	0.000551561	0.000732169	0.00157541	0.000965562	0.001206	0.000305874	0.000707303	0.00198259	0.00237479	0.00200656	0.00045857	0.000569682	0.00120801	0.00130288	0.00128684	0.000365974	0.00203961	0.000642431	0.000849771	0.00104885	0.00126471	0.00108522	0.000706987	0.00101657	0.00238993	0.0021612	0.00291006	0.0007913854	-0.009780123	0.133978	0.120377	0.0674623	0.159767	0.193055	0.325361	0.04161187	-7.141725	0.997383	0.99933	1.00067	1.00262	0.354955	0.144785	0.163847	0.336414	0.03183175	1.307244
9390	-7170.555	-7435.912	265.3575	0.4328242	905680.8	0.000675238	0.00134209	0.00198022	0.00129811	0.00209955	0.00331625	0.00113258	0.000943098	0.000922155	0.00158063	0.00191915	0.00241145	0.00128905	0.00163758	0.00271224	0.000997033	0.0011735	0.000918314	0.000714802	0.00148623	0.00084521	0.000805356	0.000679265	0.000650668	0.000733869	0.000414593	0.000504223	0.00121112	0.000729393	0.00247876	0.00145785	0.000961556	0.00138219	0.00327647	0.00225986	0.00285269	0.000829833	0.00160094	0.000558134	0.00148532	0.00090767	0.00223746	0.000899453	0.00135779	0.00113421	0.000883698	0.000685544	0.000540443	0.00114211	0.00204718	0.000473298	0.000809539	0.00269176	0.000979647	0.001117298	-0.1471915	0.216352	0.119967	0.127918	0.13604	0.22591	0.173813	0.4677709	-6.796842	0.998665	0.999659	1.00034	1.00134	0.356986	0.148252	0.153618	0.341145	0.3205794	1.459142
9400	-7158.323	-7433.703	275.3801	0.327237	409359.6	0.000809004	0.000984668	0.00137819	0.000399751	0.000908204	0.00259693	0.00102816	0.00115337	0.000400378	0.000805155	0.0012059	0.0020092	0.00123443	0.000418307	0.000793446	0.00107943	0.000846643	0.000647227	0.00126571	0.000645142	0.000435727	0.00195742	0.000226836	0.00117543	0.00107302	0.000969991	0.000990373	0.000784966	0.000646878	0.00131233	0.000884855	0.00131087	0.000658546	0.00187793	0.000698944	0.00335587	0.00134655	0.00136598	0.000768805	0.00555508	0.00124742	0.000290551	0.000754579	0.00151348	0.000570827	0.000791306	0.00109722	0.00083878	0.00156601	0.000770108	0.000470285	0.000856253	0.000774611	0.000921793	0.0009162021	0.07889952	0.150823	0.17484	0.116837	0.211966	0.181168	0.164366	0.2583344	-6.995274	0.998014	0.999492	1.00051	1.00199	0.36553	0.153928	0.148345	0.332197	0.3372339	0.7660392
9410	-7148.305	-7425.197	276.8918	0.295294	640100.6	0.000820694	0.00213389	0.00236758	0.00180635	0.00171945	0.00359726	0.000551242	0.000376943	0.000615982	0.000860029	0.000657995	0.000918423	0.00154971	0.000633719	0.000308436	0.00129348	0.000837198	0.000303517	0.000521748	0.000965455	0.00112116	0.00113587	0.000361443	0.00145516	0.00130986	0.00103945	0.00124604	0.000730477	0.000493633	0.00122365	0.000424657	0.000877298	0.00180834	0.00135676	0.00145747	0.00142522	0.000475455	0.00112875	0.00101985	0.000513874	0.00135617	0.000590575	0.000688684	0.000675949	0.00105517	0.000916762	0.000708349	0.000740585	0.000339362	0.00269694	0.00176083	0.0008005	0.00187072	0.0013417	0.000943671	0.102734	0.121921	0.175791	0.10851	0.260872	0.125945	0.206961	0.1113242	-6.965733	0.998412	0.999594	1.00041	1.00159	0.351213	0.152453	0.157641	0.338693	0.2140582	0.520065
9420	-7163.933	-7432.461	268.5282	0.2362487	930700.5	0.000671685	0.000389382	0.00054646	0.000922074	0.00106807	0.00224127	0.000497743	0.00351393	0.0002535	0.000332653	0.000862177	0.000659105	0.000664421	0.00038981	0.000726679	0.00140839	0.000564871	0.000823479	0.00137238	0.000559596	0.000476569	0.00164455	0.000436161	0.000514919	0.000223449	0.000164882	0.00213754	0.00189178	0.000909279	0.00249161	0.000504686	0.000744106	0.000524867	0.000727527	0.000795648	0.0011564	0.00051787	0.000521085	0.000916631	0.000428862	0.00175045	0.000482207	0.000329794	0.000266409	0.0011484	0.00034596	0.00247667	0.000728821	0.00242266	0.000809794	0.000644139	0.000815141	0.00486825	0.00272168	0.0009149777	0.0881111	0.0781806	0.141479	0.117072	0.252417	0.121863	0.288989	0.02071213	-6.996611	0.998683	0.999663	1.00034	1.00132	0.354384	0.146886	0.155262	0.343468	0.1088232	0.1903282
9430	-7159.837	-7433.167	273.3306	0.7248718	330094	0.000747159	0.00123959	0.00230375	0.000406304	0.000988055	0.0015642	0.000995375	0.000918722	0.00035068	0.000598792	0.000475055	0.000970407	0.00111604	0.00049838	0.000723727	0.00115248	0.000574073	0.000246758	0.000715872	0.000293475	0.00119656	0.0014822	0.000605516	0.000628717	0.00119059	0.000921317	0.000634445	0.0002004	0.000235818	0.00075139	0.0007903	0.00145523	0.00128912	0.00173571	0.00224468	0.000697084	0.000896787	0.000374511	0.000863529	0.000667809	0.00223364	0.000851373	0.000455205	0.00188732	0.000740642	0.000900839	0.000315782	0.000320759	0.000230119	0.000545716	0.00112598	0.000842353	0.00334672	0.00380615	0.0007146976	-0.4205288	0.201168	0.230654	0.118363	0.196041	0.155083	0.0986917	0.4484543	-7.243651	0.997788	0.999434	1.00056	1.00221	0.356268	0.149396	0.148654	0.345682	0.0279255	16.05895
