Iteration	Posterior	Likelihood	Prior	age_SSMO	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
11090	-7157.781	-7441.179	283.3981	0.1638614	346618.7	0.000956337	0.00189597	0.00198251	0.000464256	0.000795881	0.00101552	0.000367551	0.000325789	0.000806507	0.00126571	0.000657566	0.0023012	0.000303345	0.000417645	0.00195388	0.00166481	0.000673135	0.00106992	0.000474605	0.00155101	0.000801103	0.000326033	0.000638163	0.00059649	0.000448215	0.000653723	0.000973995	0.00102173	0.000551804	0.000533434	0.000634802	0.000511699	0.000726142	0.00149953	0.000877425	0.00113166	0.00152044	0.00154034	0.000265903	0.00153105	0.000853185	0.000444598	0.000953298	0.00140283	0.00134298	0.000566617	0.00104731	0.000594838	0.000796879	0.000216249	0.000496882	0.000395881	0.000697076	0.00142165	0.0008771417	-0.618897	0.159967	0.142828	0.186255	0.045982	0.298095	0.166874	0.6248346	-7.038842	0.997842	0.999448	1.00055	1.00216	0.352869	0.156425	0.145769	0.344937	0.005937612	105.2333
11100	-7159.37	-7433.429	274.0586	0.2162102	172582.7	0.000497795	0.00318595	0.000721735	0.000986431	0.00391281	0.000939463	0.000833313	0.000835869	0.00102057	0.000761515	0.000885306	0.00138036	0.00140037	0.00128176	0.00221663	0.000856601	0.00106657	0.000460821	0.0010648	0.000455219	0.000685774	0.00117731	0.000941057	0.000530399	0.000811721	0.00139586	0.000474144	0.000625914	0.00315672	0.00290728	0.00102759	0.000601369	0.00279421	0.00119366	0.00165812	0.00142094	0.00161445	0.00269884	0.000634744	0.00122983	0.000832929	0.00121142	0.000395297	0.00132812	0.00039258	0.00109793	0.00125801	0.000814855	0.000925803	0.000796757	0.000778009	0.000771093	0.00151403	0.000629104	0.001039751	-0.1049513	0.158065	0.146254	0.0543427	0.203666	0.266233	0.171439	0.1277583	-6.868774	0.996942	0.999217	1.00078	1.00306	0.353957	0.147091	0.152951	0.346001	0.02280698	5.601718
11110	-7147.254	-7425.598	278.3442	0.1718996	650795.8	0.000338694	0.00464205	0.000777069	0.0010808	0.000576592	0.0010819	0.000466094	0.00257202	0.000574617	0.00108366	0.000750367	0.000753624	0.000967212	0.000506736	0.00052643	0.000556253	0.000724069	0.0018748	0.00168744	0.000658824	0.000558798	0.000528156	0.000904416	0.000495044	0.000310087	0.000781479	0.000560866	0.00151671	0.000923808	0.00117731	0.000285006	0.000625849	0.00213612	0.00054446	0.00257831	0.00109978	0.00232093	0.0022422	0.000866968	0.00148587	0.000429151	0.000621734	0.00196989	0.00123651	0.00100794	0.000440644	0.000543132	0.000199112	0.000590631	0.000472132	0.000557254	0.000763544	0.000946663	0.00120438	0.0008257688	0.001333528	0.150172	0.228946	0.117989	0.200336	0.13014	0.172417	0.04401177	-7.099196	0.998425	0.999597	1.0004	1.00158	0.35363	0.150344	0.157315	0.338711	0.0453453	0.9705917
11120	-7161.164	-7437.863	276.699	0.4348948	373784.8	0.000498562	0.00327359	0.000835782	0.00167985	0.000360317	0.00109488	0.000589395	0.00165159	0.000909722	0.00110045	0.000370858	0.000398179	0.00177629	0.00103142	0.00069316	0.00196447	0.000793439	0.00199519	0.000889891	0.00120585	0.000729303	0.0007518	0.000529417	0.000523226	0.0013667	0.000747678	0.00119297	0.0009724	0.000985669	0.000898387	0.00160096	0.00094492	0.000731382	0.000464181	0.00159984	0.000673108	0.00134925	0.00155856	0.001103	0.00067804	0.00103756	0.00150232	0.00163565	0.00270184	0.00220761	0.000841558	0.00145393	0.000908203	0.00100167	0.00310382	0.000507861	0.000628382	0.000776358	0.000584405	0.001073492	-0.1206752	0.164594	0.236811	0.111181	0.117571	0.134235	0.235609	0.1660205	-6.836839	0.997922	0.999468	1.00053	1.00208	0.357223	0.155129	0.155281	0.332367	0.0453453	3.66125
11130	-7159.483	-7434.3	274.8172	0.3072657	171149.6	0.00205722	0.00318172	0.00128111	0.00105092	0.000962625	0.00161945	0.00101719	0.000960416	0.000713987	0.0004502	0.000984773	0.00236745	0.00181345	0.00234335	0.000405115	0.00267669	0.000848226	0.00072204	0.00131031	0.000475594	0.00188286	0.000452301	0.00129892	0.00105449	0.000489261	0.000629034	0.000227945	0.00224785	0.000688823	0.000708145	0.000566086	0.000519293	0.000914433	0.000707443	0.000613847	0.00116217	0.000890609	0.0020233	0.000614446	0.00132062	0.000608031	0.00112305	0.00140556	0.000863103	0.00194394	0.000596273	0.000818706	0.000526066	0.000608231	0.00178687	0.000837504	0.000648823	0.00103694	0.00182583	0.00100029	0.09550202	0.29642	0.270552	0.0950179	0.130776	0.121639	0.0855945	0.0158805	-6.907465	0.996929	0.999214	1.00078	1.00307	0.353944	0.152112	0.158031	0.335913	0.1113825	0.1425762
11140	-7156.478	-7434.785	278.3072	0.1846939	334209.9	0.000549515	0.00154705	0.00153046	0.00114313	0.000642257	0.00117041	0.000883746	0.000526536	0.00113243	0.000788181	0.00120095	0.000820013	0.000859074	0.0019349	0.00150651	0.000800126	0.00122281	0.00192895	0.00147138	0.000699465	0.0009502	0.000759264	0.000723275	0.000296101	0.000652776	0.000775092	0.00119434	0.00240329	0.00127695	0.000846801	0.0013562	0.00126511	0.00146967	0.000672477	0.000529275	0.000583814	0.00101118	0.00315705	0.000766926	0.0028101	0.000639941	0.00135204	0.000630438	0.00106556	0.00181737	0.000637125	0.00123695	0.000971389	0.00110923	0.00132331	0.000618541	0.00330065	0.000868605	0.00121981	0.001099752	0.07571961	0.155691	0.185399	0.0654053	0.127548	0.294421	0.171537	0.006271232	-6.812671	0.997802	0.999438	1.00056	1.0022	0.353176	0.147805	0.156932	0.342088	0.08199084	0.07648698
11150	-7159.132	-7434.075	274.9431	0.3967402	420215.2	0.000681551	0.00393813	0.000441284	0.000597513	0.000603018	0.0015069	0.000352829	0.000444514	0.00157369	0.00135889	0.000403926	0.00121424	0.000455868	0.00153285	0.0015495	0.00123329	0.00122507	0.000963925	0.000875728	0.00141898	0.00117164	0.0016102	0.000852609	0.00109778	0.000760788	0.000397698	0.00127725	0.000869136	0.000665295	0.000603171	0.000720502	0.00117132	0.00120531	0.000801394	0.000838388	0.00081028	0.00387771	0.00339604	0.00208731	0.000814944	0.000846162	0.00145727	0.00081927	0.00213679	0.000635277	0.000496074	0.00101954	0.000876731	0.000777269	0.000631386	0.00111102	0.000977536	0.00131799	0.000569909	0.00110899	-0.07836591	0.204844	0.195068	0.0777154	0.208822	0.122335	0.191216	0.17148	-6.804305	0.99804	0.999498	1.0005	1.00196	0.333288	0.151321	0.157108	0.358283	0.09311405	1.841612
11160	-7160.465	-7439.329	278.8639	0.2899478	737392.8	0.0013697	0.00366338	0.000626056	0.000806049	0.000241796	0.000597672	0.000980162	0.000497315	0.00164051	0.00120643	0.00101652	0.000702309	0.000379413	0.00199968	0.00250825	0.00125123	0.00141433	0.000762864	0.000494839	0.000414075	0.00094085	0.00139972	0.000537612	0.00116949	0.000558444	0.000241523	0.000603619	0.000519004	0.000592096	0.000824637	0.000968672	0.00183187	0.000728256	0.00118712	0.000572594	0.00127951	0.00172988	0.00291901	0.000529738	0.000312513	0.000947646	0.000411902	0.000651501	0.000825049	0.000291793	0.000438389	0.00105116	0.000530726	0.000792557	0.00210094	0.000283996	0.000551751	0.00163004	0.00045357	0.000882333	-0.1373544	0.136487	0.214551	0.0918546	0.363265	0.0666703	0.127172	0.1448002	-7.032941	0.99852	0.999622	1.00038	1.00148	0.35703	0.156513	0.144002	0.342455	0.007445777	19.44729
11170	-7153.14	-7437.376	284.2363	0.2048919	483191.1	0.000537677	0.0029294	0.00150366	0.00125702	0.000419335	0.00117373	0.00039458	0.000531347	0.000414089	0.00235409	0.000734803	0.000604719	0.000937912	0.000994922	0.000650541	0.000823216	0.000574621	0.000612485	0.00158745	0.000642361	0.00027824	0.00101138	0.00045554	0.000387797	0.000625078	0.000941568	0.000242178	0.00132666	0.00122821	0.000431265	0.000584893	0.00036919	0.00037308	0.000474225	0.00294281	0.00152633	0.00275207	0.00122061	0.00126566	0.00065967	0.00128902	0.000288932	0.000413901	0.000545356	0.000546763	0.000509205	0.000594444	0.000823194	0.000355133	0.000945591	0.00117237	0.00143433	0.00125217	0.000306778	0.0008095698	0.0002672093	0.136625	0.167946	0.175905	0.221654	0.127676	0.170194	0.03426741	-7.119008	0.998172	0.999532	1.00047	1.00183	0.36321	0.14744	0.149438	0.339912	0.03453462	0.9922626
11180	-7145.112	-7437.872	292.7601	0.445573	232852	0.000354763	0.00199554	0.000225863	0.000615504	0.000516654	0.00063336	9.73582e-05	0.000520184	0.000302415	0.00101762	0.000513573	0.00108283	0.000146632	0.000624315	0.000502581	0.000832782	0.00223164	0.000587639	0.000498489	0.000256421	0.000505069	0.00024565	0.000551729	0.000490449	0.000752921	0.000651692	0.000284479	0.000563702	0.000218073	0.000107075	0.00132362	0.000636216	0.000394881	0.000356585	0.000442376	0.00105518	0.00213023	0.00179021	0.00040403	0.000350944	0.000959841	0.000453907	0.000743733	0.00142057	0.000412486	0.00116824	0.000892837	0.000225798	0.000228977	0.000736464	0.00141234	0.000542205	0.000899606	0.000375985	0.0005823091	-0.06508993	0.137757	0.134034	0.140282	0.253017	0.105124	0.229786	0.07665762	-7.448509	0.997367	0.999326	1.00067	1.00264	0.360165	0.157252	0.146791	0.335792	0.01156769	6.626874
11190	-7151.917	-7433.415	281.4976	0.5510609	998217.4	0.000527107	0.00300787	0.000790517	0.00014691	0.000323792	0.00109514	0.000835885	0.000505565	0.000664382	0.000835521	0.000518529	0.000521086	0.00065589	0.00161899	0.000551772	0.00178668	0.000456018	0.00115582	0.0005265	0.000965531	0.000850334	0.000344468	0.00104395	0.000552016	0.00099509	0.00046615	0.000289789	0.00112755	0.000909739	0.000945946	0.000487512	0.00162478	0.000778146	0.000138741	0.000258114	0.000757591	0.00267439	0.00284015	0.000804383	0.000541122	0.000870154	0.000751888	0.00142684	0.000706285	0.000339397	0.000904803	0.000213546	0.00114854	0.000836438	0.000619284	0.000474485	0.00027123	0.000946903	0.00206365	0.0008068139	-0.06908006	0.160749	0.114579	0.0887434	0.290295	0.0800016	0.265632	0.08000871	-7.122417	0.998728	0.999675	1.00032	1.00127	0.354128	0.157174	0.153074	0.335624	0.01092865	7.321007
11200	-7159.24	-7442.045	282.8048	0.2873053	407493.6	0.000974222	0.00292428	0.000240635	0.0007641	0.000828093	0.00245551	0.000672963	0.00192086	0.000850685	0.000863572	0.000717689	0.000875994	0.00100464	0.000903692	0.00045232	0.00144396	0.00257541	0.00136394	0.00029701	0.000456446	0.000792501	0.000348826	0.000619812	0.000818438	0.00111089	0.00100973	0.00125405	0.000764	0.00115958	0.00063128	0.000985659	0.000904379	0.000912531	0.000564753	0.000257951	0.000448694	0.00189205	0.00149393	0.000350198	0.000573464	0.00103087	0.000914221	0.00119843	0.001672	0.000917136	0.00101753	0.00164319	0.000519933	0.000352889	0.00118268	0.000380382	0.000999991	0.000341583	0.000951575	0.0008701662	-0.0335459	0.13004	0.189678	0.14708	0.141896	0.201616	0.18969	0.06063504	-7.046826	0.998009	0.999491	1.00051	1.00199	0.351427	0.155626	0.160629	0.332319	0.02708914	2.238352
11210	-7158.816	-7437.299	278.4827	0.3584912	212014.5	0.000618046	0.00247388	0.000424144	0.00125801	0.000800502	0.000757041	0.00118063	0.000757024	0.001484	0.00157354	0.000301991	0.000691909	0.0010803	0.00112816	0.00089275	0.00142015	0.000335838	0.000696078	0.000915027	0.00101039	0.0013844	0.000797484	0.000538694	0.000541223	0.000642762	0.000679862	0.00072451	0.000745208	0.000264717	0.000778525	0.000363266	0.000331137	0.00186392	0.000555655	0.00102463	0.000450793	0.000921751	0.00362131	0.000570272	0.00147445	0.00112332	0.000308781	0.000575204	0.00169387	0.000476931	0.00238489	0.00035603	0.000352637	0.00144616	0.000649586	0.000308053	0.00182565	0.00130906	0.00124528	0.0008905569	-0.01384739	0.0636636	0.230602	0.148737	0.161282	0.203888	0.191828	0.1834054	-7.023664	0.997241	0.999294	1.0007	1.00276	0.34932	0.153608	0.155212	0.341859	0.169558	1.081668
11220	-7159.706	-7437.192	277.4856	0.3902567	507683.4	0.000437243	0.00181311	0.00204944	0.00147106	0.000476969	0.000158523	0.000861463	0.000407141	0.00121105	0.00067691	0.000411718	0.000619351	0.000660459	0.000726573	0.00165037	0.000741863	0.000697026	0.000392623	0.000736685	0.000820019	0.000530653	0.00126087	0.000431869	0.000137224	0.00128599	0.000565704	0.000543019	0.00111104	0.000788136	0.00119726	0.000580908	0.000257486	0.000534502	0.00142668	0.0016054	0.0018393	0.00328144	0.00494075	0.000822226	0.000658664	0.000407135	0.000286935	0.000644172	0.000678557	0.000612413	0.00126435	0.000862439	0.000664991	0.000880436	0.000762881	0.000478778	0.000784311	0.000368766	0.00181625	0.0007952421	-0.04683976	0.127177	0.213006	0.177184	0.0841121	0.148471	0.25005	0.1528822	-7.136864	0.998217	0.999544	1.00046	1.00178	0.348271	0.153147	0.152429	0.346152	0.1060424	1.441708
11230	-7148.675	-7449.084	300.4092	0.5434701	363933.7	0.000165083	0.00122971	0.000442468	0.00071704	0.000312781	0.000473408	0.000468808	0.000550687	0.000484656	0.00155388	0.000229455	0.0014442	0.000467489	0.000915726	0.000794907	0.000692758	0.000780129	0.000489738	0.00071535	0.00024405	0.000436254	0.000439481	0.000398171	0.000513309	0.00144192	0.00103254	0.000713215	0.000359877	0.000373041	0.00024573	0.000491009	0.000721246	0.000958469	0.000483533	0.000428443	0.000256439	0.00201596	0.00154275	0.000411842	0.000465754	0.000961017	0.000593569	0.000237553	0.000764584	0.000808879	0.000612686	0.00212769	0.000342852	0.000238657	0.000572636	0.000834006	0.00074521	0.000565825	0.000373963	0.0006416295	-0.2415448	0.210421	0.138983	0.114451	0.1535	0.166201	0.216445	0.2782753	-7.351499	0.997894	0.999461	1.00054	1.00211	0.335579	0.149565	0.157529	0.357327	0.03673048	7.576141
11240	-7136.835	-7431.545	294.7099	0.3865639	71294.88	0.000361635	0.00195986	0.000598143	0.000835426	0.000413633	0.000723167	0.00148005	0.000597355	0.00072718	0.00116022	0.000579647	0.00164017	0.000667232	0.000562198	0.000379382	0.000564996	0.000385585	0.000951397	0.000298788	0.000421843	0.000200705	0.000534903	0.000606472	0.000658695	0.000514647	0.00123953	0.00094444	0.000649965	0.000160768	0.00115763	0.000843646	0.000650653	0.000419653	0.000973294	0.000596237	0.00130538	0.00126528	0.00175566	0.00111806	0.000621137	0.000826369	0.000564721	0.000347052	0.000718765	0.00133046	0.000527143	0.000954471	0.000525136	0.000260456	0.000833035	0.000234045	0.000569746	0.000891441	0.00216977	0.0007004265	0.05772056	0.140809	0.167471	0.0786611	0.119474	0.245149	0.248435	0.02228643	-7.263821	0.995244	0.99878	1.00121	1.00476	0.358209	0.152265	0.153063	0.336463	0.08000699	0.278556
11250	-7149.376	-7437.073	287.6968	0.3633481	684796	0.000426682	0.00175239	0.000841419	0.000412255	0.000769271	0.000527824	0.00096659	0.000540702	0.000660938	0.000441555	0.000772591	0.00051235	0.000646512	0.000708712	0.000295753	0.00114951	0.000927941	0.00110656	0.000466676	0.000355812	0.00037885	0.000771257	0.0012384	0.000613623	0.00104268	0.000960598	0.00106364	0.000983793	0.00142953	0.000497263	0.000329936	0.00215927	0.000392559	0.000289754	0.00102181	0.00067161	0.00151913	0.00344783	0.000382743	0.00263085	0.00039195	0.000614062	0.000642663	0.00140179	0.00112529	0.000456368	0.000627581	0.000854633	0.00122617	0.000849592	0.00104975	0.000648566	0.000967644	0.00133129	0.0009064024	-0.01180843	0.177071	0.145774	0.164885	0.132558	0.139839	0.239873	0.03813392	-7.006027	0.998464	0.999607	1.00039	1.00154	0.355872	0.154204	0.155657	0.334268	0.02632549	1.448555
11260	-7164.41	-7432.292	267.8814	0.3009768	522044	0.000526616	0.00264962	0.000421106	0.000601554	0.00135508	0.00308929	0.000998724	0.00165734	0.00138685	0.00123319	0.000653883	0.000570037	0.00135535	0.000810351	0.000432995	0.00155487	0.000874948	0.000661937	0.000611609	0.00050947	0.000930234	0.000646068	0.000825462	0.000641887	0.00184591	0.00195839	0.000330429	0.000948322	0.000576027	0.000585811	0.000772356	0.000753356	0.0020735	0.00178464	0.00232221	0.000816932	0.00108283	0.00264545	0.00300284	0.00143975	0.00114887	0.000858658	0.000682398	0.00297828	0.00100334	0.000359211	0.00109116	0.000219564	0.00236328	0.00103744	0.000355457	0.000666865	0.00161762	0.00159886	0.001064238	0.001616496	0.258032	0.133713	0.131926	0.150406	0.178523	0.1474	0.09032792	-6.845496	0.998241	0.99955	1.00045	1.00176	0.359942	0.153837	0.159912	0.326309	0.09194442	0.9824188
11270	-7163.96	-7438.134	274.1739	0.151428	373089.4	0.000642504	0.00326941	0.00211927	0.000708304	0.000842416	0.00103859	0.00166948	0.000473841	0.000437028	0.00124878	0.00301812	0.00119456	0.000534836	0.000854465	0.000742667	0.000843894	0.0015421	0.000998259	0.000890604	0.000524604	0.000467388	0.00100801	0.000469386	0.000474688	0.00131128	0.000214573	0.00148161	0.00146852	0.000569096	0.000584436	0.000597008	0.0016526	0.000658115	0.000696425	0.000489977	0.00219719	0.00192086	0.00251567	0.000841572	0.00115724	0.00044564	0.000866403	0.000835078	0.00200881	0.000827765	0.000453635	0.000381495	0.00232365	0.000892139	0.00196185	0.000620867	0.00175476	0.00111807	0.000419655	0.0009779518	-0.2730314	0.15316	0.0986372	0.113737	0.218704	0.066109	0.349652	0.2775752	-6.93005	0.99792	0.999468	1.00053	1.00208	0.345859	0.152884	0.161398	0.339859	0.004543715	61.08992
11280	-7166.936	-7436.555	269.6191	0.233288	399356.5	0.000733564	0.00317468	0.000508465	0.00118057	0.000805524	0.000534372	0.00100801	0.000507566	0.0013104	0.0012734	0.000990096	0.00111645	0.000564781	0.00101119	0.000681296	0.00259927	0.00114873	0.000505374	0.000679304	0.000330986	0.000611809	0.00137618	0.00172554	0.000442173	0.000501951	0.000587071	0.000900142	0.000407082	0.000558163	0.000196409	0.0012235	0.000440482	0.00410894	0.000160033	0.0010832	0.000546972	0.0012629	0.00146422	0.00030719	0.00038154	0.00202338	0.00042177	0.0012964	0.00140001	0.000617889	0.000473124	0.000643774	0.0014578	0.00184388	0.00215419	0.000446035	0.000241824	0.00190012	0.000512143	0.0006962498	-0.3895356	0.149577	0.189581	0.144332	0.231891	0.0903213	0.194296	0.5004243	-7.269802	0.997989	0.999486	1.00051	1.00201	0.343901	0.149935	0.171597	0.334567	0.1108886	4.512855
11290	-7141.614	-7435.291	293.6772	0.370858	106099.6	0.00071364	0.00302311	0.000451748	0.000503724	0.000990696	0.000853	0.00123622	0.00122739	0.000439616	0.00045408	0.000502899	0.000767493	0.000925402	0.000560699	0.00100093	0.000733209	0.000129604	0.000280657	0.000784663	0.00056291	0.000348762	0.00163323	0.000489282	0.000773637	0.000605599	0.000717325	0.000385177	0.000680867	0.000258327	0.000689585	0.000520819	0.00158728	0.000409499	0.000736003	0.000439266	0.000651032	0.00319551	0.00125036	0.000786391	0.000275757	0.00052593	0.00132071	0.000526551	0.00114835	0.00042197	0.000442993	0.000293701	0.000728047	0.000821784	0.000177442	0.000457957	0.00044272	0.00151487	0.000510493	0.0006005411	-0.02831146	0.17903	0.212056	0.134362	0.18282	0.128771	0.162961	0.05849912	-7.41768	0.9961	0.999001	1.00099	1.00391	0.349544	0.152395	0.154032	0.34403	0.03018765	1.937849
11300	-7125.307	-7439.257	313.9497	0.3602493	545063.5	0.000212837	0.00138738	0.000313378	0.000500172	0.000371607	0.000321478	0.000593596	0.000734231	0.000451835	0.000568959	0.000327708	0.000294885	0.000453705	0.000671319	0.000390091	0.000236394	0.000330792	0.000405717	0.00113585	0.000802373	0.000541047	0.000498263	0.000214043	0.000889702	0.000445409	0.000334283	0.000667287	0.000553571	0.000392211	0.000903044	0.000684752	0.000269555	0.00049762	0.000267859	0.000296909	0.000399086	0.000708301	0.00204669	0.000677727	0.000350455	0.000529433	0.000247518	0.000689236	0.00069626	0.000362026	0.000216469	0.000363664	0.000665581	0.000334285	0.000513961	0.00107056	0.00173313	0.000912191	0.000327509	0.0005138836	-0.1391619	0.169663	0.153125	0.0814168	0.304628	0.137022	0.154145	0.2150143	-7.573514	0.998279	0.99956	1.00044	1.00172	0.356562	0.141729	0.15077	0.350939	0.07585235	2.834642
11310	-7149.848	-7445.185	295.3374	0.7104535	736671.5	0.000110302	0.00356379	0.000600797	0.000531702	0.00069103	0.000356764	0.00051904	0.00113512	0.00031499	0.000644622	0.000746378	0.00055463	0.000615072	0.000996577	0.000963354	0.000935859	0.000482602	0.000234954	0.000824588	0.000305464	0.000242748	0.000906366	0.000407195	0.00105339	0.000439729	0.000403121	0.0011934	0.000321477	0.000850651	0.000561096	0.000715002	0.000590887	0.000990871	0.000305902	0.000866602	0.00047893	0.00163795	0.00104392	0.00125097	0.000327373	0.00096565	0.00187393	0.000217908	0.000224082	0.00044255	0.000602183	0.00115824	0.000403222	0.000626614	0.000449909	0.000242808	0.00030708	0.00117963	0.000864135	0.0005735392	-0.002284607	0.165741	0.263723	0.0842809	0.209961	0.15414	0.122154	0.04839041	-7.463684	0.998519	0.999621	1.00038	1.00148	0.347941	0.149218	0.154209	0.348632	0.04610581	1.049551
11320	-7155.319	-7441.922	286.6021	0.5914821	240666.3	0.000357272	0.00108164	0.00029786	0.00134236	0.00136822	0.00101502	0.00106237	0.00103955	0.000572769	0.000944182	0.00080289	0.000509325	0.000540707	0.000880364	0.000636358	0.000936199	0.000682083	0.000333892	0.00020114	0.00051159	0.000302016	0.000641875	0.00102784	0.000405064	0.000410812	0.000933185	0.000359951	0.000607127	0.00107656	0.000694502	0.00102233	0.00103251	0.00065248	0.000319601	0.000321393	0.000411532	0.00313573	0.00285831	0.000428165	0.000827211	0.000591175	0.000367294	0.00251703	0.00184065	0.000869625	0.00051069	0.000571929	0.00025347	0.000152626	0.00106152	0.00121628	0.000300374	0.00152497	0.00110571	0.00061797	0.00873787	0.162541	0.0625282	0.177809	0.12704	0.210319	0.259763	0.004698555	-7.389071	0.99741	0.999337	1.00066	1.00259	0.348364	0.147501	0.159516	0.344619	0.01343642	0.3496879
11330	-7153.97	-7432.381	278.4114	0.1298753	36677.11	0.000546231	0.00358339	0.00164456	0.00100317	0.00198405	0.00124598	0.000531131	0.000340399	0.000489254	0.00103234	0.00088988	0.000435516	0.000271681	0.000516623	0.000971265	0.00120385	0.000415483	0.000556108	0.000536506	0.000593625	0.000749044	0.000510544	0.000198742	0.000584601	0.00019063	0.00046941	0.00021783	0.00126056	0.0011169	0.000721814	0.00124254	0.000365482	0.000360909	0.000450499	0.000626382	0.000235795	0.00576352	0.00314497	0.000481298	0.000620506	0.00121081	0.000593751	0.000437499	0.000468843	0.000499631	0.000718774	0.00158448	0.000243242	0.00114715	0.000328993	0.000824855	0.00093381	0.0013033	0.000734466	0.000656643	0.00859549	0.273476	0.141901	0.162502	0.0772142	0.142638	0.202269	0.1288794	-7.32837	0.993371	0.998297	1.00169	1.00664	0.355731	0.150232	0.147034	0.347003	0.1374749	0.9374759
11340	-7159.061	-7445.326	286.2644	0.2450654	387656.8	0.000799748	0.00145332	0.000706569	0.00121449	0.00110623	0.000797108	0.000348991	0.00128473	0.00058872	0.000249534	0.000399583	0.000713404	0.00034507	0.000762818	0.000190216	0.000543928	0.000749111	0.000502393	0.000433088	0.000279376	0.000423214	0.00106343	0.000689929	0.000659218	0.001053	0.000595334	0.00070311	0.0025573	0.000819565	0.00076787	0.000707007	0.000247785	0.000406551	0.000296491	0.000665047	0.000557424	0.00577622	0.00288306	0.00061982	0.000475547	0.000397296	0.000580714	0.000711062	0.00102048	0.000984098	0.00304166	0.000684078	0.000451365	0.000744033	0.000728952	0.000455151	0.000680695	0.000620663	0.000485201	0.0005617687	-0.02953501	0.175901	0.136308	0.174832	0.0415594	0.177742	0.293658	0.03577381	-7.48442	0.997959	0.999478	1.00052	1.00204	0.356788	0.150679	0.154577	0.337956	0.006238796	5.734088
11350	-7131.347	-7436.567	305.2201	0.3462406	164216	0.000371166	0.00222341	0.00029339	0.0004031	0.000540924	0.000784555	0.000126906	0.00020566	0.00044662	0.000473613	0.000327319	0.000186013	0.000297291	0.00027835	0.000136016	0.000676287	0.000169542	0.000970312	0.00104843	0.000445198	0.000274838	0.0002253	0.000214414	0.000919844	0.000129286	0.00031488	0.000615755	0.00128778	0.000314522	0.000377012	0.000692028	0.000642674	0.00112351	0.000418739	0.000375426	0.000814762	0.00080155	0.00190078	0.00100682	0.000617743	0.000586547	0.000306081	0.000475289	0.000957123	0.00136477	0.000304432	0.000558489	0.000385686	0.000611996	0.000190207	0.000733675	0.000253491	0.000569161	0.000649306	0.0004829186	-0.0008938095	0.182195	0.127737	0.131359	0.0450122	0.189301	0.324395	0.03567306	-7.635662	0.996865	0.999197	1.0008	1.00314	0.355307	0.147187	0.153936	0.34357	0.03477925	1.0257
11360	-7142.408	-7433.396	290.988	0.2848527	857083.5	0.000816308	0.00347378	0.000785181	0.00125715	0.000650127	0.000609004	0.000567417	0.000302727	0.00040242	0.000486209	0.000209068	0.000364502	0.000268496	0.0004682	0.000311562	0.00103144	0.00095903	0.000802251	0.000422383	0.00111174	0.000241055	0.000538494	0.000380785	0.00108632	0.000874024	0.000457157	0.000823975	0.000669675	0.000339205	0.000496908	0.000919039	0.000608269	0.00123239	0.000177522	0.000726333	0.00102387	0.00142699	0.00227273	0.000286986	0.000731183	0.000971439	0.000735691	0.000557994	0.00161545	0.00114289	0.000372804	0.00108051	0.000717179	0.0009525	0.000578403	0.000467642	0.000312272	0.00113901	0.00181679	0.0006772909	-0.03378795	0.142927	0.234467	0.0929049	0.0850309	0.127314	0.317357	0.1159324	-7.29741	0.998627	0.999649	1.00035	1.00137	0.346547	0.15741	0.155558	0.340485	0.08214446	1.411324
