Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_occidentalis	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3038	0	-7150.711	-7435.756	285.0445	0.2540205	506120.6	0.00176816	0.000374882	0.00161205	0.000595906	0.00102919	0.00253713	0.000881841	0.000711554	0.00129217	0.000579147	0.000687898	0.000723845	0.0010542	0.000363089	0.000613902	0.000428732	0.00152053	0.00151433	0.000576973	0.00110157	0.000410744	0.000933885	0.00115749	0.000511189	0.00107334	0.00038245	0.00121248	0.000511051	0.000866129	0.000851975	0.000915979	0.000524391	0.00205916	0.000324124	0.00178146	0.00246493	0.000976126	0.000404764	0.00102908	0.000908799	0.000872205	0.00045804	0.000768475	0.000832502	0.00024978	0.000666246	0.000882475	0.000578337	0.00111178	0.000329515	0.00154443	0.000328412	0.0002889	0.000996835	0.0009050579	0.146782	0.212516	0.103856	0.101707	0.201451	0.183633	0.196838	0.06705528	-7.007512	0.998214	0.999543	1.00046	1.00179	0.358801	0.149546	0.153669	0.337984	0.2138373	0.3135808
3039	1	-7145.686	-7433.737	288.0518	0.3331493	588424.2	0.000191268	0.000258	0.000673269	0.000769776	0.000253342	0.00128656	0.00086273	0.000403536	0.000517823	0.00052941	0.00381069	0.00106584	0.000256464	0.000499437	0.000898254	0.000622897	0.000746594	0.00216939	0.000674855	0.000527854	0.000662869	0.00087003	0.000243637	0.000236538	0.000683369	0.000889644	0.000398457	0.000472897	0.00155802	0.00256527	0.00161189	0.000168491	0.000506136	0.000584789	0.00172565	0.000398857	0.000811401	0.000911487	0.000238206	0.000202898	0.00095409	0.00036988	0.000311166	0.000523677	0.000227177	0.000791934	0.00103065	0.000494171	0.00039116	0.000439086	0.000701878	0.00125763	0.00103269	0.00106069	0.0005613029	0.04137048	0.194483	0.109134	0.069398	0.36559	0.0991992	0.162196	0.01994511	-7.48525	0.998343	0.999576	1.00042	1.00166	0.348724	0.148339	0.152376	0.350562	0.06131558	0.3252861
3040	0	-7171.897	-7430.221	258.323	0.4955647	999274.8	0.00293868	0.000537294	0.00556133	0.00129998	0.000745455	0.00500215	0.00153537	0.000640535	0.000675213	0.000912357	0.00100891	0.000976342	0.000980826	0.00127506	0.000774847	0.000394455	0.00271212	0.000612146	0.00062888	0.00115365	0.000671752	0.000701322	0.00173863	0.00150957	0.000623168	0.000659911	0.00292113	0.000287989	0.000515527	0.000631187	0.00204469	0.000477679	0.00414663	0.000200268	0.000558278	0.000392866	0.00178678	0.00105828	0.00130618	0.000417023	0.000765823	0.000687344	0.00143122	0.000251059	0.0008917	0.000640037	0.00261302	0.000347125	0.000646905	0.00135206	0.00164664	0.000427797	0.00070143	0.00150603	0.0009801115	0.5104097	0.143992	0.187415	0.0992311	0.204627	0.213189	0.151546	0.04273018	-6.927844	0.998729	0.999675	1.00032	1.00127	0.357068	0.150186	0.154328	0.338418	0.5531399	0.07725022
3041	1	-7150.617	-7430.054	279.4367	0.4171521	914679.4	0.00135871	0.000821891	0.000823205	0.00079947	0.00159895	0.00104079	0.000364436	0.000405238	0.000334602	0.00163946	0.0022592	0.000241741	0.000714257	0.000620919	0.000676067	0.00113029	0.000516128	0.000464894	0.000802982	0.00101662	0.00176501	0.00118186	0.000380791	0.000403948	0.000721064	0.000461681	0.000830717	0.00155115	0.000863667	0.00226829	0.000253616	0.00049141	0.000753609	0.000452813	0.00060208	0.00152028	0.000353429	0.000433343	0.0010185	0.00193081	0.00145255	0.000954723	0.00191836	0.000421041	0.000812202	0.000422116	0.00123282	0.00019868	0.000460599	0.001473	0.000574948	0.000715126	0.00275911	0.000379258	0.0008919044	0.28551	0.253613	0.189673	0.152241	0.0677797	0.150718	0.185975	0.06981285	-7.022152	0.998671	0.99966	1.00034	1.00133	0.346702	0.153388	0.15008	0.349829	0.3553229	0.1964772
3042	0	-7147.033	-7431.305	284.2723	0.4054388	53806.62	0.000403539	0.000531519	0.00218043	0.000459849	0.000820825	0.00617318	0.00075412	0.000781352	0.000921716	0.000424456	0.000546311	0.00249335	0.000884764	0.00134405	0.000543991	0.000775702	0.000592196	0.00168526	0.000767382	0.00103498	0.000455148	0.000634796	0.000878277	0.000614801	0.000737548	0.0016938	0.000630544	0.000690051	0.00131357	0.00147809	0.000604634	0.000935752	0.00218543	0.000384911	0.000276884	0.000873949	0.000461371	0.00228793	0.00101261	0.000732359	0.00026676	0.00112685	0.000878468	0.000448604	0.000505003	0.000671576	0.000721708	0.00061984	0.000663673	0.000832281	0.000487015	0.000973077	0.00138813	0.000992261	0.0008140262	0.1203123	0.202959	0.301004	0.0842467	0.100914	0.145833	0.165044	0.0151951	-7.113518	0.994526	0.998595	1.00139	1.00549	0.342331	0.152889	0.153942	0.350839	0.1355074	0.1121348
3043	1	-7138.584	-7432.791	294.2063	0.4320079	908554.1	0.000985038	0.00092433	0.000705731	0.000184356	0.000752859	0.000231269	0.000723123	0.000281976	0.00039261	0.00122982	0.00205151	0.000578321	0.000696161	0.000229359	0.000371167	0.0012704	0.000380434	0.000723372	0.000454549	0.000516017	0.000456443	0.00133986	0.000412171	0.00102673	0.000885457	0.000679876	0.000353684	0.000685717	0.000470758	0.00159418	0.00131658	0.000417789	0.000353347	0.000897791	0.000928981	0.000536053	0.00043876	0.00117123	0.000611579	0.00111649	0.00111653	0.000513601	0.000241927	0.000508585	0.00128956	0.000660071	0.000493321	0.000347658	0.00091072	0.00129017	0.000699771	0.00112227	0.00223711	0.000363689	0.0007647059	-0.1806171	0.283037	0.143883	0.120449	0.258815	0.118868	0.0749476	0.1819469	-7.176019	0.998667	0.999659	1.00034	1.00133	0.341916	0.151356	0.161728	0.345	0.001329713	136.8317
3044	0	-7139.3	-7430.702	291.4021	0.3056763	550890	0.00071326	0.000480142	0.000567781	0.000962893	0.000787505	0.00321135	0.000314455	0.000469154	0.00151093	0.00067856	0.000483013	0.00063279	0.000780541	0.000334206	0.00093474	0.000783968	0.000693585	0.000412891	0.000964591	0.00046255	0.000751496	0.000864243	0.000544025	0.000271493	0.00177038	0.000710795	0.000393635	0.00027228	0.000251211	0.000612586	0.000454668	0.000485615	0.00140046	0.000515291	0.00182564	0.000741921	0.000377358	0.00134721	0.00067838	0.000743215	0.00118875	0.000271605	0.000397052	0.00127574	0.000568752	0.00024739	0.00104018	0.000597813	0.000827262	0.000362539	0.00307081	0.00114462	0.000645855	0.00173114	0.0006723866	0.07063196	0.0869574	0.0942298	0.121313	0.285938	0.193065	0.218497	0.09339551	-7.304677	0.998288	0.999562	1.00044	1.00171	0.35128	0.156886	0.147319	0.344515	0.1640275	0.5693894
3045	1	-7143.404	-7443.562	300.158	0.4008903	232645.1	0.000830453	0.000469842	0.000881483	0.000368331	0.000340381	0.000662289	0.000522217	0.000444698	0.000304592	0.000943843	0.0011475	0.000333128	0.000411226	0.000437141	0.000336285	0.000524983	0.00126547	0.000758816	0.000654573	0.00138051	0.000701785	0.00109848	0.000675144	0.000901803	0.000207821	0.000180542	0.000839988	0.0004845	0.000526036	0.001047	0.000344031	0.00105523	0.000638938	0.000174948	0.000267334	0.000163972	0.000695355	0.000364586	0.000203353	0.000520408	0.000363511	0.00107278	0.00144764	0.000184563	0.00053443	0.000335239	0.000459774	0.000615906	0.00062593	0.000197474	0.00105297	0.00100284	0.00300602	0.00017078	0.0005104107	0.03191098	0.156346	0.0875197	0.101092	0.269764	0.139071	0.246207	0.06424069	-7.580295	0.997366	0.999326	1.00067	1.00264	0.342519	0.148872	0.158871	0.349738	0.09615167	0.6681183
3046	0	-7149.377	-7423.363	273.9864	0.2392213	156039.3	0.00139515	0.000555467	0.00238747	0.000643089	0.00146494	0.00399444	0.00106136	0.0018392	0.000986577	0.00104722	0.00171639	0.000950815	0.0011614	0.0014896	0.00383005	0.00122781	0.000844375	0.000625427	0.000987923	0.000534988	0.000350021	0.00118957	0.000632377	0.000577576	0.00149211	0.000633572	0.000864556	0.000562291	0.000834008	0.000539316	0.000628189	0.00130313	0.00279441	0.0013849	0.00129316	0.000796065	0.000370735	0.000956781	0.000847601	0.000801495	0.000510552	0.000610072	0.00125879	0.00105246	0.00142693	0.000496014	0.00176229	0.000954837	0.00046519	0.00107693	0.00230731	0.00169997	0.00104635	0.00240084	0.00101233	-0.1299991	0.262337	0.126584	0.106274	0.165797	0.159029	0.179978	0.1541101	-6.895501	0.996784	0.999176	1.00082	1.00322	0.348681	0.154805	0.156569	0.339945	0.02411101	6.391691
3047	1	-7135.973	-7441.008	305.0348	0.2388677	868399.3	0.000632481	0.000672204	0.000728291	0.00108569	0.00019127	0.000532493	0.000511171	0.000379018	0.000169145	0.000995705	0.00230391	0.000486985	0.000715684	0.000333909	0.000619204	0.000367602	0.000958459	0.000234333	0.000543002	0.000369419	0.00051619	0.000449982	0.000257109	0.000416951	0.000816354	0.000101618	0.00155935	0.000319308	0.00113412	0.00211118	0.000567751	0.000320779	0.000669616	0.000455823	0.000342988	0.00106212	0.000642443	0.000525142	0.000375753	0.000262752	0.000331626	0.000714018	0.000510412	0.000267206	0.000215274	0.000291183	0.000381292	0.000369394	0.000213995	0.000677145	0.000718242	0.000618514	0.00128902	0.000323065	0.0004938113	0.03901952	0.138828	0.165606	0.089765	0.205447	0.148844	0.25151	0.1720173	-7.613357	0.998636	0.999651	1.00035	1.00136	0.342205	0.150129	0.15893	0.348736	0.2110368	0.8151056
3048	0	-7164.647	-7436.044	271.3973	0.3311351	222677.1	0.00147985	0.00162014	0.00204594	0.00132923	0.00100911	0.00248468	0.00071969	0.000606459	0.000974562	0.000727541	0.00114333	0.00119252	0.0018281	0.000428411	0.00050908	0.000524499	0.000551842	0.000778393	0.000776613	0.00109347	0.000310481	0.000987913	0.00231408	0.00271862	0.00154185	0.000773919	0.00150639	0.000956539	0.000541608	0.00239064	0.000602831	0.000949045	0.00180506	0.00056357	0.00079754	0.00078022	0.000854269	0.00188591	0.00144929	0.000673886	0.00109474	0.00192613	0.000882311	0.000910365	0.00190244	0.00151242	0.00308258	0.000425173	0.000729574	0.00117745	0.00232237	0.00088415	0.000467054	0.000759361	0.0008790448	0.08933231	0.18683	0.0626545	0.136265	0.239898	0.156348	0.218005	0.1193853	-7.036675	0.997308	0.999311	1.00069	1.00269	0.358525	0.149431	0.158971	0.333073	0.2087176	0.5719944
3049	1	-7161.188	-7436.764	275.5763	0.4639546	525393.6	0.00280366	0.000897772	0.000594315	0.000953692	0.00031312	0.00111183	0.000725187	0.000391376	0.000519644	0.00104786	0.00275473	0.000811481	0.000340964	0.001206	0.000216977	0.000308489	0.00126415	0.000747017	0.000911902	0.000613907	0.000130185	0.00137038	0.000166216	0.00137644	0.00143325	0.00342199	0.000295582	0.000689084	0.000348308	0.00111299	0.000951749	0.000486644	0.000685901	0.00061347	0.00055289	0.000693158	0.00026259	0.000483762	0.000279538	0.00067607	0.00215309	0.000673007	0.00100737	0.000362926	0.000672135	0.000308877	0.000958682	0.000417744	0.000856046	0.0013456	0.00210757	0.00141475	0.001676	0.00103937	0.0007186927	0.4473649	0.196224	0.214373	0.113117	0.168643	0.109277	0.198367	0.0005549023	-7.238077	0.998247	0.999552	1.00045	1.00175	0.36035	0.146325	0.163941	0.329385	0.4479198	0.001238843
3050	0	-7137.063	-7430.554	293.4913	0.4902675	730344	0.000665105	0.000383972	0.00091357	0.000764925	0.00103507	0.00246805	0.000404249	0.00135325	0.000990645	0.000498764	0.000278922	0.000435472	0.000982604	0.000827783	0.00097029	0.000761769	0.000489283	0.000472369	0.000582105	0.000672734	0.000508037	0.000307298	0.00103137	0.0011679	0.000549103	0.000661051	0.000671288	0.000703761	0.000190668	0.000348879	0.000651449	0.000666018	0.00219809	0.00036014	0.00134079	0.00105902	0.000509499	0.000579469	0.000564743	0.000530967	0.0011535	0.00160088	0.000376159	0.000475665	0.000589232	0.000381523	0.00156165	0.000415345	0.000947981	0.000406692	0.000714302	0.00108601	0.0014237	0.00121024	0.0007538594	0.02171526	0.182038	0.135219	0.163839	0.169653	0.10008	0.24917	0.2644493	-7.190305	0.998513	0.99962	1.00038	1.00149	0.349304	0.148989	0.156268	0.345439	0.2861646	0.9241162
3051	1	-7169.85	-7432.054	262.2035	0.4487783	390482.3	0.00174268	0.000870177	0.000573473	0.00202417	0.0012019	0.00109412	0.0015668	0.00119343	0.00152911	0.00298193	0.00378261	0.000223135	0.00296284	0.000834356	0.00155	0.000469771	0.00100584	0.00138026	0.00136052	0.00118678	0.000749837	0.000742563	0.000778956	0.000568811	0.00063849	0.00138071	0.000963288	0.000585168	0.00174142	0.00149162	0.00137648	0.00197366	0.000867498	0.00409029	0.000902694	0.00212539	0.000604486	0.00300691	0.00131112	0.00125938	0.000711144	0.000472518	0.000919319	0.00136294	0.00149218	0.00100794	0.0009731	0.00136354	0.00270158	0.00046968	0.00120609	0.00291053	0.00213582	0.00131311	0.001164549	-0.1987103	0.202607	0.169356	0.116533	0.155767	0.181771	0.173966	0.2604547	-6.755421	0.997967	0.99948	1.00052	1.00203	0.347099	0.155197	0.148638	0.349066	0.06174446	4.218268
3052	0	-7162.594	-7440.072	277.4781	0.3878552	631689.1	0.000309225	0.000514346	0.00049762	0.000267628	0.00209124	0.00209451	0.000781418	0.000468836	0.00153829	0.00113375	0.000353496	0.000243875	0.000304033	0.000380054	0.000848609	0.000253298	0.000344855	0.00049356	0.000266012	0.00073148	0.000206848	0.000639572	0.000175933	0.000945954	0.000320045	0.000248867	0.00135739	0.000672477	0.000263813	0.00141472	0.000938125	0.000785632	0.00286533	0.000770706	0.000672079	0.000623173	0.00219181	0.000547687	0.0012084	0.000431136	0.000616135	0.000144136	0.00120742	0.000782095	0.000349508	0.000409473	0.00208094	0.00122448	0.00113926	0.000597304	0.00368512	0.00103827	0.000497517	0.00161686	0.0006364455	0.0996289	0.24226	0.141447	0.213852	0.0885725	0.0959718	0.217896	0.0338523	-7.359612	0.998401	0.999591	1.00041	1.0016	0.351108	0.15772	0.151391	0.339781	0.1334812	0.253611
3053	1	-7156.668	-7441.239	284.5718	0.599218	202591.4	0.00246427	0.000452946	0.000613516	0.000760171	0.000367795	0.00103531	0.000384238	0.000679242	0.000317108	0.000436403	0.00213443	0.000393158	0.000405828	0.00113418	0.000392257	0.000588421	0.000515138	0.00114905	0.000851414	0.00114072	0.000805849	0.000349473	0.000548314	0.00062606	0.000794473	0.00112375	0.000418533	0.00104293	0.00184147	0.00284708	0.000747619	0.000555425	0.00116517	0.00053638	0.000233337	0.000203846	0.000848515	0.000570421	0.00227948	0.00133764	0.00110515	0.00078221	0.000859374	0.000528911	0.000343037	0.000404037	0.000678777	0.000983514	0.000979991	0.000630153	0.0012218	0.00020877	0.00224124	0.0015101	0.0007630122	0.2233203	0.139418	0.181148	0.120532	0.202607	0.098909	0.257386	0.02402227	-7.178237	0.997177	0.999277	1.00072	1.00283	0.356655	0.156181	0.159635	0.327529	0.2473426	0.09712145
3054	0	-7148.325	-7441.423	293.098	0.5986306	912713.8	0.00110686	0.00058091	0.000248471	0.000176008	0.000693486	0.00143833	0.00118425	0.000323283	0.000213743	0.000444983	0.000702756	0.000748598	0.000363116	0.00152143	0.00105638	0.000523076	0.000373695	0.00105224	0.00091222	0.000201503	0.000746399	0.000534304	0.000163851	0.000727112	0.000403056	0.000955533	0.000604458	0.000297045	0.000526253	0.000261787	0.000359405	0.000638743	0.00149019	0.000815224	0.00059954	0.000510963	0.000491864	0.000828761	0.00128466	0.000275015	0.000422858	0.000798426	0.000224995	0.000573294	0.000750581	0.00023154	0.00205105	0.000801464	0.00054945	0.00040853	0.00274646	0.000972396	0.00181436	0.000722809	0.0006583379	-0.1445058	0.184271	0.173111	0.110157	0.0793679	0.181017	0.272075	0.1497744	-7.325792	0.99867	0.99966	1.00034	1.00133	0.343945	0.156382	0.155978	0.343695	0.005268617	28.42765
3055	1	-7162.165	-7442.586	280.4211	0.5343606	840208.9	0.00157263	0.000487038	0.00116603	0.000941988	0.000523893	0.00122462	0.000731426	0.000477162	0.00145012	0.00122468	0.00240287	0.00157395	0.000743242	0.000199414	0.000789574	0.00092879	0.000287802	0.0014413	0.000961743	0.00122355	0.000591199	0.000740441	0.000877728	0.000372861	0.000256279	0.000555678	0.0014649	0.000781798	0.00161509	0.00257658	0.000654685	0.00139343	0.00056859	0.000692993	0.000351923	0.00201449	0.00080245	0.000580931	0.00104068	0.000646706	0.000929777	0.000910718	0.000739939	0.000661305	0.000862864	0.00102667	0.000504644	0.000723337	0.000453909	0.00135889	0.00342053	0.000548613	0.00113694	0.000254141	0.0007626447	0.2517519	0.0902246	0.159471	0.151175	0.197941	0.212769	0.188418	0.04499985	-7.178718	0.998614	0.999645	1.00035	1.00139	0.347571	0.159186	0.157522	0.335721	0.2967517	0.1516414
3056	0	-7146.829	-7428.908	282.0792	0.3606345	670811.3	0.000407732	0.00159299	0.000772796	0.000187911	0.000922033	0.00332767	0.000571799	0.0029741	0.00110689	0.00101424	0.00154202	0.000440775	0.000642299	0.000332774	0.000742744	0.000851875	0.000499213	0.000166273	0.000881783	0.000266323	0.00117137	0.000672024	0.000297902	0.000668642	0.000619597	0.000625365	0.00108033	0.000662352	0.000234147	0.000459034	0.000430088	0.000508806	0.00399571	0.000926836	0.000609816	0.002043	0.00113728	0.000449851	0.000360653	0.000787583	0.00206275	0.000283016	0.000834929	0.00149669	0.000360976	0.000381637	0.00105624	0.000634896	0.000727856	0.00027304	0.000584543	0.000566089	0.000316443	0.000877675	0.0006299377	0.07608115	0.218088	0.101544	0.0642609	0.29327	0.141198	0.18164	0.008646683	-7.36989	0.998448	0.999603	1.0004	1.00155	0.359748	0.145048	0.154583	0.340621	0.08472783	0.1020524
3057	1	-7149.91	-7436.117	286.2071	0.2669353	303288.2	0.00089815	0.000313446	0.00101796	0.000633831	0.000677476	0.000245212	0.00116923	0.000931932	0.000228999	0.000926466	0.00235681	0.000735674	0.000435469	0.000304201	0.000449324	0.000923056	0.00035699	0.000768828	0.000759452	0.00056322	0.000644598	0.000959278	0.000577652	0.00179586	0.000254034	0.000923359	0.00107783	0.000491676	0.000826793	0.00132533	0.000540572	0.000712161	0.000799491	0.00111678	0.000622004	0.00135101	0.000553642	0.00110274	0.000266574	0.000523959	0.00168261	0.00103198	0.000426065	0.00129558	0.000751605	0.00303798	0.0006243	0.000599442	0.000484925	0.00054353	0.00058245	0.00134952	0.00333374	0.00031214	0.0006860834	-0.0816312	0.199648	0.218583	0.118644	0.256971	0.0406783	0.165476	0.2337846	-7.284511	0.997693	0.99941	1.00059	1.00231	0.35706	0.149952	0.154156	0.338833	0.1521534	1.536506
3058	0	-7163.671	-7434.114	270.4433	0.5253728	360298.9	0.00102574	0.00164743	0.000510803	0.000308782	0.000929167	0.00283164	0.000515562	0.00216973	0.000436893	0.0003647	0.000329601	0.000506813	0.000718173	0.000428916	0.001585	0.000966282	0.000881938	0.000333181	0.00111811	0.000779936	0.000922118	0.000315295	0.00158392	0.00125031	0.000526941	0.00111126	0.00168282	0.00081432	0.000589193	0.00181687	0.000269922	0.00102173	0.00312726	0.00108256	0.000336621	0.0034123	0.000564252	0.00191154	0.00158959	0.000862712	0.000590163	0.0012124	0.000385459	0.00106776	0.000807154	0.000550773	0.00329713	0.00039153	0.00106552	0.000714757	0.000535894	0.000910971	0.00115845	0.00187749	0.0008743806	0.2415317	0.135523	0.228657	0.0812046	0.237553	0.142141	0.174922	0.188004	-7.041995	0.997883	0.999458	1.00054	1.00212	0.371961	0.144079	0.149385	0.334576	0.4295358	0.4376912
3059	1	-7155.028	-7434.43	279.4014	0.3006426	420037.3	0.000925766	0.000266121	0.000573658	0.00033211	0.000627363	0.000609646	0.00029043	0.000326352	0.000602457	0.00045493	0.00251812	0.000941731	0.000613338	0.000387353	0.00108615	0.000447801	0.000363323	0.00119399	0.000735687	0.000626655	0.000285148	0.001586	0.00138571	0.00177742	0.000399226	0.000953429	0.000562061	0.000536798	0.000355016	0.00520307	0.000552134	0.000794652	0.000559921	0.0010163	0.000329538	0.000481279	0.000976966	0.000521377	0.00133095	0.000798249	0.00138912	0.00113479	0.00133013	0.00032728	0.00142012	0.000386993	0.000701015	0.000360407	0.000898111	0.00160462	0.00159317	0.00096985	0.00246383	0.0021953	0.0007844642	0.2167737	0.178803	0.24639	0.0784493	0.270722	0.103285	0.12235	0.05651651	-7.15051	0.998039	0.999498	1.0005	1.00196	0.352541	0.151035	0.152158	0.344267	0.2732902	0.2068003
3060	0	-7142.611	-7436.154	293.543	0.4881927	504317.7	0.000814089	0.00187796	0.000615124	0.000375693	0.000599781	0.0042996	0.00141805	0.000331818	0.0010221	0.000573966	0.000512077	0.00133833	0.000767191	0.000538376	0.00134206	0.000487155	0.000716592	0.000565945	0.000577948	0.000510373	0.000322536	0.00108919	0.000558463	0.000520883	0.000380299	0.000679754	0.000811422	0.00062757	0.000390708	0.00048745	0.000502873	0.000832538	0.00153353	0.000961983	0.000433617	0.000886402	0.00041278	0.000988757	0.00113454	0.000358479	0.000872028	0.00120284	0.00178095	0.00071718	0.000942622	0.000797335	0.00113012	0.000715242	0.00045446	0.000827143	0.000714512	0.000826119	0.000542766	0.00153225	0.0006712603	-0.1675762	0.106762	0.157919	0.0939916	0.274693	0.164364	0.20227	0.200827	-7.306354	0.998211	0.999542	1.00046	1.00179	0.3557	0.146129	0.157782	0.340389	0.03325075	6.039772
3061	1	-7154.869	-7435.486	280.6179	0.4206122	415877.9	0.000731903	0.00120165	0.000474616	0.000372228	0.000359472	0.00092113	0.00043198	0.000572424	0.000773476	0.000857381	0.00379584	0.000686164	0.00142952	0.000871963	0.000541251	0.00141131	0.00260576	0.000495347	0.000889087	0.000752394	0.000450313	0.000504813	0.000746728	0.000399593	0.00033612	0.000456861	0.00127577	0.00032756	0.000549696	0.0030308	0.000633891	0.000545958	0.000589397	0.000866706	0.000568725	0.000673118	0.000618629	0.00115945	0.0014173	0.000896531	0.00164949	0.000715798	0.000279095	0.000367609	0.00052583	0.00114346	0.000582491	0.000246995	0.00113691	0.00170778	0.00104841	0.00165867	0.00102982	0.000796466	0.0006290166	0.4845914	0.165238	0.196886	0.0834771	0.224801	0.1082	0.221398	0.1075657	-7.371353	0.99803	0.999496	1.0005	1.00197	0.352183	0.154641	0.14445	0.348726	0.5921571	0.1816507
3062	0	-7158.122	-7432.862	274.7403	0.2510459	658362.8	0.00101248	0.00248446	0.0014678	0.00103859	0.00169705	0.00282432	0.00111986	0.00173914	0.000520651	0.00195886	0.00120612	0.00103326	0.000836918	0.000389053	0.000573191	0.000763791	0.000389131	0.00142955	0.0011915	0.000773943	0.00130292	0.000784159	0.000670211	0.000665005	0.000745825	0.000723674	0.000392718	0.000830856	0.00281414	0.000805359	0.000903887	0.000973257	0.00291222	0.00100996	0.000587803	0.00267882	0.00117723	0.000908981	0.00099795	0.000755476	0.00124129	0.00133453	0.00106523	0.000871978	0.000816212	0.000603693	0.00239261	0.000870346	0.000748943	0.00119641	0.0026863	0.000781269	0.00138297	0.00119676	0.001017069	0.4108226	0.174369	0.106955	0.109703	0.256743	0.110372	0.241858	0.02466157	-6.89083	0.998434	0.999599	1.0004	1.00157	0.361299	0.153689	0.150515	0.334497	0.4354842	0.05663023
3063	1	-7156.758	-7437.884	281.1269	0.3305856	491865.8	0.000567738	0.00063357	0.000759974	0.000406655	0.000448774	0.00138451	0.00275245	0.000422356	0.000797131	0.00188212	0.00182772	0.000296709	0.000910146	0.000820581	0.00112688	0.00168122	0.000874794	0.00213086	0.000682596	0.00084654	0.000577885	0.000517843	0.000933782	0.000714908	0.00054501	0.000603685	0.000421221	0.000352664	0.0002253	0.000684634	0.000724253	0.00299284	0.00113278	0.00120892	0.000425188	0.00039888	0.00105046	0.00176743	0.000505318	0.0009074	0.00124455	0.000173749	0.00032468	0.000788061	0.000591078	0.00026171	0.00133666	0.000380819	0.00119186	0.00153556	0.000855799	0.000832633	0.0014098	0.00162622	0.0007319031	0.2557782	0.130606	0.163529	0.104027	0.116595	0.134359	0.350884	0.001634687	-7.219862	0.998188	0.999536	1.00046	1.00181	0.35309	0.16043	0.151378	0.335101	0.2574129	0.006350446
3064	0	-7165.933	-7438.267	272.3342	0.1959861	655062.6	0.000513254	0.00127621	0.00118701	0.00122312	0.00049193	0.00396825	0.00118924	0.000705373	0.000833356	0.0019017	0.000990015	0.000462305	0.00121405	0.000546252	0.000986081	0.00191699	0.00144666	0.000799811	0.000719211	0.000939828	0.00162519	0.000817029	0.00137564	0.00225715	0.00156927	0.000824369	0.000778395	0.0016019	0.000838155	0.000620244	0.00101644	0.00109696	0.00510135	0.000811891	0.00210837	0.000684978	0.000878679	0.000859672	0.000619932	0.00192356	0.00082823	0.00134387	0.000695146	0.000864602	0.000367794	0.000510068	0.00262504	0.000563262	0.000840145	0.00285521	0.000994194	0.00167193	0.000765665	0.00107785	0.001183616	0.06294175	0.146763	0.161871	0.19923	0.143715	0.254619	0.093802	0.04994388	-6.739181	0.99843	0.999598	1.0004	1.00157	0.339756	0.163896	0.158411	0.337937	0.1128856	0.442429
3065	1	-7153.847	-7436.555	282.7078	0.2387297	340570.5	0.0011952	0.00107582	0.00036392	0.00127398	0.00108179	0.000679567	0.000712784	0.000695619	0.00101298	0.000487293	0.0026008	0.00091485	0.00268817	0.000994671	0.000526122	0.000536206	0.000592943	0.0031472	0.000778525	0.00117023	0.000742521	0.000312422	0.00201823	0.000615232	0.00244396	0.000324497	0.000711283	0.00196759	0.000338807	0.00154807	0.000481012	0.000577883	0.000785357	0.000544333	0.000478711	0.000554082	0.00121799	0.00029868	0.000454509	0.000492033	0.00120665	0.000742761	0.000435087	0.000627679	0.00117657	0.000937354	0.000617906	0.00041194	0.00100409	0.000503731	0.000895356	0.00059298	0.00188996	0.000375046	0.0007440244	0.3366136	0.218679	0.172295	0.0550848	0.105681	0.10123	0.34703	0.1900382	-7.203437	0.997823	0.999443	1.00056	1.00218	0.351148	0.154785	0.154378	0.33969	0.5266517	0.3608422
