Iteration	Posterior	Likelihood	Prior	age_occidentalis	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
11470	-7161.593	-7432.693	271.1001	0.4547281	927872.9	0.00146256	0.000894652	0.00112484	0.00145639	0.000370174	0.000564182	0.000505076	0.000388848	0.000639687	0.00191192	0.00540802	0.00019073	0.000605546	0.00243308	0.00104844	0.000604539	0.00130475	0.000957957	0.000678728	0.0013005	0.00127107	0.00127479	0.00276545	0.0011533	0.00153951	0.000949827	0.00177303	0.000425549	0.00138252	0.00146233	0.000386729	0.000916716	0.000869335	0.00141477	0.000721543	0.000906502	0.00330791	0.00145225	0.000618304	0.00073679	0.00239091	0.00128385	0.000747668	0.000355365	0.00136462	0.000729747	0.00122342	0.000790367	0.000461913	0.00080093	0.000645698	0.00101947	0.00153959	0.000515693	0.0009192833	0.02127941	0.198914	0.146323	0.161504	0.0507423	0.132021	0.310496	0.09956928	-6.991916	0.998681	0.999663	1.00034	1.00132	0.366993	0.141774	0.14934	0.341893	0.1208487	0.8239169
11480	-7141.216	-7436.102	294.8861	0.5370876	747799.4	0.000350312	0.0018071	0.00039546	0.000254604	0.000338143	0.000501672	0.000560207	0.0006465	0.00046766	0.000704032	0.00218683	0.000684883	0.000618659	0.000380076	0.000554168	0.000163362	0.000231463	0.000494129	0.00106984	0.000529429	0.000492311	0.000656546	0.000216012	0.000390231	0.000853931	0.000329265	0.00130682	0.0012027	0.0008991	0.000304762	0.00118158	0.00019819	0.000506459	0.000665509	0.000203569	0.00230536	0.00106245	0.000609664	0.0004976	0.000694244	0.00100636	0.000417538	0.000371621	0.000599496	0.0015426	0.00270234	0.000285884	0.000907915	0.000761206	0.000722264	0.000903529	0.000822521	0.00107805	0.000372279	0.0006262741	0.002090675	0.179059	0.212852	0.170912	0.182467	0.150289	0.104421	0.02077978	-7.375722	0.99853	0.999624	1.00038	1.00147	0.352921	0.149735	0.151464	0.34588	0.02287046	0.9085862
11490	-7166.854	-7430.855	264.0019	0.4056801	568001.9	0.000293383	0.00230904	0.00120181	0.000741408	0.00205353	0.000572165	0.00262436	0.00111023	0.000625681	0.0010318	0.00210473	0.00074133	0.000764453	0.000228237	0.00067057	0.000675192	0.00436166	0.000620064	0.00135992	0.00155521	0.000256206	0.0009345	0.000933845	0.0010741	0.000242616	0.00046285	0.0011282	0.00134419	0.00157171	0.000451266	0.00164187	0.000191629	0.000261249	0.00301401	0.00118963	0.00146129	0.00304383	0.00069312	0.000368878	0.000979451	0.00164662	0.00116997	0.000520372	0.000937785	0.0008693	0.00127813	0.000410447	0.00034616	0.00133361	0.000600932	0.00248016	0.000385045	0.00147789	0.000547821	0.0008159694	-0.1070205	0.154315	0.148228	0.0840441	0.0995829	0.248137	0.265693	0.1415215	-7.111134	0.998314	0.999569	1.00043	1.00169	0.351162	0.152437	0.151176	0.345224	0.03450103	4.101949
11500	-7161.68	-7440.439	278.7586	0.281186	792964.3	0.000451989	0.000750888	0.00037259	0.00065026	0.000667207	0.00202443	0.000465146	0.001255	0.00132676	0.000846652	0.001838	0.000446843	0.0012804	0.000265645	0.00100947	0.00172672	0.000525704	0.000532246	0.00148869	0.00065108	0.00224235	0.000675779	0.00160986	0.00108203	0.00121876	0.000407005	0.000995132	0.00113759	0.000710099	0.00122616	0.00102749	0.000295288	0.00076076	0.00133399	0.00160143	0.000825758	0.0016792	0.000954722	0.000284913	0.000293435	0.00135926	0.00158768	0.00131322	0.000300811	0.000663758	0.00110281	0.000840762	0.00313493	0.000258309	0.000637203	0.00123447	0.000328444	0.000580107	0.000634402	0.0007474386	-0.2188339	0.099358	0.182119	0.0914136	0.230126	0.223568	0.173417	0.2580672	-7.198858	0.998573	0.999635	1.00036	1.00143	0.357698	0.154444	0.141879	0.345979	0.03923337	6.577749
11510	-7149.476	-7436.037	286.5611	0.4713007	664206.2	0.000489188	0.000671625	0.000398961	0.000459718	0.000611302	0.00100577	0.00088139	0.000501054	0.000755599	0.00114856	0.00133592	0.000665113	0.00207222	0.000569963	0.000801982	0.000619234	0.000634302	0.000998035	0.000479586	0.000707111	0.000596262	0.00111293	0.000660882	0.000580993	0.000672611	0.000289881	0.00122349	0.00174086	0.00115877	0.00175819	0.000496802	0.000555266	0.000292973	0.00289853	0.000888626	0.0022938	0.00180381	0.00113056	0.00118413	0.00111409	0.001656	0.00108598	0.00076334	0.00110864	0.000959232	0.000609846	0.000579821	0.000598261	0.00078937	0.00173673	0.00138759	0.00174784	0.000625663	0.000784624	0.0008564656	-0.08068498	0.181421	0.207956	0.0384862	0.18628	0.133484	0.252373	0.1892028	-7.062696	0.998441	0.999601	1.0004	1.00156	0.351374	0.148964	0.157804	0.341858	0.1085178	1.743518
11520	-7154.334	-7435.325	280.9905	0.3738062	393534.4	0.00114748	0.000826427	0.000393818	0.00106939	0.000708536	0.000684407	0.000686576	0.000225411	0.00036628	0.000529756	0.00137836	0.000315075	0.00143058	0.000667752	0.000224501	0.00131565	0.00179786	0.00239658	0.00135149	0.00104321	0.000473445	0.00104161	0.000740634	0.000378768	0.00106485	0.000836302	0.0010202	0.000715421	0.00164488	0.00110893	0.000529189	0.000354945	0.000762331	0.000928806	0.000162319	0.000738812	0.00242839	0.00315035	0.000853748	0.000325927	0.00213906	0.000267013	0.000344045	0.000329881	0.000545848	0.000526392	0.000753789	0.000772625	0.000607299	0.0010922	0.000887872	0.00114396	0.0011587	0.000978691	0.0007970734	-0.0501092	0.164401	0.167582	0.0549737	0.168585	0.192018	0.25244	0.1778357	-7.134564	0.997974	0.999482	1.00052	1.00203	0.371898	0.141193	0.155439	0.33147	0.1277265	1.392316
11530	-7149.265	-7430.436	281.1711	0.3071727	22262.75	0.000698235	0.000962128	0.000264929	0.000592896	0.00139024	0.00112422	0.000944281	0.000580863	0.000819453	0.000867566	0.0034447	0.000742977	0.00072055	0.000983025	0.00044559	0.0020176	0.000310501	0.000549276	0.00108638	0.000392084	0.000734066	0.000628133	0.000507226	0.000330362	0.000188324	0.000459138	0.00205398	0.000613207	0.000536587	0.00135143	0.000852338	0.00119775	0.000729488	0.000595542	0.000685737	0.000985635	0.00130635	0.00250264	0.00275662	0.000463593	0.00129679	0.00239593	0.000784803	0.000741113	0.000636726	0.000465989	0.000564618	0.000163745	0.00163634	0.000604504	0.00102029	0.000867908	0.000838633	0.000269477	0.0007505679	-0.2179849	0.146052	0.0997164	0.108231	0.170728	0.25601	0.219261	0.2580608	-7.19468	0.991494	0.997811	1.00216	1.00853	0.354386	0.153927	0.145834	0.345853	0.04007588	6.439304
11540	-7148.889	-7431.882	282.9925	0.4129105	618901.3	0.000771834	0.000592224	0.00202538	0.000164018	0.000256103	0.000505495	0.000730979	0.000420353	0.00140271	0.00147981	0.00148229	0.000230938	0.000755717	0.000708931	0.000656754	0.000938922	0.000177496	0.00036909	0.00175212	0.00132484	0.000432803	0.000995433	0.000529262	0.000258834	0.000501447	0.00137341	0.000258632	0.00128437	0.000451497	0.000623156	0.00104175	0.000527125	0.00052054	0.000670571	0.00103037	0.000610267	0.00455462	0.00371459	0.000746377	0.000521991	0.00104078	0.000291781	0.000722568	0.000332487	0.000833219	0.000939986	0.000530167	0.000442135	0.000529187	0.000536078	0.000711921	0.000988578	0.000409363	0.000178199	0.0006940851	-0.04152186	0.202531	0.15146	0.12668	0.118935	0.154726	0.245668	0.158365	-7.272916	0.998385	0.999587	1.00041	1.00162	0.363076	0.147998	0.156395	0.332531	0.1168432	1.355364
11550	-7166.497	-7441.634	275.1369	0.5659393	235651.3	0.00119754	0.00113293	0.000272503	0.00115325	0.000543694	0.0006028	0.00078769	0.000457991	0.000624528	0.00120778	0.00280835	0.000670394	0.000371571	0.000274979	0.000671543	0.00103358	0.000528985	0.00160354	0.000859034	0.000126386	0.000235656	0.000703509	0.000387752	0.000149184	0.00103155	0.00186123	0.000470407	0.000644827	0.000755387	0.00149244	0.000835736	0.000621413	0.000915925	0.000454495	0.000249257	0.000552431	0.0024956	0.00203956	0.000919442	0.000191159	0.000947535	0.0032265	0.000651054	0.00188306	0.000588074	0.000271043	0.00142083	0.000439331	0.000958966	0.000808847	0.00155228	0.000722234	0.00078684	0.000477032	0.0007753862	-0.3363271	0.142756	0.106758	0.0655853	0.261234	0.250505	0.173162	0.4142014	-7.162149	0.997383	0.99933	1.00067	1.00262	0.357838	0.142002	0.158581	0.341579	0.0778743	5.318846
11560	-7139.778	-7443.43	303.653	0.3023746	845007	0.000546355	0.00019885	0.000209217	0.000443761	0.000380952	0.000808694	0.000450905	0.000608074	0.000333209	0.000415549	0.00182143	0.000536203	0.000285685	0.000530939	0.000355807	0.000382395	0.000721021	0.000580546	0.000791288	0.000601189	0.00141639	0.000730406	0.000460846	0.000774238	0.000779699	0.000501136	0.0010828	0.000257046	0.00129365	0.000394933	0.00219669	0.000292527	0.000650565	0.000291751	0.000373638	0.000698958	0.00138807	0.00120948	0.000171775	0.000432835	0.000305976	0.000592305	0.00044314	0.000316502	0.00077753	0.000373707	0.000493997	0.00200457	0.000317814	0.00069575	0.000376676	0.00048783	0.000696253	0.000511275	0.000551342	0.3184389	0.0986156	0.111109	0.0522228	0.208009	0.248731	0.281312	0.1061514	-7.503155	0.998618	0.999646	1.00035	1.00138	0.356327	0.14629	0.152607	0.344777	0.4245903	0.2500089
11570	-7145.566	-7428.929	283.363	0.47747	953608.4	0.000588162	0.000724167	0.00022963	0.00129808	0.000318864	0.00130357	0.000279781	0.000553103	0.00259255	0.000816172	0.00280832	0.000914545	0.00030287	0.000406855	0.000458778	0.000764744	0.00107906	0.00123138	0.000449219	0.000847088	0.000596971	0.000555436	0.00162953	0.000384844	0.000406336	0.000555281	0.000354274	0.000635971	0.000414395	0.00142901	0.000707255	0.00159834	0.00191906	0.000742474	0.000258399	0.00151066	0.0015477	0.000668069	0.000477162	0.000572706	0.000982979	0.000948426	0.000834322	0.0008704	0.000909197	0.000369836	0.000670366	0.000277843	0.000873583	0.000886053	0.00226587	0.000234214	0.00209431	0.000644545	0.0006882154	-0.2456131	0.182169	0.189383	0.0554428	0.20077	0.192425	0.17981	0.3318854	-7.281409	0.998699	0.999667	1.00033	1.0013	0.350609	0.155722	0.154425	0.339244	0.08627221	3.846955
11580	-7160.239	-7435.323	275.0845	0.4567013	913518.8	0.00119611	0.000326825	0.000713819	0.00100555	0.00147732	0.00108606	0.00118049	0.000867337	0.000517461	0.000818139	0.00624526	0.000586189	0.000688968	0.000451104	0.000884435	0.000325726	0.00138206	0.000769286	0.000795816	0.000977902	0.000768032	0.000996763	0.00215876	0.000417491	0.000484355	0.000971175	0.000980238	0.00116021	0.000367274	0.00041466	0.000850416	0.00134718	0.00111463	0.000975389	0.00200611	0.00119151	0.00154268	0.000513464	0.000918363	0.000825527	0.00126497	0.000623688	0.002643	0.00040633	0.000489984	0.00118869	0.00136228	0.000307679	0.000819449	0.00207808	0.0012118	0.000742391	0.00332949	0.000313227	0.0008015302	-0.08295773	0.202093	0.104638	0.0692558	0.179443	0.123209	0.321361	0.1250059	-7.128988	0.99867	0.99966	1.00034	1.00133	0.345519	0.155741	0.153291	0.345449	0.04204815	2.972922
11590	-7150.614	-7433.192	282.5783	0.4720643	234551.1	0.000995441	0.00114635	0.00219587	0.000701889	0.000415487	0.000728793	0.00129157	0.000466129	0.00154636	0.00169412	0.00340468	0.000905325	0.0006675	0.000130018	0.000610042	0.000415539	0.000399953	0.00119349	0.000501897	0.00230848	0.000168306	0.000336326	0.000533386	0.000338866	0.000688517	0.000956744	0.000982432	0.000574173	0.000492423	0.000493561	0.000471353	0.0003458	0.000336127	0.00134629	0.000213156	0.000858588	0.0013866	0.00089091	0.000385682	0.00128564	0.00114723	0.000870248	0.000868688	0.000869426	0.00141954	0.000609548	0.000336316	0.000447672	0.000803777	0.00105447	0.000710968	0.000397715	0.00181693	0.00121477	0.0007841084	-0.1152735	0.0825595	0.144614	0.113858	0.263973	0.127459	0.267537	0.1410665	-7.150963	0.997377	0.999328	1.00067	1.00263	0.355405	0.14911	0.157042	0.338443	0.02579303	5.469171
11600	-7147.253	-7437.734	290.4808	0.2981998	766014.5	0.000441473	0.000404711	0.000854096	0.000429825	0.0008871	0.000705862	0.00126764	0.000573569	0.000636637	0.000960248	0.00230734	0.0012317	0.000498256	0.000758306	0.000567538	0.000553243	0.000794068	0.00163437	0.00052676	0.000435168	0.000500163	0.00171141	0.00109412	0.000321995	0.000970028	0.000811511	0.00097382	0.00104347	0.000452628	0.00130741	0.000603718	0.000965503	0.00126393	0.0011198	0.000722264	0.000525813	0.000612192	0.0022749	0.00030206	0.000935353	0.000515103	0.00098753	0.000569088	0.00107753	0.000338017	0.00129609	0.000228618	0.000365056	0.00103153	0.000463981	0.000837108	0.00139622	0.00158219	0.000777076	0.0008006742	-0.5663093	0.116668	0.217609	0.146093	0.129307	0.222252	0.168072	0.5789049	-7.130056	0.998548	0.999629	1.00037	1.00145	0.362023	0.148383	0.150906	0.338688	0.01259555	45.96106
11610	-7168.099	-7436.972	268.8733	0.7131371	214339.3	0.00162565	0.00288152	0.00226596	0.000808171	0.00158961	0.00129796	0.000545353	0.000475855	0.000697236	0.0023961	0.00202127	0.000546074	0.0016485	0.000806532	0.000493041	0.000855219	0.000908021	0.000728833	0.000763375	0.000623425	0.000557921	0.000988478	0.00185672	0.000161077	0.00204102	0.000797061	0.00097461	0.000679382	0.000859819	0.00102762	0.00173619	0.000216951	0.00130584	0.000549203	0.000432688	0.000398025	0.0013998	0.000948616	0.000453347	0.000578734	0.00235632	0.00197413	0.000337727	0.000768996	0.000487294	0.00246546	0.000565014	0.000329891	0.00047968	0.000652861	0.000990191	0.00161169	0.002813	0.000905576	0.0008712355	0.0332068	0.197642	0.0924989	0.0942934	0.232152	0.211081	0.172332	0.2316522	-7.045598	0.997256	0.999297	1.0007	1.00275	0.362976	0.150398	0.147242	0.339384	0.264859	0.8746246
11620	-7155.508	-7442.867	287.3586	0.5223088	165647.3	0.00156483	0.000501787	0.000409602	0.00107235	0.000800765	0.000527533	0.000493312	0.00128675	0.000536169	0.000541103	0.00299898	0.00278109	0.000286947	0.000248357	0.000725625	0.000320777	0.000513354	0.000364876	0.000289106	0.000380169	0.000994578	0.000623366	0.000531746	0.00174977	0.000736471	0.000522953	0.00145128	0.000419892	0.000348515	0.000778924	0.00091136	0.000813769	0.000340484	0.000229739	0.000633072	0.00107233	0.00180431	0.000590978	0.000474501	0.00164759	0.000686603	0.00055798	0.00261184	0.000940938	0.000811816	0.000528859	0.000995591	0.000407095	0.00102469	0.000465059	0.00104751	0.00154466	0.00107215	0.000265605	0.0006805316	0.01545867	0.177039	0.165337	0.0972936	0.104966	0.158518	0.296846	0.08137301	-7.292636	0.996879	0.999201	1.0008	1.00312	0.356999	0.148719	0.15149	0.342792	0.09683168	0.8403552
11630	-7149.1	-7429.214	280.1144	0.2607962	647978.3	0.00167802	0.000388908	0.0010919	0.000474504	0.0010751	0.00117783	0.000366348	0.00054822	0.000889188	0.00142956	0.00409013	0.000597257	0.0011881	0.000437379	0.00135042	0.000322299	0.000370613	0.00138966	0.000990654	0.000282972	0.000516088	0.00113849	0.001003	0.000355281	0.000709359	0.00130963	0.000714007	0.00171225	0.000667663	0.00051287	0.000544921	0.000724947	0.00037966	0.000759099	0.000298264	0.000204047	0.00153944	0.00113031	0.00025632	0.000971298	0.000992881	0.000954266	0.000487678	0.00106564	0.00107142	0.00119184	0.000761067	0.000509126	0.000399636	0.000536687	0.00117211	0.000531258	0.00279666	0.000448204	0.0008099461	0.2055928	0.161027	0.216947	0.109264	0.211554	0.144181	0.157027	0.3477278	-7.118543	0.998421	0.999596	1.0004	1.00158	0.341511	0.148018	0.155839	0.354632	0.5533206	0.6284381
11640	-7158.913	-7441.906	282.9928	0.3151198	492602.9	0.000491068	0.000918924	0.000640457	0.00212437	0.000539098	0.000313158	0.00112168	0.00134533	0.00135988	0.00256057	0.00204032	0.000681045	0.000483815	0.000430532	0.00150907	0.000469935	0.00071085	0.000638863	0.00146554	0.000701504	0.000641912	0.000519159	0.00138556	0.000975324	0.00120307	0.00108842	0.00125116	0.000496101	0.00133481	0.00109192	0.000574986	0.00129883	0.000276965	0.00112751	0.000479475	0.000405238	0.00266356	0.000585755	0.000601807	0.000526555	0.00103596	0.000661415	0.00151745	0.000851878	0.00221738	0.000813249	0.0011939	0.000719827	0.000714802	0.000915324	0.00174182	0.00137092	0.00138409	0.00070216	0.0008352437	-0.08832532	0.220625	0.160556	0.154896	0.139556	0.101762	0.222606	0.1126968	-7.087787	0.99819	0.999537	1.00046	1.00181	0.343011	0.162654	0.158512	0.335823	0.02437153	4.624118
11650	-7148.045	-7436.044	287.9989	0.5758722	394234.9	0.00128295	0.000849652	0.000881428	0.000510878	0.000735747	0.000299978	0.0011892	0.000385594	0.000406092	0.000661838	0.00187957	0.000574901	0.000859352	0.000625992	0.000718571	0.000940044	0.000305463	0.00141547	0.000228195	0.00135567	0.000829528	0.000699993	0.00137055	0.000949277	0.000458588	0.000277958	0.000810642	0.000159644	0.000315216	0.000292704	0.00129893	0.00140659	0.000608133	0.000616747	0.000852063	0.000507994	0.00245857	0.000536452	0.00124378	0.000614174	0.000730245	0.000656029	0.000720734	0.000920244	0.00120689	0.000963823	0.000517935	0.000694544	0.000520643	0.00055544	0.00143802	0.000643629	0.00389677	0.000700277	0.0007588197	0.2097704	0.0967589	0.16622	0.0939736	0.152599	0.294998	0.19545	0.02952259	-7.183746	0.997976	0.999482	1.00052	1.00203	0.366609	0.1368	0.152377	0.344214	0.239293	0.1233742
11660	-7141.886	-7432.363	290.4773	0.389555	101599	0.000583167	0.000498513	0.000246861	0.000295762	0.00131839	0.000785803	0.000420515	0.00138248	0.00113886	0.00292357	0.00365437	0.000861946	0.000637337	0.000566807	0.000323181	0.000817508	0.000791575	0.000338449	0.00110481	0.000547653	0.000382543	0.000668944	0.00194743	0.000331551	0.000566175	0.000869191	0.000199521	0.00045849	0.000612333	0.00029605	0.000290366	0.000632978	0.000507112	0.000435986	0.000567867	0.000608823	0.00162193	0.000311574	0.000784498	0.000537912	0.00105233	0.000308276	0.000489441	0.000732461	0.000307298	0.00189189	0.000242392	0.000806923	0.000388729	0.000684185	0.00101696	0.000327968	0.00233254	0.000701177	0.0006406832	-0.05310456	0.102993	0.177499	0.0677605	0.268982	0.112093	0.270672	0.1071494	-7.352975	0.996015	0.998979	1.00102	1.00399	0.357692	0.149936	0.156251	0.336121	0.05404485	1.982602
11670	-7143.167	-7445.764	302.5976	0.3304109	142834.8	0.00103752	0.000651886	0.00155905	0.000320665	0.000712666	0.000407172	0.00123524	0.000655608	0.00115545	0.00118752	0.00149485	0.000152412	0.000451828	0.000802646	0.000520824	0.000690144	0.000679963	0.000892894	0.000490457	0.00171541	0.000478164	0.00099648	0.000475367	0.0003286	0.000418	0.000862487	0.000478567	0.000194918	0.000529903	0.000995573	0.000439298	0.000255079	0.000509689	0.000877355	0.000684796	0.000378168	0.00148308	0.00025026	0.000686536	0.000453193	0.000476612	0.000417167	0.000478986	0.000355923	0.000223094	0.000926677	0.000715561	0.000380139	0.000634562	0.000774075	0.000444038	0.000688631	0.00111983	0.000348036	0.0005534182	-0.3737459	0.18528	0.216086	0.0681234	0.172345	0.097732	0.260433	0.3782865	-7.499397	0.996639	0.999139	1.00086	1.00337	0.355214	0.155448	0.154258	0.33508	0.004540609	83.31183
11680	-7158.556	-7429.072	270.5154	0.1889707	465612.3	0.000609804	0.000495574	0.000236877	0.00111696	0.00061031	0.000230475	0.000650402	0.000330307	0.000932552	0.00124683	0.00404818	0.000273808	0.00469742	0.00171332	0.000146029	0.000840879	0.000704303	0.00100567	0.000535398	0.000524799	0.000943249	0.000899291	0.00035586	0.000230246	0.0008179	0.000724925	0.00098739	0.00036239	0.000426798	0.000862561	0.000551263	0.000342186	0.00103095	0.000875855	0.000913439	0.00147787	0.0016415	0.00137705	0.00112752	0.00144388	0.00123516	0.000424905	0.000977997	0.000731411	0.0018239	0.00149015	0.000438458	0.00102509	0.00120064	0.00123419	0.000621313	0.000297751	0.00389611	0.00116866	0.0006888665	-0.03459606	0.143227	0.191149	0.0811701	0.206077	0.0944477	0.28393	0.1324285	-7.280463	0.998138	0.999524	1.00048	1.00186	0.35798	0.156299	0.158951	0.326769	0.0978324	1.353626
11690	-7155.928	-7434.181	278.2535	0.139195	115170.3	0.00108442	0.00156247	0.00056254	0.000465315	0.00127594	0.000513532	0.00139401	0.000542705	0.000384712	0.00131654	0.00227575	0.000291545	0.000685631	0.00073676	0.00110838	0.00109875	0.000936274	0.000480281	0.000721119	0.000723416	0.000786864	0.000686901	0.000728905	0.000402898	0.000589944	0.00139287	0.000375315	0.000883236	0.000991862	0.000674835	0.000882203	0.000674891	0.000852764	0.00151582	0.00103401	0.000821583	0.00192481	0.000988516	0.00101776	0.000297224	0.00532231	0.00032269	0.000470976	0.00153198	0.000457406	0.000953527	0.00122822	0.00101484	0.000668606	0.000594518	0.00109739	0.00113696	0.00486496	0.00106313	0.0008567009	-0.3554838	0.0916787	0.213939	0.106582	0.250673	0.110435	0.226692	0.4143434	-7.062422	0.996257	0.999041	1.00095	1.00375	0.348754	0.158545	0.161236	0.331465	0.05885966	7.039515
11700	-7141.789	-7440.708	298.9195	0.541483	575367.7	0.0011785	0.000822674	0.000608812	0.000748807	0.000376207	0.000269288	0.000720062	0.000598762	0.000352892	0.00102084	0.00195722	0.000884069	0.000610645	0.000244324	0.000371893	0.000764148	0.00017478	0.000753461	0.000941841	0.000858889	0.000506845	0.000610217	0.0012264	0.000622441	0.00130605	0.000489315	0.000829943	0.000378927	0.00023179	0.000934281	0.00074833	0.000425565	0.00040989	0.000717482	0.000223415	0.00109684	0.00128056	0.00148507	0.000848543	0.000623564	0.00104659	0.000860675	0.000806298	0.000304897	0.000757548	0.00117446	0.000382334	0.000333872	0.00043417	0.000467273	0.00140267	0.000498305	0.00196764	0.000394846	0.0006592449	-0.007691792	0.224546	0.238049	0.108377	0.118093	0.106908	0.204027	0.01466877	-7.324415	0.998325	0.999571	1.00043	1.00168	0.342622	0.144731	0.153913	0.358734	0.006976973	2.102454
11710	-7136.018	-7437.397	301.3787	0.8011113	559605.8	0.00158296	0.000453162	0.000553797	0.000461514	0.000423665	0.000769419	0.000256305	0.000728592	0.000196543	0.00134421	0.00185147	0.000618347	0.000752295	0.000406249	0.000484079	0.000384194	0.000775397	0.00121476	0.000302371	0.000444904	0.000574244	0.00052025	0.000458475	0.000738758	0.000655472	0.000213235	0.000342551	0.000527333	0.000667915	0.000424392	0.000466051	0.000193046	0.000600961	0.000483195	0.000398448	0.000786548	0.0023536	0.000425025	0.000811925	0.000252689	0.000991499	0.000679496	0.000405144	0.000263907	0.000265348	0.00118645	0.000686898	0.000692994	0.000432051	0.00029614	0.00104346	9.25972e-05	0.00198199	0.000667679	0.0005479207	0.02988663	0.161753	0.167246	0.0734803	0.259388	0.190482	0.14765	0.06017195	-7.50938	0.998301	0.999565	1.00043	1.0017	0.352236	0.143432	0.146938	0.357394	0.09005859	0.6681423
11720	-7153.119	-7437.539	284.4204	0.5778311	529888.7	0.000779687	0.000317109	0.000649465	0.000864976	0.000362691	0.00044413	0.000393201	0.000377327	0.000565085	0.00109311	0.00241474	0.000458335	0.000518038	0.000624285	0.000352216	0.000631234	0.000759217	0.00111964	0.00183594	0.000988563	0.000112026	0.00058117	0.00059133	0.000937523	0.000773995	0.000572788	0.000415367	0.00110995	0.000413051	0.000358085	0.000499307	0.00135225	0.00111109	0.000723503	0.000244015	0.00203896	0.00244091	0.00133597	0.000568019	0.000415033	0.00104753	0.000725685	0.000462953	0.000363862	0.000473785	0.0029753	0.000686695	0.000670367	0.00160575	0.0011448	0.00113289	0.000485241	0.00256329	0.000340487	0.0006879229	0.129826	0.0835449	0.188226	0.117713	0.2133	0.156637	0.240578	0.05562193	-7.281834	0.998254	0.999553	1.00045	1.00175	0.360777	0.155396	0.148749	0.335078	0.1854479	0.2999329
11730	-7141.988	-7431.803	289.8147	0.274193	449005.2	0.00197014	0.000386868	0.000219279	0.000757996	0.000345986	0.000425115	0.000255785	0.000270192	0.00049655	0.000594961	0.00415206	0.000511402	0.000483155	0.000597954	0.000229164	0.000252034	0.000597225	0.000776087	0.000651082	0.000743295	0.000302905	0.00036551	0.000332109	0.000254686	0.00173407	0.00104441	0.000620244	0.000468903	0.000540721	0.000281338	0.00030958	0.00118603	0.00051245	0.00188448	0.000423207	0.000696729	0.00120634	0.000367372	0.00226522	0.000122898	0.00132909	0.000464834	0.000205074	0.000198326	0.0014388	0.000684715	0.000594178	0.000559335	0.000564913	0.00113056	0.00112312	0.00025631	0.00169144	0.000396218	0.0005948025	0.02842978	0.124805	0.143732	0.0714519	0.137346	0.158392	0.364274	0.0003498551	-7.427281	0.998104	0.999515	1.00048	1.0019	0.361916	0.150976	0.146428	0.340679	0.02877963	0.01215635
11740	-7150.209	-7434.36	284.151	0.4197896	750593.1	0.00181222	0.00013495	0.00044083	0.000721636	0.000941951	0.000520063	0.00067543	0.000850748	0.00152379	0.00139399	0.0035713	0.00136191	0.000808261	0.000442902	0.00083012	0.00037144	0.000722412	0.00195233	0.000450582	0.000204689	0.000363289	0.00069464	0.000769931	0.00022917	0.000311482	0.000638731	0.00134386	0.000999836	0.000727213	0.000388937	0.00174461	0.000841267	0.00108318	0.00180855	0.000714834	0.000581915	0.00158669	0.000696581	0.00102901	0.000412756	0.000424748	0.000435925	0.000354055	0.000848351	0.00108564	0.000913294	0.000430933	0.000695194	0.00192856	0.00103767	0.00126373	0.000490862	0.00117984	0.00074658	0.0007138912	0.06609038	0.156946	0.180746	0.107762	0.120074	0.234178	0.200294	0.0002331162	-7.24478	0.998533	0.999625	1.00037	1.00147	0.348754	0.150106	0.157555	0.343585	0.0663235	0.003514836
