Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
18030	-3708.601	-3709.328	0.7262325	0.5634689	0.1787671	0.172111	0.172226	0.573296	0.0912518	0.0521312	0.136432	0.169133	0.209248	0.142733	0.175933	0.0853752	0.0998947	0.0693066	0.257531	0.0970138	0.291754	0.216506	0.321747	0.1906508	-0.04238172	0.00706436	0.558831	0.00730818	0.00901196	0.410453	0.00733134	0.1541286	-1.657312	0.000233875	0.0224937	0.326025	3.65125	0.330559	0.284127	0.116345	0.268969	0.1117469	1.379265
18040	-3713.41	-3711.352	-2.05792	0.5657423	0.1937779	0.190818	0.189267	0.611165	0.0738131	0.0787562	0.0670857	0.192005	0.405646	0.150799	0.226158	0.0994891	0.149485	0.0742778	0.232169	0.0944044	0.123604	0.264638	0.959759	0.1668061	-0.002742054	0.00561719	0.563636	0.00721257	0.00946122	0.40627	0.00780325	0.00470948	-1.790923	0.000425563	0.0302648	0.367225	3.60209	0.300589	0.338445	0.116129	0.244837	0.001967426	2.393727
18050	-3720.968	-3716.525	-4.442334	0.5457778	0.1579573	0.503012	0.351472	0.656887	0.0377891	0.120516	0.0769564	0.140571	0.22038	0.135191	0.171199	0.170631	0.172087	0.085541	0.119705	0.0690374	0.15441	0.134375	0.442872	0.1668014	0.2912871	0.00621211	0.515501	0.00925512	0.00414325	0.460419	0.00446958	0.05702683	-1.790951	8.44504e-05	0.0135605	0.265675	3.72068	0.324353	0.288672	0.136907	0.250068	0.3483139	0.1637225
18060	-3708.792	-3708.572	-0.2207107	0.6312498	0.2018964	0.162487	0.246968	0.474071	0.081608	0.0677178	0.107397	0.172769	0.273491	0.0926236	0.231448	0.252527	0.252296	0.0616812	0.210217	0.110362	0.443333	0.206209	0.457613	0.1563943	0.04545807	0.00906736	0.524204	0.00941138	0.00880992	0.445301	0.00320568	0.001036656	-1.855375	0.00056679	0.0348766	0.388589	3.57597	0.301959	0.328458	0.11721	0.252373	0.04649472	0.02229622
18070	-3711.623	-3711.648	0.02464941	0.5845653	0.2094789	0.161445	0.218569	0.569759	0.0505223	0.175803	0.170095	0.119479	0.240488	0.0996472	0.229872	0.291955	0.0697176	0.0517884	0.0383693	0.164441	0.382095	0.221677	0.239148	0.153681	-0.02719761	0.0107124	0.530123	0.00447417	0.0132413	0.437452	0.00399717	0.04091662	-1.872877	0.000725986	0.0394166	0.407941	3.55192	0.313063	0.311519	0.115578	0.25984	0.01371901	2.982476
18080	-3714.393	-3713.597	-0.7960798	0.683147	0.1781624	0.421818	0.412153	0.373645	0.0484205	0.0361999	0.0690643	0.151392	0.187391	0.133055	0.128702	0.24014	0.154377	0.0792764	0.186735	0.193084	0.211005	0.216028	0.272848	0.1271813	-0.0643834	0.0114168	0.49541	0.0120483	0.00851734	0.470747	0.00186013	0.07187398	-2.062142	0.000227819	0.0222028	0.324321	3.65325	0.320824	0.32636	0.112888	0.239928	0.00749058	9.595248
18090	-3701.182	-3707.117	5.934363	0.5228055	0.1967914	0.170574	0.196763	0.395783	0.0626444	0.0654596	0.110008	0.154069	0.305918	0.198393	0.18264	0.136349	0.229011	0.0778395	0.162673	0.0838475	0.140621	0.27973	0.22779	0.1352204	-0.03550996	0.0121201	0.525929	0.00916221	0.00703191	0.438675	0.00708259	0.04004304	-2.00085	0.000474639	0.0319452	0.375232	3.59235	0.293302	0.299014	0.126766	0.280918	0.004533076	8.833525
18100	-3710.16	-3710.921	0.7605012	0.5010958	0.2122611	0.385032	0.201702	0.443613	0.0764333	0.133082	0.15698	0.213962	0.450957	0.18293	0.332961	0.114795	0.204108	0.108754	0.074181	0.135943	0.0974508	0.195839	0.319536	0.1986249	0.1023191	0.00992239	0.530606	0.00719201	0.00709445	0.442576	0.00260888	0.01859323	-1.616337	0.000791487	0.0411348	0.414894	3.54318	0.293771	0.29337	0.15126	0.261599	0.1209124	0.1537744
18110	-3718.496	-3713.931	-4.564658	0.4355265	0.1862665	0.0945445	0.085095	0.418212	0.0871345	0.101754	0.0761095	0.189577	0.318459	0.217494	0.301487	0.144284	0.123033	0.0779065	0.122294	0.0481894	0.149915	0.814225	0.252477	0.1693714	-0.4228782	0.0108115	0.429085	0.00943227	0.00612106	0.536448	0.00810225	0.4884802	-1.775661	0.000319243	0.0262473	0.346876	3.62656	0.327418	0.267637	0.158516	0.246429	0.06560195	7.446123
18120	-3715.332	-3716.323	0.9902798	0.4163514	0.2056089	0.153499	0.161803	0.383957	0.071151	0.118747	0.155529	0.256698	0.31351	0.189957	0.223918	0.0850043	0.245655	0.0852176	0.1684	0.0377961	0.186715	0.274301	0.201631	0.1647095	-0.2195952	0.0138141	0.425446	0.013116	0.0118177	0.531898	0.00390849	0.2987704	-1.803572	0.000641287	0.0370727	0.398137	3.56415	0.289001	0.317252	0.154133	0.239615	0.07917518	3.773536
18130	-3710.428	-3711.123	0.694579	0.3818615	0.1918903	0.141946	0.178138	0.805548	0.127038	0.19137	0.227764	0.265927	0.360177	0.19029	0.263294	0.0991408	0.181659	0.0799237	0.0737756	0.220219	0.171497	0.154527	0.312087	0.1665941	0.03063296	0.00782537	0.432483	0.0110721	0.00669189	0.540696	0.00123194	0.03610602	-1.792195	0.000396746	0.0292319	0.362163	3.60821	0.292423	0.29831	0.151595	0.257672	0.06673898	0.5410035
18140	-3708.467	-3713.759	5.292596	0.3521507	0.2140187	0.213623	0.291736	0.237119	0.105259	0.117483	0.119332	0.221359	0.416481	0.169309	0.370488	0.173555	0.216671	0.132181	0.184529	0.147437	0.14002	0.173571	0.213918	0.1694131	0.04150844	0.0157255	0.517152	0.0123849	0.00824184	0.441787	0.00470885	0.02704202	-1.775415	0.00083491	0.0422341	0.419246	3.53769	0.296357	0.292455	0.152307	0.258882	0.06855045	0.3944834
18150	-3722.914	-3718.375	-4.539555	0.3748611	0.1833001	0.600078	0.230559	0.431676	0.106716	0.189882	0.230458	0.283133	0.370271	0.185454	0.345727	0.131453	0.15456	0.158806	0.388936	0.370495	0.32865	0.328469	0.154213	0.2869917	-0.1811378	0.0117842	0.512784	0.0142839	0.0082295	0.448146	0.00477217	0.2163063	-1.248302	0.000283135	0.0247308	0.338691	3.6363	0.266832	0.309808	0.13947	0.283889	0.03516845	6.150578
18160	-3722.212	-3711.861	-10.35114	0.4018989	0.1868436	0.122925	0.113624	0.447402	0.0845513	0.289139	0.573581	0.276606	0.444894	0.157867	0.307888	0.312799	0.15425	0.134306	0.0639828	0.0970485	0.964771	0.426068	0.232788	0.2598624	0.1165711	0.00665184	0.541852	0.0133704	0.00692449	0.427389	0.00381243	0.06565334	-1.347603	0.000326641	0.026547	0.348459	3.62467	0.284754	0.301702	0.148117	0.265427	0.1822244	0.3602884
18170	-3705.412	-3707.37	1.957957	0.4054197	0.1746865	0.144699	0.176225	0.465822	0.107892	0.161448	0.225788	0.215207	0.369621	0.160382	0.263306	0.218514	0.134798	0.108343	0.428597	0.225976	0.313804	0.172416	0.212608	0.1983208	0.1349649	0.0154076	0.501652	0.0113639	0.00432796	0.461052	0.00619697	0.004227254	-1.617869	0.000195238	0.0205656	0.314465	3.66477	0.301095	0.296714	0.137415	0.264776	0.1391922	0.03036992
18180	-3711.791	-3711.809	0.01878777	0.3812345	0.1705648	0.156904	0.348462	0.372358	0.0724229	0.0399112	0.0730519	0.186858	0.393848	0.145113	0.212921	0.262254	0.181328	0.133512	0.0671751	0.078562	0.212232	0.3303	0.219926	0.1459303	0.06475073	0.00885307	0.486411	0.0096967	0.00734105	0.475848	0.01185	0.06361398	-1.924626	0.000161264	0.018703	0.302644	3.67849	0.304555	0.300124	0.131804	0.263517	0.1283647	0.4955722
18190	-3704.412	-3707.735	3.323108	0.492311	0.1921175	0.10176	0.198811	0.412453	0.0724824	0.221799	0.261175	0.224144	0.364377	0.152534	0.284416	0.112655	0.197092	0.0568139	0.100496	0.107501	0.0808812	0.176792	0.312886	0.1588448	-0.01534216	0.0149887	0.488998	0.00764661	0.0033162	0.478379	0.00667217	0.05394389	-1.839828	0.000400138	0.0293554	0.362774	3.60747	0.305288	0.285085	0.135487	0.27414	0.03860173	1.397447
18200	-3708.832	-3710.284	1.452198	0.465074	0.1578889	0.100099	0.117728	0.579337	0.0950245	0.149738	0.110936	0.225723	0.289239	0.165488	0.222212	0.13912	0.0891231	0.0715902	0.2811	0.329671	0.284264	0.133312	0.289191	0.1442236	-0.01694469	0.0143285	0.517344	0.00616179	0.00273222	0.44758	0.0118536	0.08009481	-1.936391	8.41309e-05	0.0135349	0.265472	3.72091	0.29912	0.300915	0.131365	0.268601	0.06315012	1.268324
18210	-3707.836	-3711.053	3.217033	0.4020788	0.1751171	0.152597	0.16419	0.493918	0.0936259	0.0879748	0.11605	0.227591	0.376454	0.176518	0.26384	0.17569	0.140791	0.0968717	0.110279	0.151288	0.132241	0.145505	0.257984	0.1189596	0.02064781	0.0134623	0.54621	0.00854926	0.00425038	0.420521	0.00700727	0.04937154	-2.128971	0.000199073	0.0207651	0.315691	3.66334	0.306534	0.298325	0.130059	0.265082	0.07001935	0.7051128
18220	-3707.885	-3711.514	3.62883	0.4223443	0.2336875	0.17431	0.150274	0.383044	0.0901061	0.168612	0.168676	0.16523	0.336488	0.110644	0.295702	0.220357	0.192427	0.110719	0.0644362	0.0574652	0.0915394	0.164715	0.226204	0.1766604	0.2029374	0.0152713	0.593063	0.00902416	0.00296756	0.369647	0.010027	0.02899082	-1.733526	0.00143666	0.0551891	0.4658	3.47757	0.301936	0.307039	0.129061	0.261964	0.2319282	0.1249991
18230	-3709.539	-3712.062	2.523358	0.4700758	0.1711415	0.268272	0.344375	0.490198	0.103259	0.168429	0.111972	0.157459	0.29305	0.191964	0.194164	0.144316	0.146788	0.0652702	0.411487	0.106883	0.123132	0.141573	0.279219	0.1616216	0.08810951	0.0146025	0.507582	0.00180657	0.00347306	0.456983	0.0155534	0.001037378	-1.822498	0.000165728	0.0189584	0.304306	3.67657	0.296102	0.312592	0.142874	0.248432	0.08914688	0.01163672
18240	-3712.794	-3712.832	0.03810087	0.4539495	0.1917568	0.17815	0.333992	0.418454	0.0730125	0.105544	0.305881	0.15582	0.419518	0.099474	0.266338	0.31301	0.111413	0.100194	0.0884863	0.114349	0.318831	0.19995	0.266203	0.1852494	0.002807188	0.0180875	0.512037	0.00319369	0.00374865	0.452069	0.0108639	0.09366462	-1.686052	0.000394763	0.0291594	0.361803	3.60864	0.296231	0.306435	0.133186	0.264148	0.09647181	0.9709015
18250	-3716.019	-3708.994	-7.024389	0.44381	0.1967466	0.216849	0.360474	0.413168	0.0776221	0.153149	0.186948	0.122015	0.405112	0.152704	0.277559	0.560859	0.162174	0.0755488	0.0461426	0.0898564	0.186703	0.143057	0.214283	0.2314324	-0.3599576	0.0143419	0.504201	0.00313972	0.00280889	0.470834	0.00467445	0.4411473	-1.463468	0.00047388	0.0319199	0.375114	3.59249	0.323883	0.291574	0.114658	0.269885	0.08118971	5.433537
18260	-3712.402	-3715.291	2.888683	0.4099021	0.222428	0.221579	0.39815	0.506836	0.0857426	0.0690084	0.185198	0.293562	0.300223	0.159186	0.205814	0.108023	0.138603	0.165784	0.148446	0.0779934	0.0867537	0.115277	0.265106	0.1542985	0.0297075	0.0103993	0.45182	0.00769216	0.00671691	0.519566	0.00380525	0.04344852	-1.868866	0.00106545	0.047633	0.43963	3.51167	0.29538	0.299431	0.135103	0.270087	0.07315602	0.5939159
18270	-3710.87	-3711.893	1.022159	0.4146906	0.2162471	0.155135	0.202933	0.405186	0.0604523	0.0510932	0.0722468	0.116921	0.247197	0.17752	0.134616	0.168644	0.439392	0.171349	0.149663	0.413813	0.186613	0.151066	0.35551	0.1424817	-0.008742996	0.0115497	0.53558	0.0130252	0.00361431	0.426674	0.00955685	0.03012225	-1.948541	0.000892288	0.0436426	0.424718	3.53075	0.308129	0.295463	0.129901	0.266507	0.02137926	1.408948
18280	-3722.156	-3715.371	-6.785323	0.4043943	0.1756631	0.495406	0.247928	0.783752	0.0653171	0.144438	0.22668	0.182728	0.381235	0.137067	0.175273	0.241993	0.686484	0.0845386	0.143699	0.127416	0.161353	0.0953575	0.288744	0.1714011	0.1233601	0.00683931	0.514411	0.00585698	0.00106859	0.449974	0.021851	0.09017228	-1.763749	0.000204017	0.0210195	0.317245	3.66153	0.29736	0.287852	0.141256	0.273532	0.2135324	0.4222885
18290	-3709.8	-3708.73	-1.069987	0.5208563	0.2110027	0.263957	0.399853	0.512185	0.0698059	0.0910368	0.262957	0.174816	0.363849	0.112288	0.16271	0.257329	0.199968	0.0849608	0.301465	0.175235	0.420377	0.296721	0.21698	0.1900837	-0.01534481	0.0122654	0.519775	0.00364011	0.00157301	0.454666	0.00807974	0.02934618	-1.660291	0.000761374	0.0403543	0.411759	3.54713	0.307818	0.297006	0.12696	0.268215	0.01400137	2.095951
18300	-3712.1	-3711.646	-0.4533668	0.5325076	0.2203684	0.141794	0.139624	0.836621	0.0748825	0.134306	0.289209	0.158769	0.264679	0.20874	0.185213	0.124689	0.225042	0.0872518	0.304672	0.1826	0.0889567	0.357401	0.383129	0.1720233	-0.0006372975	0.0112455	0.486346	0.0034393	0.00268452	0.48991	0.00637489	0.03845381	-1.760125	0.00100542	0.0462901	0.434704	3.518	0.286498	0.295849	0.126525	0.291128	0.03781651	1.016852
18310	-3713.085	-3717.808	4.723387	0.5775475	0.1949788	0.205556	0.147173	0.509953	0.058793	0.049252	0.117348	0.114599	0.254415	0.0643961	0.197431	0.221099	0.0579897	0.0952511	0.0462649	0.0826612	0.0922267	0.222781	0.20983	0.1042577	-0.001327121	0.0123182	0.553524	0.00912027	0.0129656	0.401309	0.0107624	0.09180289	-2.26089	0.000444661	0.0309299	0.370426	3.5982	0.313085	0.282434	0.12559	0.278891	0.09047577	1.014668
18320	-3705.969	-3707.576	1.606775	0.5273991	0.1948804	0.220238	0.192619	0.434502	0.0476359	0.107206	0.11407	0.183124	0.301379	0.152322	0.151274	0.269077	0.123344	0.0650925	0.183861	0.228743	0.145305	0.141997	0.387927	0.1201289	-0.008466973	0.00411677	0.540741	0.0196249	0.00437099	0.42665	0.00449557	0.02906382	-2.11919	0.000443073	0.0308752	0.370164	3.59852	0.298442	0.30411	0.136711	0.260736	0.02059685	1.411081
18330	-3710.484	-3708.703	-1.780992	0.3800777	0.1722596	0.147256	0.32128	0.488936	0.0519243	0.23428	0.1001	0.260602	0.47278	0.194772	0.191122	0.166297	0.263808	0.136346	0.360379	0.0670727	0.174298	0.224826	0.213159	0.2027083	-0.1148836	0.012179	0.485573	0.00734616	0.00602988	0.479675	0.00919719	0.166904	-1.595987	0.000174646	0.0194584	0.307522	3.67285	0.299637	0.299241	0.143054	0.258068	0.05202039	3.208435
18340	-3711.652	-3714.873	3.220867	0.4426046	0.1999339	0.193614	0.206385	0.667999	0.0614406	0.280152	0.133027	0.141403	0.2278	0.196986	0.249297	0.139641	0.180244	0.0538286	0.21938	0.103872	0.169463	0.107427	0.106921	0.14197	-0.07737645	0.0111254	0.520515	0.0084018	0.00550824	0.438179	0.0162707	0.1037498	-1.95214	0.000529987	0.0337373	0.383485	3.58225	0.296205	0.294759	0.137923	0.271112	0.02637338	3.933884
18350	-3718.663	-3715.832	-2.831085	0.5380303	0.1681273	0.473504	0.275537	0.538384	0.0425673	0.284893	0.408074	0.170329	0.417038	0.13083	0.140525	0.146015	0.169199	0.0608408	0.219206	0.112614	0.251148	0.0984114	0.232808	0.1955245	0.06234888	0.00873772	0.518922	0.0123407	0.00872539	0.436838	0.0144361	0.00476412	-1.632069	0.000143389	0.0176428	0.295588	3.68663	0.28012	0.306355	0.14013	0.273395	0.067113	0.07098654
18360	-3702.494	-3709.969	7.474672	0.6022889	0.1860113	0.0997798	0.149984	0.369467	0.0531333	0.120694	0.106737	0.122794	0.223222	0.112269	0.171547	0.162362	0.131358	0.0840619	0.191495	0.0367461	0.0910617	0.159629	0.305652	0.1318026	-0.1134396	0.0147824	0.479897	0.0104915	0.00928576	0.47646	0.00908363	0.1479348	-2.02645	0.000316012	0.0261152	0.346175	3.62739	0.299071	0.282998	0.151609	0.266323	0.03449522	4.288559
18370	-3712.366	-3711.201	-1.165087	0.5273269	0.1442743	0.146146	0.121789	0.637644	0.0722886	0.0554205	0.0701487	0.270019	0.398348	0.135438	0.322844	0.0941419	0.0789786	0.107147	0.199158	0.0431845	0.113131	0.254193	0.420316	0.1345713	0.04467172	0.0081791	0.545838	0.00619916	0.0108625	0.424147	0.00477455	0.03577465	-2.005661	3.68133e-05	0.0089702	0.224494	3.7665	0.299995	0.313134	0.119725	0.267146	0.08044637	0.4447019
18380	-3703.979	-3710.876	6.896459	0.5051386	0.1932448	0.181956	0.35087	0.429713	0.058653	0.0899028	0.0874888	0.125463	0.283074	0.143116	0.141043	0.155686	0.228251	0.0702359	0.146992	0.116313	0.105329	0.165168	0.203976	0.1475981	0.01619532	0.0106214	0.553313	0.00361991	0.0105376	0.412768	0.00914031	0.02076627	-1.913262	0.000417276	0.0299715	0.365798	3.60381	0.29403	0.319582	0.123661	0.262727	0.03696159	0.5618339
18390	-3716.424	-3713.172	-3.252013	0.4132333	0.1888333	0.104339	0.158983	0.546987	0.103895	0.344963	0.208879	0.240652	0.342047	0.184128	0.277578	0.125422	0.29085	0.07669	0.0947777	0.0678668	0.274452	0.239997	0.231682	0.1932745	0.1869317	0.00816203	0.471358	0.00512693	0.00943784	0.496755	0.00916062	0.156915	-1.643644	0.000353104	0.027592	0.353891	3.61816	0.29304	0.315652	0.124747	0.26656	0.3438467	0.4563516
18400	-3708.218	-3712.053	3.835249	0.4409628	0.2334668	0.124586	0.175321	0.548406	0.0969062	0.0577671	0.10833	0.235572	0.333404	0.226937	0.226815	0.161386	0.0958118	0.121463	0.188194	0.102245	0.18022	0.243185	0.210228	0.1872545	-0.08780573	0.00843873	0.520844	0.00541219	0.00877346	0.448265	0.00826643	0.09341899	-1.675287	0.00142866	0.0550377	0.465299	3.47823	0.297099	0.289514	0.123928	0.289459	0.00561326	16.64255
18410	-3715.219	-3718.022	2.802956	0.4972303	0.1799475	0.22097	0.257173	0.424044	0.0918172	0.0858223	0.137024	0.209979	0.423568	0.198218	0.162666	0.150905	0.267262	0.0825737	0.269815	0.109786	0.0642807	0.132049	0.285934	0.1564171	0.08670613	0.01887	0.595152	0.00137877	0.0191529	0.358021	0.00742584	0.01014297	-1.855229	0.000246039	0.0230668	0.329341	3.64735	0.278951	0.319771	0.119562	0.281717	0.0968491	0.1047296
18420	-3715.056	-3714.328	-0.7278852	0.4171504	0.2181667	0.185041	0.203528	0.557861	0.0991073	0.0773824	0.164346	0.39746	0.405953	0.261072	0.312925	0.0900027	0.24467	0.131108	0.189503	0.0670697	0.106653	0.236261	0.162984	0.2146869	0.04048621	0.0152896	0.482228	0.00100044	0.00742659	0.469535	0.0245202	0.04912898	-1.538574	0.000943833	0.044869	0.429391	3.5248	0.296541	0.298331	0.119293	0.285835	0.08961519	0.5482216
18430	-3722.625	-3715.753	-6.872027	0.3723704	0.1962769	0.0587906	0.200763	0.42209	0.0854182	0.226618	0.648636	0.250598	0.328843	0.214281	0.155836	0.166766	0.433566	0.0633946	0.352587	0.26457	0.556918	0.400084	0.117045	0.2154039	-0.05209875	0.0133315	0.590937	0.00375444	0.0173836	0.355166	0.0194268	0.08081532	-1.53524	0.000465988	0.0316556	0.373871	3.59401	0.291451	0.316199	0.128686	0.263664	0.02871657	2.81424
18440	-3713.813	-3713.018	-0.7951327	0.3311739	0.1847123	0.190193	0.129131	0.61852	0.115523	0.189411	0.259563	0.188335	0.461526	0.301948	0.292388	0.0959883	0.352682	0.153881	0.223263	0.134089	0.118699	0.414745	0.187764	0.2252449	-0.04590668	0.0115249	0.478556	0.00972041	0.011546	0.484251	0.00440199	0.0795821	-1.490567	0.00029993	0.0254476	0.342598	3.63165	0.311935	0.305538	0.13945	0.243077	0.03367542	2.36321
18450	-3711.473	-3706.544	-4.929114	0.3169844	0.197279	0.0831094	0.134986	0.627425	0.123762	0.201133	0.354706	0.339628	0.623438	0.362913	0.396716	0.194043	0.104152	0.0987457	0.270478	0.187859	0.396047	0.174139	0.364242	0.2086951	-0.04528767	0.0137534	0.493564	0.00907924	0.0119081	0.47028	0.00141478	0.05779499	-1.566881	0.000482944	0.0322206	0.376519	3.59078	0.30493	0.305197	0.131191	0.258682	0.01250732	4.620893
18460	-3717.247	-3709.662	-7.584772	0.3499221	0.1669653	0.199395	0.454917	0.868867	0.0930697	0.0791107	0.170554	0.296075	0.686362	0.327064	0.390708	0.188899	0.433044	0.0996096	0.193333	0.242367	0.0890668	0.196437	0.31465	0.2023746	-0.07271256	0.0115491	0.52488	0.00539515	0.0118617	0.446095	0.000218681	0.07724976	-1.597635	0.000135415	0.0171483	0.292208	3.69051	0.287157	0.324211	0.116469	0.272164	0.004537192	17.0259
18470	-3713.433	-3712.641	-0.7924391	0.2723379	0.1723727	0.197334	0.179255	0.458283	0.0837168	0.107757	0.229426	0.229386	0.428716	0.158939	0.354913	0.127725	0.197679	0.128554	0.0482167	0.123464	0.179499	0.254304	0.208545	0.1788963	-0.0495592	0.00922536	0.541596	0.00936027	0.00991492	0.429719	0.000183669	0.2417048	-1.720949	0.000175568	0.0195093	0.307846	3.67247	0.298785	0.304343	0.124347	0.272525	0.1921456	1.257925
18480	-3717.019	-3710.923	-6.095823	0.2637628	0.1844252	0.340651	0.145769	0.579096	0.0765842	0.0990024	0.102631	0.286039	0.603087	0.267412	0.444596	0.172665	0.221606	0.198077	0.151769	0.0965985	0.201271	0.123947	0.336118	0.2182029	-0.1394708	0.0130103	0.51674	0.00312357	0.0145763	0.452485	6.46868e-05	0.316007	-1.52233	0.000296457	0.0253011	0.341805	3.6326	0.290844	0.302723	0.137514	0.268919	0.1765362	1.790041
18490	-3714.941	-3716.716	1.774742	0.4624997	0.2601915	0.1553	0.141364	0.336127	0.101337	0.0894126	0.161914	0.182518	0.509915	0.155046	0.421148	0.0828692	0.188314	0.141344	0.138569	0.0913157	0.218586	0.148461	0.198867	0.1644802	0.03220218	0.00989556	0.559839	0.0141436	0.019304	0.396754	6.3076e-05	0.1900702	-1.804965	0.00262115	0.0741425	0.522491	3.40075	0.303465	0.285197	0.136534	0.274804	0.2222724	0.8551229
18500	-3707.574	-3710.247	2.673588	0.4254828	0.1685995	0.118375	0.318347	0.392551	0.113599	0.0889135	0.0734022	0.153842	0.429314	0.193455	0.317479	0.165982	0.253705	0.12089	0.120197	0.159702	0.0954575	0.256642	0.3061	0.1567935	-0.01868171	0.0123664	0.47957	0.010618	0.00979657	0.487302	0.000347169	0.05177262	-1.852825	0.000146729	0.0178457	0.296958	3.68505	0.279031	0.327846	0.125826	0.267297	0.03309091	1.564557
18510	-3709.437	-3708.086	-1.350547	0.403262	0.1967202	0.215317	0.214854	0.635732	0.114344	0.0735983	0.186037	0.188767	0.415071	0.210966	0.226791	0.101975	0.363249	0.0996129	0.273004	0.126021	0.192805	0.143663	0.315599	0.1690888	-0.1511698	0.00937159	0.4691	0.0109687	0.00778388	0.500588	0.00218792	0.2125487	-1.777331	0.000473435	0.0319051	0.375044	3.59258	0.297769	0.304731	0.126842	0.270657	0.0613789	3.462895
18520	-3706.931	-3707	0.06823187	0.4445113	0.1862243	0.182362	0.121924	0.617923	0.0658949	0.0831237	0.161498	0.222075	0.409991	0.153898	0.248991	0.219388	0.251334	0.11215	0.0722202	0.204297	0.159062	0.292559	0.377777	0.186547	0.07309283	0.00845751	0.56266	0.00987762	0.00258759	0.415655	0.000762038	0.02198167	-1.679072	0.000318707	0.0262254	0.34676	3.6267	0.303342	0.305896	0.119946	0.270817	0.0950745	0.2312047
18530	-3712.801	-3713.376	0.5744056	0.5253739	0.2014454	0.160444	0.185201	0.445175	0.0467024	0.0626771	0.093832	0.140731	0.260094	0.153287	0.25113	0.0812408	0.299944	0.117556	0.230084	0.135892	0.204025	0.105181	0.536316	0.1582554	-0.1397438	0.00928164	0.54536	0.00356131	0.0034998	0.425646	0.0126514	0.1773618	-1.843545	0.000558178	0.0346135	0.38742	3.57741	0.292067	0.312163	0.114562	0.281209	0.03761799	4.714812
18540	-3708.595	-3709.359	0.7640695	0.5512735	0.1927212	0.224212	0.345495	0.414481	0.0547189	0.141703	0.341186	0.154209	0.334725	0.176664	0.207097	0.0922772	0.228848	0.0532519	0.0653664	0.211991	0.211708	0.199524	0.157927	0.1993764	-0.04912526	0.0132869	0.520634	0.00735804	0.00968763	0.440563	0.00847015	0.05374865	-1.612561	0.000409252	0.0296847	0.364395	3.60551	0.312888	0.298284	0.119357	0.269471	0.004623393	11.62537
18550	-3709.694	-3711.679	1.98541	0.5360658	0.2053733	0.284475	0.272268	0.312268	0.0687532	0.174415	0.125544	0.12891	0.235121	0.153733	0.165037	0.188598	0.134422	0.092104	0.176521	0.455842	0.345254	0.144064	0.241834	0.168469	0.1130502	0.0131715	0.516115	0.0165577	0.0100557	0.436739	0.00736157	0.07230768	-1.781003	0.000636366	0.0369317	0.397536	3.5649	0.299275	0.290593	0.136698	0.273434	0.1853579	0.3900976
18560	-3713.788	-3715.64	1.851771	0.4473348	0.2221301	0.150727	0.135802	0.340223	0.104098	0.221986	0.154456	0.121942	0.296703	0.097363	0.316887	0.197028	0.284028	0.105525	0.181817	0.104242	0.15549	0.230089	0.537099	0.1869042	-0.1249952	0.0172535	0.534981	0.00959473	0.0116388	0.423663	0.00286892	0.196272	-1.677159	0.00105662	0.0474379	0.43892	3.51259	0.300258	0.304225	0.131337	0.26418	0.07127678	2.753659
18570	-3706.385	-3709.012	2.627243	0.6117067	0.1881366	0.286492	0.302469	0.517158	0.0523894	0.120901	0.158217	0.148663	0.231578	0.123895	0.176196	0.0992044	0.175978	0.0713132	0.0793909	0.0963829	0.0991883	0.190493	0.2235	0.1267755	0.02977114	0.00890669	0.555544	0.0104613	0.00770506	0.414107	0.00327614	0.1427234	-2.065338	0.000343667	0.027224	0.351993	3.62044	0.291722	0.32812	0.125836	0.254323	0.1724946	0.8274082
18580	-3713.472	-3712.22	-1.251721	0.5159639	0.2055254	0.199221	0.240708	0.619563	0.0932527	0.0661472	0.14029	0.229533	0.328263	0.136006	0.310371	0.228998	0.1697	0.0887622	0.0761419	0.186478	0.143063	0.340245	0.416153	0.1511023	-0.02430613	0.0106894	0.513185	0.0058204	0.00581612	0.462034	0.00245519	0.06893548	-1.889798	0.00063954	0.0370227	0.397924	3.56441	0.31126	0.311123	0.131109	0.246508	0.04462935	1.544622
18590	-3704.361	-3707.398	3.036901	0.4568388	0.1972753	0.104769	0.11932	0.421438	0.0646575	0.0847677	0.279984	0.159539	0.236224	0.146204	0.198347	0.202298	0.138827	0.0696884	0.275556	0.112373	0.159522	0.33731	0.322598	0.1842265	-0.08848245	0.0149487	0.527293	0.00645044	0.00548126	0.428102	0.017724	0.1129803	-1.691589	0.00048288	0.0322185	0.376509	3.59079	0.320579	0.290426	0.133542	0.255453	0.02449782	4.61185
