Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
8670	7.830732	0	7.830732	17.45724	521230.7	0.0165454	0.0267208	0.0005988	0.000902552	0.042968	0.00948983	0.0815243	0.00798835	0.0264118	0.0962482	0.00643316	0.00848307	0.0566447	0.0115364	0.00729426	0.00481053	0.000652099	0.0632622	0.02343937	0.07664548	0.310658	0.151101	0.0947066	0.218089	0.0757889	0.149656	17.7978	0.07013746	-3.753338	0.99824	0.99955	1.00045	1.00176	0.0802242	0.470742	0.155051	0.293982	0.1467829	0.4778312
8680	6.042244	0	6.042244	8.048656	597590.1	0.0198432	0.0697673	0.00197199	0.00066619	0.0313971	0.00409215	0.027747	0.0354885	0.0361316	0.11104	0.100335	0.0192893	0.00452999	0.0235186	0.0153616	0.00467277	0.00737535	0.117374	0.02628854	0.1271366	0.182291	0.405755	0.132153	0.168596	0.0522763	0.0589285	10.74123	0.07161199	-3.638622	0.998356	0.99958	1.00042	1.00164	0.080898	0.345931	0.0288592	0.544312	0.1987486	0.3603145
8690	7.609661	0	7.609661	5.60935	438973.4	0.0242016	0.0226333	0.0664196	0.00101215	0.00475757	0.010395	0.103019	0.0671681	0.0119787	0.0222911	0.00326125	0.0197317	0.00166792	0.0112453	0.0846395	0.0165153	0.0126683	0.0948668	0.02567158	0.0002630382	0.396443	0.113469	0.215982	0.211281	0.0479096	0.0149161	8.799614	0.1865278	-3.662371	0.998082	0.999509	1.00049	1.00192	0.0498725	0.278669	0.00616	0.665298	0.1867908	0.9985918
8700	-8.292008	0	-8.292008	9.629589	255094.9	0.00366632	0.00633373	0.0769114	0.00517399	0.129365	0.0234715	0.115862	0.138368	0.0699754	0.0237922	0.0296414	0.000371794	0.20782	0.00599311	0.084129	0.0240541	0.0489447	0.0714987	0.0774739	0.1637989	0.062655	0.0773422	0.367068	0.420657	0.0510386	0.0212395	16.11033	0.07186055	-2.557814	0.997484	0.999356	1.00064	1.00252	0.028763	0.242459	0.00334142	0.725437	0.2356595	0.3049338
8710	-28.28161	0	-28.28161	13.23154	244953.6	0.210557	0.0117065	0.499839	0.169661	0.0279436	0.126396	0.196861	0.525727	0.0028657	0.0717011	0.105691	0.258708	0.591166	0.0266014	0.0315113	0.0179311	0.147978	0.112084	0.1284888	0.05319078	0.08841	0.0374887	0.685033	0.105222	0.0631394	0.0207061	21.83284	0.03818977	-2.051913	0.997433	0.999343	1.00065	1.00257	0.0658936	0.47878	0.00304833	0.452278	0.09138055	0.4179201
8720	-45.76507	0	-45.76507	20.97622	133754.5	0.720484	0.0160044	0.638929	0.564105	0.0466851	0.440051	1.26068	0.141501	0.0159844	0.430298	0.415713	0.291845	0.139352	0.206327	0.0572109	0.0397216	0.142232	0.762086	0.2534941	0.06491847	0.0970092	0.1291	0.42054	0.0893421	0.173727	0.0902814	21.79965	0.06019571	-1.372415	0.996527	0.99911	1.00089	1.00348	0.155286	0.651721	0.0138171	0.179175	0.1251142	0.4811262
8730	-41.46798	0	-41.46798	18.18323	77312.11	0.202727	0.0142043	0.0877017	0.323235	0.0253869	0.278069	0.237979	0.181849	0.0529599	0.923545	0.208187	0.477882	0.150927	0.197735	0.836724	0.0320875	0.072102	0.273131	0.2472374	0.06243235	0.0767342	0.119827	0.429985	0.110409	0.191186	0.0718585	44.51711	0.01866436	-1.397406	0.995432	0.998829	1.00116	1.00458	0.158665	0.679117	0.00485442	0.157364	0.08109671	0.2301494
8740	-40.60218	0	-40.60218	20.8722	99464.67	0.090989	0.0717297	0.101312	0.677011	0.0688078	0.148439	0.175818	0.13788	0.0525109	1.34889	0.261922	0.297278	0.110542	0.0655034	0.365928	0.00542042	0.824193	0.226643	0.2645951	0.05889461	0.0306089	0.140337	0.449528	0.103439	0.191918	0.0841694	28.99929	0.006081075	-1.329555	0.995972	0.998968	1.00103	1.00403	0.125101	0.706446	0.0103073	0.158147	0.06497569	0.09359
8750	-30.45763	0	-30.45763	13.44317	130742.7	0.0232231	0.206265	0.535528	0.0933379	0.0327147	0.138556	0.253635	0.286478	0.0709464	0.472634	0.315832	0.195609	0.0533696	0.114721	0.225492	0.0106761	0.0324318	0.71158	0.1919038	0.04443706	0.0644657	0.124418	0.195989	0.146259	0.263625	0.205243	17.37674	0.002120628	-1.650761	0.996487	0.9991	1.0009	1.00352	0.212259	0.557838	0.00637927	0.223524	0.04655768	0.0455484
8760	-35.79702	0	-35.79702	23.81734	189365.9	0.282355	0.408727	0.155754	0.288446	0.00640588	0.0317038	0.0665903	0.160355	0.075461	0.154497	0.216926	0.226813	0.145505	0.690223	0.120196	0.0815152	0.0818956	0.190322	0.2910028	0.07691406	0.0359294	0.0447987	0.21231	0.0773787	0.188854	0.44073	48.42198	0.002726486	-1.234422	0.997081	0.999252	1.00074	1.00292	0.687583	0.209584	0.00519757	0.097635	0.07964055	0.0342349
8770	-45.32295	0	-45.32295	8.434835	89156.78	0.592757	0.269529	0.503942	0.579842	0.126299	0.231772	0.820532	0.413366	0.157596	0.853371	0.299331	0.186836	0.0275443	1.00033	0.0831639	0.521155	0.0809289	0.260155	0.352803	0.05959324	0.0288511	0.107634	0.238044	0.129444	0.0985602	0.397466	38.82209	0.004480668	-1.041845	0.995746	0.998909	1.00108	1.00426	0.301045	0.267745	0.100508	0.330703	0.0640739	0.06992968
8780	-63.81213	0	-63.81213	11.59939	104211.1	0.169224	0.771872	3.39289	1.10681	0.194054	0.163964	1.26109	0.634113	0.921629	1.25484	0.932864	1.71692	0.379978	0.507653	0.565481	1.26099	0.193039	1.69456	0.8826999	0.1091129	0.0521829	0.104288	0.0173966	0.111217	0.152688	0.562227	19.20164	0.003849611	-0.12477	0.996065	0.998992	1.001	1.00394	0.409441	0.18517	0.189339	0.216051	0.1129625	0.03407865
8790	-50.80755	0	-50.80755	7.22686	245740.4	0.0954032	0.668001	0.269244	0.978212	0.429992	0.175995	0.263103	4.03173	0.170104	0.83443	0.0369293	0.0757602	0.419782	1.52072	1.18771	0.453237	0.286294	0.2064	0.6264286	0.06975278	0.0136826	0.0977431	0.0246942	0.0970617	0.138663	0.628155	8.870117	0.002945239	-0.4677205	0.997437	0.999344	1.00065	1.00257	0.34887	0.243495	0.0876309	0.320004	0.07269802	0.04051333
8800	-26.92725	0	-26.92725	10.60282	968320.7	0.0340236	0.193999	0.151101	0.164921	0.0169051	0.0856563	0.11064	0.510147	0.337134	0.156182	0.290751	0.125099	0.014295	0.0986306	0.698527	0.0847681	0.172918	0.228787	0.2351454	0.02994813	0.0336791	0.110141	0.0461702	0.130732	0.106744	0.572533	13.26374	0.006236676	-1.447551	0.998709	0.99967	1.00033	1.00129	0.352014	0.49666	0.0478703	0.103455	0.0361848	0.1723562
8810	-29.22374	0	-29.22374	4.410787	318637.2	0.0374911	0.12483	0.1345	0.528633	0.0589674	0.35017	0.211766	0.167335	0.130895	0.453975	0.2812	0.20384	0.0210655	0.236472	0.0395872	0.180549	0.799823	0.217986	0.2123575	0.02204229	0.0297459	0.118282	0.120432	0.0851273	0.146987	0.499425	12.66543	0.01236872	-1.549484	0.997749	0.999424	1.00057	1.00225	0.31317	0.503568	0.0904145	0.0928476	0.03441102	0.3594408
8820	-28.0361	0	-28.0361	8.042283	327948.7	0.0238427	0.403833	0.164151	0.338081	0.0889514	0.437293	0.656193	0.0211604	0.410139	0.0772816	0.0625418	0.504676	0.105981	0.156786	0.0356729	0.0841473	0.086179	0.125032	0.1567553	0.09266025	0.0555246	0.085651	0.135665	0.33493	0.195711	0.192519	11.09968	0.005095893	-1.853069	0.997781	0.999432	1.00057	1.00222	0.128102	0.584973	0.123423	0.163503	0.09775614	0.05212862
8830	-24.14062	0	-24.14062	7.206277	401836.8	0.00464334	0.0301149	0.207561	0.141166	0.150095	0.159075	0.394525	0.0332695	0.217775	0.0330318	0.190376	0.466509	0.063182	0.0208068	0.322197	0.0941063	0.142537	0.0793371	0.2221169	0.1400074	0.100155	0.0597228	0.0427499	0.242637	0.147594	0.407141	18.27194	0.00291456	-1.504551	0.997996	0.999487	1.00051	1.00201	0.144312	0.247521	0.446439	0.161728	0.142922	0.02039266
8840	-19.08467	0	-19.08467	9.469769	512081.5	0.00112819	0.0239929	0.167316	0.155248	0.0550406	0.358704	0.0389494	0.0163111	0.0343134	0.107902	0.356402	0.0861298	0.135679	0.0259389	0.203744	0.0944291	0.181303	0.0657329	0.1302804	0.2091161	0.105925	0.188767	0.0185616	0.144889	0.0512529	0.490605	10.1399	0.02232175	-2.038066	0.998224	0.999546	1.00045	1.00178	0.286524	0.148165	0.462127	0.103184	0.2314379	0.09644815
8850	-20.37403	0	-20.37403	8.067963	447659.1	0.00428569	0.0319606	0.145447	0.286944	0.0420432	0.0942371	0.0808271	0.00828798	0.0449736	0.114958	0.07387	0.0996936	0.195285	0.0436133	0.280803	0.765467	0.0232668	0.0214939	0.1294269	0.1703752	0.433365	0.215618	0.0363884	0.0782045	0.0417613	0.194663	35.52506	0.04823966	-2.044639	0.998101	0.999514	1.00048	1.0019	0.234438	0.163468	0.441476	0.160617	0.2186149	0.2206605
8860	-19.59233	0	-19.59233	10.82715	590588.9	0.0161145	0.00482964	0.366877	0.187555	0.254923	0.1118	0.0688324	0.0425752	0.0260709	0.111428	0.101816	0.224853	0.0730172	0.0262164	0.153371	0.0200136	0.130028	0.0974414	0.08247639	0.1224909	0.353443	0.168457	0.0849064	0.0355725	0.0387092	0.318911	33.53155	0.02397094	-2.495243	0.998346	0.999577	1.00042	1.00165	0.364566	0.0819215	0.430701	0.122812	0.1464619	0.1636667
8870	-20.9214	0	-20.9214	12.45981	271512.6	0.0292384	0.00357227	0.102043	0.102403	0.356345	0.168326	0.133565	0.00792429	0.0379907	0.221026	0.0148693	0.157745	0.243287	0.000704757	0.365189	0.327577	0.236669	0.0992898	0.1355916	0.2078394	0.337752	0.141776	0.300055	0.0256108	0.0591366	0.13567	22.31821	0.03070251	-1.998108	0.997562	0.999376	1.00062	1.00244	0.180392	0.102511	0.575978	0.141118	0.2385419	0.1287091
8880	-9.273603	0	-9.273603	7.761531	320524.5	0.0314404	0.00192553	0.0916706	0.138405	0.154497	0.0459516	0.0323964	0.00249589	0.0139179	0.133321	0.107978	0.0259244	0.0751359	0.055355	0.164645	0.044146	0.0294998	0.0543312	0.07813523	0.13835	0.320003	0.12845	0.305541	0.112701	0.0238161	0.109489	35.70053	0.06023646	-2.549314	0.997756	0.999426	1.00057	1.00225	0.189466	0.169645	0.445767	0.195122	0.1985864	0.3033262
8890	-18.53801	0	-18.53801	16.38968	126918.6	0.022665	0.00246738	0.245555	0.145134	0.156653	0.0182668	0.0487501	0.00297626	0.0147409	0.0654268	0.0883699	0.0621157	0.0823608	0.18493	0.204994	0.0499646	0.0402426	0.249609	0.1326893	0.0910801	0.324681	0.250379	0.18621	0.082523	0.0220797	0.134127	20.78594	0.03693697	-2.019745	0.996434	0.999086	1.00091	1.00357	0.0898212	0.116616	0.573723	0.21984	0.1280171	0.2885316
8900	-16.43817	0	-16.43817	15.82742	121684.8	0.26049	0.0461146	0.123817	0.0578871	0.0176246	0.350176	0.0850848	0.0295923	0.000733617	0.060355	0.0936258	0.134033	0.0287103	0.0495469	0.0154545	0.0331005	0.047063	0.0272082	0.07046133	0.01839283	0.228947	0.173476	0.282297	0.0750798	0.0642704	0.175929	40.60103	0.05464626	-2.652691	0.996358	0.999067	1.00093	1.00365	0.113996	0.255267	0.465354	0.165384	0.07303909	0.7481782
8910	-22.08072	0	-22.08072	23.00617	57540.26	0.171725	0.0217512	0.04642	0.0595019	0.0966944	0.540442	0.0595529	0.0131368	0.000752775	0.183993	0.0204468	0.0296771	0.487906	0.0544293	0.125085	0.014323	0.0320384	0.0137485	0.09937508	0.03228408	0.446307	0.152611	0.153609	0.102339	0.0722097	0.0729254	47.75226	0.02835233	-2.308854	0.994706	0.998642	1.00135	1.0053	0.0401394	0.311798	0.369864	0.278199	0.0606364	0.4675793
8920	-27.95039	0	-27.95039	26.01641	62175.38	0.324365	0.0205986	0.0788338	0.0803544	0.281563	0.490505	0.128235	0.0395314	0.00475529	0.235926	0.098892	0.144703	0.236787	0.0255158	0.0538034	0.00935392	0.0774718	0.138019	0.1304918	0.04243513	0.384224	0.14992	0.0345838	0.183747	0.197128	0.0503965	36.69545	0.02455957	-2.036445	0.994907	0.998693	1.0013	1.0051	0.0281416	0.180865	0.495573	0.29542	0.0669947	0.3665897
8930	-22.29009	0	-22.29009	13.09539	178129.6	0.050979	0.128033	0.255683	0.0607936	0.0624801	0.158788	0.192773	0.122932	0.0011012	0.105465	0.354428	0.0685054	0.416917	0.128927	0.018181	0.00620099	0.0102952	0.0173169	0.1394027	0.1402753	0.492037	0.0867063	0.0181875	0.267196	0.0813193	0.0545538	26.22457	0.04675706	-1.970388	0.99699	0.999229	1.00077	1.00301	0.021026	0.25239	0.462408	0.264175	0.1870323	0.2499945
8940	-16.76481	0	-16.76481	7.78759	454976.9	0.00823653	0.308506	0.363277	0.00825058	0.0105481	0.135369	0.0339649	0.12021	0.00093119	0.250073	0.0632399	0.0254764	0.146206	0.00761278	0.0863894	0.138361	0.0263825	0.0278745	0.1089694	0.0860217	0.495561	0.150906	0.0234859	0.257905	0.026589	0.0455527	32.3154	0.01810663	-2.216688	0.998116	0.999518	1.00048	1.00189	0.0535179	0.379897	0.327706	0.238878	0.1041283	0.1738876
8950	-24.38289	0	-24.38289	17.02639	312738.9	0.298423	0.0595184	0.126055	0.103926	0.0155789	0.0893736	0.143237	0.0171693	0.0014593	0.311999	0.0413539	0.187721	0.213918	0.141574	0.240665	0.233911	0.0131233	0.184178	0.1612977	0.005690275	0.540788	0.082717	0.0376956	0.244865	0.0564247	0.03751	21.05536	0.08592802	-1.824504	0.997728	0.999419	1.00058	1.00227	0.174758	0.247192	0.400673	0.177377	0.0916183	0.9378915
8960	-16.31875	0	-16.31875	7.04445	322806.9	0.0682538	0.272684	0.0453287	0.0735772	0.23086	0.0548506	0.171135	0.00604658	0.0391166	0.0699106	0.0396667	0.00314992	0.0481652	0.106806	0.121889	0.0274857	0.0413844	0.233513	0.118923	-0.06069541	0.290986	0.197916	0.0548674	0.10902	0.229853	0.117357	16.99927	0.1422507	-2.129279	0.997764	0.999428	1.00057	1.00224	0.120978	0.230826	0.528204	0.119992	0.08155533	1.744224
8970	-21.59138	0	-21.59138	5.951291	372512.5	0.0686344	0.256404	0.0271981	0.0809931	0.00514507	0.103518	0.40757	0.0122394	0.0361538	0.0473272	0.0233454	0.0254745	0.0381563	0.143203	0.191816	0.264056	0.1571	0.0247178	0.1185706	-0.0713562	0.348876	0.0411651	0.0334768	0.288011	0.22754	0.0609315	30.74755	0.1197735	-2.132247	0.997918	0.999467	1.00053	1.00208	0.0719419	0.347862	0.365952	0.214244	0.04841726	2.473776
8980	-33.32373	0	-33.32373	5.302626	101096	0.488052	0.16972	0.0356742	0.0887027	0.0174591	0.203474	0.268869	0.0598223	0.0544712	0.015206	0.0501164	0.210973	0.0967648	0.292464	0.132707	0.479321	0.578159	0.228928	0.208492	-0.1530198	0.320323	0.0142908	0.0216942	0.347657	0.212785	0.0832501	46.95487	0.2054134	-1.567855	0.996005	0.998976	1.00102	1.004	0.0356329	0.36195	0.328938	0.273479	0.05239366	3.920578
8990	-32.53592	0	-32.53592	30.36327	117903	0.453467	0.216364	0.0151677	0.310014	0.153148	0.0633819	0.0597766	0.0264736	0.461901	0.02443	0.109616	0.239803	0.134964	0.0133447	0.292084	0.459736	0.193756	0.251645	0.1480662	-0.0712497	0.0533858	0.00502562	0.0158094	0.759606	0.0812804	0.0848924	37.2662	0.09963594	-1.910096	0.996301	0.999052	1.00094	1.0037	0.0212282	0.322102	0.481461	0.175209	0.02838623	3.510009
9000	-36.18862	0	-36.18862	14.85331	246251.3	0.24461	0.118938	0.0147267	0.168395	0.104448	0.144978	0.15815	0.0491916	0.405951	0.107495	0.199651	0.428709	0.0247504	0.208946	0.319031	0.168705	0.518127	0.212233	0.1406398	-0.08281931	0.0554385	0.00527112	0.00740431	0.656476	0.139177	0.136233	44.92249	0.1550968	-1.961553	0.99744	0.999345	1.00065	1.00256	0.0190778	0.183506	0.688852	0.108564	0.07227748	2.145852
9010	-39.45437	0	-39.45437	20.46312	127043.7	0.789325	0.214895	0.0103134	0.372673	0.0735445	0.153622	0.370674	0.0378367	0.06886	0.0677846	0.198565	0.329819	0.304606	0.044884	0.0251218	0.24838	0.134446	0.274093	0.2233333	0.0543113	0.0476595	0.00407749	0.00546251	0.613864	0.0811453	0.247791	41.54149	0.07686254	-1.49909	0.996436	0.999087	1.00091	1.00357	0.0195471	0.197304	0.632175	0.150974	0.1311738	0.5859594
9020	-33.23299	0	-33.23299	28.06252	157856.3	0.379729	0.170336	0.00712077	0.332233	0.122419	0.223134	0.319037	0.011079	0.177907	0.217972	0.0669378	0.12398	0.0323978	0.100019	0.0405562	0.198912	0.172467	0.461032	0.1260226	-0.02606627	0.0309374	0.00298987	0.00321603	0.466206	0.0676326	0.429018	38.01543	0.04962938	-2.071294	0.996803	0.999181	1.00082	1.0032	0.049115	0.143541	0.374934	0.43241	0.02356311	2.106232
9030	-5.597092	0	-5.597092	11.22348	271379	0.0255573	0.0828384	0.00353384	0.0404791	0.0571487	0.0632478	0.0307327	0.00581347	0.0175474	0.0362529	0.020017	0.0120299	0.0116869	0.0983126	0.0251624	0.0552656	0.0359046	0.0658054	0.07049629	0.01766018	0.0514037	0.00762688	0.00438141	0.309554	0.0834748	0.543559	44.56188	0.0421781	-2.652195	0.997561	0.999376	1.00062	1.00244	0.0302416	0.0852035	0.425154	0.459401	0.05983828	0.7048682
9040	-8.842447	0	-8.842447	14.25206	390448	0.0966291	0.0156535	0.00421143	0.0128518	0.0448342	0.0779516	0.00112136	0.00443143	0.0382376	0.00608751	0.0400575	0.0249154	0.0186938	0.0512292	0.304254	0.0263268	0.0592344	0.0184238	0.0563894	0.01853355	0.12775	0.0715964	0.00677128	0.287252	0.0991957	0.407435	30.51268	0.08459002	-2.875474	0.997967	0.99948	1.00052	1.00203	0.0177184	0.231715	0.579903	0.170664	0.1031236	0.8202783
9050	5.913851	0	5.913851	6.051233	798228.9	0.0439241	0.0229071	0.0243772	0.0153363	0.0280748	0.0156925	0.00413689	0.00537438	0.0407313	0.00821784	0.0689976	0.0548119	0.10753	0.0388105	0.00656919	0.0163603	0.000499222	0.00664193	0.02060816	0.07482512	0.103359	0.0752262	0.00636198	0.312339	0.189003	0.313711	16.15443	0.1016623	-3.882068	0.998578	0.999636	1.00036	1.00142	0.0267971	0.0781388	0.643861	0.251203	0.1764875	0.5760315
9060	12.32033	0	12.32033	5.894951	743345.8	0.0798365	0.0190682	0.015718	0.00873353	0.0135535	0.00314636	0.00411829	0.00347687	0.0134702	0.00625796	0.0350183	0.0544367	0.0332082	0.0350214	0.00528987	0.00232354	0.000261324	0.0153741	0.02031822	0.09247642	0.0710427	0.119187	0.0264114	0.464182	0.194942	0.124235	40.85994	0.1230342	-3.896237	0.998526	0.999623	1.00038	1.00147	0.0682162	0.326779	0.157764	0.447241	0.2155106	0.5708962
9070	20.17427	0	20.17427	8.62074	843102.5	0.0246836	0.00973263	0.0383816	0.00454633	0.0265958	0.0035363	0.00780719	0.00795621	0.0287318	0.00800131	0.0356013	0.00995909	0.00300538	0.00976652	0.0148608	0.0354298	0.00530062	0.0094843	0.01836498	-0.06342264	0.0698023	0.286029	0.0216288	0.187341	0.317963	0.117236	13.38688	0.09273896	-3.99731	0.998616	0.999646	1.00035	1.00138	0.0560719	0.441906	0.204487	0.297536	0.02931632	3.16339
9080	2.715055	0	2.715055	12.41317	904256.4	0.0416823	0.0374427	0.0449272	0.0562591	0.0549772	0.0252498	0.0278746	0.00378989	0.0281251	0.0293118	0.0289243	0.0385205	0.0127548	0.0236076	0.0334148	0.0114873	0.00172573	0.00190353	0.04196073	-0.02786955	0.0161605	0.39518	0.0223402	0.123535	0.330362	0.112422	26.63864	0.04770046	-3.171021	0.998664	0.999658	1.00034	1.00134	0.177306	0.300891	0.166393	0.35541	0.01983091	2.405359
9090	-3.73441	0	-3.73441	39.7745	588535	0.0209925	0.0581397	0.0185652	0.0190507	0.0150403	0.0262635	0.0128433	0.00251003	0.0140993	0.0338098	0.0302965	0.0493984	0.0298295	0.0236453	0.064832	0.0422119	0.00977268	0.0573105	0.02425826	-0.03709843	0.0121954	0.49879	0.035185	0.0872917	0.228184	0.138354	47.66797	0.05750319	-3.718998	0.998344	0.999576	1.00042	1.00166	0.313488	0.204057	0.241035	0.241421	0.02040476	2.818126
9100	-3.042924	0	-3.042924	19.06785	620169.7	0.10356	0.0414886	0.0416392	0.0741978	0.00777808	0.031906	0.0332214	0.00695082	0.0362587	0.0334892	0.0196941	0.024658	0.0921261	0.00421782	0.0573294	0.0161325	0.0353027	0.00852635	0.05332953	-0.06801478	0.0142082	0.590808	0.0459413	0.135358	0.11395	0.0997338	37.54861	0.07850185	-2.931265	0.998386	0.999587	1.00041	1.00161	0.701017	0.216804	0.0164268	0.0657527	0.01048707	7.485585
9110	1.192463	0	1.192463	24.00456	396974.4	0.0393007	0.071088	0.0258426	0.0507274	0.0207377	0.0400647	0.0603719	0.00525332	0.05037	0.0500389	0.0454331	0.0111111	0.0327627	0.0129479	0.00816255	0.00787759	0.0526353	0.00741922	0.02708483	0.05358465	0.00855668	0.60008	0.128633	0.189065	0.0267919	0.0468737	25.85272	0.04133042	-3.608782	0.997983	0.999484	1.00051	1.00202	0.49221	0.366404	0.0106722	0.130714	0.09491507	0.4354463
9120	1.582845	0	1.582845	27.68669	338952.8	0.0205099	0.0484067	0.0189092	0.0500668	0.0154916	0.10354	0.0539163	0.0122414	0.0126384	0.0279934	0.0139488	0.00288648	0.00459491	0.001628	0.00499572	0.00707075	0.00910224	0.0400674	0.0248371	-0.03606534	0.00529418	0.614418	0.268221	0.0404419	0.0121871	0.0594377	46.52626	0.09581014	-3.695417	0.997818	0.999442	1.00056	1.00218	0.345221	0.467369	0.0109221	0.176488	0.0597448	1.603657
9130	1.456247	0	1.456247	5.789449	990555.8	0.0324669	0.0433509	0.0258074	0.109551	0.0168182	0.0168264	0.0765307	0.00223528	0.0165132	0.0202795	0.0121827	0.110604	0.060609	0.000341236	0.0165027	0.0263001	0.0191816	0.00258323	0.03623234	-0.01283541	0.0117916	0.465596	0.408974	0.0539585	0.00372841	0.0559522	33.75439	0.04270681	-3.317803	0.998723	0.999674	1.00033	1.00128	0.223417	0.601185	0.00468925	0.170709	0.02987139	1.429689
9140	-7.519561	0	-7.519561	9.098943	543931.4	0.136127	0.0569228	0.146392	0.210801	0.0369333	0.012275	0.0443879	0.00778532	0.037237	0.190167	0.014382	0.00327792	0.0099497	0.0209915	0.0467448	0.00753387	0.0224516	0.188187	0.07745273	-0.03006586	0.0200651	0.0646934	0.814268	0.01358	0.00309362	0.0843003	17.86955	0.04365962	-2.558088	0.998277	0.999559	1.00044	1.00172	0.192025	0.660002	0.003561	0.144412	0.01359376	3.21174
9150	-23.60783	0	-23.60783	12.36363	373995.9	0.10879	0.158806	0.237689	0.645006	0.170919	0.00136742	0.109596	0.0293658	0.0557022	0.04537	0.0540245	0.313173	0.161312	0.000676172	0.0800916	0.116486	0.180063	0.373716	0.1493704	-0.1365321	0.0707803	0.164415	0.461168	0.072686	0.00514686	0.225805	17.24402	0.1478737	-1.901326	0.997922	0.999468	1.00053	1.00208	0.138773	0.594158	0.00345485	0.263614	0.01134162	13.03814
9160	-16.40457	0	-16.40457	21.50767	73822.25	0.0382707	0.0633047	0.130633	0.159209	0.131724	0.00101919	0.0506997	0.00520162	0.0318062	0.0866584	0.258444	0.0371017	0.057751	0.00303213	0.0243031	0.129571	0.0827199	0.271741	0.09171525	-0.07866958	0.109651	0.15531	0.621253	0.0505397	0.00330614	0.0599407	43.74499	0.09129691	-2.389067	0.995326	0.998801	1.00119	1.00468	0.0754867	0.809584	0.00191627	0.113013	0.01262733	7.230105
9170	-11.69837	0	-11.69837	7.863403	111371.2	0.0101269	0.0264135	0.0320147	0.0556984	0.234796	0.000369249	0.0752666	0.24118	0.0711165	0.0506643	0.00718359	0.171717	0.0299919	0.0999014	0.00173326	0.0118814	0.128	0.0825643	0.1013331	-0.05962042	0.305883	0.139089	0.405139	0.0759996	0.00195768	0.0719318	15.94146	0.1149047	-2.289343	0.996194	0.999025	1.00097	1.00381	0.101897	0.689366	0.0116353	0.197101	0.05528425	2.078434
9180	-20.2424	0	-20.2424	21.0187	82094.69	0.0112705	0.0461025	0.0494486	0.0499084	0.455328	0.000855495	0.0670206	0.0948046	0.222918	0.0495936	0.0229977	0.12789	0.255152	0.0354447	0.132861	0.00388847	0.113833	0.00438085	0.07256487	-0.02410177	0.267835	0.138463	0.380595	0.115902	0.00311146	0.0940939	26.13432	0.05627206	-2.623274	0.995567	0.998863	1.00113	1.00444	0.327075	0.478998	0.0710651	0.122862	0.03217029	1.749193
9190	-6.138234	0	-6.138234	18.60662	41416.31	0.00355416	0.0256262	0.0660377	0.0244666	0.266167	0.00138545	0.0330698	0.121435	0.0638572	0.035103	0.0311397	0.108078	0.0510353	0.123722	0.0119646	0.00388324	0.0100519	0.0164157	0.04316077	-0.00507157	0.332405	0.220511	0.179196	0.0723831	0.0029805	0.192524	20.47273	0.05660416	-3.142823	0.993761	0.998398	1.00159	1.00625	0.428739	0.414191	0.057727	0.0993434	0.05153259	1.098415
9200	8.606999	0	8.606999	12.82571	72613.67	0.00114121	0.0628272	0.0445204	0.0127289	0.00558838	0.0010345	0.0444542	0.0211757	0.0331728	0.0636988	0.00242851	0.00667792	0.0475186	0.0186343	0.015987	0.00112154	0.000585797	0.0187839	0.02670116	-0.03971205	0.177743	0.230811	0.155394	0.0641515	0.00272028	0.36918	36.28758	0.08444089	-3.623048	0.995287	0.998791	1.0012	1.00472	0.414138	0.394348	0.102864	0.0886493	0.04472884	1.88784
9210	5.113924	0	5.113924	9.467442	67235.84	0.00263727	0.0286926	0.0417846	0.0116479	0.0177226	0.00207059	0.0650289	0.091575	0.0468717	0.099233	0.0385543	0.00806285	0.0568347	0.0372455	0.0251783	0.0117522	0.0104761	0.016378	0.03525356	-0.03359544	0.401145	0.1168	0.374821	0.0355789	0.00114529	0.0705103	12.13372	0.145427	-3.345189	0.995102	0.998744	1.00125	1.00491	0.322384	0.308885	0.29445	0.0742805	0.1118315	1.300411
9220	-7.969432	0	-7.969432	11.37874	192527	0.0194498	0.0386201	0.138831	0.22904	0.0221107	0.000867965	0.0443062	0.0918374	0.0118289	0.058774	0.100953	0.0359553	0.129824	0.290002	0.0611739	0.0166013	0.00285563	0.102268	0.06102378	0.1252489	0.355706	0.0957699	0.49856	0.00628999	0.00140098	0.0422737	30.23443	0.0757803	-2.796492	0.997105	0.999259	1.00074	1.0029	0.344977	0.506464	0.0964647	0.0520941	0.2010292	0.3769616
