Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
520	-3698.127	-3712.838	14.71134	5.403356	0.1919603	0.0233906	0.0260104	0.0104473	0.0345163	0.0219416	0.0113826	0.0487433	0.01553	0.000899268	0.0239056	0.00928473	0.0216171	0.0106202	0.0367776	0.00528423	0.0102384	0.0484371	0.00684374	0.02635429	-0.06272124	0.0176893	0.52731	0.00431627	0.00974378	0.436732	0.0042082	13.40204	0.1241634	-3.636124	0.000397789	0.0292699	0.362351	3.60798	0.293805	0.289325	0.123933	0.292937	0.06144211	2.020818
530	-3700.786	-3716.729	15.94265	4.837043	0.1568698	0.0228715	0.0134389	0.00593907	0.0493521	0.034831	0.0124661	0.0327924	0.00870321	0.000503141	0.0102258	0.00731734	0.00784359	0.0299516	0.0162277	0.00710478	0.000752984	0.0193934	0.0145458	0.01847663	-0.04598546	0.0143136	0.554271	0.00615926	0.00970212	0.413738	0.00181567	20.02731	0.1627829	-3.991248	7.94783e-05	0.0131573	0.262436	3.72433	0.293805	0.289325	0.123933	0.292937	0.1167975	1.39372
540	-3695.062	-3713.716	18.65401	6.038672	0.1834656	0.0194211	0.0100294	0.00503716	0.0528658	0.0322437	0.0155673	0.0237063	0.00674699	0.000452528	0.00811224	0.0106955	0.00849162	0.0052596	0.0200281	0.00354805	0.00138438	0.0222523	0.034708	0.01761986	0.05651501	0.00822181	0.536326	0.00985539	0.0204993	0.421666	0.00343203	17.01329	0.01503438	-4.038729	0.000285066	0.0248143	0.33915	3.63575	0.298607	0.294054	0.13423	0.273109	0.07154939	0.2101259
550	-3701.836	-3719.722	17.88593	7.163454	0.1868304	0.0201742	0.012311	0.0119356	0.016623	0.0229175	0.0106745	0.0256651	0.0225616	0.000368023	0.0176953	0.0409091	0.00389602	0.00822853	0.0197589	0.00632125	0.00915	0.00897108	0.0209646	0.01786101	0.1212372	0.00760323	0.493931	0.0111426	0.0113296	0.472284	0.00370993	17.35089	0.01053167	-4.025135	0.000326469	0.0265401	0.348423	3.62471	0.299928	0.313968	0.124811	0.261293	0.1317689	0.07992533
560	-3696.209	-3714.557	18.34815	6.388291	0.1873937	0.0200079	0.0115103	0.00407338	0.0232266	0.0197622	0.00935504	0.0270997	0.0169347	0.00106145	0.0149271	0.0139492	0.00631498	0.0123155	0.012268	0.00818259	0.0060287	0.027986	0.0173006	0.02116185	-3.318773e-05	0.0161465	0.493409	0.00809501	0.00874984	0.471785	0.00181481	20.13423	0.04296278	-3.855555	0.000333807	0.0268341	0.349965	3.62287	0.300979	0.315067	0.121745	0.262209	0.0429296	1.000773
570	-3695.656	-3717.352	21.69524	7.013109	0.211753	0.0147241	0.0175821	0.00913075	0.0247195	0.0173772	0.00812697	0.0342192	0.0148126	0.00315809	0.00900882	0.0114119	0.0081047	0.00742761	0.017672	0.005326	0.000432945	0.00830675	0.00957566	0.01576007	-0.003459494	0.00741077	0.519122	0.00793481	0.0141809	0.448109	0.00324255	19.05418	0.03942072	-4.150276	0.000779231	0.040819	0.41363	3.54477	0.302514	0.292133	0.124305	0.281048	0.03596122	1.096201
580	-3695.111	-3715.269	20.1576	7.729118	0.192891	0.0119218	0.00467184	0.00258912	0.0177878	0.0100407	0.0114704	0.0460401	0.00720605	0.00327034	0.00920044	0.0157263	0.0265239	0.00545303	0.0208403	0.00419277	0.00218867	0.00251758	0.023678	0.009499183	-0.09794055	0.0112711	0.489535	0.0088194	0.0146522	0.473266	0.00245572	15.17828	0.1405065	-4.65655	0.000411842	0.0297776	0.364851	3.60496	0.301802	0.291445	0.141133	0.26562	0.04256595	3.300913
590	-3698.133	-3716.369	18.23616	8.949025	0.1771138	0.01827	0.00513602	0.00233065	0.0179562	0.0167761	0.00671657	0.0399933	0.00819756	0.00206289	0.0154502	0.0414704	0.00977861	0.0192344	0.00493146	0.00578657	0.000864248	0.00291821	0.027327	0.01674076	-0.07149572	0.00725667	0.473432	0.00644889	0.0120468	0.497188	0.00362795	20.23256	0.08882916	-4.089909	0.000217595	0.0217026	0.321359	3.65672	0.293612	0.301208	0.138199	0.26698	0.01733344	5.124727
600	-3705.6	-3719.327	13.72675	7.084936	0.1591893	0.0220981	0.033576	0.0238058	0.0314032	0.0131505	0.00627025	0.0432724	0.0077819	0.00340935	0.00699625	0.0132125	0.0212369	0.00832413	0.0335578	0.00410892	0.000374684	0.0280218	0.0198992	0.02033568	-0.1329128	0.00496828	0.55254	0.00818134	0.0149122	0.41362	0.00577839	19.52683	0.1443843	-3.895378	9.03693e-05	0.0140251	0.269336	3.71655	0.298998	0.306733	0.122392	0.271877	0.01147148	12.58637
610	-3719.506	-3724.188	4.681998	7.9354	0.1778725	0.0229705	0.0686088	0.0523322	0.0557749	0.0224585	0.0123754	0.0349062	0.036105	0.00587024	0.0433133	0.0315802	0.0153188	0.0100812	0.00566067	0.00316191	0.00184635	0.151091	0.00801946	0.02423363	-0.1436676	0.00712682	0.628176	0.00627382	0.0252415	0.328451	0.00473022	17.19461	0.1679122	-3.720014	0.000224958	0.022064	0.323503	3.65421	0.283646	0.31345	0.125072	0.277831	0.02424462	6.925751
620	-3703.142	-3716.409	13.26733	5.591031	0.1567597	0.0275953	0.0227135	0.0206458	0.0493534	0.0131879	0.0180427	0.0229024	0.0186999	0.00356676	0.0115864	0.0108772	0.00423457	0.00547489	0.0309754	0.00379596	0.0110366	0.00314379	0.0616784	0.0201459	-0.1795496	0.00497672	0.57544	0.00639704	0.018507	0.392292	0.00238654	19.74927	0.2240701	-3.904754	7.89879e-05	0.0131169	0.262108	3.7247	0.316584	0.293643	0.109434	0.280339	0.0445205	5.032965
630	-3701.324	-3715.067	13.74297	4.955162	0.1458568	0.0320959	0.0119219	0.0100374	0.0389529	0.0276893	0.0135786	0.031226	0.0346946	0.00301725	0.0336879	0.0313132	0.010769	0.00764291	0.00988691	0.00504822	0.0226123	0.0225316	0.018606	0.02258457	-0.08909782	0.00797403	0.516631	0.00312093	0.00889186	0.461215	0.00216719	25.80912	0.1182354	-3.790488	4.08485e-05	0.00944705	0.229295	3.76122	0.282768	0.296315	0.132703	0.288214	0.02913755	4.057835
640	-3694.803	-3709.649	14.84559	3.070065	0.1795605	0.035388	0.010812	0.0052914	0.0482241	0.0271212	0.0160592	0.0273207	0.0145068	0.00325602	0.0251194	0.0234839	0.0156	0.0369131	0.0144594	0.0135917	0.0247321	0.0176776	0.0133287	0.01665194	-0.1519033	0.00458531	0.498613	0.00987163	0.00575129	0.479395	0.0017836	16.84849	0.1591722	-4.095229	0.000242	0.0228781	0.328255	3.64862	0.294302	0.302855	0.140504	0.26234	0.007268921	21.89764
650	-3705.31	-3716.694	11.38379	3.982759	0.1998715	0.0281196	0.0166803	0.00822058	0.0414441	0.0388204	0.0155674	0.0209471	0.0127854	0.00239516	0.0386153	0.0341221	0.0116299	0.00329237	0.0161664	0.011767	0.0160351	0.00523615	0.014149	0.03285012	-0.2831799	0.0103151	0.541186	0.0115853	0.0124403	0.420955	0.00351864	21.38519	0.3006039	-3.4158	0.000528846	0.0337014	0.383322	3.58245	0.283139	0.291368	0.135174	0.290318	0.01742402	17.25227
660	-3706.41	-3721.313	14.90336	11.45809	0.2030122	0.0238657	0.00586864	0.00210266	0.0497388	0.024715	0.0115876	0.0174894	0.011486	0.000889417	0.0155073	0.00897748	0.00847007	0.00172415	0.0143779	0.00250496	0.0146853	0.0457055	0.0158537	0.01877641	-0.1743253	0.00740353	0.461364	0.011288	0.0122032	0.505579	0.00216172	21.78438	0.188176	-3.975154	0.000588501	0.0355311	0.391474	3.57241	0.306444	0.294868	0.132536	0.266153	0.01385066	13.58607
670	-3702.613	-3718.667	16.05391	6.519759	0.1843706	0.0139888	0.0054326	0.00131523	0.0180529	0.0120663	0.00823928	0.0246336	0.0174045	0.00140078	0.0191286	0.00538727	0.01047	0.0102493	0.00714111	0.0123389	0.0599037	0.0116232	0.00209552	0.02092721	-0.2039945	0.00613223	0.622305	0.0120199	0.00762896	0.348782	0.00313159	24.75228	0.223993	-3.866705	0.000295801	0.0252734	0.341654	3.63278	0.278472	0.320591	0.117788	0.283149	0.01999849	11.20049
680	-3699.707	-3712.831	13.12349	3.672097	0.2035384	0.0291076	0.0061111	0.00222779	0.0300637	0.0219628	0.0179258	0.0151305	0.0168509	0.000965582	0.0214336	0.0274799	0.0136481	0.0396199	0.0198667	0.0372346	0.0435252	0.00258384	0.00941158	0.01796106	-0.08415588	0.00712238	0.559903	0.0143207	0.0185038	0.397558	0.00259168	21.70561	0.1291953	-4.019549	0.000598941	0.0358414	0.39283	3.57073	0.278718	0.320874	0.117892	0.282515	0.04503942	2.868494
690	-3699.25	-3720.046	20.79553	7.25611	0.1916133	0.015672	0.0322842	0.00989344	0.0240999	0.0126934	0.00860033	0.0217214	0.0142992	0.000824292	0.0157022	0.00860233	0.0176079	0.0169377	0.00750294	0.00507324	0.00546536	0.00852947	0.00644859	0.01343488	0.07158735	0.00852682	0.557047	0.0182656	0.0122502	0.402474	0.00143653	16.65453	0.05538901	-4.309901	0.00039264	0.0290816	0.361417	3.60911	0.302766	0.294503	0.119867	0.282864	0.1269764	0.4362152
700	-3697.931	-3717.502	19.57082	6.608441	0.1888989	0.0149885	0.0269131	0.0108275	0.0227862	0.0164132	0.00922393	0.0144979	0.0106301	0.00149513	0.00913864	0.015034	0.0182322	0.0204426	0.00274479	0.00452313	0.016283	0.00489093	0.00563797	0.0129752	0.103257	0.006709	0.595878	0.0102077	0.00464299	0.380615	0.0019472	27.2105	0.03276017	-4.344715	0.000354002	0.0276267	0.35407	3.61795	0.307331	0.279549	0.134092	0.279028	0.1360172	0.2408532
710	-3701.04	-3719.216	18.17578	8.255777	0.1909694	0.0284787	0.00636784	0.00262969	0.0417525	0.023538	0.0144885	0.0267985	0.00718074	0.00126354	0.00956098	0.0184564	0.0296119	0.00816343	0.00597048	0.00741046	0.0158179	0.00360411	0.00346597	0.01829679	-0.01578025	0.00658244	0.53379	0.0132005	0.00379102	0.441047	0.00158848	19.45438	0.0571898	-4.001029	0.000383211	0.0287335	0.359681	3.6112	0.288846	0.293994	0.131509	0.285651	0.04140956	1.381077
720	-3696.082	-3714.798	18.7153	6.850152	0.1621762	0.0208991	0.00799627	0.00414917	0.0261425	0.0153814	0.0109844	0.0441488	0.00909342	0.00173499	0.0147315	0.0084574	0.0181868	0.00825414	0.0156458	0.00527943	0.011084	0.023891	0.00650629	0.01006478	-0.05997233	0.0108696	0.459574	0.00835407	0.0039699	0.515741	0.00149081	18.38185	0.07403175	-4.598713	0.000106044	0.0151861	0.278171	3.70654	0.297411	0.295294	0.131742	0.275552	0.01405942	5.265633
730	-3700.828	-3718.085	17.25651	8.944464	0.1723695	0.0293268	0.00887176	0.00798681	0.0312665	0.0147333	0.00657598	0.0217677	0.00531916	0.000827537	0.00759294	0.0132244	0.0122315	0.0404714	0.00673247	0.00210121	0.0161451	0.0207051	0.020698	0.01124029	-0.0445399	0.00920336	0.53607	0.0134734	0.00552701	0.434874	0.000852583	20.37506	0.05682897	-4.488251	0.000175542	0.0195079	0.307837	3.67248	0.293152	0.317588	0.135152	0.254108	0.01228907	4.624351
740	-3700.47	-3722.221	21.75045	8.19202	0.150786	0.0212229	0.00294915	0.00175813	0.0198316	0.0129149	0.0127097	0.0312516	0.0147987	0.0005609	0.0200724	0.0181213	0.0162455	0.00521902	0.00521954	0.0104244	0.0130314	0.011767	0.00565277	0.01460982	-0.1015753	0.00873616	0.539747	0.0149851	0.00420579	0.431582	0.000743599	16.2816	0.1099176	-4.226061	5.56917e-05	0.0110233	0.244196	3.74472	0.283191	0.308806	0.131414	0.276589	0.008342298	13.17593
750	-3704.595	-3721.572	16.97708	9.097019	0.1895692	0.0214371	0.00800837	0.00441401	0.0429779	0.0140916	0.0135618	0.0190144	0.0124712	0.00019813	0.0100803	0.010627	0.010318	0.00427013	0.0034565	0.00309327	0.00891084	0.0184889	0.0569177	0.01308517	-0.0816323	0.00703973	0.506717	0.0104225	0.00765095	0.467432	0.000737442	24.1649	0.11586	-4.336275	0.000363275	0.027983	0.355891	3.61576	0.286146	0.330799	0.132786	0.250268	0.03422766	3.38498
760	-3696.67	-3715.702	19.03155	6.248003	0.1752923	0.0180203	0.00731807	0.00456793	0.0301036	0.0193603	0.0139822	0.0180448	0.0138435	0.000144296	0.00833352	0.014529	0.00712911	0.0066881	0.00851267	0.00380097	0.0164097	0.0301134	6.94356e-05	0.008657693	-0.003782357	0.00523793	0.526592	0.0149537	0.0125613	0.439901	0.000754207	28.02344	0.1006901	-4.749307	0.000200649	0.0208466	0.31619	3.66276	0.288976	0.330507	0.130471	0.250047	0.09690772	1.03903
770	-3701.682	-3722.469	20.78718	7.901942	0.1764731	0.025502	0.0113239	0.00594148	0.034681	0.0107366	0.0122607	0.0227009	0.00831406	0.000219953	0.00803581	0.0111724	0.0163068	0.0143843	0.00467793	0.00571636	0.00527054	0.0108402	0.000150187	0.01587655	-0.06612753	0.00615634	0.494883	0.0203307	0.0160029	0.461966	0.000660972	25.3769	0.09074657	-4.142912	0.000211517	0.0213996	0.319544	3.65885	0.312563	0.316002	0.12523	0.246205	0.02461904	3.686032
780	-3702.524	-3717.756	15.23251	6.361067	0.1608566	0.0267975	0.00712505	0.00359921	0.0298227	0.0202576	0.0117757	0.0401749	0.0127962	0.000471444	0.0114414	0.0224145	0.0123146	0.0245627	0.00464285	0.00671368	0.00918803	0.0278995	0.000197026	0.01467547	-0.2221484	0.00280788	0.413017	0.0170769	0.00662531	0.560034	0.000438824	17.42211	0.2537744	-4.221578	9.8882e-05	0.0146672	0.274275	3.71096	0.29951	0.289966	0.145442	0.265082	0.03162602	8.024227
790	-3700.672	-3714.28	13.60787	5.266862	0.2030027	0.0131477	0.00397337	0.00175197	0.0259243	0.0162768	0.0125968	0.0462176	0.0191431	0.00113891	0.0267063	0.0442365	0.0169372	0.0286975	0.0244429	0.0184889	0.0391817	0.011196	0.000621023	0.01764259	-0.1581589	0.00527318	0.4216	0.0133221	0.00696974	0.552521	0.000313772	15.82402	0.1853483	-4.03744	0.000588316	0.0355255	0.391449	3.57244	0.319074	0.293665	0.147569	0.239692	0.02718941	6.816932
800	-3704.429	-3714.044	9.614721	3.314198	0.1965758	0.0318431	0.0274577	0.0106419	0.0601832	0.0390446	0.0361821	0.0337417	0.0176601	0.0015763	0.0473983	0.0143135	0.0168808	0.0122494	0.0804555	0.0136341	0.0264561	0.00730856	0.00535755	0.03657867	-0.1286481	0.00660625	0.422081	0.0119819	0.00582842	0.553152	0.0003508	14.63608	0.1626934	-3.30829	0.000471	0.0318237	0.374662	3.59304	0.291164	0.313868	0.138787	0.256182	0.03404527	4.778738
810	-3712.812	-3716.109	3.296761	2.302931	0.1916854	0.042869	0.0139543	0.00976923	0.0760722	0.054643	0.0443006	0.0349305	0.0305986	0.00232178	0.0600271	0.0127062	0.0126532	0.0654778	0.0365274	0.0239559	0.0424407	0.0743296	0.0239313	0.04209763	-0.1555809	0.00919492	0.513314	0.00956977	0.00468771	0.462957	0.000276985	18.0498	0.284109	-3.167764	0.000393705	0.0291207	0.361611	3.60887	0.285666	0.319564	0.133939	0.260831	0.1285281	2.210482
820	-inf	-inf	-5.783758	1.203688	0.17939	0.0876165	0.257236	0.127993	0.153892	0.0755343	0.0559648	0.0689615	0.0265619	0.00129384	0.0546907	0.0283932	0.0129666	0.15533	0.0896707	0.0165748	0.054068	0.00859687	0.00189633	0.08650007	0.2841071	0.00867844	0.486747	0.0107243	0.00569205	0.487419	0.000739212	16.85747	0.0691703	-2.44761	0.000240237	0.0227953	0.327776	3.64919	0.285874	0.319797	0.134036	0.260293	0.3532774	0.195796
830	-inf	-inf	1.296633	1.565194	0.1818606	0.110071	0.0145676	0.00611424	0.16747	0.094506	0.0536985	0.0716053	0.0227693	0.00160888	0.0317267	0.0354132	0.0121276	0.0762637	0.0516088	0.0491822	0.0357304	0.0083928	0.00334255	0.05128048	0.1692084	0.00379678	0.582593	0.0105994	0.0054412	0.396603	0.000966695	11.43272	0.1018666	-2.970445	0.000266736	0.0240097	0.334689	3.64103	0.314888	0.309337	0.121786	0.253989	0.271075	0.3757875
840	-inf	-inf	-3.257299	1.291288	0.1693771	0.06921	0.0944736	0.0278762	0.0754765	0.0688349	0.0493661	0.0872718	0.0287463	0.00249515	0.0459614	0.053223	0.00590231	0.0631965	0.107861	0.0122416	0.0895994	0.0151084	0.000538692	0.04127296	0.2675442	0.00448842	0.567581	0.0143744	0.00485592	0.406877	0.00182274	16.00228	0.3381367	-3.187548	0.000152356	0.0181825	0.299211	3.68245	0.309989	0.315129	0.125398	0.249484	0.6056809	0.5582754
850	-inf	-inf	0.04092951	1.475083	0.184754	0.0588654	0.0506796	0.0194289	0.0968119	0.0577144	0.041633	0.170046	0.020634	0.00783135	0.0463468	0.109031	0.00560593	0.0760762	0.0521786	0.0133512	0.0533622	0.0809391	0.000448048	0.05281737	0.1367297	0.00377884	0.565718	0.01981	0.00368983	0.405542	0.00146116	16.00228	0.1838064	-2.940915	0.000300436	0.0254689	0.342713	3.63152	0.288832	0.293082	0.139849	0.278237	0.3205361	0.5734345
860	-3716.56	-3713.794	-2.765672	3.526314	0.1583403	0.0460927	0.0229616	0.00377292	0.0417559	0.0361689	0.0254071	0.11047	0.00504264	0.00173666	0.00433279	0.181654	0.0159528	0.0115136	0.0845697	0.00813086	0.0613256	0.0551146	0.0055411	0.08752433	-0.0119033	0.00872796	0.511065	0.0163493	0.00244187	0.458844	0.00257129	17.6504	0.1180863	-2.435838	8.62573e-05	0.013704	0.266814	3.7194	0.299502	0.309809	0.125458	0.26523	0.106183	1.112102
870	-3707.285	-3711.139	3.853912	2.575245	0.1783148	0.0683678	0.040541	0.00645611	0.0837188	0.0293636	0.0342146	0.0386562	0.00403896	0.00177705	0.00478627	0.00943024	0.0036473	0.0334802	0.0978218	0.00920495	0.00289346	0.0398884	0.0786277	0.04553824	-0.1986622	0.00834926	0.562058	0.0157503	0.00554188	0.40337	0.00493036	18.33204	0.2480758	-3.089203	0.000229334	0.022276	0.324751	3.65274	0.29569	0.305866	0.123861	0.274582	0.04941361	5.020394
880	-3711.515	-3711.339	-0.1763661	2.183286	0.1788313	0.0491724	0.00861717	0.00300243	0.0747092	0.0508481	0.0367998	0.124183	0.00409441	0.00222033	0.00493119	0.0819853	0.00270791	0.0255453	0.0825699	0.0649278	0.00715431	0.037711	0.0311169	0.07091205	-0.2736867	0.00840972	0.510585	0.0117058	0.00569753	0.458632	0.00496982	24.9926	0.3355806	-2.646315	0.000234525	0.0225247	0.326205	3.65104	0.292194	0.302249	0.141996	0.263561	0.06189391	5.421868
890	-inf	-inf	-0.7468826	1.498979	0.1480397	0.0688647	0.0523445	0.0178067	0.0971145	0.0750277	0.0456251	0.0843397	0.0032557	0.000914755	0.00541296	0.0442296	0.00125523	0.127452	0.0261295	0.0207847	0.0162022	0.0132058	0.0993467	0.06801037	-0.1065062	0.00826662	0.453206	0.00721728	0.00481583	0.522539	0.00395485	22.82588	0.1227114	-2.688095	4.69783e-05	0.0101281	0.235905	3.75392	0.316118	0.29455	0.122363	0.266969	0.01620521	7.572339
900	-inf	-inf	-5.73264	1.411998	0.2363254	0.0901247	0.224972	0.0854563	0.116253	0.122938	0.0575083	0.0787404	0.00624283	0.000972807	0.00815903	0.156546	0.000734439	0.0904848	0.0389602	0.0175608	0.0172214	0.013345	0.120195	0.06355049	-0.2398624	0.0143782	0.453447	0.00755495	0.00470571	0.514415	0.00549905	16.23372	0.2903365	-2.755921	0.00153453	0.0570079	0.471747	3.46971	0.324646	0.259097	0.149393	0.266864	0.05047414	5.752184
910	-inf	-inf	-4.125592	1.478991	0.197549	0.116839	0.134381	0.0899854	0.071967	0.0794671	0.0451972	0.109746	0.0105354	0.00164876	0.00614154	0.146259	0.000388669	0.0807423	0.134195	0.0182619	0.00110554	0.0216384	0.0746546	0.08043998	-0.472735	0.0150132	0.480354	0.0144566	0.00518137	0.4829	0.00209549	16.23372	0.5128697	-2.520244	0.000487587	0.0323736	0.377231	3.58991	0.317557	0.274494	0.146912	0.261037	0.04013466	12.77872
920	-inf	-inf	-3.873824	1.4521	0.1852438	0.124707	0.0125415	0.00679601	0.108885	0.110261	0.0645683	0.119485	0.00566136	0.00307294	0.00804459	0.0914093	0.00194351	0.068635	0.093237	0.193523	0.00184088	0.030632	0.00917008	0.05601335	-0.1489279	0.0100681	0.478122	0.00562852	0.00357143	0.498257	0.00435312	16.23372	0.2675449	-2.882165	0.000306436	0.0257199	0.344064	3.62991	0.270189	0.316768	0.141115	0.271927	0.118617	2.255536
930	-3711.123	-3713.439	2.315477	2.596898	0.1673898	0.0781301	0.0533764	0.0194516	0.113418	0.062917	0.0331613	0.0704579	0.0111495	0.00192766	0.00714106	0.0408447	0.000946364	0.0145882	0.0513713	0.0121166	0.0152881	0.0372104	0.0569151	0.03199284	-0.05093737	0.00839015	0.56601	0.00636229	0.00414776	0.41319	0.00189935	12.78344	0.2863719	-3.442243	0.000138288	0.0173281	0.293444	3.68909	0.279296	0.292265	0.147347	0.281093	0.2354345	1.216355
940	-3708.557	-3709.568	1.011447	2.579491	0.1907307	0.0594633	0.0490199	0.0212348	0.111152	0.0542569	0.0267349	0.0679385	0.00397786	0.00253059	0.004467	0.0276296	0.00763008	0.0140377	0.0280562	0.0140891	0.0324473	0.1023	0.0139945	0.05372573	0.2103482	0.00672506	0.469421	0.00804457	0.012168	0.502105	0.00153621	17.5938	0.140685	-2.923863	0.000379758	0.028605	0.359036	3.61198	0.294249	0.316654	0.123505	0.265592	0.3510333	0.4007741
950	-3704.965	-3711.038	6.072934	2.321216	0.2116298	0.0716534	0.0480209	0.0292525	0.0767898	0.0366843	0.0237695	0.0711556	0.00425024	0.00249484	0.00459705	0.0269612	0.0049056	0.0325956	0.0285212	0.0115754	0.0227185	0.0293242	0.0554521	0.02706206	0.2891946	0.00986955	0.556022	0.0104223	0.0106599	0.412022	0.00100401	17.76064	0.1073401	-3.609623	0.00077628	0.0407426	0.413323	3.54516	0.293843	0.308452	0.140636	0.257069	0.3965347	0.2706954
