Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
986	0	-3715.253	-3709.762	-5.490808	0.6852016	0.1856318	0.486902	0.0261799	0.231435	0.362498	0.259565	0.121498	0.0341779	0.0220038	0.439128	0.226748	0.360707	0.172922	0.0729021	0.0519287	0.0893484	0.212777	0.144489	0.273247	0.1617156	0.3022468	0.0196471	0.502482	0.00793451	0.00282169	0.46434	0.00277451	0.00254092	0.000311249	0.0259194	0.345132	3.62864	0.295098	0.306716	0.140721	0.257465	0.3047877	0.008336688
987	1	-3716.39	-3713.376	-3.01355	0.4753033	0.1930571	0.329474	0.222979	0.176463	0.35206	0.0844094	0.266721	0.257949	0.141065	0.100921	0.0522478	0.149628	0.223841	0.049998	0.0900893	0.184449	0.123531	0.0543845	0.447258	0.2349383	-0.03162447	0.0126614	0.579261	0.00687906	0.0067852	0.389777	0.00463704	0.08053497	0.000414387	0.0298686	0.365296	3.60442	0.317917	0.295525	0.117148	0.26941	0.0489105	1.646578
988	0	-3724.426	-3713.529	-10.89682	0.9569678	0.212493	0.796425	0.0624004	0.284758	0.483984	0.215578	0.072675	0.0918882	0.0747132	0.377429	0.112649	0.617615	0.0458905	0.258661	0.847633	0.0511978	0.147581	0.336306	0.0524043	0.2699651	-0.05916897	0.0074948	0.503661	0.00822893	0.010184	0.46695	0.00348123	0.1285682	0.000797126	0.0412793	0.41547	3.54245	0.308962	0.292409	0.1375	0.261129	0.06939919	1.852589
989	1	-3713.453	-3708.619	-4.834254	0.4648235	0.2028552	0.562735	0.303817	0.244848	0.429171	0.0488332	0.335356	0.316033	0.134121	0.141875	0.0471344	0.0469126	0.112987	0.243214	0.0834861	0.177002	0.0194182	0.179991	0.603353	0.197234	-0.002723083	0.010538	0.501081	0.010496	0.0031293	0.460966	0.0137896	0.01512041	0.000585413	0.0354387	0.391069	3.57291	0.295668	0.306085	0.129073	0.269174	0.01239733	1.219651
990	0	-3724.835	-3719.12	-5.714812	0.7647836	0.2368948	0.715178	0.0160487	0.338958	0.521531	0.141469	0.104944	0.220201	0.0587709	0.433102	0.319945	0.208634	0.0485891	0.0136121	0.155158	0.0790981	0.12128	0.280908	0.0331372	0.1539508	0.1133606	0.0101282	0.49151	0.0130024	0.0100598	0.461256	0.0140432	0.03059906	0.00155622	0.0574027	0.473022	3.46802	0.320767	0.287769	0.127592	0.263873	0.1439596	0.212553
991	1	-3717.054	-3715.244	-1.81002	0.5632333	0.2086908	0.35621	0.218891	0.229034	0.417527	0.0459535	0.114112	0.280381	0.17088	0.093429	0.0441315	0.321521	0.26644	0.152195	0.074517	0.0458928	0.147957	0.27154	0.189258	0.1712232	-0.01367712	0.0227212	0.570525	0.00807497	0.00417676	0.391403	0.003099	0.02633452	0.00070814	0.0389348	0.405957	3.5544	0.3051	0.302821	0.129962	0.262117	0.0126574	2.080563
992	0	-3732.469	-3721.195	-11.2746	0.7815598	0.1847809	0.5353	0.00402914	0.125764	0.204474	0.118732	0.0825245	0.336278	0.0364163	0.308099	0.156727	0.436089	0.0772889	0.105177	0.170189	0.200466	0.179409	0.60818	0.302133	0.3212145	-0.3611107	0.0151	0.494475	0.0180193	0.00305993	0.458442	0.010904	0.3967705	0.000300763	0.0254827	0.342787	3.63143	0.272867	0.333315	0.127777	0.266041	0.03565976	11.12656
993	1	-3715.774	-3712.19	-3.583717	0.6350938	0.1909104	0.365666	0.183744	0.245219	0.36485	0.0877399	0.0399084	0.227179	0.0977471	0.117479	0.0308706	0.10462	0.0452128	0.120722	0.0756665	0.210531	0.0899408	0.269076	0.75738	0.1807801	0.08161691	0.0141372	0.527347	0.0110152	0.00286935	0.435012	0.00961931	0.06432809	0.000382356	0.0287018	0.359521	3.61139	0.272002	0.309446	0.150144	0.268408	0.145945	0.4407694
994	0	-3714.924	-3708.85	-6.073952	0.6719952	0.1754984	0.705734	0.00723746	0.206681	0.261655	0.167715	0.103405	0.0287355	0.0350112	0.38687	0.214745	0.287677	0.0805272	0.0700804	0.554272	0.103007	0.0461825	0.278518	0.597491	0.1693822	0.02631509	0.0117728	0.619532	0.00901039	0.00288221	0.354572	0.00223001	0.01287429	0.000202515	0.0209426	0.316776	3.66208	0.300628	0.327688	0.109799	0.261885	0.03918938	0.3285148
995	1	-3718.003	-3713.924	-4.079822	0.5854163	0.235934	0.376728	0.357682	0.225936	0.473969	0.0733057	0.107232	0.22676	0.102248	0.22122	0.0343114	0.306116	0.292143	0.0124228	0.108401	0.0832644	0.121211	0.0566245	0.43936	0.1883021	-0.1674268	0.0117833	0.585051	0.00900171	0.00479727	0.377765	0.0116024	0.1685157	0.00151974	0.0567369	0.470869	3.47087	0.273078	0.311998	0.133636	0.281288	0.001088914	154.7558
996	0	-3714.626	-3709.936	-4.690098	0.7995956	0.192128	0.610826	0.00678577	0.209999	0.312985	0.0760073	0.0982136	0.122513	0.0526985	0.582071	0.174113	0.413631	0.0396876	0.118142	0.0651277	0.401876	0.148177	0.323135	0.0759045	0.1971491	-0.06999168	0.0110485	0.499437	0.0125465	0.00711759	0.467689	0.00216089	0.08942536	0.000400296	0.0293611	0.362802	3.60744	0.308688	0.32561	0.124718	0.240984	0.01943368	4.601566
997	1	-3724.213	-3710.723	-13.48933	0.6448307	0.1967562	0.552946	0.283709	0.353471	0.643481	0.156954	0.251697	0.759	0.108815	0.154506	0.0840029	0.115135	0.0630199	0.651324	0.0683787	0.085862	0.0737344	0.185893	1.36935	0.2318702	0.02810991	0.0111877	0.526675	0.00790174	0.0086036	0.4379	0.00773223	0.006049312	0.000474042	0.0319253	0.375139	3.59246	0.288235	0.325318	0.138768	0.247679	0.03415922	0.1770916
998	0	-3726.87	-3714.036	-12.83311	0.7914179	0.2260681	0.549916	0.0174438	0.138631	0.204259	0.196119	0.149379	0.0308318	0.0126315	0.255039	0.0810625	1.24709	0.138309	0.0191321	0.581889	0.432268	0.0518244	0.514734	0.427411	0.262787	-0.1528162	0.00873776	0.550017	0.00414756	0.00295439	0.416066	0.018077	0.2391075	0.00117739	0.0500371	0.44823	3.50056	0.300859	0.321543	0.12316	0.254438	0.08629131	2.770934
999	1	-3712.993	-3710.635	-2.35806	0.6223376	0.2036167	0.353627	0.278384	0.227308	0.436303	0.104515	0.165746	0.368962	0.102507	0.182844	0.0534559	0.0822297	0.118885	0.189798	0.0474961	0.0581103	0.00147173	0.19655	0.27579	0.2174377	0.04402514	0.0143242	0.573204	0.00719203	0.00236152	0.398569	0.00434903	0.04820739	0.000600506	0.0358877	0.393031	3.57048	0.27029	0.303889	0.133728	0.292093	0.09223253	0.5226723
1000	0	-3711.02	-3708.873	-2.147182	0.7545726	0.1684854	0.714465	0.00696896	0.13451	0.197527	0.0889876	0.0718909	0.0699034	0.0323301	0.425408	0.252193	0.34176	0.085358	0.270289	0.0779216	0.193517	0.135394	0.196911	0.113054	0.1522327	-0.06640249	0.0123183	0.541777	0.00789808	0.00187566	0.417334	0.0187968	0.06729795	0.000145916	0.0177966	0.296627	3.68543	0.301986	0.294971	0.125181	0.277862	0.0008954561	75.15494
1001	1	-3720.914	-3713.861	-7.052814	0.3934548	0.2086945	0.470594	0.532359	0.340732	0.520926	0.0182121	0.112821	0.454215	0.176327	0.29119	0.0500226	0.0716336	0.210611	0.376267	0.0933723	0.000925221	0.059203	0.158637	0.236467	0.2614366	-0.0007588556	0.0147233	0.580867	0.00330294	0.000356716	0.385169	0.0155811	0.06898322	0.000708223	0.0389371	0.405966	3.55439	0.307179	0.299637	0.117113	0.27607	0.06822436	1.011123
1002	0	-3720.457	-3712.531	-7.925945	0.8814028	0.1844853	0.736183	0.0341798	0.336413	0.582843	0.188773	0.141377	0.0878537	0.078599	0.128555	0.193106	0.412937	0.0348052	0.0308248	0.263624	0.0741305	0.130131	0.425325	0.20239	0.249573	-0.05922879	0.00744848	0.522334	0.00829648	0.000349223	0.438386	0.0231862	0.1621719	0.000297182	0.0253318	0.341971	3.6324	0.294893	0.293712	0.120339	0.291056	0.1029431	1.575355
1003	1	-3727.481	-3715.288	-12.19293	0.4523114	0.2046191	0.545051	0.222429	0.290502	0.544328	0.189518	0.340935	0.298994	0.187507	0.126486	0.0504249	0.131113	0.123869	0.544916	0.10332	0.235322	0.40496	0.22367	0.501194	0.1834333	-0.04824369	0.0127626	0.491634	0.00746981	0.0017617	0.472631	0.0137408	0.1258341	0.000620791	0.036482	0.395605	3.56729	0.276456	0.298153	0.140358	0.285033	0.07759039	1.621774
1004	0	-3712.844	-3708.246	-4.597709	0.8483757	0.1872736	0.675706	0.0228475	0.136964	0.261721	0.126211	0.0834667	0.0539638	0.00736644	0.142291	0.140259	0.536991	0.0830138	0.252682	0.162325	0.0323319	0.199169	0.544718	0.0329367	0.2035616	0.2240295	0.01188	0.518288	0.0057282	0.000615331	0.450668	0.0128208	0.00232033	0.000332234	0.0267713	0.349636	3.62326	0.29311	0.305867	0.141421	0.259603	0.2263498	0.01025108
1005	1	-3725.093	-3708.056	-17.03711	0.3296442	0.150695	0.727869	0.50022	0.360243	0.62291	0.457498	0.79611	0.484342	0.276299	0.371246	0.0584844	0.0600004	0.762405	0.0703137	0.0604218	0.294199	0.0800101	0.195853	0.814748	0.2795078	-0.007414776	0.00906034	0.494557	0.00364607	0.0006826	0.478576	0.0134783	0.04868814	5.5384e-05	0.010993	0.243922	3.74503	0.305073	0.318523	0.116972	0.259433	0.04127336	1.17965
1006	0	-3710.294	-3706.069	-4.22488	0.6731966	0.1592566	0.94707	0.0154576	0.137742	0.196235	0.0827263	0.0920709	0.1809	0.0756742	0.315284	0.21709	0.327752	0.0493817	0.116378	0.142437	0.314246	0.0476131	0.335882	0.0554785	0.1877825	-0.1118845	0.0105672	0.572029	0.00382838	0.003981	0.400866	0.00872921	0.1354193	9.07019e-05	0.0140508	0.269536	3.71632	0.296599	0.304003	0.134885	0.264513	0.0235348	5.754001
1007	1	-3710.165	-3709.266	-0.8989067	0.6358321	0.1986808	0.550848	0.206075	0.166204	0.26563	0.010695	0.0446741	0.214125	0.0986328	0.197575	0.0384798	0.0164082	0.217402	0.039124	0.148021	0.0877211	0.239453	0.066533	0.355128	0.1631114	-0.02588941	0.0118793	0.54825	0.0046379	0.0013472	0.414793	0.0190934	0.1260885	0.000507395	0.0330179	0.380206	3.58627	0.302133	0.301112	0.127944	0.268811	0.1001991	1.25838
1008	0	-3719.337	-3715.938	-3.398694	0.7800606	0.1873204	0.522947	0.0163373	0.112601	0.109652	0.0941966	0.0887497	0.0693362	0.0258012	0.246489	0.128749	0.70846	0.0526544	0.139192	0.128888	0.159946	0.418214	0.275239	0.0165022	0.1391631	-0.1326062	0.0127812	0.612401	0.00689167	0.00582042	0.352431	0.00967529	0.1714549	0.000332846	0.0267958	0.349764	3.62311	0.306121	0.275418	0.138298	0.280163	0.03884864	4.413407
1009	1	-3719.742	-3711.335	-8.406964	0.8496679	0.2005229	0.723436	0.162397	0.0960508	0.300689	0.115869	0.10398	0.194388	0.0955456	0.116958	0.0131723	0.216245	0.0533651	0.013852	0.0247915	0.382509	0.612643	0.711961	0.190938	0.1654333	-0.07311946	0.0158598	0.52593	0.00786735	0.00387729	0.44429	0.00217544	0.167231	0.000540849	0.0340777	0.385021	3.58036	0.275868	0.30122	0.146113	0.276799	0.09411155	1.776945
1010	0	-3722.08	-3710.681	-11.39827	0.8023919	0.1900551	0.561931	0.0121123	0.183709	0.577561	0.208638	0.109904	0.127585	0.0840803	0.129731	0.137043	0.508171	0.0438749	0.0383087	0.501043	0.0547829	0.471758	1.18129	0.0269311	0.2939851	0.07665595	0.0147353	0.531898	0.00832634	0.00408674	0.425798	0.0151554	0.07095075	0.000370106	0.0282425	0.357208	3.61418	0.287473	0.290009	0.126643	0.295875	0.1476067	0.4806743
1011	1	-3716.605	-3716.433	-0.1728742	0.8046555	0.193666	0.741379	0.190077	0.105945	0.179101	0.014637	0.0342725	0.139373	0.0844579	0.251218	0.0527092	0.387057	0.0728757	0.159741	0.105196	0.0058388	0.0448406	0.249302	0.199615	0.1133996	-0.01441618	0.0154198	0.536348	0.00502769	0.00545988	0.433759	0.00398577	0.01718881	0.000423813	0.0302031	0.366925	3.60245	0.319534	0.281535	0.140411	0.258521	0.002772636	6.199448
1012	0	-3724.264	-3715.369	-8.895696	0.6114362	0.177	0.983783	0.105246	0.409533	0.749056	0.113305	0.206476	0.0531419	0.0438697	0.289141	0.150129	0.296962	0.0990267	0.047193	0.0648445	0.114082	0.206818	0.652027	0.0511881	0.2604578	0.132672	0.0063011	0.534784	0.0103554	0.0037896	0.428107	0.0166628	0.002449631	0.000216505	0.0216486	0.321037	3.6571	0.290376	0.310096	0.135651	0.263877	0.1351217	0.01812908
1013	1	-3723.274	-3716.385	-6.888164	0.7162744	0.1745263	0.939956	0.266977	0.252107	0.346672	0.0465367	0.086925	0.363993	0.149785	0.24163	0.0321194	0.230852	0.0664644	0.0144172	0.0744375	0.173508	0.00950963	0.951275	0.169244	0.192239	0.02353141	0.013818	0.54467	0.00281107	0.00283391	0.434332	0.00153497	0.002162517	0.000193826	0.0204916	0.314008	3.66531	0.316764	0.313343	0.116825	0.253068	0.02569393	0.08416454
1014	0	-3720.046	-3712.582	-7.464151	0.4676209	0.218749	0.785476	0.0970458	0.30743	0.477485	0.222186	0.135794	0.137761	0.0244426	0.522293	0.318549	0.114021	0.0853232	0.259987	0.221701	0.0758414	0.185168	0.408079	0.0512068	0.2311396	-0.07377714	0.0125947	0.489055	0.0100042	0.0100825	0.463389	0.0148744	0.09230071	0.000959866	0.0452434	0.430801	3.523	0.277692	0.324445	0.133462	0.264401	0.01852358	4.982878
1015	1	-3717.32	-3713.289	-4.03107	0.7449473	0.2059132	1.0061	0.364052	0.105674	0.296975	0.0255303	0.0544422	0.191053	0.103958	0.246027	0.0279681	0.33477	0.0744479	0.10562	0.076033	0.317213	0.0371165	0.259266	0.116972	0.2102183	0.04668495	0.0149975	0.565713	0.0048485	0.00409837	0.398669	0.0116736	0.016082	0.000647683	0.037255	0.398914	3.56318	0.310051	0.299316	0.117168	0.273465	0.06276695	0.2562177
1016	0	-3721.41	-3714.823	-6.586796	0.494069	0.2112596	0.540387	0.10477	0.222844	0.331223	0.275075	0.137974	0.0414998	0.0168235	0.581974	0.209337	0.19233	0.117228	0.645017	0.037739	0.241531	0.0122884	0.207272	0.220603	0.2022894	0.02860529	0.0116879	0.491678	0.0124817	0.00650198	0.468581	0.00906894	0.06418623	0.000767456	0.0405132	0.4124	3.54632	0.288029	0.313909	0.134956	0.263105	0.09279151	0.6917252
1017	1	-3715.662	-3711.905	-3.757101	0.8814081	0.2088929	0.669238	0.220414	0.108015	0.276753	0.043601	0.0573021	0.135201	0.0906217	0.106467	0.0303984	0.587373	0.351515	0.061181	0.0709415	0.0396271	0.00558301	0.394476	0.143462	0.2106636	0.1958518	0.0092594	0.529989	0.00511264	0.00103249	0.432798	0.0218082	0.001259633	0.000712688	0.0390582	0.406466	3.55376	0.288196	0.330897	0.11323	0.267677	0.1971114	0.006390463
1018	0	-3723.24	-3710.406	-12.83327	0.5229588	0.1858002	0.675499	0.0200826	0.786716	0.718528	0.291096	0.16868	0.068722	0.049286	0.185391	0.219883	0.78451	0.0476293	0.0624563	0.0657675	0.157647	0.0338311	0.301978	0.375434	0.348183	-0.08375173	0.0174798	0.531085	0.00764037	0.00309773	0.43443	0.00626714	0.1739691	0.000313356	0.0260062	0.345595	3.62809	0.301858	0.318753	0.125909	0.25348	0.09021732	1.928333
1019	1	-3722.103	-3714.138	-7.964947	0.7531896	0.1654711	0.696885	0.360678	0.106358	0.498784	0.120843	0.263188	0.158282	0.145671	0.190814	0.0384309	0.457863	0.125797	0.0769617	0.0612239	0.0609429	0.165089	0.47241	0.0120928	0.1916174	-0.1508879	0.00595474	0.528986	0.00729555	0.0013944	0.43198	0.0243888	0.2478476	0.000125661	0.0165229	0.287846	3.69551	0.289995	0.324894	0.131541	0.25357	0.0969598	2.55619
1020	0	-3712.796	-3707.148	-5.647454	0.4659534	0.1699215	0.812996	0.0362566	0.273474	0.445012	0.231816	0.1314	0.133216	0.0777532	0.233753	0.310688	0.374019	0.0532294	0.115685	0.246334	0.0741016	0.0287547	0.169419	0.104642	0.1851087	-0.08454998	0.0108355	0.602456	0.00534242	0.00243746	0.377481	0.00144754	0.1473081	0.000156392	0.0184202	0.300786	3.68064	0.30321	0.31676	0.119681	0.26035	0.06275813	2.347235
1021	1	-3718.353	-3710.355	-7.997996	0.7694083	0.1855991	0.525079	0.240235	0.101266	0.271299	0.0233769	0.0421987	0.205317	0.0971285	0.195127	0.0381438	1.16063	0.286768	0.0869702	0.106128	0.157524	0.0289647	0.303742	0.299741	0.3339767	-0.03587397	0.0131125	0.531113	0.00612827	0.000749669	0.433716	0.0151806	0.04114777	0.000310842	0.0259025	0.345042	3.62874	0.294903	0.310021	0.125161	0.269915	0.0052738	7.802299
1022	0	-3723.8	-3709.23	-14.57049	0.4303901	0.1615799	0.749456	0.0582722	0.345603	0.505374	0.351945	0.265163	0.905626	0.479632	0.182697	0.154767	0.610141	0.0559153	0.0843939	0.665413	0.113843	0.005039	0.438323	0.00692237	0.3881233	-0.0537698	0.00737739	0.4837	0.00937146	0.000652629	0.478231	0.0206678	0.07760076	0.00010276	0.0149504	0.276412	3.70853	0.30951	0.290015	0.127366	0.273109	0.02383096	3.2563
1023	1	-3720.745	-3715.474	-5.270998	0.697677	0.2082893	0.509669	0.298119	0.267677	0.330855	0.0204408	0.0738206	0.348523	0.125117	0.28105	0.031234	0.445036	0.0436801	0.182592	0.0874865	0.0348534	0.0740566	0.201785	0.284024	0.2234371	-0.04351401	0.0157296	0.458756	0.00660539	0.0144774	0.49858	0.00585177	0.1341319	0.000699168	0.0386903	0.404944	3.55567	0.309774	0.292337	0.123523	0.274366	0.09061791	1.480192
1024	0	-3718.848	-3711.147	-7.700918	0.6667106	0.2027285	0.455094	0.0464327	0.377575	0.358013	0.118639	0.140091	0.0314549	0.0264691	0.618818	0.515888	0.738418	0.0797708	0.171085	0.0446978	0.248716	0.00129058	0.196407	0.0689746	0.187653	0.1151877	0.00779076	0.466176	0.00768842	0.000460107	0.499905	0.0179803	0.03657199	0.000582927	0.0353642	0.390741	3.57331	0.299632	0.310984	0.141041	0.248343	0.1517597	0.2409862
1025	1	-3710.666	-3710.54	-0.1259794	0.860146	0.1791219	0.49114	0.263312	0.118301	0.178432	0.0705303	0.0670173	0.125041	0.0775172	0.171579	0.0235622	0.242229	0.0252921	0.16017	0.0325828	0.188246	0.17198	0.240896	0.00057404	0.1270938	0.2653814	0.0186978	0.505107	0.0043302	0.0127434	0.458511	0.000610416	0.04231831	0.000237483	0.0226653	0.327023	3.65007	0.303965	0.284555	0.144419	0.267062	0.3076997	0.1375312
1026	0	-3720.762	-3711.087	-9.675259	0.7835524	0.1978891	0.477059	0.0420896	0.306613	0.484458	0.276041	0.0892757	0.159014	0.0718265	0.514027	0.351155	0.574217	0.043038	0.382999	0.450613	0.0220236	0.0605366	0.161742	0.397306	0.238993	0.01747416	0.0166153	0.575729	0.00619575	0.0002257	0.387416	0.0138185	0.05645889	0.00049348	0.0325666	0.378126	3.58881	0.275689	0.307129	0.137121	0.280061	0.07393305	0.7636488
1027	1	-3713.702	-3709.225	-4.477214	0.822714	0.1864015	0.85536	0.470697	0.0988514	0.247285	0.0910642	0.144646	0.208151	0.131299	0.451042	0.0469537	0.199766	0.251657	0.119729	0.0557587	0.012632	0.0770508	0.310818	0.147859	0.2093954	-0.01395622	0.0195182	0.525064	0.00413775	0.0121542	0.438165	0.000960462	0.0279244	0.000320963	0.0263172	0.347247	3.62612	0.288251	0.29215	0.146742	0.272856	0.01396819	1.999143
1028	0	-3712.939	-3711.109	-1.829692	0.6564334	0.2140683	0.359138	0.0607471	0.206751	0.273846	0.184485	0.138091	0.197234	0.090547	0.173703	0.183413	0.0251955	0.0463127	0.152844	0.0390237	0.119303	0.14173	0.301306	0.545546	0.2360104	0.01172127	0.015488	0.505371	0.00665295	0.000766433	0.458576	0.0131453	0.01082557	0.000836159	0.0422652	0.419368	3.53753	0.302767	0.301492	0.130211	0.26553	0.02254684	0.4801369
1029	1	-3722.375	-3712.637	-9.738458	0.5927778	0.1879721	0.584614	0.395211	0.148511	0.367195	0.193208	0.199425	0.297562	0.112619	0.145931	0.0550689	0.203516	0.116219	0.0709658	0.0322951	0.249483	0.789455	0.887963	0.0519971	0.2556562	0.07969036	0.0106893	0.49527	0.00601142	0.0120459	0.474932	0.00105151	0.01997577	0.000341465	0.0271375	0.351545	3.62098	0.288173	0.319326	0.130831	0.26167	0.09966613	0.2004269
1030	0	-3709.584	-3705.735	-3.849227	0.5033142	0.1997759	0.437186	0.0546868	0.196415	0.339067	0.212011	0.130355	0.109826	0.0527202	0.124133	0.0804585	0.145801	0.0875391	0.192438	0.00434484	0.211656	0.00530924	0.455297	0.422232	0.1548032	-0.1499153	0.0184593	0.493079	0.00624715	0.00277123	0.473802	0.0056407	0.2430171	0.0005271	0.0336463	0.383073	3.58275	0.299104	0.30355	0.12789	0.269455	0.09310183	2.610229
1031	1	-3723.548	-3712.443	-11.10548	0.5656175	0.2184048	0.668722	0.651854	0.16857	0.564966	0.0410522	0.169458	0.374773	0.121592	0.414304	0.0442304	0.204316	0.0902402	0.168238	0.0768753	0.0502563	0.0225602	0.21694	0.0848652	0.2155204	0.1500915	0.0142942	0.485606	0.00733835	0.0109347	0.481337	0.000489787	0.2387495	0.000950368	0.045022	0.429968	3.52406	0.298992	0.309888	0.133669	0.257451	0.388841	0.6140029
1032	0	-3718.771	-3717.813	-0.958335	0.6719504	0.2255379	0.360405	0.0395874	0.183524	0.165234	0.187895	0.17247	0.116834	0.0140577	0.293269	0.224291	0.193158	0.16478	0.0380835	0.0853963	0.119063	0.237106	0.115487	0.377178	0.1751063	-0.02330844	0.00849514	0.542415	0.0140649	0.0057963	0.426481	0.00274801	0.08690742	0.00116062	0.0496846	0.446986	3.50217	0.293505	0.318713	0.113213	0.27457	0.06359898	1.366491
1033	1	-3723.498	-3713.392	-10.10618	0.6422383	0.2142576	0.645015	0.741128	0.163087	0.471103	0.130771	0.436577	0.473655	0.127903	0.427138	0.0670331	0.444345	0.0396028	0.110642	0.0589935	0.0185939	0.00540098	0.11345	0.0523863	0.1808632	0.06039187	0.00835306	0.592324	0.00741117	0.00994494	0.380645	0.00132142	0.1098874	0.000840937	0.0423843	0.419835	3.53694	0.301887	0.303858	0.126832	0.267423	0.1702793	0.6453364
1034	0	-3714.72	-3712.532	-2.187818	0.7182378	0.190949	0.558017	0.0399815	0.159597	0.135952	0.150554	0.109494	0.0301703	0.0309723	0.231778	0.268094	0.0399919	0.0615278	0.0720173	0.017119	0.270041	0.17372	0.221416	0.579941	0.1592731	0.01514116	0.0158813	0.474384	0.00915769	0.0109316	0.484987	0.00465836	0.1101012	0.000382914	0.0287225	0.359625	3.61127	0.29806	0.29967	0.1308	0.27147	0.1252424	0.8791051
1035	1	-3712.381	-3709.734	-2.647872	0.5233305	0.158873	0.566214	0.154989	0.146025	0.318277	0.0268187	0.0660563	0.163029	0.174879	0.137784	0.0416884	0.423565	0.279249	0.190104	0.147168	0.0536001	0.276509	0.134125	0.145765	0.1610524	-0.07909027	0.0123668	0.594312	0.0109724	0.00553969	0.374139	0.00266991	0.09664544	8.88203e-05	0.013905	0.268397	3.71761	0.309132	0.2969	0.125179	0.26879	0.01755517	5.505241
1036	0	-3723.586	-3716.866	-6.72039	0.7335793	0.2065011	1.0335	0.0536025	0.119814	0.211695	0.189687	0.11773	0.0613696	0.0511925	0.372447	0.455236	0.142897	0.0901762	0.0890806	0.373355	0.0474204	0.179285	0.363959	0.274325	0.2153318	0.009224106	0.00746256	0.48282	0.00891311	0.00521035	0.492015	0.00357931	0.05433981	0.000660165	0.0376082	0.400411	3.56132	0.346294	0.2625	0.14338	0.247826	0.06356392	0.8548846
1037	1	-3716.482	-3710.375	-6.106595	0.5260049	0.212459	0.493872	0.109395	0.135538	0.357175	0.0409735	0.0778329	0.406898	0.127645	0.0753708	0.0547877	0.706822	0.280666	0.0540824	0.130683	0.15494	0.0899863	0.435836	0.316858	0.2114437	-0.09618089	0.0134429	0.55906	0.0132795	0.00731013	0.404245	0.00266263	0.116739	0.000796296	0.041258	0.415386	3.54256	0.296898	0.284403	0.131629	0.287071	0.02055812	5.678486
1038	0	-3719.048	-3708.904	-10.1437	0.8698262	0.1527859	1.00824	0.0086499	0.139986	0.210345	0.129703	0.132043	0.0357671	0.0235554	0.326172	0.171487	0.324431	0.064748	0.0512365	0.149879	0.524875	0.0395833	0.669243	0.582096	0.2038025	0.07741172	0.0084685	0.479219	0.0186651	0.00315703	0.488346	0.0021447	0.09520373	6.27949e-05	0.0117019	0.250213	3.73802	0.298917	0.310212	0.143257	0.247614	0.1726154	0.5515366
