Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
9630	-3747.073	-3730.116	-16.95629	0.2677547	0.2349649	0.2222962	0.07170073	0.0236024	0.492723	0.00300095	0.00594685	0.458032	0.0166944	0.1587727	0.00148352	0.0560677	0.468688	3.47376	0.264699	0.29111	0.157512	0.286679	0.2304734	0.688898
9640	-3738.371	-3718.638	-19.73304	0.2751803	0.2048434	0.2836775	-0.3190432	0.0148531	0.522272	0.0051752	0.000663886	0.442866	0.0141692	0.4762726	0.000625394	0.0366155	0.39618	3.56658	0.291793	0.299142	0.140913	0.268153	0.1572293	3.029159
9650	-3740.495	-3725.478	-15.01689	0.2593584	0.1789438	0.2720278	-0.04090922	0.0130477	0.506816	0.0137764	0.00953524	0.433726	0.023099	0.07559554	0.000235667	0.0225791	0.326522	3.65066	0.299707	0.298773	0.125957	0.275563	0.03468632	2.179405
9660	-3752.108	-3736.448	-15.66058	0.2784101	0.2083851	0.3173417	-0.1060818	0.0112324	0.453649	0.0148087	0.00893538	0.495391	0.015984	0.1186876	0.000701302	0.0387486	0.405186	3.55536	0.287198	0.313721	0.132259	0.266822	0.01260574	9.415358
9670	-3741.189	-3724.539	-16.64999	0.2664102	0.2455085	0.2480522	-0.2526554	0.0131257	0.552646	0.0097855	0.0164908	0.407327	0.000624051	0.2884493	0.001909	0.063466	0.491918	3.44271	0.291903	0.288924	0.148844	0.270329	0.03579392	8.058612
9680	-3739.878	-3724.383	-15.49464	0.2665284	0.1826705	0.2959667	-0.09143934	0.00758173	0.523558	0.0104698	0.0222302	0.435816	0.000344419	0.1151186	0.000275874	0.0244142	0.336943	3.63837	0.314687	0.28149	0.127109	0.276713	0.02367926	4.861579
9690	-3738.532	-3724.077	-14.45566	0.2784971	0.2151717	0.2387437	-0.03523976	0.0116048	0.564593	0.0112442	0.0200203	0.392492	4.59863e-05	0.057587	0.000864271	0.0429608	0.422084	3.53409	0.299796	0.320305	0.117106	0.262793	0.02234724	2.576918
9700	-3739.574	-3723.022	-16.55222	0.2681544	0.191134	0.2428102	0.1883813	0.0105547	0.547748	0.00733148	0.0207475	0.413431	0.000186912	0.06447022	0.000385605	0.0288223	0.360125	3.61067	0.290807	0.286362	0.131497	0.291333	0.2528515	0.2549727
9710	-3740.416	-3723.059	-17.35662	0.2463996	0.2307699	0.29464	0.0884877	0.00722114	0.537496	0.00834027	0.0091667	0.436929	0.000846877	0.1368879	0.00133332	0.053198	0.459141	3.48633	0.300339	0.287937	0.132744	0.27898	0.2253756	0.6073767
9720	-3739.023	-3721.723	-17.29988	0.2124842	0.1987565	0.352392	-0.2592236	0.00837243	0.634721	0.0113556	0.0102721	0.333892	0.00138698	0.2784155	0.00050874	0.0330612	0.380405	3.58603	0.275532	0.322597	0.124645	0.277226	0.01919198	14.50687
9730	-3739.264	-3723.229	-16.03465	0.2248565	0.1629475	0.3229199	0.1492414	0.00728726	0.610239	0.0174623	0.00283717	0.361381	0.000793457	0.01551105	0.00011041	0.0154938	0.280443	3.70395	0.290043	0.313368	0.119341	0.277248	0.1647525	0.0941476
9740	-3735.87	-3720.306	-15.56375	0.2211756	0.189083	0.2922072	-0.139518	0.00982858	0.47324	0.0142456	0.00335623	0.487407	0.0119231	0.1488001	0.000356531	0.0277244	0.35457	3.61735	0.297445	0.311651	0.137944	0.25296	0.009282089	16.03089
9750	-3735.018	-3717.666	-17.35265	0.2142934	0.1773991	0.3293884	-0.2719335	0.015108	0.549703	0.00681182	0.00358106	0.417923	0.00687263	0.2997878	0.000220342	0.0218381	0.322165	3.65578	0.286304	0.311531	0.134416	0.267749	0.02785431	10.76271
9760	-3736.984	-3720.818	-16.16598	0.2289524	0.1759346	0.3182693	0.1693538	0.0156661	0.495142	0.00596378	0.00293862	0.477195	0.00309425	0.01355212	0.000206509	0.0211466	0.318016	3.66063	0.314354	0.295295	0.123675	0.266676	0.1829059	0.07409337
9770	-3741.231	-3724.519	-16.71262	0.2111577	0.1628231	0.3378374	0.04195166	0.0100802	0.568275	0.00609074	0.00509385	0.396304	0.0141556	0.09947764	0.000109697	0.015444	0.280077	3.70437	0.267944	0.320375	0.126911	0.28477	0.1414293	0.7033736
9780	-3735.055	-3719.635	-15.42002	0.2179833	0.1949978	0.2983497	-0.06255789	0.0156877	0.592713	0.00833996	0.00472825	0.370549	0.00798167	0.09574509	0.000444968	0.0309405	0.370477	3.59814	0.286751	0.31229	0.131356	0.269603	0.03318719	2.885001
9790	-3737.218	-3720.235	-16.98291	0.2192099	0.1662482	0.2910872	-0.09476499	0.0107512	0.540327	0.00643056	0.00152032	0.423357	0.0176149	0.2115859	0.000130665	0.0168467	0.290117	3.69291	0.281694	0.300365	0.136688	0.281253	0.1168209	1.811199
9800	-3741.331	-3724.311	-17.02026	0.2114506	0.213836	0.3489855	-0.226393	0.01099	0.535938	0.0105728	0.00272945	0.419918	0.0198518	0.2460501	0.000830321	0.0421193	0.418795	3.53826	0.314029	0.285552	0.127719	0.272699	0.019657	12.51717
9810	-3744.827	-3727.866	-16.96091	0.225381	0.2143533	0.3272739	-0.1639586	0.00792553	0.57086	0.00557562	0.00125759	0.401229	0.0131528	0.2205173	0.000843358	0.0424445	0.420071	3.53664	0.305941	0.295786	0.128447	0.269825	0.05655869	3.898912
9820	-3739.189	-3720.78	-18.40876	0.2178167	0.1928125	0.3317443	0.1314614	0.0163055	0.531352	0.00479317	0.00180297	0.432138	0.0136081	0.1607586	0.000410643	0.0297346	0.36464	3.60521	0.301167	0.297167	0.133921	0.267745	0.29222	0.5501286
9830	-3740.154	-3724.918	-15.23538	0.2110381	0.2048275	0.3228471	-0.000598748	0.016439	0.564626	0.00750411	0.00107829	0.406343	0.00400966	0.03862855	0.000625067	0.0366061	0.396139	3.56663	0.288608	0.304893	0.131702	0.274798	0.0380298	1.015744
9840	-3741.757	-3723.329	-18.42775	0.243313	0.19808	0.2683379	-0.1371713	0.0183047	0.516416	0.00195022	0.000963369	0.457803	0.00456317	0.3268108	0.000496809	0.0326752	0.378628	3.5882	0.298169	0.292726	0.147052	0.262053	0.1896395	1.723327
9850	-3734.807	-3720.356	-14.4514	0.2588173	0.2046995	0.2849318	-0.01164386	0.0151478	0.53738	0.0082684	0.00476776	0.432323	0.00211249	0.018778	0.000622439	0.0365299	0.395812	3.56704	0.298695	0.303699	0.142486	0.255119	0.007134145	2.632131
9860	-3741.066	-3722.046	-19.01927	0.2512524	0.1885668	0.2701164	0.3210294	0.0181764	0.55886	0.00530979	0.0122319	0.404136	0.00128585	0.1291595	0.000349473	0.027451	0.353166	3.61903	0.275633	0.295927	0.136328	0.292112	0.4501889	0.2869006
9870	-3741.255	-3722.712	-18.54277	0.2231016	0.1894404	0.3314331	0.2672977	0.00728104	0.490456	0.0142928	0.0167112	0.470858	0.000401084	0.1037512	0.000361479	0.0279144	0.355541	3.61618	0.301309	0.290173	0.142186	0.266332	0.3710489	0.2796159
9880	-3739.102	-3722.719	-16.38299	0.2269922	0.2074939	0.2779447	0.08719694	0.00871466	0.553223	0.00828132	0.00662165	0.423107	5.23494e-05	0.09019876	0.000681626	0.0382075	0.402931	3.55818	0.282048	0.293854	0.132056	0.292042	0.1773957	0.5084608
9890	-3746.257	-3729.318	-16.93849	0.2327446	0.1524758	0.3509485	-0.07966035	0.00776949	0.635314	0.00590552	0.016573	0.334224	0.0002135	0.164568	6.16499e-05	0.0115953	0.249281	3.73906	0.287684	0.321778	0.133529	0.257009	0.08490768	1.9382
9900	-3741.552	-3722.162	-19.3906	0.2346657	0.1951286	0.3253634	0.2444089	0.0158384	0.554952	0.0135936	0.010692	0.404737	0.000186494	0.1657398	0.000447086	0.0310133	0.370825	3.59771	0.298321	0.303447	0.126892	0.27134	0.4101487	0.4040968
9910	-3738.472	-3723.843	-14.62883	0.227296	0.1946798	0.3033704	-0.02282046	0.00471958	0.528804	0.0147802	0.0115377	0.440066	9.27134e-05	0.02439436	0.000439849	0.0307637	0.36963	3.59917	0.311693	0.289312	0.1405	0.258495	0.001573905	15.49926
9920	-3736.747	-3721.558	-15.18867	0.2530623	0.1629181	0.2777364	-0.05302845	0.0107227	0.534019	0.013391	0.00827743	0.433472	0.00011811	0.08903436	0.000110242	0.015482	0.280356	3.70405	0.294621	0.296721	0.149784	0.258873	0.03600591	2.472771
9930	-3738.434	-3721.689	-16.74465	0.2553404	0.2012997	0.2772336	0.2142849	0.0169632	0.532519	0.0133534	0.00461705	0.432254	0.000294058	0.04756978	0.000555415	0.0345286	0.387042	3.57787	0.272614	0.314131	0.137882	0.275373	0.2618547	0.1816648
9940	-3741.024	-3722.87	-18.15387	0.2097075	0.1963017	0.3669248	-0.2620095	0.0134519	0.53557	0.0138695	0.00501466	0.431753	0.000340695	0.3234582	0.000466401	0.0316695	0.373937	3.59393	0.317128	0.288415	0.146117	0.248339	0.06144863	5.26388
9950	-3737.758	-3722.783	-14.97474	0.2124624	0.213338	0.3321797	-0.02898703	0.0140935	0.501338	0.0151359	0.0053636	0.461796	0.0022724	0.03111224	0.000817903	0.0418071	0.417564	3.53981	0.307924	0.281391	0.134016	0.276669	0.002125206	14.63963
9960	-3734.68	-3717.254	-17.42584	0.238347	0.1965494	0.2978052	0.2986613	0.0156092	0.536161	0.00751115	0.00626785	0.433146	0.00130425	0.03667407	0.000470556	0.0318088	0.374592	3.59313	0.280257	0.302158	0.141535	0.27605	0.3353354	0.1093654
9970	-3743.441	-3724.892	-18.54947	0.210382	0.1784839	0.2796262	0.03338882	0.0158603	0.533701	0.00929183	0.00154246	0.431159	0.00844629	0.2486791	0.000231024	0.0223572	0.325227	3.65218	0.282517	0.300758	0.143661	0.273065	0.2820679	0.8816284
9980	-3743.897	-3727.098	-16.79899	0.2569722	0.2069934	0.3190518	-0.1375108	0.017278	0.479716	0.00350348	0.0022216	0.493678	0.00360273	0.2018876	0.000670747	0.0379049	0.401662	3.55976	0.310143	0.290143	0.138837	0.260878	0.06437676	3.136032
9990	-3738.486	-3722.073	-16.41248	0.2470604	0.1891364	0.3108553	0.1044158	0.0132727	0.498037	0.000908244	0.00979178	0.467687	0.0103031	0.06336028	0.000357268	0.0277527	0.354715	3.61717	0.324973	0.294771	0.123224	0.257033	0.1677761	0.3776479
10000	-3735.45	-3720.614	-14.83591	0.2323462	0.1736958	0.3006365	0.04947071	0.0109153	0.535035	0.00448903	0.0102405	0.433729	0.00559066	0.002793537	0.000186625	0.02011	0.311637	3.66807	0.30954	0.305988	0.1235	0.260972	0.05226425	0.05345024
10010	-3732.27	-3717.873	-14.3967	0.24545	0.1881436	0.2804174	0.01872083	0.0105908	0.548188	0.00881827	0.0099361	0.420838	0.00162879	0.003070845	0.000343761	0.0272277	0.352012	3.62042	0.308966	0.293621	0.127869	0.269544	0.02179168	0.1409182
10020	-3735.822	-3720.028	-15.79478	0.2336708	0.1907413	0.2616611	0.1721378	0.0136274	0.53711	0.00934449	0.00794374	0.430403	0.00157137	0.02273905	0.000379911	0.0286107	0.359065	3.61194	0.305435	0.298271	0.134832	0.261462	0.1948769	0.1166842
10030	-3737.372	-3722.318	-15.05452	0.2432164	0.2239334	0.2819841	-0.0420799	0.00842069	0.601669	0.0108447	0.00210874	0.376422	0.000534617	0.07170294	0.00111083	0.0486225	0.443203	3.50706	0.292238	0.304516	0.124759	0.278486	0.02962305	2.420512
10040	-3744.295	-3726.535	-17.76015	0.280964	0.1947746	0.2569628	-0.3225419	0.00838394	0.599043	0.0115554	0.00557725	0.374779	0.000660862	0.381575	0.000441371	0.0308164	0.369883	3.59886	0.296892	0.312875	0.105961	0.284272	0.05903304	6.463753
10050	-3740.483	-3721.201	-19.2822	0.3009148	0.2167783	0.2341845	0.1346742	0.0193366	0.506388	0.0122227	0.00521431	0.451985	0.00485364	0.2495115	0.000906353	0.0439808	0.426015	3.5291	0.307407	0.302572	0.135827	0.254195	0.3841857	0.6494554
10060	-3738.908	-3724.358	-14.55033	0.2765469	0.230085	0.295965	-0.02090079	0.0177271	0.588879	0.00290726	0.00879049	0.375705	0.00599042	0.02259475	0.00130979	0.0527338	0.457565	3.48839	0.300454	0.281601	0.133622	0.284323	0.001693957	13.33844
10070	-3737.801	-3721.614	-16.18676	0.2484243	0.2160653	0.2878815	-0.02492817	0.0133315	0.55148	0.0048835	0.00563771	0.404187	0.0204803	0.1270646	0.000887507	0.0435271	0.424273	3.53131	0.305149	0.285163	0.130929	0.278759	0.1021365	1.244067
10080	-3741.707	-3724.18	-17.52699	0.2736406	0.2459876	0.2309627	0.321393	0.0125905	0.520827	0.00708009	0.0211671	0.426321	0.0120153	0.06549259	0.00193	0.063808	0.492947	3.44131	0.294069	0.297994	0.13431	0.273627	0.3868855	0.1692816
10090	-3743.024	-3727.429	-15.59456	0.2703946	0.2356426	0.2565353	-0.04456476	0.0112735	0.498997	0.00394252	0.0248248	0.448374	0.0125884	0.1181595	0.00150879	0.0565354	0.470214	3.47174	0.290054	0.305862	0.124415	0.279669	0.07359474	1.605543
10100	-3743.133	-3728.503	-14.62996	0.2790673	0.2289352	0.2757803	0.01593102	0.0155186	0.533021	0.00732249	0.0217318	0.410401	0.0120048	0.02105077	0.00127093	0.0519574	0.45491	3.49186	0.29264	0.297225	0.126278	0.283857	0.03698179	0.5692199
10110	-3737.958	-3722.214	-15.74364	0.2663946	0.1842779	0.2520278	0.1196845	0.0150302	0.516247	0.00473188	0.007466	0.444897	0.0116271	0.05022505	0.000294687	0.0252261	0.341398	3.63308	0.310494	0.286278	0.130078	0.273151	0.1699095	0.2955988
10120	-3740.048	-3722.485	-17.56209	0.2446794	0.2034979	0.2608407	0.3877596	0.0114936	0.519328	0.0071518	0.00277714	0.447553	0.0116965	0.01824484	0.000598133	0.0358175	0.392725	3.57086	0.314762	0.306452	0.126944	0.251843	0.4060045	0.04493753
10130	-3739.555	-3724.437	-15.11789	0.2651535	0.2038269	0.3099808	-0.007945194	0.0127825	0.577566	0.00203271	0.00568602	0.399164	0.00276806	0.04199804	0.000604721	0.036012	0.393572	3.56981	0.312684	0.285759	0.12766	0.273898	0.03405284	1.23332
10140	-3740.858	-3722.702	-18.15617	0.2652396	0.1909185	0.2811583	-0.2930078	0.0182497	0.481104	0.0139505	0.00544475	0.477412	0.00383908	0.3832768	0.000382473	0.0287061	0.359543	3.61137	0.297838	0.285485	0.140624	0.276053	0.09026901	4.24594
10150	-3739.904	-3723.848	-16.05575	0.3046497	0.1890918	0.2422067	-0.2260237	0.0191282	0.540255	0.010466	0.00741835	0.419846	0.00288713	0.2434778	0.000356653	0.027729	0.354594	3.61732	0.316055	0.283851	0.124682	0.275412	0.01745407	13.94962
10160	-3745.072	-3727.46	-17.61163	0.3419005	0.2256168	0.2215454	0.4013652	0.0118775	0.449904	0.0073697	0.0175917	0.501705	0.0115524	0.02005959	0.0011631	0.049737	0.447171	3.50193	0.295817	0.309243	0.139876	0.255063	0.4214248	0.04759945
10170	-3744.958	-3730.02	-14.93856	0.3044373	0.2236885	0.2171419	-0.09059479	0.0181403	0.546517	0.00734024	0.0108675	0.416047	0.0010873	0.1242915	0.00110336	0.0484611	0.442624	3.50781	0.299485	0.296057	0.132648	0.27181	0.0336967	3.688536
10180	-3741.425	-3726.331	-15.09314	0.3011386	0.245081	0.2547932	0.09884551	0.0148876	0.425517	0.00682689	0.0166534	0.535523	0.0005922	0.0181896	0.00189038	0.0631612	0.490997	3.44395	0.292093	0.293404	0.151493	0.26301	0.1170351	0.15542
10190	-3753.416	-3733.956	-19.46065	0.3219003	0.2314556	0.2687757	-0.06794483	0.0208776	0.478262	0.00584584	0.0221755	0.47198	0.000858482	0.327693	0.00135714	0.053664	0.460714	3.48427	0.301461	0.291522	0.14318	0.263837	0.2597482	1.26158
10200	-3746.709	-3730.718	-15.99127	0.2878429	0.2142435	0.2384411	0.0714053	0.0145971	0.607061	0.00640804	0.013625	0.357495	0.000814026	0.09333552	0.000840578	0.0423754	0.4198	3.53698	0.307909	0.292887	0.11459	0.284614	0.1647408	0.5665598
10210	-3740.09	-3723.713	-16.37656	0.2954845	0.2024057	0.2343254	0.120576	0.00971809	0.524241	0.0132074	0.0113879	0.441183	0.000263024	0.09076672	0.000576629	0.0351748	0.389907	3.57434	0.279437	0.326402	0.114018	0.280143	0.2113427	0.4294765
10220	-3737.883	-3722.46	-15.4228	0.3210566	0.2224672	0.218652	-0.1322232	0.0169207	0.519507	0.0147326	0.011285	0.437199	0.000355842	0.1728474	0.00106662	0.0476586	0.439724	3.51155	0.284002	0.311282	0.126143	0.278573	0.04062423	4.254786
10230	-3738.712	-3724.294	-14.41793	0.2835465	0.2028426	0.2436385	0.05208539	0.0167823	0.530742	0.00934311	0.00941961	0.433623	9.02072e-05	0.008913357	0.000585165	0.0354313	0.391036	3.57295	0.286799	0.301386	0.145022	0.266792	0.06099874	0.1461236
10240	-3733.778	-3719.242	-14.53687	0.2318018	0.1748635	0.2641951	0.05137865	0.0100613	0.582607	0.00771622	0.00636649	0.392375	0.000874096	0.005378768	0.000196808	0.0206475	0.314969	3.66419	0.299744	0.30147	0.131318	0.267468	0.05675741	0.09476767
10250	-3740.698	-3724.256	-16.44167	0.2334318	0.223582	0.3165667	-0.1139318	0.0137304	0.603664	0.00639914	0.0109888	0.364597	0.000621038	0.1713323	0.00110012	0.0483909	0.442371	3.50814	0.271134	0.307045	0.120678	0.301143	0.05740051	2.984857
10260	-3737.687	-3721.992	-15.69543	0.2299031	0.1720257	0.2716551	-0.02196875	0.0110705	0.636208	0.0120171	0.0106467	0.329553	0.000504006	0.1086797	0.000172752	0.0193533	0.30685	3.67362	0.289134	0.314399	0.115779	0.280688	0.08671093	1.253356
10270	-3738.47	-3723.289	-15.18072	0.2307798	0.1791883	0.3497354	-0.02254362	0.00851373	0.463347	0.0149802	0.0132719	0.499161	0.000726594	0.02926563	0.000238163	0.0226974	0.32721	3.64985	0.292377	0.31237	0.121263	0.27399	0.006722007	4.353704
10280	-3733.428	-3718.632	-14.7961	0.2308958	0.1846131	0.2752971	0.002951919	0.0179633	0.536496	0.00883998	0.00360032	0.429532	0.00356829	0.03844842	0.000298726	0.025397	0.342324	3.63198	0.299139	0.30429	0.126402	0.270169	0.04140034	0.9286982
10290	-3739.763	-3724.108	-15.65418	0.2287852	0.1913969	0.3095716	-0.1322543	0.0151417	0.57147	0.0160359	0.0013093	0.388465	0.00757815	0.1394316	0.000389452	0.0289644	0.360834	3.60981	0.28034	0.304759	0.13873	0.276171	0.007177287	19.42678
10300	-3738.22	-3721.5	-16.72	0.2217011	0.2109232	0.3043534	0.0537977	0.0115271	0.545081	0.014068	0.00433299	0.418343	0.00664816	0.1125896	0.000759499	0.0403052	0.41156	3.54738	0.29714	0.29083	0.137591	0.274439	0.1663873	0.6766717
10310	-3741.045	-3723.987	-17.05794	0.2300197	0.1802245	0.2936573	0.1009441	0.00738684	0.545231	0.00424869	0.013713	0.418459	0.0109613	0.1171626	0.00024896	0.0232022	0.330117	3.64643	0.279445	0.309024	0.142484	0.269046	0.2181067	0.5371802
10320	-3742.186	-3726.3	-15.88653	0.1890789	0.1879241	0.3470939	-0.07283108	0.00912257	0.581721	0.00463652	0.0179599	0.374866	0.0116949	0.1025452	0.000340825	0.0271123	0.351414	3.62113	0.288828	0.302704	0.124717	0.283751	0.02971413	3.451059
10330	-3742.923	-3726.495	-16.42743	0.2021093	0.2257939	0.3354447	0.02954257	0.0127611	0.499677	0.00192527	0.0205671	0.449868	0.0152015	0.09186488	0.0011687	0.0498547	0.447587	3.50139	0.313005	0.294509	0.139646	0.25284	0.1214075	0.7566659
10340	-3738.698	-3719.532	-19.16604	0.1990257	0.1764542	0.3561914	-0.2820013	0.0137997	0.511319	0.00210445	0.00504344	0.460349	0.00738481	0.3979965	0.00021134	0.0213907	0.31949	3.65891	0.294008	0.319913	0.123134	0.262945	0.1159951	3.431148
10350	-3738.262	-3720.826	-17.4364	0.1964167	0.1975366	0.3633253	0.293842	0.0137383	0.509044	0.00155206	0.005021	0.458968	0.011676	0.008396373	0.000487373	0.0323666	0.377198	3.58995	0.302495	0.302638	0.136525	0.258342	0.3022384	0.02778063
10360	-3741.236	-3725.025	-16.21092	0.1885168	0.1860678	0.3414727	0.1413163	0.0152764	0.506216	0.00149507	0.00502858	0.456418	0.0155664	0.01930619	0.000316725	0.0261444	0.34633	3.62721	0.309893	0.295829	0.133453	0.260825	0.1606224	0.1201961
10370	-3743.073	-3727.52	-15.55335	0.2796645	0.2067332	0.3130972	-0.103954	0.0157361	0.549801	0.00241549	0.00189176	0.417738	0.0124176	0.112143	0.00066514	0.037748	0.401001	3.56059	0.297627	0.313287	0.116234	0.272852	0.008188935	13.69445
10380	-3747.69	-3730.913	-16.7769	0.2908164	0.2074204	0.2529318	-0.06946968	0.0132827	0.655481	0.00531899	0.00115811	0.304222	0.0205373	0.1986099	0.000680021	0.038163	0.402745	3.55841	0.276321	0.296646	0.124432	0.302601	0.1291402	1.53794
10390	-3739.701	-3723.148	-16.55326	0.2782862	0.2427929	0.2711803	-0.1984941	0.0132216	0.558442	0.0110712	0.00114568	0.406871	0.00924795	0.2443755	0.00179271	0.0615368	0.486038	3.45063	0.310685	0.281188	0.128166	0.27996	0.04588142	5.326242
10400	-3742.282	-3727.071	-15.21164	0.2637689	0.2223633	0.3026646	-0.08079207	0.00684377	0.45728	0.0179987	0.00148089	0.508384	0.00801273	0.08746693	0.00106353	0.0475905	0.439476	3.51187	0.283523	0.302815	0.155814	0.257848	0.006674859	13.10394
10410	-3748.019	-3731.447	-16.57185	0.2521355	0.2025189	0.265636	-0.04467108	0.00653474	0.436631	0.0131694	0.00552303	0.526588	0.0115537	0.1716462	0.000578832	0.0352412	0.3902	3.57398	0.318746	0.275119	0.134038	0.272096	0.1269751	1.35181
10420	-3739.667	-3723.353	-16.31346	0.1922128	0.202897	0.3416858	0.01874435	0.0144125	0.439096	0.0117129	0.00395681	0.52956	0.00126206	0.08693713	0.000586233	0.0354633	0.391176	3.57277	0.292174	0.28209	0.154209	0.271527	0.1056815	0.8226335
10430	-3734.222	-3718.937	-15.28471	0.2148659	0.2074568	0.3115177	-0.009795892	0.0163066	0.509462	0.0085253	0.00546965	0.459733	0.000502577	0.05420675	0.000680815	0.038185	0.402837	3.5583	0.305929	0.306947	0.131954	0.25517	0.04441086	1.220574
10440	-3734.234	-3718.569	-15.66459	0.2151202	0.1809194	0.3579235	-0.02747587	0.0108918	0.529675	0.00716512	0.00168698	0.449017	0.00156327	0.05690421	0.0002564	0.0235436	0.332062	3.64414	0.293715	0.312343	0.129818	0.264124	0.02942834	1.933653
10450	-3739.2	-3721.312	-17.88849	0.2216524	0.1895141	0.3407419	0.3771398	0.0145981	0.523218	0.00700462	0.00853336	0.443543	0.00310327	0.002889528	0.000362506	0.0279536	0.355741	3.61594	0.274042	0.301032	0.122806	0.302121	0.3800294	0.007603434
10460	-3734.527	-3718.683	-15.84396	0.2135872	0.1895686	0.3611891	0.03323679	0.00811732	0.533688	0.00695806	0.0141332	0.434478	0.0026252	0.03701053	0.000363267	0.0279827	0.355889	3.61576	0.291699	0.30123	0.124765	0.282306	0.07024732	0.5268603
10470	-3736.48	-3720.58	-15.89951	0.2175654	0.1720596	0.3623635	-0.07245871	0.0107971	0.562452	0.00620416	0.00921244	0.399003	0.012332	0.09317647	0.000173025	0.0193685	0.306947	3.67351	0.290078	0.312578	0.121714	0.27563	0.02071776	4.49742
10480	-3736.043	-3719.295	-16.74744	0.2178697	0.2026529	0.3026304	-0.2254435	0.0177254	0.579456	0.00506849	0.00949095	0.386459	0.0018001	0.2584122	0.000581448	0.0353199	0.390546	3.57355	0.300947	0.313691	0.124082	0.26128	0.03296874	7.838099
10490	-3736.61	-3719.329	-17.28081	0.2150779	0.2080712	0.3233186	-0.1850435	0.0182374	0.534265	0.00384174	0.00185741	0.439922	0.00187599	0.2552224	0.000694327	0.0385577	0.404393	3.55636	0.283343	0.31661	0.129782	0.270264	0.07017899	3.636736
10500	-3735.995	-3720.066	-15.92953	0.2073129	0.1711509	0.3533939	-0.05600925	0.0105667	0.534667	0.00835322	0.00424396	0.440253	0.00191627	0.0912749	0.000165802	0.0189626	0.304333	3.67654	0.322065	0.282332	0.127124	0.268479	0.03526565	2.58821
10510	-3742.299	-3724.661	-17.63865	0.2445532	0.209312	0.3387812	0.2488557	0.0132465	0.505431	0.0119397	0.0037304	0.463681	0.00197185	0.04624303	0.000722183	0.0393144	0.407521	3.55244	0.274238	0.317962	0.150618	0.257181	0.2950987	0.1567036
10520	-3742.446	-3723.952	-18.49375	0.2537661	0.1712702	0.2360422	0.360674	0.0159599	0.60322	0.00939038	0.00368604	0.364678	0.0030659	0.09323005	0.000166737	0.0190156	0.304677	3.67614	0.278028	0.32041	0.123641	0.27792	0.4539041	0.2053959
10530	-3739.963	-3722.631	-17.33113	0.2514144	0.1745184	0.2648317	-0.3869779	0.0150887	0.51076	0.00734336	0.00365732	0.456557	0.0065931	0.3912931	0.000193756	0.0204879	0.313985	3.66533	0.317124	0.276298	0.1227	0.283878	0.004315196	90.67794
10540	-3735.274	-3720.172	-15.10192	0.256988	0.2216278	0.2679968	0.04259807	0.0165199	0.525249	0.00995025	0.00438785	0.441638	0.00225463	0.04057221	0.00104185	0.0471097	0.437722	3.51413	0.27665	0.298629	0.139138	0.285583	0.08317028	0.487821
10550	-3733.432	-3717.975	-15.45743	0.2641467	0.1973006	0.2566075	0.1526568	0.0152564	0.52737	0.0124555	0.00526474	0.43739	0.00226374	0.01318298	0.000483314	0.0322329	0.376576	3.59071	0.285041	0.304043	0.138961	0.271955	0.1658398	0.07949229
10560	-3735.785	-3719.39	-16.39526	0.2505644	0.2008937	0.3203831	0.04480026	0.0153653	0.531133	0.00966945	0.00293138	0.440511	0.000389248	0.08586008	0.000547769	0.0342927	0.385987	3.57917	0.280904	0.319925	0.13095	0.268221	0.1306603	0.6571243
10570	-3735.075	-3719.671	-15.40415	0.2511895	0.1874311	0.2896948	0.1082814	0.00863727	0.498108	0.0167991	0.00899867	0.466646	0.000811023	0.01376294	0.000334299	0.0268537	0.350067	3.62275	0.310455	0.301775	0.135432	0.252337	0.1220443	0.11277
10580	-3740.95	-3725.313	-15.63795	0.2504313	0.1852443	0.2535969	-0.1084479	0.00654174	0.479482	0.0165909	0.00960784	0.485144	0.00263314	0.1582974	0.000306441	0.0257201	0.344065	3.62991	0.315822	0.306829	0.132244	0.245104	0.04984945	3.175509
10590	-3739.199	-3722.304	-16.89513	0.2474516	0.2164649	0.3205854	-0.2035086	0.0121368	0.595351	0.00609664	0.00749286	0.372398	0.00652452	0.2410525	0.000898037	0.0437812	0.42525	3.53007	0.304499	0.313478	0.125975	0.256048	0.03754397	6.420539
10600	-3738.775	-3722.863	-15.91211	0.2228409	0.2064308	0.3580277	-0.007303068	0.0121813	0.597534	0.00612195	0.00583612	0.373763	0.0045632	0.06086611	0.000658664	0.0375658	0.400232	3.56154	0.305239	0.30652	0.133691	0.254551	0.05356304	1.136345
10610	-3733.499	-3718.591	-14.90757	0.1965266	0.176875	0.3300745	-0.02071978	0.0114193	0.598386	0.00518206	0.00377915	0.374296	0.00693811	0.02415907	0.000215314	0.0215894	0.320683	3.65751	0.291036	0.303876	0.133163	0.271925	0.003439288	7.024441
10620	-3737.317	-3722.363	-14.95395	0.2005709	0.1978788	0.3484638	0.00628038	0.0136106	0.523183	0.00641966	0.00929211	0.444624	0.00287117	0.00186802	0.0004933	0.0325608	0.378099	3.58885	0.302499	0.291603	0.146032	0.259866	0.0081484	0.2292499
