Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
8530	-3805.449	-3707.353	-98.09583	5.958406	0.1801881	0.0759031	0.036282	0.00291669	0.0228049	0.0154336	0.0473377	0.150865	0.0188159	0.0345897	0.00675691	0.0329339	0.0164766	0.0895689	0.0168095	0.0521731	0.272569	0.0051206	0.136732	0.0626707	0.043557	0.116878	0.00475441	0.00111422	0.0707383	0.0452445	0.0433111	0.0375671	0.128727	0.0461153	0.0308279	0.00308345	0.00262141	0.00237814	0.000859609	0.155237	0.00594869	0.0213204	0.000556464	0.0893297	0.00690327	0.0405621	0.0663019	0.04384992	0.03008438	0.00988743	0.574229	0.00272098	0.00267498	0.401549	0.00893861	11.59947	0.1443332	7	37.3339	0.444197	0.000248574	0.0231844	0.330015	3.64655	0.288202	0.302143	0.12882	0.280835	0.1744176	0.8275152
8540	-3800.271	-3716.926	-83.34526	5.958406	0.1741771	0.0828341	0.0256131	0.0117087	0.0693426	0.0227363	0.0277486	0.0753892	0.0164293	0.0202038	0.00483318	0.0310281	0.014257	0.0465748	0.0139411	0.00557431	0.245597	0.00264501	0.0923259	0.0261586	0.0467266	0.0528465	0.0048486	0.0103433	0.0638044	0.0445667	0.0207044	0.086362	0.0135209	0.0486699	0.0122156	0.00746382	0.00173376	0.00562234	0.00272802	0.00728247	0.0148807	0.038338	0.0109669	0.021423	0.0138365	0.0259135	0.0319938	0.0266917	0.03008438	0.0158841	0.625501	0.00228287	0.00151819	0.342378	0.0124358	11.59947	0.1443332	7	37.3339	0.444197	0.000190773	0.0203307	0.313012	3.66647	0.299491	0.305546	0.121588	0.273375	0.1744176	0.8275152
8550	-3800.446	-3715.839	-84.60738	5.958406	0.2603704	0.0982867	0.0245839	0.00593837	0.0438744	0.0217117	0.0614155	0.118933	0.0100969	0.0260116	0.011361	0.0293976	0.0168109	0.031577	0.0268607	0.134975	0.138607	0.00453938	0.109674	0.0334285	0.0514553	0.000817752	0.0313316	0.0102379	0.0563568	0.0275618	0.019715	0.00189989	0.0163751	0.0084293	0.0325209	0.00550458	0.00264878	0.0052794	0.000872966	0.0966266	0.0425545	0.0155711	0.0042179	0.0341729	0.0157213	0.029125	0.0384363	0.04012629	0.03008438	0.0158659	0.486623	0.00734397	0.00115389	0.476104	0.0129087	11.59947	0.1443332	7	37.3339	0.444197	0.00263072	0.0742749	0.522851	3.40024	0.306005	0.298606	0.134938	0.260451	0.1744176	0.8275152
8560	-3788.574	-3713.16	-75.41483	5.958406	0.2033211	0.0790505	0.012849	0.0290857	0.0147768	0.0446586	0.0377571	0.0587378	0.0124687	0.025034	0.0110489	0.025115	0.0162043	0.0307207	0.0315565	0.0295219	0.141285	0.00216031	0.106183	0.00198494	0.031928	0.0231352	0.0267192	0.033979	0.0693216	0.0201522	0.0314922	0.0210745	0.0340295	0.0237561	0.0311516	0.00525969	0.000634411	0.00269119	0.00219124	0.00493158	0.0115807	0.0651404	0.00664838	0.0106237	0.0023222	0.0328089	0.0110791	0.02813121	0.03008438	0.00813736	0.506394	0.0158776	0.00115408	0.456071	0.0123655	11.59947	0.1443332	7	37.3339	0.444197	0.000594614	0.0357131	0.39227	3.57142	0.324315	0.28046	0.125388	0.269836	0.1744176	0.8275152
8570	-3803.808	-3714.59	-89.21759	5.958406	0.2166776	0.0696633	0.0440314	0.0253553	0.0468422	0.0547207	0.0518649	0.0449157	0.0106361	0.0213096	0.00375927	0.0444765	0.0154367	0.0167698	0.00851453	0.0149783	0.169361	0.00117839	0.118119	0.108719	0.0112264	0.0506975	0.0753343	0.00516302	0.0427348	0.04056	0.0245299	0.00930108	0.0944048	0.0273177	0.0349279	0.00653629	0.00219216	0.00480399	0.00531628	0.0276768	0.0797203	0.0163949	0.00612027	0.0587591	0.00175687	0.0185522	0.162432	0.03711281	0.03008438	0.0151008	0.481819	0.0164119	0.00340603	0.471418	0.0118443	11.59947	0.1443332	7	37.3339	0.444197	0.000903675	0.0439166	0.425769	3.52941	0.286855	0.304389	0.136127	0.272629	0.1744176	0.8275152
8580	-3792.22	-3714.076	-78.14445	5.958406	0.2028582	0.0570183	0.0230036	0.0246319	0.0421098	0.0114861	0.0629631	0.00920404	0.00937258	0.0304932	0.0134782	0.0443054	0.0163344	5.61085e-05	0.0270223	0.0601053	0.188452	0.00280948	0.109878	0.0226076	0.014806	0.00656001	0.00487833	0.00356742	0.062968	0.00247779	0.0108295	0.0102599	0.241152	0.0382422	0.00570413	0.00355099	0.000412102	0.00803092	0.00220337	0.00862563	0.0218889	0.011735	0.00451549	0.00683923	0.0358174	0.01569	0.0178577	0.03067144	0.03008438	0.0146079	0.510664	0.0166162	0.00547875	0.448386	0.00424769	11.59947	0.1443332	7	37.3339	0.444197	0.000585472	0.0354405	0.391076	3.5729	0.303539	0.308561	0.130263	0.257637	0.1744176	0.8275152
8590	-3780.063	-3710.287	-69.77631	5.958406	0.1811267	0.0779966	0.00104431	0.0131469	0.0432793	0.00667845	0.0426148	0.038869	0.0107883	0.0267487	0.00738423	0.0228479	0.0159677	0.00444582	7.72915e-06	4.83452e-05	0.156035	0.00053235	0.0638328	0.0200746	0.00318407	0.0449765	0.0429378	0.00876742	0.0536254	0.00969714	0.00866009	0.0150257	0.0122178	0.0489828	0.0407803	0.00684381	0.00145287	0.00362879	0.0029437	0.0357178	0.0220541	0.0936443	0.00915991	0.00528627	0.0231346	0.00805138	0.00356611	0.02757182	0.03008438	0.00893423	0.4879	0.0147411	0.00121576	0.484859	0.0023505	11.59947	0.1443332	7	37.3339	0.444197	0.000258651	0.0236459	0.332641	3.64345	0.291457	0.302102	0.142572	0.26387	0.1744176	0.8275152
8600	-3803.317	-3718.328	-84.98873	5.958406	0.1994425	0.0822775	0.0298331	0.0465173	0.0569346	0.0636518	0.0482089	0.0262648	0.0275099	0.0259348	0.0164966	0.0289881	0.0185211	0.0298407	0.0294841	0.0631828	0.202824	0.00228741	0.111629	0.0420266	0.0237515	0.00775754	0.0135113	0.00497831	0.0875367	0.0180882	0.0324346	0.0294083	0.00463746	0.0679764	0.0784035	0.0102822	0.00144211	0.00330527	0.00224429	0.0543813	0.0400313	0.0209982	0.00614009	0.00432196	0.00912961	0.00641776	0.0135501	0.042964	0.03008438	0.00830131	0.449292	0.0130655	0.000939753	0.512405	0.0159965	11.59947	0.1443332	7	37.3339	0.444197	0.000521044	0.0334545	0.382201	3.58382	0.290719	0.298667	0.14392	0.266694	0.1744176	0.8275152
8610	-3803.761	-3716.735	-87.02556	5.958406	0.1804776	0.151908	0.03256	0.0254643	0.0135292	0.00713984	0.0372058	0.0141823	0.0175012	0.0259871	0.00660124	0.0617415	0.0226484	0.0503151	0.047428	0.0347231	0.212734	0.00434956	0.0880887	0.0154272	0.0460079	0.00548724	0.0311102	0.0327822	0.0577379	0.045388	0.00842697	0.0221254	0.19428	0.0488055	0.0274706	0.0095315	0.00346981	0.0042092	0.000864788	0.00200334	0.0458556	0.0608447	0.00444565	0.00243834	0.00990054	0.0197323	0.0426605	0.03886495	0.03008438	0.00919309	0.451489	0.0067038	0.00162956	0.51491	0.0160747	11.59947	0.1443332	7	37.3339	0.444197	0.000251651	0.0233263	0.330826	3.6456	0.311604	0.301718	0.125618	0.261059	0.1744176	0.8275152
8620	-3794.828	-3708.886	-85.94177	5.958406	0.1881575	0.0709862	0.0324079	0.0798909	0.157166	0.00991241	0.0420656	0.068978	0.0107138	0.0219673	0.0102922	0.0225065	0.013031	0.00929983	0.0356656	0.0144632	0.228029	0.0051612	0.0907627	0.0135007	0.0482544	0.0608569	0.035142	0.0354625	0.0275602	0.0432571	0.0168578	0.0327851	0.00478328	0.0301817	0.015774	0.00733139	0.00157961	0.0106949	5.96572e-05	0.0635984	0.051176	0.0669942	0.00462011	0.024741	0.00516042	0.00725759	0.0108871	0.03195347	0.03008438	0.0101275	0.529102	0.00667072	0.00810236	0.443754	0.00224359	11.59947	0.1443332	7	37.3339	0.444197	0.000343947	0.027235	0.35205	3.62037	0.310078	0.300239	0.129903	0.25978	0.1744176	0.8275152
8630	-3787.271	-3714.875	-72.39629	5.958406	0.1514231	0.0556629	0.0192241	0.0248477	0.0499692	0.00741945	0.0380611	0.00594504	0.0189143	0.0259671	0.00375362	0.0283962	0.00937682	0.0230755	0.0673784	0.0596989	0.185951	0.00146517	0.0765732	0.0116158	0.00675976	0.0209738	0.0292528	0.0193731	0.0314176	0.0438393	0.00272853	0.0364675	0.0338122	0.0285043	0.000772984	0.00585007	0.0019277	0.0168036	0.00111096	0.014765	0.0593811	0.00427573	0.012006	0.00715289	0.0053872	0.00176035	0.0249804	0.0297173	0.03008438	0.0140924	0.525253	0.0066222	0.00932317	0.440526	0.00418269	11.59947	0.1443332	7	37.3339	0.444197	5.78828e-05	0.0112371	0.246115	3.74259	0.292733	0.308745	0.121931	0.276591	0.1744176	0.8275152
8640	-3789.22	-3712.075	-77.14564	5.958406	0.1899524	0.0573261	0.039011	0.00108318	0.0937634	0.0485706	0.0366511	0.0233805	0.0175293	0.0248236	0.000887307	0.0332785	0.0155873	0.118475	0.00991752	0.0203097	0.157122	0.00380959	0.113842	0.00642384	0.0113877	0.0148618	0.0281947	0.0049105	0.0274308	0.0327746	0.00257149	0.00387898	0.00448085	0.0506973	0.00871665	0.00494533	0.00172739	0.0163836	0.00178309	0.00825887	0.0176305	0.0515061	0.00116688	0.00202648	0.0106728	0.0116774	0.0547388	0.04027537	0.03008438	0.0161386	0.493503	0.00614768	0.00581888	0.472947	0.00544402	11.59947	0.1443332	7	37.3339	0.444197	0.000368655	0.0281875	0.35693	3.61451	0.292257	0.30346	0.133281	0.271002	0.1744176	0.8275152
8650	-3792.591	-3713.636	-78.95575	5.958406	0.2150139	0.075279	0.0132243	0.0187548	0.0260074	0.0145595	0.0527788	0.0359685	0.0150029	0.0356971	0.0111738	0.0239145	0.0212124	0.048561	0.00158621	0.0219594	0.203673	0.00336158	0.0869142	0.0172263	0.0335577	0.00312747	0.0182861	0.00761482	0.0607997	0.0233899	0.00782972	0.0241301	0.0168712	0.050202	0.00293008	0.00371264	0.00361716	0.00954865	0.000571142	0.0299057	0.0561697	0.0146478	0.00383603	0.109554	0.0119048	0.0511694	0.0144862	0.038514	0.03008438	0.0140609	0.535198	0.010507	0.00169984	0.436469	0.00206536	11.59947	0.1443332	7	37.3339	0.444197	0.000860212	0.0428611	0.421696	3.53458	0.331612	0.268522	0.136745	0.263121	0.1744176	0.8275152
8660	-3792.804	-3711.843	-80.96143	5.958406	0.1741056	0.0592925	0.0739955	0.0125117	0.0985689	0.00106056	0.0375293	0.0395145	0.0155483	0.0321128	0.0113535	0.0313217	0.0155534	0.0111387	0.00909801	0.0698911	0.23742	0.00181066	0.118251	0.000668986	0.0625316	0.00710651	0.0175011	0.0196191	0.100865	0.0147819	0.00979275	0.0594508	0.0421214	0.0238485	0.00506067	0.00523943	0.00966927	0.0103856	0.0044588	0.00556373	0.00512872	0.0361141	0.000460073	0.0157055	0.00984632	0.0123552	0.0129299	0.03772159	0.03008438	0.0156586	0.492619	0.00677089	0.000744412	0.474656	0.00955031	11.59947	0.1443332	7	37.3339	0.444197	0.000190153	0.0202978	0.312807	3.6667	0.308028	0.314962	0.124781	0.252229	0.1744176	0.8275152
8670	-3798.797	-3710.688	-88.10875	5.958406	0.205669	0.0764012	0.00751049	0.0112009	0.0427439	0.0033404	0.0413416	0.00919956	0.0187139	0.0224316	0.00608865	0.0267656	0.0116323	0.00693106	0.00706023	0.0108907	0.154197	0.00264442	0.11086	0.148625	0.00461139	0.00897575	0.0770404	0.00560959	0.0638503	0.0191889	0.0791496	0.00258521	0.0141455	0.0290711	0.00564392	0.00770045	0.000911477	0.0171588	0.00384029	0.0989059	0.00632393	0.0721303	0.00203117	0.078453	0.00158315	0.0686317	0.159403	0.05217976	0.03008438	0.0161601	0.493607	0.0064229	0.000745905	0.475608	0.00745562	11.59947	0.1443332	7	37.3339	0.444197	0.000642548	0.0371087	0.398291	3.56396	0.286294	0.318483	0.139693	0.25553	0.1744176	0.8275152
8680	-3802.664	-3710.613	-92.05116	5.958406	0.1718995	0.0724065	0.011256	0.0646262	0.00998468	0.13477	0.0436776	0.00021727	0.0156009	0.0258437	0.0078218	0.0319845	0.0238724	0.00673646	0.0497969	0.0388981	0.166605	0.00222559	0.116798	0.0411136	0.0365317	0.0694931	0.114087	0.0234796	0.0748209	0.0127543	0.0171525	0.0930205	0.0695883	0.0172942	0.0157692	0.00945704	0.00142311	0.0126056	0.00379793	0.0918746	0.0351976	0.0301139	0.00516583	0.0349818	0.00864312	0.0343597	0.0990082	0.03594206	0.03008438	0.017973	0.49795	0.0071932	0.00278414	0.46673	0.00736944	11.59947	0.1443332	7	37.3339	0.444197	0.000171736	0.0192967	0.306487	3.67404	0.312529	0.289374	0.132347	0.265749	0.1744176	0.8275152
8690	-3797.16	-3715.516	-81.64341	5.958406	0.1765628	0.0795169	0.0173659	0.0176323	0.00587823	0.0735545	0.0436632	0.000105284	0.0197752	0.024979	0.0063518	0.0404928	0.017	0.0476121	0.150365	0.0152723	0.203474	0.00113047	0.0627503	0.0125454	0.0210051	0.0373449	0.0130607	0.0212575	0.01334	0.0888032	0.0196192	0.0415856	0.00777832	0.0140891	0.0186989	0.0071515	0.000865123	0.00919506	0.00640627	0.0415771	0.0437214	0.0130365	0.00167185	0.0493651	0.0060696	0.0393009	0.0339315	0.02816987	0.03008438	0.00966396	0.614199	0.00863991	0.00225051	0.362876	0.0023703	11.59947	0.1443332	7	37.3339	0.444197	0.000212361	0.0214419	0.319798	3.65855	0.278732	0.322096	0.124494	0.274678	0.1744176	0.8275152
8700	-3785.764	-3711.514	-74.24964	5.958406	0.1676036	0.0710302	0.00372687	0.0102285	0.000845077	0.0370003	0.0423605	0.00520084	0.0106322	0.0284061	0.0129292	0.0502196	0.0173369	0.00356291	0.0183114	0.0227483	0.225452	0.00196922	0.132242	0.00226742	0.00403933	0.00683778	0.0462533	0.0270069	0.063972	0.0321724	0.00219579	0.00410997	0.00737928	0.0549245	0.00798828	0.00406108	0.000362956	0.0132278	0.000538181	0.0337347	0.0376156	0.0043757	0.0169438	0.0191395	0.00442752	0.0749679	0.0166435	0.02694551	0.03008438	0.00805977	0.512244	0.00740042	0.00395008	0.46779	0.000555789	11.59947	0.1443332	7	37.3339	0.444197	0.000139753	0.017419	0.294066	3.68838	0.313906	0.291407	0.125792	0.268895	0.1744176	0.8275152
8710	-3789.299	-3713.571	-75.72722	5.958406	0.1820997	0.0343806	0.01496	0.0167595	0.0233436	0.0104433	0.0424607	0.0552976	0.019014	0.0208504	0.00551956	0.0417442	0.0149977	0.00642969	0.0551884	0.0525967	0.222168	0.00370486	0.117897	0.00113381	0.00926814	0.00990638	0.0529189	0.0378466	0.0460614	0.00224339	0.026066	0.00249626	0.0469608	0.0258182	0.00424723	0.00826096	0.0012012	0.0114989	0.00140709	0.0567502	0.00200549	0.00780316	0.00854489	0.06673	0.0149756	0.01823	0.00183053	0.0285053	0.03008438	0.0223136	0.503564	0.00775686	0.00461115	0.459864	0.00189081	11.59947	0.1443332	7	37.3339	0.444197	0.00026941	0.0241288	0.335355	3.64025	0.301083	0.308856	0.12924	0.260821	0.1744176	0.8275152
8720	-3809.678	-3718.275	-91.40252	5.958406	0.2097065	0.056634	0.0948279	0.112988	0.00530132	0.0259375	0.0637763	0.090392	0.0150701	0.0223146	0.0190016	0.023334	0.0137903	0.00869896	0.0215203	0.0373397	0.158214	0.00182717	0.0950702	0.103378	0.0144939	0.132717	0.0220399	0.00746932	0.0776748	0.000215447	0.0420337	0.0656191	0.0569631	0.0657629	0.0489378	0.00710315	0.000590296	0.00496012	0.00317926	0.0355922	0.0120904	0.0231507	0.0103649	0.0109633	0.0133424	0.0074468	0.0893769	0.05174373	0.03008438	0.00948483	0.579123	0.0106524	0.0149937	0.385018	0.00072823	11.59947	0.1443332	7	37.3339	0.444197	0.000731199	0.0395562	0.408513	3.5512	0.311589	0.284109	0.144088	0.260215	0.1744176	0.8275152
8730	-3794.011	-3718.749	-75.26259	5.958406	0.1873334	0.120653	0.000999759	0.00575288	0.0308093	0.0623323	0.0475085	0.0159048	0.024081	0.020891	0.00691942	0.0260093	0.0176079	0.00138897	0.00169379	0.00472134	0.140064	0.0017949	0.0691125	0.00613699	0.0664062	0.0173382	0.0518782	0.00377036	0.0708939	0.03966	0.0182006	0.0562657	0.0110933	0.0517258	0.0329999	0.00643051	0.000377456	0.0127607	0.00235499	0.00561495	0.0226187	0.0136779	0.0104171	0.0463011	0.0133052	0.039484	0.00167307	0.02516143	0.03008438	0.0133559	0.453271	0.00427131	0.0179154	0.510621	0.000565998	11.59947	0.1443332	7	37.3339	0.444197	0.000333016	0.0268026	0.3498	3.62306	0.313745	0.296465	0.145462	0.244328	0.1744176	0.8275152
8740	-3802.186	-3709.418	-92.76836	5.958406	0.2155918	0.0874647	0.0989384	0.0437136	0.0271274	0.0489756	0.062061	0.0209777	0.0183782	0.0245746	0.0118739	0.036662	0.0189187	0.0783017	0.188755	0.0752746	0.21286	0.00442618	0.124904	0.00233048	0.0594509	0.00218396	0.0684636	0.0514616	0.0537979	0.0106238	0.024393	0.00881233	0.116569	0.0246837	0.0347499	0.00677153	0.00127132	0.00354918	0.000253911	0.0632318	0.0238276	0.0393265	0.000446403	0.0068532	0.0012811	0.0196691	0.0109558	0.04720041	0.03008438	0.0130492	0.482469	0.00701181	0.00383469	0.493502	0.000132727	11.59947	0.1443332	7	37.3339	0.444197	0.000875143	0.0432267	0.423114	3.53278	0.31222	0.3067	0.129681	0.251398	0.1744176	0.8275152
8750	-3789.852	-3714.364	-75.48828	5.958406	0.2095652	0.0528311	0.0161203	0.000889503	0.00960313	0.000562269	0.0406416	0.0154444	0.00922163	0.0352417	0.00561736	0.0239291	0.0142952	0.0866668	0.0408835	0.0151711	0.178345	0.00515285	0.11777	0.00908314	0.00561157	0.011396	0.00148965	0.00511844	0.0393373	0.0105208	0.129551	0.0220642	0.0254239	0.0134814	0.031036	0.00446262	4.75244e-05	0.00713686	0.000191687	0.0277929	0.0574724	0.088377	0.00119257	0.0265289	0.0036052	0.0128275	0.0130534	0.02876796	0.03008438	0.0096679	0.48328	0.0104505	0.00207188	0.494331	0.000198228	11.59947	0.1443332	7	37.3339	0.444197	0.000727959	0.0394695	0.408158	3.55164	0.306866	0.299914	0.142721	0.2505	0.1744176	0.8275152
8760	-3802.611	-3719.441	-83.17036	5.958406	0.1437709	0.0482685	0.0299368	0.0081441	0.0140341	0.038352	0.044231	0.0128044	0.00907332	0.022741	0.00789777	0.026989	0.0138979	0.145735	0.000833328	0.144195	0.207229	0.00308014	0.0725511	0.046245	0.0496463	0.0132773	0.0648403	0.0150971	0.0222059	0.0193351	0.0311694	0.00988738	0.0236934	0.00962202	0.0333114	0.00578033	0.000882088	0.00311682	0.00197775	0.0195701	0.0378774	0.0229219	0.00824222	0.0457954	0.0355475	0.0238279	0.058825	0.03177946	0.03008438	0.00657773	0.477363	0.01024	0.0151018	0.488279	0.00243818	11.59947	0.1443332	7	37.3339	0.444197	3.55979e-05	0.00882147	0.222965	3.76818	0.332916	0.276086	0.132371	0.258627	0.1744176	0.8275152
8770	-3798.458	-3711.542	-86.91618	5.958406	0.1834584	0.0776991	0.0519543	0.0743448	0.020593	0.0521014	0.0483033	0.0127493	0.0202534	0.0318669	0.00850049	0.0282127	0.0250578	0.0754415	0.193937	0.0248848	0.218186	0.00347679	0.0806262	0.00588924	0.006882	0.0120678	0.0152309	0.0169893	0.0627068	0.00282583	0.00687922	0.115242	0.0260237	0.0885217	0.0125716	0.00403872	0.00146833	0.0155819	0.00227078	0.0322403	0.0038869	0.0210041	0.00505659	0.025208	0.0122793	0.0348331	0.00687827	0.03409925	0.03008438	0.00985849	0.550077	0.00571522	0.0100911	0.416002	0.00825575	11.59947	0.1443332	7	37.3339	0.444197	0.000284982	0.0248107	0.33913	3.63577	0.282654	0.315031	0.131628	0.270687	0.1744176	0.8275152
8780	-3805.306	-3712.099	-93.2064	5.958406	0.1785824	0.0593726	0.0413042	0.0319173	0.0167091	0.0277752	0.0374342	0.102987	0.0146134	0.0214922	0.00663636	0.0358713	0.0162432	0.00865255	0.0232107	0.0112453	0.215971	0.00349104	0.137302	0.0953196	0.0366922	0.0349101	0.231582	0.0041496	0.0545408	0.0533772	0.0229149	0.0965214	0.0560401	0.0238232	0.00261183	0.00638383	0.00582102	0.0153164	0.00173518	0.00605023	0.0293926	0.0555136	0.00331139	0.124655	0.00938307	0.0494974	0.00419819	0.0481793	0.03008438	0.0137213	0.486317	0.0106043	0.0176532	0.468976	0.00272779	11.59947	0.1443332	7	37.3339	0.444197	0.000232013	0.0224047	0.325505	3.65186	0.291207	0.30394	0.139585	0.265268	0.1744176	0.8275152
8790	-3794.638	-3712.621	-82.01741	5.958406	0.2186453	0.0974313	0.00202699	0.00159708	0.060592	0.0204023	0.0651863	0.0813709	0.0109639	0.0237144	0.0110934	0.0303501	0.0179667	0.00677008	0.0118167	0.00550051	0.224481	0.00302622	0.0862703	0.0388947	0.00070065	0.00933377	0.0448031	0.0191717	0.1064	0.0148528	0.0305852	0.0254205	0.0163537	0.0595473	0.00991058	0.00544564	0.00707727	0.00661787	0.00124008	0.0192283	0.0639873	0.00235366	0.00267992	0.0489798	0.00408965	0.0495614	0.0642407	0.03658666	0.03008438	0.0130063	0.496387	0.0094167	0.00835298	0.469949	0.00288748	11.59947	0.1443332	7	37.3339	0.444197	0.000956997	0.0451766	0.43055	3.52332	0.316471	0.302554	0.120801	0.260175	0.1744176	0.8275152
8800	-3791.597	-3716.565	-75.03189	5.958406	0.1582097	0.0706178	0.00467211	0.00474977	0.00771073	0.0169638	0.0415631	0.0840376	0.0197598	0.0241082	0.00335208	0.0294312	0.0193508	0.0538762	0.0203162	0.00730003	0.241992	0.00161456	0.0889523	0.0451255	0.0278161	0.0175934	0.033186	0.0075869	0.0376711	0.0421741	0.0371526	0.00492893	0.0287536	0.0207294	0.0315446	0.00674644	0.00224413	0.00585489	0.00271649	0.00449509	0.0362323	0.00828144	0.00576693	0.00729584	0.0307871	0.004828	0.0122562	0.02853785	0.03008438	0.00650786	0.56238	0.00349181	0.0116994	0.414145	0.00177536	11.59947	0.1443332	7	37.3339	0.444197	8.5638e-05	0.013655	0.266426	3.71983	0.314614	0.270569	0.125539	0.289278	0.1744176	0.8275152
8810	-3800.064	-3716.484	-83.58	5.958406	0.2100135	0.065399	0.0971384	0.0144621	0.00856529	0.0456858	0.0612673	0.0232718	0.0271005	0.0283739	0.0112156	0.0253746	0.0134376	0.0695688	0.017799	0.0145969	0.163509	0.00647901	0.0832321	0.0550237	0.00804658	0.0412493	0.0222472	0.0243814	0.049525	0.00590279	0.0360291	0.027139	0.0145342	0.0150087	0.0318364	0.0143197	0.000322771	0.00529868	0.000181949	0.0798527	0.028505	0.053156	0.00176078	0.0173069	0.00734726	0.0456982	0.100954	0.03095349	0.03008438	0.0104415	0.556245	0.0107709	0.00992717	0.409627	0.00298792	11.59947	0.1443332	7	37.3339	0.444197	0.00073827	0.0397447	0.409283	3.55023	0.292227	0.31304	0.122799	0.271933	0.1744176	0.8275152
8820	-3793.844	-3712.882	-80.96239	5.958406	0.1870405	0.0525212	0.0242672	0.00110633	0.00452736	0.0492896	0.0644907	0.0150413	0.0198864	0.0386687	0.00499528	0.0400005	0.0142297	0.0665755	0.016492	0.0501094	0.182324	0.00420913	0.118869	0.0121888	0.051054	0.0226263	0.000704039	0.0312267	0.111393	0.0409805	0.0269668	0.0279433	0.00829579	0.0122553	0.015298	0.00518207	0.000301737	0.0120875	0.00317485	0.0422967	0.0770329	0.00265768	0.00196525	0.0004628	0.00542801	0.0295794	0.0740351	0.03336619	0.03008438	0.0145333	0.559713	0.0101521	0.0012677	0.412181	0.00215216	11.59947	0.1443332	7	37.3339	0.444197	0.000329193	0.0266496	0.348998	3.62402	0.290333	0.318736	0.122237	0.268694	0.1744176	0.8275152
8830	-3794.566	-3710.169	-84.39685	5.958406	0.1822507	0.064804	0.0626837	0.0707402	0.0448707	0.0355761	0.0454874	0.10356	0.0165713	0.0280884	0.00197622	0.0204284	0.0189762	0.0147885	0.0369316	0.0493667	0.172945	0.000537623	0.107205	0.0517549	0.0531055	0.0611851	0.000706307	0.0209702	0.0565222	0.0348992	0.00877578	0.033625	0.0313594	0.0567963	0.0197344	0.00875224	0.000116526	0.00839152	0.00270372	0.00212269	0.0187741	0.0688774	0.0132372	0.0260904	0.00189892	0.00484991	0.0190534	0.03576163	0.03008438	0.0157109	0.551783	0.00990304	0.00104601	0.420771	0.000786315	11.59947	0.1443332	7	37.3339	0.444197	0.000271109	0.0242042	0.335775	3.63975	0.300583	0.310233	0.135236	0.253948	0.1744176	0.8275152
8840	-3795.806	-3713.974	-81.83193	5.958406	0.179143	0.069783	0.0538036	0.0987413	0.00722698	0.0675208	0.04613	0.0232723	0.0186607	0.0208215	0.0029084	0.0191861	0.0185563	0.0410695	0.0983149	0.077092	0.141051	0.00219042	0.0791733	0.00908273	0.00294761	0.0774319	0.00187258	0.0189526	0.0638937	0.0216553	0.0132078	0.0361942	0.0337555	0.061136	0.0111575	0.0067383	0.00210755	0.00696	0.00110056	0.0454417	0.0143043	0.000879872	0.00668071	0.0163746	0.00780611	0.0271278	0.035998	0.03105442	0.03008438	0.0156508	0.54967	0.0134962	0.000256236	0.419159	0.00176775	11.59947	0.1443332	7	37.3339	0.444197	0.000237699	0.0226755	0.327082	3.65	0.327154	0.298633	0.123537	0.250676	0.1744176	0.8275152
8850	-3796.963	-3714.431	-82.53229	5.958406	0.1744612	0.0707814	0.0156413	0.0124214	0.0582499	0.0433274	0.043287	0.0358432	0.0123539	0.0361779	0.0104052	0.0319081	0.0176928	0.00212802	0.111818	0.00181441	0.215591	0.00149326	0.11597	0.00912949	0.0247306	0.0429074	0.00118196	0.0448736	0.109246	0.00399997	0.0223498	0.0544188	0.00600644	0.0507998	0.0274939	0.00313919	0.0140893	0.0125893	0.00477908	0.0540823	0.0121958	0.000199074	0.00426132	0.0302862	0.00643608	0.0133991	0.0238082	0.02816076	0.03008438	0.0149476	0.524975	0.00378339	0.00122509	0.44472	0.0103491	11.59947	0.1443332	7	37.3339	0.444197	0.000193254	0.0204615	0.313822	3.66552	0.302772	0.314548	0.128367	0.254312	0.1744176	0.8275152
