Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
15970	-3778.207	-3707.202	-71.00574	6.559817	0.1872506	0.0111276	0.0257299	0.0221315	0.0136677	0.0107913	0.00537703	0.00410253	0.00129078	0.00618317	0.00615883	0.00274481	0.0159095	0.0320479	0.00554675	0.0357007	0.0163398	0.00440487	0.0300659	0.0113147	0.00931003	0.00154525	0.00575515	0.0177053	0.00568479	0.0302085	0.00387793	0.0265638	0.00942153	0.019191	0.0248791	0.00701546	0.0476362	0.0233392	0.00175796	0.00664857	0.0161049	0.0136093	0.00739433	0.0405983	0.0168752	0.055972	0.0119606	0.0168041	0.01676294	0.0112323	0.57387	0.0126031	0.0085643	0.388994	0.00473611	14.69544	0.1669935	4	37.79342	0.4056712	0.000331932	0.0267593	0.349573	3.62334	0.292801	0.321148	0.132546	0.253505	0.1837564	0.9087763
15980	-3784.759	-3710.459	-74.30026	6.559817	0.2091364	0.00967415	0.0257107	0.0215265	0.0109709	0.0103438	0.00915053	0.0254605	0.0191737	0.0448508	0.0237375	0.0354869	0.000877089	0.0344629	0.0191696	0.0337027	0.0233403	0.00496701	0.00535606	0.0025694	0.0490519	0.0145025	0.0185265	0.00131831	0.0228438	0.0128	0.0149996	0.0111867	7.34242e-05	0.0156197	0.021615	0.0211734	0.020532	0.0103551	0.0162253	0.00838042	0.0220228	0.0303615	0.00970847	0.00605824	0.00315471	0.0175809	0.00926422	0.01806305	0.01676294	0.0134009	0.576592	0.00818387	0.00752805	0.390839	0.00345618	14.69544	0.1669935	4	37.79342	0.4056712	0.000718194	0.039207	0.407079	3.553	0.290588	0.318134	0.131896	0.259382	0.1837564	0.9087763
15990	-3785.529	-3705	-80.52912	6.559817	0.1747309	0.00875552	0.0316432	0.0176897	0.0105381	0.0105821	0.00656941	0.030678	0.0355814	0.0391814	0.00819647	0.000980892	0.0734561	0.0192728	0.00988293	0.0431495	0.0361878	0.00498668	0.00538087	0.040159	0.0109527	0.00333632	0.0347249	0.0131476	0.00743852	0.00766933	0.0236932	0.0172093	0.00686261	0.00330093	0.0364573	0.0113371	0.0119641	0.013615	0.0501726	0.00626922	0.00591081	0.0417969	0.0124297	0.0124144	0.00526888	0.0361747	0.0211384	0.01718613	0.01676294	0.0112286	0.499237	0.00516043	0.00321539	0.474764	0.00639454	14.69544	0.1669935	4	37.79342	0.4056712	0.000195631	0.0205861	0.314591	3.66463	0.315532	0.297733	0.126288	0.260447	0.1837564	0.9087763
16000	-3783.976	-3713.693	-70.28318	6.559817	0.2182371	0.0106268	0.0309957	0.0138195	0.0132967	0.0140761	0.00342066	0.00990782	0.0102117	0.0113587	0.00934218	0.0242194	0.00800235	0.0245318	0.00185039	0.0245443	0.0254665	0.00534535	0.01864	0.0762505	0.00289524	0.00415593	0.0171649	0.022472	0.0859374	0.00510057	0.0185863	0.0211091	0.0125047	0.00528267	0.0217489	0.00898515	0.00316436	0.00976755	0.00710877	0.00589376	0.00493987	0.0404444	0.00307263	0.00661123	0.00247607	0.000776151	0.00760188	0.01528387	0.01676294	0.0113744	0.511588	0.00775215	0.00330223	0.435681	0.0303026	14.69544	0.1669935	4	37.79342	0.4056712	0.000945763	0.0449142	0.429562	3.52458	0.310742	0.310373	0.118422	0.260463	0.1837564	0.9087763
16010	-3779.183	-3711.476	-67.70707	6.559817	0.1327915	0.0085439	0.0243222	0.0137602	0.0120982	0.0109316	0.00528083	0.006227	0.014811	0.0238888	0.000669804	0.0128403	0.0328001	0.0350098	0.0147254	0.0490894	0.0119094	0.00307363	0.017435	0.0168042	0.0096819	0.0127459	0.00426761	0.0257574	0.00876371	0.00148464	0.00118799	0.01292	5.92599e-05	0.0434875	0.0223582	0.0211193	0.0260494	0.0150938	0.0029247	0.00511382	0.00773292	0.00571862	0.00412968	0.0339208	0.0130217	0.00193381	0.0107425	0.01737604	0.01676294	0.00926634	0.57397	0.00413809	0.00517828	0.400353	0.00709388	14.69544	0.1669935	4	37.79342	0.4056712	1.60662e-05	0.00593455	0.189545	3.8045	0.296201	0.303659	0.137858	0.262282	0.1837564	0.9087763
16020	-3794.365	-3711.717	-82.64813	6.559817	0.2246762	0.00705201	0.0357531	0.0215342	0.0127022	0.00955649	0.00235191	0.00761529	0.00844984	0.0629248	0.000686369	0.0213517	0.00341799	0.0421389	0.015814	0.0385933	0.0352225	0.00567151	0.0290089	0.0434367	0.0177237	0.043271	0.00866654	0.012886	0.0493085	4.13669e-05	0.0178185	0.025186	0.000643276	0.00389913	0.0548224	0.0125458	0.00778078	0.00408858	0.0221241	0.00620049	0.00094586	0.0204982	0.0204826	0.0382961	0.00793208	0.0746163	0.00802001	0.02476676	0.01676294	0.0111849	0.564034	0.00349606	0.00283258	0.412016	0.00643713	14.69544	0.1669935	4	37.79342	0.4056712	0.0011337	0.0491133	0.444958	3.5048	0.277829	0.310226	0.124535	0.28741	0.1837564	0.9087763
16030	-3790.47	-3708.441	-82.02873	6.559817	0.1769718	0.0125723	0.0372768	0.0198874	0.0126493	0.00974894	0.00545563	0.0133578	0.00970001	0.0445696	0.00982503	0.0188449	0.00556536	0.0270295	0.111273	0.0405917	0.033236	0.00605908	0.0238132	0.0205939	0.000960191	0.01767	0.00861953	0.00451813	0.000338181	0.00353938	0.0355631	0.0266227	0.00166091	0.0270846	0.0496928	0.00780151	0.0135862	0.00487731	0.00233909	0.00796966	0.00486917	0.0253463	0.0131665	0.00680764	0.00147255	0.0224464	0.0971567	0.02471469	0.01676294	0.0131082	0.543448	0.00585984	0.00470385	0.420507	0.012373	14.69544	0.1669935	4	37.79342	0.4056712	0.000216237	0.0216353	0.320957	3.65719	0.330684	0.297123	0.116172	0.25602	0.1837564	0.9087763
16040	-3801.562	-3712.31	-89.25241	6.559817	0.1867132	0.0105639	0.0216311	0.0212432	0.0147844	0.0128987	0.00428515	0.0169688	0.00900152	0.050777	0.0149558	0.0120479	0.00249641	0.0253556	0.0751429	0.0310001	0.0261605	0.00364545	0.0327507	0.0270944	0.037223	0.11438	0.00471302	0.0401296	0.0217424	0.0309426	0.010561	0.0756938	0.0651414	0.0138822	0.0134754	0.0263048	0.0416891	0.00992624	0.00492238	0.00808162	0.00274191	0.0224429	0.000534426	0.0300368	0.0169491	0.00284202	0.0157389	0.02277718	0.01676294	0.00994319	0.492708	0.00687626	0.012778	0.454275	0.0234192	14.69544	0.1669935	4	37.79342	0.4056712	0.000324958	0.0264791	0.348101	3.62509	0.294195	0.293038	0.129328	0.28344	0.1837564	0.9087763
16050	-3790.41	-3709.276	-81.13321	6.559817	0.1767517	0.00852882	0.0292109	0.0236771	0.0107211	0.00921056	0.00221186	0.00401037	0.055778	0.00747424	0.0170698	0.00202852	0.0140772	0.0180659	0.0130513	0.0316018	0.0240493	0.00156161	0.0116476	0.0460867	0.0109846	0.0217026	0.0216856	0.028949	0.0972097	0.0532215	0.0100713	0.026647	0.00207767	0.0107245	0.0338061	0.00171796	0.0100959	0.00847047	0.0293661	0.00592351	0.0108917	0.0146643	0.00202407	0.0759153	0.0181978	0.0145091	0.00293994	0.01819241	0.01676294	0.0116137	0.592269	0.0074306	0.00746723	0.37543	0.00578989	14.69544	0.1669935	4	37.79342	0.4056712	0.000214144	0.0215311	0.320333	3.65792	0.301526	0.284149	0.136651	0.277674	0.1837564	0.9087763
16060	-3784.845	-3711.71	-73.13512	6.559817	0.1994512	0.0128902	0.0312139	0.0195959	0.0156601	0.0107163	0.00452347	0.00132666	0.0188432	0.0197642	0.00382677	0.011091	0.00906088	0.0306005	0.00947239	0.0132823	0.0252444	0.00250438	0.000826597	0.0426361	0.00249266	0.0475126	0.00869761	0.00287766	0.00344447	0.0219029	0.0241335	0.0212375	0.0307839	0.0229517	0.0179709	0.0567553	0.00408915	0.00710329	0.00484638	0.00510887	0.0183869	0.00477365	0.00803702	0.0376172	0.0222377	0.0107615	0.01163	0.02081809	0.01676294	0.00611579	0.534091	0.00740648	0.00812146	0.431927	0.0123388	14.69544	0.1669935	4	37.79342	0.4056712	0.000521202	0.0334595	0.382224	3.5838	0.300604	0.318729	0.126826	0.25384	0.1837564	0.9087763
16070	-3785.815	-3708.36	-77.45432	6.559817	0.1854737	0.00989327	0.0261708	0.0175501	0.0100323	0.010845	0.00966823	0.0221589	0.000664956	0.0412486	0.0147	8.33702e-05	0.0210719	0.0381603	0.0288913	0.0294357	0.0320532	0.00596282	0.0107172	0.0185355	0.000995833	0.0541574	0.000470932	0.103582	0.00777276	0.0156591	0.0419603	0.0069432	0.0121241	0.0132508	0.0212199	0.0173212	0.0236469	0.0089913	0.0147788	0.00594119	0.00868612	0.0307777	0.0156004	0.00504949	0.00757163	0.00916998	0.000789236	0.01913538	0.01676294	0.0125073	0.482098	0.00492944	0.00711452	0.48497	0.00838024	14.69544	0.1669935	4	37.79342	0.4056712	0.000309282	0.025838	0.344697	3.62916	0.317475	0.297113	0.129316	0.256096	0.1837564	0.9087763
16080	-3785.365	-3708.904	-76.46082	6.559817	0.182143	0.0131873	0.0264235	0.0209286	0.0119617	0.0122214	0.00411321	0.0234649	0.00577258	0.0206654	0.00619105	0.0337316	0.00451337	0.026052	0.0101502	0.048171	0.0340023	0.00659435	0.0171065	0.00902968	0.0322128	0.0166864	0.00940923	0.00367029	0.0180904	0.000128038	0.0120944	0.0131481	0.000525677	0.0201052	0.0470034	0.0282551	0.0301295	0.0139518	0.020477	0.00254509	0.0206227	0.0271581	0.0212064	0.0114618	0.00410388	0.0669291	0.00252828	0.01753054	0.01676294	0.0123165	0.494551	0.00223764	0.000698936	0.480616	0.00957954	14.69544	0.1669935	4	37.79342	0.4056712	0.000269897	0.0241505	0.335476	3.6401	0.300049	0.305098	0.122262	0.272591	0.1837564	0.9087763
16090	-3785.261	-3712.255	-73.00536	6.559817	0.1913176	0.00647904	0.0231027	0.0231284	0.0172743	0.00688852	0.00426385	0.0187275	0.0141278	0.0203712	0.0025813	0.00121006	0.0258539	0.0348534	0.00407449	0.040406	0.0175213	0.00196493	0.00895522	0.00467863	0.0488678	0.00831565	0.00107979	0.029134	0.0375629	0.0356566	0.00787372	0.0371977	0.0101446	0.00181213	0.0340845	0.0234366	0.0220026	0.0188127	0.00843701	0.00563897	0.00551713	0.00946808	0.00985656	0.00430752	0.0341616	0.0114078	0.00600364	0.01943198	0.01676294	0.0134393	0.518591	0.00238493	0.00208502	0.446823	0.0166771	14.69544	0.1669935	4	37.79342	0.4056712	0.00038829	0.0289216	0.36062	3.61007	0.304123	0.299595	0.124894	0.271388	0.1837564	0.9087763
16100	-3784.794	-3709.403	-75.39055	6.559817	0.2045288	0.00733141	0.0288742	0.0212562	0.0185921	0.0120686	0.00750757	0.0313075	0.00733379	0.00906239	0.0148065	0.00441942	0.0244898	0.0369234	6.82355e-06	0.0416313	0.0220249	0.00180338	0.0323979	0.0360163	0.0164016	0.0539764	0.0280353	0.0184786	0.00428113	0.0157523	0.00279472	0.0151284	0.00324421	0.00111063	0.0318258	0.00979656	0.0123085	0.0141239	0.0118529	0.00356022	0.00546521	0.0040718	0.0160138	0.0249016	0.0181242	0.00716128	0.0457195	0.02125412	0.01676294	0.0179388	0.501438	0.0081043	0.00370334	0.462251	0.00656495	14.69544	0.1669935	4	37.79342	0.4056712	0.000618944	0.0364284	0.395374	3.56758	0.295072	0.312103	0.133162	0.259662	0.1837564	0.9087763
16110	-3780.636	-3707.173	-73.46323	6.559817	0.202025	0.0105189	0.0323044	0.0138297	0.0119717	0.011301	0.00513703	0.0246239	0.00620585	0.00882101	0.0132857	0.00542193	0.0311437	0.0427007	0.000150006	0.0181955	0.0258468	0.00342467	0.0060981	0.00871708	0.0021257	0.0232391	0.00217989	0.015298	0.0357497	0.00237138	0.0125409	0.0381152	0.0254828	0.0587544	0.0133238	0.0189117	0.0295057	0.0194143	0.00695598	0.00667686	0.00973781	0.0285752	0.0101671	0.0165155	0.0155515	0.00013105	0.0254881	0.01937338	0.01676294	0.0105483	0.55334	0.0128868	0.00646818	0.411686	0.00507072	14.69544	0.1669935	4	37.79342	0.4056712	0.000569264	0.0349518	0.388922	3.57556	0.278347	0.303655	0.125177	0.292821	0.1837564	0.9087763
16120	-3780.239	-3705.389	-74.8497	6.559817	0.1772287	0.00845855	0.0312311	0.0183451	0.00976063	0.01239	0.00351385	0.0241357	0.0333343	0.00736493	0.0126775	0.00635808	0.0567896	0.0369901	0.000180644	0.0255351	0.0151091	0.0035014	0.0078057	0.00483902	0.0274294	0.0339745	0.0197809	0.0118841	0.037619	0.0129655	0.00909861	0.00517961	0.0178513	0.00646682	0.0566292	0.0174868	0.00960714	0.0181772	0.0271082	0.00554429	0.00699452	0.0289823	0.00858393	0.0179511	0.0150606	0.0062705	0.00806294	0.01840479	0.01676294	0.0105669	0.575948	0.0130022	0.00361023	0.396486	0.000386538	14.69544	0.1669935	4	37.79342	0.4056712	0.000218698	0.0217571	0.321684	3.65634	0.3086	0.311904	0.117773	0.261723	0.1837564	0.9087763
16130	-3798.763	-3710.994	-87.76951	6.559817	0.1754192	0.00952224	0.0417864	0.034313	0.0133754	0.01426	0.00592773	0.029293	0.0151269	0.00342563	0.0190447	0.0136692	0.00841224	0.0491693	0.0175286	0.0336116	0.0181502	0.001758	0.0498167	0.0495161	0.0300315	0.0556417	0.101213	0.0460415	0.0115176	0.00279053	0.00299388	0.0214837	0.0570232	0.00244319	0.0514678	0.00749973	0.0305293	0.0102081	0.0127252	0.00872419	0.00223638	0.0153888	0.00918979	0.0218468	0.0208993	0.00894666	0.0110486	0.02826856	0.01676294	0.0118399	0.558612	0.00516338	0.00233502	0.420158	0.00189213	14.69544	0.1669935	4	37.79342	0.4056712	0.000201797	0.0209057	0.316551	3.66234	0.301281	0.311861	0.136512	0.250346	0.1837564	0.9087763
16140	-3784.908	-3704.362	-80.54626	6.559817	0.2098428	0.0088618	0.0305377	0.0212622	0.0122836	0.0116955	0.00389009	0.135231	0.0109128	0.0183561	0.000416888	0.0496341	0.00920476	0.0263954	0.0548799	0.0414888	0.0227465	0.00432831	0.0169676	0.0102254	0.0196447	0.0173428	0.00714934	0.022199	0.0102927	0.0113486	0.00658653	0.0472072	0.0193118	0.0282481	0.0274813	0.00936087	0.0381486	0.00866692	0.0132708	0.00470536	0.00596721	0.0150275	0.0239104	0.0016529	0.00321239	0.00355825	4.85931e-05	0.01929709	0.01676294	0.0141423	0.511898	0.0048652	0.00599305	0.461167	0.00193475	14.69544	0.1669935	4	37.79342	0.4056712	0.000734332	0.0396398	0.408855	3.55077	0.299528	0.29852	0.137186	0.264766	0.1837564	0.9087763
16150	-3781.081	-3705.505	-75.5764	6.559817	0.1975441	0.0100702	0.0235869	0.0227829	0.0135468	0.0128216	0.00479858	0.00348679	0.00338154	0.00870662	0.0200693	0.0127937	0.00841883	0.0342472	0.0221985	0.0321219	0.0303437	0.00385367	0.0205635	0.00727749	0.0116535	0.0495963	0.00235688	0.00306573	0.0745455	0.00345123	0.000874026	0.000890525	0.00785161	0.00202778	0.0539866	0.032591	0.00715897	0.0117031	0.00746441	0.00532111	0.00568229	0.0114641	0.0221163	0.0205804	0.00220866	0.0266949	0.0828663	0.01759622	0.01676294	0.0130314	0.511457	0.00554151	0.00620139	0.44956	0.0142086	14.69544	0.1669935	4	37.79342	0.4056712	0.000487502	0.0323708	0.377218	3.58992	0.304972	0.297268	0.133768	0.263991	0.1837564	0.9087763
16160	-3789.257	-3711.641	-77.61548	6.559817	0.1637682	0.00960076	0.0400993	0.0143074	0.0143877	0.0127958	0.00557403	0.00135505	0.00329264	0.00667612	0.0507016	0.008157	0.0123581	0.0272258	0.00814	0.0341838	0.0220498	0.00292576	0.0127488	0.0178546	0.0508659	0.0322279	0.00240191	0.00155881	0.0127282	0.059534	0.0452738	0.00358245	0.0525936	0.0186362	0.0525984	0.00867174	0.00446463	0.000671342	0.00596092	0.00743492	0.0230239	0.0131104	0.00905813	0.0450861	0.000112579	0.000568913	0.0213509	0.01714254	0.01676294	0.0132237	0.519007	0.00340569	0.00287122	0.456196	0.00529705	14.69544	0.1669935	4	37.79342	0.4056712	0.000115206	0.0158247	0.282855	3.7012	0.31219	0.311917	0.122868	0.253025	0.1837564	0.9087763
16170	-3798.475	-3715.272	-83.20373	6.559817	0.1920723	0.00868581	0.0499084	0.0175412	0.015346	0.00916516	0.00508163	0.000517409	0.00137316	0.00066089	0.00147664	0.0080683	0.0242028	0.0346537	0.0259512	0.0416597	0.0280463	0.00122375	0.0739535	0.0295862	0.0117939	0.0320916	0.00426033	0.0188567	0.0822272	0.0207442	0.0399376	0.0096884	0.00311796	0.0181701	0.0370404	0.00866065	0.0278274	0.00479055	0.00343467	0.00553306	0.0212227	0.00669122	0.0487325	0.0189899	0.0284982	0.000170834	0.00806518	0.02849513	0.01676294	0.0126121	0.539612	0.00627637	0.00370435	0.435097	0.00269837	14.69544	0.1669935	4	37.79342	0.4056712	0.000399461	0.0293308	0.362652	3.60762	0.282405	0.307357	0.153305	0.256932	0.1837564	0.9087763
16180	-3792.629	-3708.66	-83.96888	6.559817	0.1786718	0.0108437	0.0222526	0.0173773	0.0154003	0.0107346	0.00692042	0.0291665	0.0285363	0.0347719	0.00909741	0.00530888	0.0193849	0.0431861	0.0327436	0.0370862	0.0227458	0.00238858	0.0365194	0.0147815	0.0428761	0.0162563	0.0256362	0.0174621	0.0259145	0.00902315	0.0420252	0.00339353	0.0300334	0.00775184	0.0420984	0.0191354	0.0201578	0.00415752	0.0781191	0.00705367	0.0156469	0.00197093	0.0187078	0.0213018	0.0243245	0.0179321	0.00847562	0.01908128	0.01676294	0.0123859	0.540898	0.00429269	0.00387704	0.436133	0.00241364	14.69544	0.1669935	4	37.79342	0.4056712	0.000232913	0.0224477	0.325756	3.65156	0.304795	0.289879	0.14391	0.261416	0.1837564	0.9087763
16190	-3792.151	-3706.354	-85.79641	6.559817	0.1601619	0.0078015	0.0334461	0.0178181	0.0133363	0.0158906	0.00517368	0.00510075	0.00983348	0.0150367	0.00768208	0.0381412	0.037559	0.0268383	0.0154622	0.0463984	0.0262826	0.00582789	0.0442842	0.0433523	0.119897	0.0141362	0.0301439	0.0114699	0.0218828	0.0121192	0.0287895	0.0119437	0.0131074	0.00383182	0.0720582	0.00158242	0.0380528	0.0062798	0.0215319	0.00525989	0.0079315	0.0116101	0.00408024	0.0363409	0.00182732	0.00105844	0.0409336	0.0187389	0.01676294	0.0112341	0.493494	0.00779759	0.00212022	0.480695	0.00465889	14.69544	0.1669935	4	37.79342	0.4056712	9.52634e-05	0.0143978	0.272219	3.71329	0.300802	0.306983	0.144969	0.247246	0.1837564	0.9087763
16200	-3809.841	-3709.167	-100.6737	6.559817	0.1827382	0.00841572	0.0408077	0.0254746	0.0139485	0.0122102	0.00476217	0.00113434	0.00970812	0.0366212	0.0202452	0.215452	0.0353475	0.0299251	0.000852218	0.020711	0.0243733	0.00623109	0.0193273	0.0471788	0.0178432	0.0280996	0.0116146	0.0524034	0.00901749	0.147138	0.0435404	0.0225852	0.151613	0.0147488	0.0208918	0.00317197	0.0258567	0.0107293	0.0426643	0.00908712	0.00742837	0.0182413	0.00962659	0.0346481	0.000776181	0.012648	0.0459569	0.02531674	0.01676294	0.0140297	0.459639	0.00375092	0.00146634	0.519077	0.00203703	14.69544	0.1669935	4	37.79342	0.4056712	0.000276648	0.0244482	0.337131	3.63814	0.305032	0.289105	0.148141	0.257722	0.1837564	0.9087763
16210	-3788.657	-3710.018	-78.63895	6.559817	0.1725451	0.00843386	0.0290042	0.0222759	0.013648	0.0108767	0.00532934	0.0381881	0.0282682	0.000465838	0.054077	0.0325714	0.00339653	0.0304452	0.00813657	0.0332766	0.024077	0.0050231	0.0519304	0.00583948	0.0319753	0.0181194	0.0266792	0.00209472	0.0251417	0.0148815	0.00189458	0.0236919	0.0790465	0.0229289	0.0256607	0.019558	0.020595	0.01554	0.00451646	0.00579831	0.00188226	0.0149943	0.00213011	0.00643861	0.0013935	0.022497	0.00181477	0.02040494	0.01676294	0.0162712	0.456441	0.00372481	0.00377698	0.515464	0.00432204	14.69544	0.1669935	4	37.79342	0.4056712	0.00017698	0.0195871	0.308341	3.6719	0.281586	0.295146	0.155592	0.267677	0.1837564	0.9087763
16220	-3791.022	-3707.445	-83.5769	6.559817	0.1897946	0.00966595	0.0406637	0.0299301	0.0124703	0.0111429	0.00474466	0.0237357	0.0266544	0.0460856	0.0373136	0.0165202	0.000764346	0.0318119	0.026914	0.0173882	0.0211163	0.00504246	0.00052895	0.0350911	0.0232682	0.00605807	0.0157336	0.10455	0.026808	0.00112362	0.00301427	0.00972651	0.0254913	0.070848	0.0205613	0.0191882	0.00296199	0.0194006	0.0407301	0.00405798	0.00149004	0.0117583	0.0248797	0.00528042	0.00721933	0.0103278	0.00818557	0.01553158	0.01676294	0.013637	0.556998	0.00669032	0.00263214	0.412001	0.00804193	14.69544	0.1669935	4	37.79342	0.4056712	0.000366432	0.0281032	0.356502	3.61503	0.310163	0.291443	0.140217	0.258177	0.1837564	0.9087763
16230	-3783.348	-3713.141	-70.20701	6.559817	0.1893407	0.00975789	0.0207309	0.0145312	0.0137564	0.0105749	0.00253575	0.0156581	0.00275731	0.0134207	0.000704892	0.00253279	0.00518183	0.022084	0.0166264	0.0138531	0.0273241	0.00335443	0.0196382	0.00331033	0.0150269	0.0283554	0.0534595	0.0517205	0.00471291	0.010752	0.00479947	0.00282651	0.0156439	0.0628123	0.0442635	0.0546086	0.0119335	0.0134851	0.00332165	0.00765999	0.0068592	0.0205326	0.00544185	0.00264935	0.0038485	0.00304186	0.000586298	0.01344627	0.01676294	0.00674191	0.555363	0.00720614	0.00262441	0.413148	0.0149159	14.69544	0.1669935	4	37.79342	0.4056712	0.000360094	0.0278613	0.35527	3.61651	0.32714	0.273811	0.131733	0.267316	0.1837564	0.9087763
16240	-3798.722	-3712.01	-86.71222	6.559817	0.1923066	0.00870436	0.0354814	0.0131367	0.0198988	0.0132665	0.00349836	0.0136631	0.0258121	0.0389251	0.014009	0.0121746	0.0356784	0.0364588	0.00204575	0.0296532	0.0165429	0.00581904	0.0225155	0.00646394	0.0125914	0.00358352	0.012989	0.020597	0.0180716	0.0504481	0.0168793	0.014399	0.0143057	0.0957784	0.0782066	0.00426424	0.0497244	0.0121398	0.0134706	0.00541246	0.0129256	0.0340213	0.0147965	0.0173641	0.00233769	0.0265039	0.071923	0.02595515	0.01676294	0.00365229	0.49418	0.00767282	0.00754894	0.473928	0.0130186	14.69544	0.1669935	4	37.79342	0.4056712	0.000402976	0.0294584	0.363282	3.60686	0.303354	0.302511	0.131013	0.263122	0.1837564	0.9087763
16250	-3809.258	-3714.555	-94.70279	6.559817	0.1369084	0.00618479	0.0283145	0.0148741	0.0143568	0.0121128	0.00306209	0.0506781	0.0159361	0.0331517	0.072312	0.0180971	0.123062	0.0332752	0.00709574	0.0368582	0.0207342	0.0034421	0.00256859	0.0118412	0.0401932	0.0149622	0.0600666	0.0182918	0.0747844	0.0110677	0.00801253	0.0237225	0.0482696	0.036897	0.0258452	1.92609e-06	0.00325236	0.0134758	0.0848988	0.00525798	0.0157804	0.0383681	0.00950977	0.0157585	0.0198975	0.069036	0.000964863	0.02268334	0.01676294	0.00404095	0.516584	0.00597804	0.0076043	0.450949	0.0148443	14.69544	0.1669935	4	37.79342	0.4056712	2.19772e-05	0.00693741	0.202081	3.79096	0.310823	0.312369	0.112825	0.263982	0.1837564	0.9087763
16260	-3782.869	-3708.116	-74.75317	6.559817	0.1808515	0.0135541	0.0270737	0.0189082	0.0119071	0.0117529	0.00290816	0.00940807	0.0198519	0.0152078	0.0065573	0.0064939	0.00857576	0.0434542	0.0238422	0.0356118	0.0176117	0.00351666	0.0648292	0.029527	0.00903244	0.00942523	0.00129361	0.00507219	0.0120259	0.0362534	0.00561016	0.00291758	0.00976883	0.00956882	0.0619068	0.049166	0.0016578	0.00971007	0.0281549	0.00506722	0.0119001	0.0109599	0.0192149	0.0218676	0.0283944	0.0025504	0.00369438	0.01818608	0.01676294	0.00688011	0.578076	0.00785562	0.00679057	0.391588	0.00881029	14.69544	0.1669935	4	37.79342	0.4056712	0.000255665	0.0235102	0.331872	3.64436	0.283443	0.316569	0.110909	0.28908	0.1837564	0.9087763
16270	-3804.534	-3719.164	-85.3701	6.559817	0.2028513	0.0134267	0.0334466	0.0292204	0.0133896	0.00862262	0.00425895	0.00830944	0.0537717	0.0631968	0.0793202	0.0344066	0.00277382	0.0402572	0.000627072	0.0375706	0.0141372	0.000602811	0.0314068	0.00108593	0.0547291	0.00942343	0.0301875	0.00134133	0.00966971	0.0238677	0.0137722	0.0234245	0.0004603	0.0209748	0.0341183	0.0298338	0.0308351	0.00641496	0.0302659	0.00508097	0.0129988	0.00825555	0.0114658	0.0263436	0.0314795	0.0360708	0.0111514	0.02043733	0.01676294	0.00898649	0.625011	0.0101302	0.00519386	0.340849	0.00982939	14.69544	0.1669935	4	37.79342	0.4056712	0.000585335	0.0354364	0.391058	3.57292	0.2619	0.335027	0.11062	0.292453	0.1837564	0.9087763
16280	-3787.708	-3709.258	-78.44959	6.559817	0.1657997	0.00646875	0.0240149	0.0212678	0.0146207	0.0129802	0.00924315	0.00469655	0.0039857	0.0259505	0.0164891	0.0118965	0.0117012	0.0333744	0.0277655	0.0424358	0.021988	0.00149634	0.00819498	0.0239775	0.0593039	0.00261625	0.00323558	0.00786069	0.00135261	0.0395366	0.0671424	0.0193081	0.0275234	0.0131804	0.0214474	0.0611709	0.0452928	0.00131027	0.0149602	0.00487446	0.0121781	0.00852569	0.0090163	0.0068151	0.0264769	0.002495	0.00876364	0.02126655	0.01676294	0.0080965	0.586519	0.0114227	0.00224038	0.381582	0.0101391	14.69544	0.1669935	4	37.79342	0.4056712	0.000127758	0.0166594	0.288807	3.69441	0.293553	0.310636	0.126416	0.269395	0.1837564	0.9087763
16290	-3796.824	-3710.211	-86.61293	6.559817	0.2427377	0.00699969	0.033578	0.0176793	0.0168753	0.0133805	0.00620439	0.0107738	0.121678	0.0372853	0.0237246	0.00476433	0.0183358	0.0418373	0.0129757	0.0258425	0.0194328	0.001616	0.00127482	0.0273034	0.0641715	0.017023	0.0592741	0.0435254	0.00913804	0.0179733	0.0148663	0.0280617	0.0249608	0.00247928	0.0358966	0.0502352	0.029722	0.0153524	0.00193031	0.00661401	0.0142524	0.0172957	0.00588796	0.0116549	0.0248409	0.0205676	0.00527277	0.02231398	0.01676294	0.0116874	0.487785	0.00525283	0.00242421	0.487812	0.00503844	14.69544	0.1669935	4	37.79342	0.4056712	0.0017904	0.0614977	0.485918	3.45079	0.313521	0.298074	0.141395	0.247011	0.1837564	0.9087763
