Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1802	0	-3716.328	-3711.298	-5.029861	0.3402281	0.2338338	0.178139	0.0985352	0.448155	0.249679	0.674452	0.519965	0.263316	0.0486018	0.0946213	0.126161	0.101981	0.156532	0.264907	0.27868	0.348777	0.140382	0.166239	0.349169	0.1968351	-0.1446323	0.0134397	0.438264	0.00480863	0.00854969	0.513077	0.0218606	0.1775597	-1.625389	0.00144198	0.0552895	0.466131	3.47714	0.309943	0.307674	0.126488	0.255895	0.03292737	5.392464
1803	1	-3706.163	-3711.49	5.326108	0.5572921	0.1940935	0.135179	0.0931642	0.439168	0.0774306	0.0837397	0.147703	0.158383	0.295596	0.173411	0.304179	0.244294	0.109394	0.0729015	0.0706874	0.0692856	0.159469	0.149708	0.331157	0.1693033	-0.01345972	0.0136041	0.540403	0.00794145	0.00778354	0.428957	0.00131088	0.01900951	-1.776063	0.000430523	0.030439	0.368067	3.60106	0.308805	0.300537	0.115505	0.275153	0.005549785	3.42527
1804	0	-3715.816	-3713.648	-2.16739	0.3774139	0.2073127	0.271169	0.241424	0.338606	0.220814	0.368203	0.243691	0.172246	0.105352	0.123521	0.142436	0.158861	0.123164	0.7262	0.313329	0.150942	0.0812598	0.190552	0.140757	0.2155169	0.07556237	0.0126435	0.411992	0.0110006	0.00749729	0.536946	0.0199201	0.1643617	-1.534716	0.000677674	0.0380979	0.402472	3.55875	0.295882	0.312458	0.137771	0.25389	0.2399241	0.6850572
1805	1	-3710.997	-3712.49	1.492349	0.628539	0.1631021	0.25199	0.363432	0.521749	0.0643802	0.107055	0.150161	0.156471	0.32755	0.125441	0.33465	0.148807	0.074207	0.0931308	0.141774	0.274746	0.187506	0.122242	0.286751	0.175001	0.1106979	0.0116075	0.623944	0.00830572	0.0028971	0.348182	0.00506408	0.001870044	-1.742964	0.000111302	0.0155558	0.280897	3.70344	0.288713	0.322669	0.131184	0.257434	0.1125679	0.01661259
1806	0	-3709.112	-3709.726	0.6136056	0.4390631	0.2210321	0.192774	0.254048	0.473809	0.25092	0.521953	0.281698	0.14611	0.101321	0.291496	0.0912506	0.0699653	0.115228	0.33815	0.15802	0.132468	0.150795	0.172067	0.237262	0.1833941	0.06687831	0.0142196	0.557087	0.00250444	0.00337359	0.411106	0.0117091	0.04215022	-1.696118	0.00102451	0.0467214	0.436296	3.51596	0.300647	0.296375	0.144404	0.258574	0.1090285	0.3865981
1807	1	-3716.568	-3713.01	-3.557849	0.4938429	0.1796714	0.202015	0.378369	0.654138	0.0958069	0.129483	0.111875	0.186519	0.473066	0.206926	0.294707	0.133112	0.120068	0.125	0.0911307	0.139884	0.219193	0.345259	0.553146	0.2224461	0.03408756	0.0105697	0.625248	0.00600819	0.00243338	0.348909	0.00683209	0.08407	-1.50307	0.000243153	0.0229321	0.328566	3.64826	0.278028	0.323918	0.135263	0.262791	0.1181576	0.7115076
1808	0	-3715.385	-3714.42	-0.9640637	0.4361182	0.1808464	0.245275	0.206261	0.542494	0.250822	0.293792	0.25198	0.171691	0.255957	0.299434	0.123066	0.0485688	0.145227	0.192107	0.245655	0.0599892	0.204037	0.263498	0.386562	0.1794642	0.02700868	0.00765164	0.454945	0.0121141	0.00446732	0.501801	0.0190211	0.01891338	-1.717779	0.00025561	0.0235076	0.331858	3.64438	0.326282	0.301486	0.125486	0.246746	0.04592206	0.4118582
1809	1	-3719.781	-3717.336	-2.445153	0.4077096	0.1701634	0.258009	0.191218	0.363339	0.113733	0.039843	0.0460627	0.120694	0.265367	0.151073	0.125405	0.556143	0.105179	0.16798	0.0822974	0.276054	0.148125	0.041627	0.359533	0.1373574	-0.3070516	0.00681005	0.570724	0.0154133	0.00222118	0.398976	0.00585555	0.3072968	-1.985169	0.00015821	0.0185263	0.301485	3.67983	0.311512	0.304786	0.118103	0.2656	0.0002451865	1253.319
1810	0	-3715.119	-3712.663	-2.456036	0.4947203	0.1874425	0.133579	0.144754	0.434683	0.230988	0.266073	0.145869	0.154259	0.176419	0.109798	0.0770173	0.0682011	0.75753	0.284923	0.190453	0.0948371	0.304262	0.171399	0.415121	0.1404678	-0.02231817	0.00966718	0.570449	0.0166771	0.00136451	0.397203	0.00463927	0.03945423	-1.962777	0.000334449	0.0268596	0.350098	3.62271	0.276873	0.328875	0.12882	0.265432	0.01713606	2.302409
1811	1	-3714.802	-3714.344	-0.4578559	0.4894749	0.2042254	0.0918885	0.247976	0.404084	0.124818	0.0783835	0.0719298	0.146723	0.361804	0.203812	0.295362	0.0760005	0.11771	0.121025	0.236141	0.417828	0.253051	0.416468	0.166392	0.2070755	-0.0271869	0.00919577	0.499348	0.0126872	0.000627039	0.46242	0.0157219	0.0747069	-1.574672	0.000612767	0.0362481	0.394596	3.56854	0.298051	0.312495	0.129415	0.260038	0.04752	1.572115
1812	0	-3705.755	-3705.937	0.1826282	0.4851464	0.1690238	0.0848836	0.188016	0.552087	0.150438	0.286203	0.219191	0.120921	0.119373	0.201104	0.0748981	0.0616048	0.0773395	0.100852	0.3363	0.189101	0.432289	0.22547	0.41899	0.1758543	0.002787343	0.0117707	0.572773	0.00594187	0.00221972	0.398821	0.00847394	0.02484418	-1.738099	0.000149779	0.0180291	0.298188	3.68363	0.283651	0.309802	0.127028	0.279519	0.02763152	0.8991245
1813	1	-3705.161	-3709.419	4.257995	0.4685812	0.2023869	0.150908	0.21706	0.346257	0.0653722	0.110099	0.0827645	0.18392	0.393074	0.116499	0.214445	0.0661755	0.172713	0.0868661	0.18447	0.0919899	0.119028	0.308082	0.284697	0.134207	7.995416e-05	0.014737	0.500878	0.0101785	0.000295504	0.458287	0.0156245	0.08238171	-2.008372	0.000576263	0.0351637	0.389859	3.5744	0.298112	0.293374	0.141536	0.266978	0.08246166	0.9990304
1814	0	-3716.564	-3721.851	5.286704	0.6071467	0.2160822	0.177633	0.130712	0.307697	0.146896	0.262899	0.182792	0.111973	0.106326	0.0801565	0.113677	0.0491797	0.230673	0.136995	0.100666	0.188004	0.193816	0.215392	0.525044	0.1666987	0.05488753	0.0186874	0.596369	0.00233104	0.00211865	0.363269	0.0172254	0.005545732	-1.791567	0.000887952	0.0435379	0.424315	3.53126	0.289975	0.316709	0.129861	0.263455	0.06043327	0.09176622
1815	1	-3717.177	-3713.332	-3.845428	0.4482416	0.1495254	0.14115	0.203278	0.400036	0.0964599	0.0454487	0.0949507	0.219922	0.239129	0.139167	0.230829	0.139538	0.208631	0.105477	0.0985059	0.192036	0.304318	0.198848	0.402362	0.2093396	-0.01173831	0.0194856	0.528362	0.00156817	0.00198732	0.435166	0.0134307	0.3499055	-1.563797	5.15477e-05	0.0106071	0.240394	3.74895	0.313777	0.28968	0.132926	0.263617	0.3381672	1.034712
1816	0	-3721.939	-3720.265	-1.673327	0.5490175	0.2076794	0.200727	0.137318	0.437816	0.157878	0.334892	0.165016	0.150037	0.0724637	0.204549	0.0523563	0.113437	0.129629	0.227756	0.316056	0.128522	0.224565	0.255766	0.7459	0.1757265	0.1322675	0.00970824	0.575111	0.000837062	0.00130737	0.404436	0.00859987	0.03441293	-1.738826	0.000685689	0.0383199	0.403401	3.55759	0.302772	0.298618	0.129825	0.268786	0.1666805	0.2064605
1817	1	-3717.218	-3713.029	-4.189225	0.4135211	0.1908899	0.290371	0.440457	0.661386	0.087472	0.134494	0.333337	0.287784	0.379726	0.25216	0.325763	0.314648	0.216295	0.121517	0.179523	0.107785	0.279568	0.156327	0.105222	0.2478221	0.1403681	0.0227323	0.449038	0.00307783	0.00286469	0.506777	0.0155095	0.05458289	-1.395044	0.000382058	0.0286907	0.359466	3.61146	0.289424	0.3026	0.145353	0.262622	0.194951	0.2799827
1818	0	-3709.387	-3716.938	7.551089	0.5874788	0.1795366	0.131455	0.140397	0.529623	0.137698	0.153018	0.0929757	0.150632	0.148272	0.113523	0.0854624	0.0497748	0.146499	0.0744588	0.260205	0.139291	0.0818191	0.11351	0.343705	0.1229143	0.07893771	0.00973062	0.508327	0.0130337	0.00171519	0.459184	0.00801021	0.004528183	-2.096268	0.000241752	0.0228665	0.328188	3.6487	0.282514	0.305481	0.1402	0.271806	0.08346589	0.0542519
1819	1	-3710.481	-3710.643	0.1625419	0.5025276	0.1769053	0.112543	0.291351	0.42563	0.0916131	0.0834743	0.324407	0.150016	0.36868	0.128048	0.303059	0.145585	0.139381	0.0809426	0.166238	0.135152	0.19862	0.30708	0.212533	0.1300084	0.1031544	0.0154746	0.47494	0.0117182	0.0045542	0.4847	0.00861313	0.03811396	-2.040156	0.000215603	0.0216038	0.320769	3.65741	0.324851	0.288689	0.139665	0.246795	0.1412684	0.2697983
1820	0	-3707.334	-3710.382	3.047559	0.5614549	0.2385061	0.206751	0.13697	0.518873	0.149633	0.24547	0.189963	0.139062	0.118218	0.366808	0.0464433	0.0553367	0.109762	0.176842	0.208398	0.134114	0.0995535	0.0960721	0.275665	0.1631659	-0.07577742	0.00886827	0.547532	0.0118786	0.00593093	0.41849	0.00730033	0.1228311	-1.812988	0.00161866	0.0585241	0.476612	3.46325	0.309894	0.294383	0.117028	0.278695	0.04705373	2.610445
1821	1	-3712.879	-3710.72	-2.159057	0.5005212	0.1857022	0.215368	0.310565	0.743765	0.0887175	0.113534	0.262278	0.182468	0.249258	0.15957	0.191529	0.189646	0.139293	0.0502775	0.246732	0.207355	0.188797	0.390792	0.116958	0.2301172	0.107408	0.00993421	0.460077	0.0120881	0.013755	0.499999	0.00414678	0.0471657	-1.469167	0.000312129	0.0259557	0.345326	3.62841	0.306393	0.296439	0.147169	0.25	0.1545737	0.305134
1822	0	-3712.778	-3715.316	2.537925	0.5179863	0.1941999	0.242118	0.179174	0.629941	0.13694	0.481495	0.190718	0.126651	0.0833235	0.162563	0.0631163	0.0616632	0.172756	0.136016	0.255399	0.103013	0.25944	0.101833	0.17062	0.1692497	0.03882867	0.00530699	0.539394	0.0121256	0.00634034	0.431726	0.00510735	0.01643356	-1.77638	0.000432205	0.0304978	0.368351	3.60072	0.317006	0.308125	0.130094	0.244776	0.05526224	0.2973742
1823	1	-3714.863	-3712.103	-2.760496	0.5728242	0.1819585	0.184032	0.293629	0.389703	0.087888	0.092487	0.251799	0.13429	0.514212	0.133305	0.36987	0.0510737	0.110759	0.0498723	0.363638	0.0454694	0.211532	0.176136	0.112894	0.1386657	-0.1659993	0.00873293	0.549294	0.00993987	0.00791681	0.420205	0.00391142	0.2137445	-1.975689	0.000267829	0.0240585	0.334962	3.64071	0.31577	0.306242	0.129259	0.248729	0.0477452	4.476774
1824	0	-3712.184	-3713.317	1.132188	0.499267	0.2095535	0.16236	0.223487	0.40501	0.242719	0.369	0.399244	0.133675	0.10641	0.138424	0.0776997	0.0583114	0.161777	0.150141	0.137188	0.210323	0.123963	0.297371	0.223502	0.1597283	0.1066245	0.00978619	0.498373	0.0120779	0.00249591	0.472057	0.00521034	0.0917805	-1.834281	0.000727692	0.0394623	0.408128	3.55168	0.301718	0.287724	0.146686	0.263872	0.198405	0.4625917
1825	1	-3716.981	-3711.948	-5.03294	0.3964616	0.1824616	0.581925	0.203929	0.709933	0.0838089	0.158522	0.109895	0.250506	0.416217	0.236085	0.270428	0.14955	0.121526	0.0760394	0.425843	0.320912	0.211222	0.461885	0.170722	0.2395697	-0.01535095	0.00726458	0.505177	0.0065984	0.00924945	0.467403	0.00430788	0.03899292	-1.428911	0.000273495	0.0243096	0.336362	3.63905	0.283162	0.319871	0.128473	0.268493	0.02364197	1.649309
1826	0	-3712.838	-3712.258	-0.5800918	0.4861795	0.2090399	0.145341	0.21809	0.475921	0.176585	0.353316	0.297965	0.209905	0.107911	0.232158	0.0540588	0.072783	0.138354	0.0792109	0.162459	0.639349	0.118354	0.295648	0.189657	0.1679486	0.06590966	0.0115932	0.481482	0.00713431	0.000751201	0.495455	0.00358391	0.01016744	-1.784097	0.000716007	0.039148	0.406836	3.5533	0.292323	0.29941	0.139745	0.268522	0.0760771	0.1336465
1827	1	-3714.508	-3712.911	-1.597051	0.4089785	0.1836649	0.22553	0.126485	0.485214	0.122209	0.093489	0.0931926	0.120466	0.274997	0.222	0.235406	0.197022	0.284649	0.102151	0.455692	0.222176	0.501792	0.101118	0.253446	0.1991675	0.01171682	0.00949683	0.555727	0.00849545	0.00533128	0.412082	0.00886775	0.1315485	-1.613609	0.000287405	0.0249151	0.339702	3.6351	0.321575	0.303499	0.123135	0.25179	0.1432653	0.918216
1828	0	-3710.664	-3711.528	0.8634657	0.3974525	0.2136859	0.216723	0.242122	0.406768	0.177514	0.371042	0.279348	0.190772	0.0731105	0.172218	0.0985061	0.0863492	0.354429	0.0562301	0.299411	0.118299	0.35279	0.166086	0.110526	0.1939543	0.06872067	0.0136221	0.536684	0.00346517	0.00261013	0.438907	0.0047115	0.002138733	-1.640133	0.000826566	0.0420251	0.418424	3.53872	0.304206	0.285067	0.140134	0.270592	0.0708594	0.03018277
1829	1	-3714.442	-3711.641	-2.801255	0.4447592	0.1962245	0.188087	0.0975488	0.848352	0.0738357	0.0820659	0.142301	0.367454	0.451422	0.145486	0.370206	0.157103	0.139899	0.0987722	0.101668	0.133882	0.378772	0.0992094	0.206018	0.1620452	0.1154053	0.0129815	0.574649	0.00625779	0.00156635	0.401421	0.00312453	0.06735563	-1.81988	0.000465112	0.0316262	0.373733	3.59418	0.295279	0.311357	0.128599	0.264766	0.1827609	0.3685451
1830	0	-3708.128	-3707.996	-0.1316524	0.3508058	0.2022096	0.239755	0.186388	0.398078	0.180116	0.41299	0.278262	0.149432	0.12346	0.257583	0.0938755	0.080073	0.533473	0.195426	0.288134	0.176318	0.369484	0.245342	0.179709	0.1886232	-0.03134783	0.0122245	0.56752	0.0105989	0.00444327	0.401179	0.00403443	0.04683848	-1.668004	0.000572828	0.0350599	0.3894	3.57497	0.295623	0.302568	0.139468	0.262341	0.01549065	3.023661
1831	1	-3711.829	-3707.894	-3.935178	0.4490247	0.1881405	0.312518	0.554167	0.678838	0.0954921	0.0933178	0.215467	0.219858	0.301354	0.163249	0.230103	0.274809	0.219958	0.0768264	0.334931	0.226574	0.135094	0.237998	0.296272	0.190024	0.03135301	0.0142416	0.505412	0.00654435	0.00423994	0.468855	0.000707691	0.09581534	-1.660605	0.000343719	0.0272261	0.352004	3.62043	0.303107	0.306876	0.132328	0.25769	0.1271683	0.7534528
1832	0	-3711.12	-3713.797	2.677565	0.4626188	0.2270897	0.18071	0.150524	0.342587	0.275	0.431199	0.287411	0.173972	0.0710331	0.104396	0.0547911	0.154691	0.189419	0.160418	0.115097	0.167708	0.301921	0.163815	0.104438	0.1650681	0.1138101	0.0081278	0.505434	0.0100865	0.010254	0.460186	0.00591173	0.06824735	-1.801397	0.00121017	0.0507187	0.45062	3.49745	0.306873	0.2759	0.143895	0.273333	0.1820574	0.3748672
1833	1	-3714.216	-3712.785	-1.431593	0.4784182	0.1808222	0.26812	0.171688	0.518264	0.121262	0.117387	0.117793	0.224684	0.462357	0.173165	0.13597	0.206891	0.599169	0.0819378	0.173389	0.15998	0.188374	0.0563817	0.311474	0.1644875	0.05828132	0.0134435	0.517473	0.0125441	0.00872772	0.447485	0.000325842	0.0506755	-1.804921	0.000255349	0.0234957	0.33179	3.64446	0.313686	0.298493	0.130678	0.257143	0.1089568	0.4650971
1834	0	-3707.564	-3706.405	-1.15926	0.3543932	0.1849037	0.331094	0.165583	0.436269	0.277991	0.488678	0.251691	0.166792	0.0988354	0.330931	0.096798	0.0997793	0.268834	0.216441	0.212867	0.0918525	0.277607	0.0883307	0.219074	0.248751	0.03873083	0.0132565	0.557742	0.0112171	0.00574607	0.407798	0.00424018	0.01501685	-1.391303	0.000302261	0.0255455	0.343126	3.63103	0.306611	0.289635	0.137	0.266754	0.05374769	0.2793954
1835	1	-3723.917	-3721.966	-1.951091	0.429406	0.174814	0.135946	0.165258	0.30247	0.0409073	0.139873	0.141931	0.168377	0.351806	0.157988	0.0734142	0.54756	0.195955	0.127528	0.130482	0.0750444	0.137454	0.462715	0.1969	0.1665729	-0.1346794	0.0125228	0.466276	0.0145264	0.0120164	0.494506	0.00015268	0.2969892	-1.792322	0.000196368	0.0206246	0.314828	3.66435	0.30547	0.290853	0.134988	0.268689	0.1623098	1.829767
1836	0	-3723.909	-3716.275	-7.634687	0.6289254	0.1940391	0.227628	0.11538	0.476316	0.230545	0.269641	0.245697	0.142639	0.0755192	0.186782	0.0343172	0.0576495	0.0473387	0.246539	0.0817798	0.12744	0.317613	0.136838	0.786575	0.1939692	-0.1154473	0.00918697	0.623369	0.0046059	0.00666166	0.35013	0.00604587	0.2166672	-1.640056	0.000429665	0.0304089	0.367922	3.60124	0.281068	0.319095	0.126603	0.273234	0.1012199	2.140558
1837	1	-3722.505	-3716.121	-6.383744	0.3500271	0.2020663	0.666941	0.495597	0.385297	0.0720659	0.310371	0.158752	0.221309	0.458788	0.142415	0.350552	0.136486	0.116199	0.0767938	0.279641	0.114002	0.146828	0.321257	0.177745	0.2359596	0.1055854	0.0112666	0.502507	0.0123181	0.00701941	0.459598	0.00729015	0.1095606	-1.444095	0.00057006	0.034976	0.389029	3.57542	0.295044	0.296589	0.148851	0.259517	0.215146	0.5092384
1838	0	-3722.816	-3718.672	-4.144162	0.638664	0.1941319	0.128106	0.134152	0.391428	0.125039	0.210392	0.148315	0.101621	0.28375	0.466575	0.0357879	0.105059	0.121837	0.242852	0.237078	0.0971463	0.0732418	0.384481	0.385799	0.1288838	-0.07671443	0.0119382	0.54617	0.00545631	0.0131087	0.417076	0.00625054	0.207474	-2.048844	0.00043113	0.0304602	0.36817	3.60094	0.313056	0.312061	0.123145	0.251739	0.1307596	1.586683
1839	1	-3716.132	-3712.463	-3.668977	0.3669301	0.1704057	0.303879	0.20072	0.571013	0.127324	0.143556	0.123457	0.176782	0.359974	0.275111	0.202315	0.24069	0.322349	0.15246	0.699333	0.0917256	0.154263	0.215146	0.384305	0.1993105	-0.117431	0.0106222	0.539615	0.0090243	0.00397622	0.433308	0.0034544	0.180993	-1.612891	0.000160049	0.0186329	0.302185	3.67902	0.322708	0.298173	0.136027	0.243093	0.06356206	2.847501
1840	0	-3713.819	-3709.248	-4.571047	0.4100624	0.1874137	0.110471	0.117635	0.590092	0.269004	0.400475	0.234299	0.132702	0.0401705	0.378528	0.0737093	0.102417	0.159963	0.489779	0.0931393	0.138763	0.350475	0.279881	0.312488	0.1752406	-0.02077198	0.00831348	0.554331	0.00895045	0.00828202	0.413294	0.00682904	0.06859269	-1.741595	0.00033407	0.0268446	0.350019	3.6228	0.303002	0.313136	0.130623	0.253239	0.04782071	1.434372
1841	1	-3711.144	-3712.838	1.694307	0.4719977	0.2020525	0.107424	0.246205	0.32441	0.0720983	0.121683	0.237255	0.19007	0.303695	0.215561	0.198707	0.0878839	0.0887428	0.0998164	0.133392	0.0807861	0.434225	0.230551	0.352056	0.2083508	0.08404212	0.00901203	0.55285	0.00862765	0.00380145	0.414262	0.0114465	0.00348966	-1.568532	0.000569794	0.0349679	0.388994	3.57547	0.294244	0.313014	0.136678	0.256064	0.08753178	0.03986735
1842	0	-3710.858	-3707.462	-3.395875	0.5004239	0.1831262	0.176656	0.157883	0.55095	0.188893	0.304121	0.169869	0.159421	0.065783	0.36495	0.0391681	0.0917288	0.119175	0.304613	0.0915407	0.18675	0.250365	0.106652	0.435337	0.175592	-0.3698784	0.0117148	0.554581	0.0089545	0.00649833	0.413481	0.00476948	0.3737815	-1.739592	0.000281116	0.0246432	0.338208	3.63687	0.305628	0.322473	0.119525	0.252373	0.003903077	95.76586
1843	1	-3713.119	-3707.446	-5.6732	0.4740619	0.1814466	0.0632012	0.231923	0.5436	0.0843328	0.0931803	0.23484	0.253518	0.504837	0.149422	0.267471	0.311569	0.213673	0.0581361	0.0691267	0.319574	0.462917	0.251156	0.371956	0.1846488	-0.05464833	0.0087492	0.55252	0.0104396	0.00351268	0.413339	0.0114397	0.08722741	-1.689299	0.000262153	0.0238042	0.333534	3.6424	0.286961	0.3015	0.137446	0.274093	0.03257908	2.677406
1844	0	-3717.252	-3712.423	-4.829758	0.4495359	0.1962832	0.122479	0.0908322	0.462864	0.236771	0.351461	0.201197	0.142182	0.097967	0.414097	0.111932	0.0596863	0.269934	0.883477	0.180395	0.323076	0.223217	0.128038	0.332754	0.2144361	-0.07015258	0.0109899	0.520264	0.00699419	0.00684054	0.453656	0.00125507	0.1036639	-1.539743	0.000466092	0.0316591	0.373888	3.59399	0.32354	0.303806	0.133779	0.238874	0.03351134	3.093398
1845	1	-3712.277	-3707.836	-4.441228	0.395977	0.1823246	0.119407	0.318475	0.356353	0.0450309	0.0690036	0.0642237	0.204824	0.500702	0.195378	0.297565	0.279776	0.218263	0.14647	0.153026	0.0796626	0.228394	0.176392	0.273632	0.1951921	-0.3816362	0.00627156	0.499841	0.0124276	0.00636567	0.463491	0.0116026	0.4454026	-1.633771	0.000271944	0.0242411	0.335981	3.63951	0.300114	0.300104	0.12915	0.270632	0.06376637	6.984913
1846	0	-3713.43	-3716.82	3.389791	0.4625562	0.1817352	0.278961	0.0770336	0.422404	0.116314	0.204378	0.184481	0.143387	0.0416972	0.116129	0.0948549	0.0807178	0.117477	0.113972	0.270795	0.0835064	0.147995	0.409894	0.140028	0.1646067	0.04892943	0.0160748	0.545614	0.00873317	0.0183734	0.410854	0.000351147	0.08989406	-1.804196	0.000265342	0.0239474	0.334339	3.64145	0.333283	0.296919	0.122129	0.247669	0.1388235	0.6475421
1847	1	-3712.39	-3713.438	1.048374	0.4219613	0.1800105	0.246483	0.227477	0.388937	0.0797323	0.109277	0.122248	0.159755	0.570929	0.167679	0.430396	0.169539	0.319222	0.119766	0.143314	0.158127	0.162596	0.167141	0.187951	0.1924665	0.1810151	0.0134651	0.501609	0.0144812	0.00218785	0.46513	0.00312751	0.01876282	-1.647833	0.0002467	0.0230975	0.329518	3.64714	0.280212	0.316346	0.139521	0.263922	0.199778	0.09391838
1848	0	-3716.846	-3716.414	-0.4327935	0.529881	0.2302611	0.176124	0.106419	0.47406	0.427794	0.668825	0.182988	0.10251	0.126786	0.172153	0.0636316	0.0856877	0.28153	0.0684378	0.115257	0.127256	0.290445	0.219329	0.162139	0.1872066	0.07051202	0.010573	0.547733	0.018813	0.00963845	0.41245	0.000792328	0.01333418	-1.675543	0.00131581	0.052853	0.457971	3.48786	0.303217	0.294825	0.125866	0.276092	0.0838462	0.1590315
1849	1	-3706.803	-3708.239	1.435443	0.4041553	0.2034575	0.297879	0.190661	0.44554	0.114201	0.0884904	0.09912	0.164911	0.293738	0.161881	0.222135	0.18585	0.331351	0.0839381	0.163764	0.160576	0.360445	0.111257	0.223331	0.2029022	-0.06913829	0.0126643	0.520054	0.00518475	0.00604523	0.454529	0.00152261	0.1685536	-1.595031	0.000597328	0.0357936	0.392621	3.57099	0.306032	0.288821	0.125216	0.27993	0.09941536	1.695449
1850	0	-3704.896	-3708.567	3.670078	0.5500334	0.191271	0.0904267	0.15902	0.518059	0.154503	0.28308	0.209255	0.107618	0.101847	0.232369	0.067273	0.0650096	0.22976	0.0683846	0.0952445	0.146373	0.0754762	0.260295	0.40038	0.1595536	-0.04786569	0.0110939	0.537356	0.01062	0.00713924	0.432771	0.00102018	0.05401273	-1.835376	0.000387606	0.0288963	0.360494	3.61022	0.283731	0.285417	0.145289	0.285564	0.006147038	8.786789
1851	1	-3715.301	-3710.377	-4.924132	0.3565048	0.1579593	0.243525	0.216131	0.596704	0.0837009	0.0851774	0.172199	0.122909	0.264133	0.155513	0.257159	0.317981	0.272345	0.170714	0.657703	0.094043	0.166789	0.166	0.362965	0.2281875	-0.404827	0.00978639	0.513791	0.0051658	0.00689203	0.453977	0.010388	0.4165636	-1.477588	8.44597e-05	0.0135612	0.265681	3.72067	0.285783	0.315369	0.131673	0.267174	0.01173658	35.49275
1852	0	-3700.24	-3704.108	3.868143	0.6200986	0.1972925	0.365134	0.130805	0.498732	0.14864	0.27442	0.181864	0.145603	0.0464201	0.0941137	0.0567147	0.0491415	0.0950754	0.17731	0.147484	0.0526686	0.0879805	0.189967	0.282517	0.1467821	0.01001664	0.00983859	0.539585	0.00557267	0.00717367	0.434858	0.00297221	0.008352023	-1.918806	0.000483174	0.0322283	0.376555	3.59073	0.295037	0.291406	0.138994	0.274563	0.01836866	0.4546888
1853	1	-3717.154	-3714.747	-2.407745	0.3630669	0.1750795	0.216117	0.203669	0.439401	0.0821438	0.0367103	0.146714	0.217974	0.251725	0.195339	0.196773	0.371489	0.439937	0.0801441	0.423429	0.204132	0.118243	0.196572	0.149616	0.2253998	0.08524766	0.0135112	0.484012	0.00456928	0.00720798	0.478942	0.0117572	0.0005099889	-1.48988	0.000198736	0.0207477	0.315585	3.66347	0.28865	0.310173	0.136481	0.264695	0.08575765	0.005946861
