Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
11850	-3739.06	-3723.671	-15.3892	0.2410677	0.1948947	0.3207863	0.02412569	0.0199759	0.525735	0.00182237	0.00480142	0.437536	0.01013	0.03635311	0.000443303	0.0308831	0.370203	3.59847	0.285489	0.317371	0.133591	0.263549	0.0604788	0.6010884
11860	-3737.148	-3720.136	-17.01272	0.240613	0.1879834	0.3074933	0.118964	0.0134148	0.522357	0.00239769	0.0124865	0.443603	0.0057407	0.09509372	0.000341616	0.0271434	0.351575	3.62094	0.282228	0.320504	0.124073	0.273195	0.2140577	0.4442434
11870	-3736.082	-3719.798	-16.28435	0.2154011	0.2072763	0.291158	0.1695486	0.0145061	0.517134	0.0142728	0.00651448	0.44402	0.00355246	0.03601178	0.000676881	0.0380758	0.40238	3.55887	0.289307	0.303155	0.132787	0.27475	0.2055603	0.1751884
11880	-3738.144	-3720.887	-17.25714	0.2490537	0.2068932	0.3271696	0.003870467	0.017808	0.524599	0.00862324	0.00543346	0.435913	0.00762329	0.154916	0.000668583	0.0378444	0.401408	3.56008	0.27647	0.31796	0.121624	0.283946	0.1587865	0.9756247
11890	-3736.422	-3721.839	-14.58224	0.2375881	0.181471	0.2770476	-0.008049951	0.0120958	0.583624	0.00644052	0.00208564	0.390121	0.00563354	0.02986187	0.000262422	0.0238163	0.333603	3.64232	0.283366	0.321718	0.130746	0.26417	0.02181192	1.369062
11900	-3737.014	-3721.13	-15.88442	0.2567491	0.1943886	0.25097	-0.2073456	0.0173082	0.509702	0.00846772	0.00460153	0.455907	0.0040138	0.2221984	0.0004352	0.0306023	0.368855	3.60011	0.311	0.310115	0.126517	0.252369	0.01485278	14.96006
11910	-3736.657	-3719.665	-16.9912	0.2047051	0.1605684	0.3503722	-0.1154996	0.00679254	0.551424	0.00872744	0.00775884	0.421586	0.00371164	0.1901874	9.73679e-05	0.0145551	0.273422	3.71193	0.293064	0.307018	0.135013	0.264904	0.07468775	2.546433
11920	-3738.718	-3721.106	-17.61171	0.2385653	0.1740348	0.3249149	0.1266143	0.00708111	0.540765	0.00606137	0.00937506	0.424992	0.0117252	0.118073	0.00018954	0.0202653	0.312605	3.66694	0.290744	0.30248	0.133505	0.273272	0.2446873	0.4825466
11930	-3737.785	-3722.64	-15.14464	0.2346036	0.1706357	0.2970881	0.04864449	0.0117588	0.575641	0.00516923	0.00652184	0.391762	0.00914741	0.02459061	0.000161808	0.0187343	0.302848	3.67826	0.28572	0.309139	0.124722	0.280419	0.07323509	0.3357763
11940	-3742.767	-3725.832	-16.93436	0.2464938	0.1936857	0.3029516	0.03077355	0.0101464	0.515649	0.00544952	0.00976977	0.445612	0.0133733	0.1366001	0.000424121	0.030214	0.366978	3.60238	0.283362	0.310594	0.109923	0.296121	0.1673736	0.8161386
11950	-3744.579	-3727.168	-17.41052	0.2363182	0.2215409	0.310923	0.2534755	0.0131837	0.592905	0.0028009	0.00205655	0.378342	0.0107121	0.04860121	0.0010393	0.0470529	0.437514	3.51439	0.270187	0.32022	0.125578	0.284016	0.3020767	0.1608903
11960	-3743.66	-3726.779	-16.88143	0.2324558	0.2209109	0.3034819	0.09214769	0.0230808	0.468528	0.00173169	0.00254648	0.49072	0.0133931	0.1037537	0.001021	0.0466425	0.436006	3.51633	0.26435	0.316837	0.140265	0.278547	0.1959014	0.5296221
11970	-3742.661	-3724.753	-17.9078	0.2349554	0.176149	0.2844001	0.1791262	0.0211954	0.496512	0.00780549	0.00382546	0.456301	0.0143603	0.1295268	0.000208492	0.0212471	0.318625	3.65992	0.304114	0.312467	0.119865	0.263554	0.308653	0.4196518
11980	-3737.903	-3721.69	-16.21372	0.2338729	0.1804096	0.2934205	0.210688	0.0141698	0.584909	0.00480006	0.00127954	0.379846	0.0149955	0.01118303	0.000250926	0.0232929	0.330636	3.64582	0.302327	0.310631	0.123871	0.263171	0.221871	0.0504033
11990	-3740.388	-3722.213	-18.17433	0.2399359	0.1831633	0.3214129	-0.0253217	0.00752161	0.502674	0.00528664	0.00618825	0.471209	0.00712073	0.227691	0.000281545	0.0246619	0.338311	3.63675	0.309959	0.300813	0.130355	0.258873	0.2023693	1.125126
12000	-3735.524	-3718.211	-17.31345	0.225426	0.1933169	0.3313736	0.125572	0.0175748	0.461072	0.00616843	0.00218303	0.507793	0.00520875	0.0960686	0.000418391	0.0300112	0.365992	3.60358	0.292593	0.291219	0.136611	0.279578	0.2216406	0.4334431
12010	-3736.539	-3721.436	-15.10228	0.2183307	0.2015685	0.3501654	-0.01095504	0.0189619	0.466076	0.0057709	0.00598403	0.498257	0.00495058	0.01851534	0.000560519	0.0346852	0.387739	3.57702	0.30276	0.306666	0.142115	0.24846	0.007560302	2.449021
12020	-3737.651	-3718.484	-19.16648	0.2145845	0.1799232	0.3226814	0.2322914	0.00900536	0.573453	0.0079114	0.00505118	0.395138	0.00944098	0.159045	0.000245784	0.0230549	0.329273	3.64743	0.292409	0.302214	0.143095	0.262282	0.3913364	0.4064151
12030	-3740.58	-3722.004	-18.57634	0.2183884	0.1962831	0.3327561	-0.01892397	0.00776624	0.567324	0.00812305	0.00275714	0.411347	0.00268267	0.2426184	0.00046609	0.0316591	0.373888	3.59399	0.288072	0.329654	0.123627	0.258647	0.2236944	1.084597
12040	-3734.936	-3719.563	-15.37237	0.2178612	0.1892143	0.3261636	0.07412514	0.0119841	0.526634	0.00981969	0.00659859	0.436794	0.00816948	0.007810308	0.000358344	0.0277941	0.354927	3.61692	0.314145	0.281164	0.124599	0.280092	0.08193545	0.0953227
12050	-3740.222	-3722.153	-18.06845	0.2669927	0.1946258	0.2655875	-0.4172813	0.00938498	0.572015	0.0100077	0.00930223	0.379694	0.019596	0.4434583	0.000438984	0.0307338	0.369487	3.59934	0.305805	0.299736	0.125155	0.269304	0.02617696	16.94078
12060	-3741.165	-3723.112	-18.05271	0.2665922	0.1830863	0.2552316	0.05584128	0.00788026	0.530368	0.0113506	0.00656022	0.430641	0.0131996	0.2135078	0.000280654	0.0246231	0.338098	3.637	0.296841	0.302976	0.143766	0.256417	0.2693491	0.7926807
12070	-3739.405	-3722.897	-16.50754	0.2583068	0.1975091	0.315884	0.08266888	0.00823492	0.532524	0.0109681	0.00910051	0.432392	0.00678131	0.07533285	0.000486898	0.0323509	0.377126	3.59004	0.296131	0.2971	0.14815	0.258618	0.1580017	0.476785
12080	-3745.782	-3725.958	-19.82327	0.2584545	0.1983751	0.3184798	-0.4513059	0.0104804	0.554488	0.00365799	0.00755633	0.407712	0.0161047	0.532097	0.00050199	0.0328434	0.379404	3.58725	0.299515	0.301303	0.127813	0.271369	0.08079114	6.586081
12090	-3742.151	-3724.032	-18.11997	0.2555764	0.2206944	0.2750588	-0.157254	0.00565157	0.537388	0.0149593	0.00704132	0.419616	0.015343	0.3101694	0.00101476	0.0465017	0.435487	3.517	0.292617	0.292375	0.140964	0.274045	0.1529155	2.028372
12100	-3741.06	-3723.534	-17.52612	0.2643565	0.2430194	0.2644807	-0.2520293	0.0131149	0.552659	0.016328	0.0139649	0.399777	0.00415651	0.3339833	0.00180223	0.0616971	0.486532	3.44997	0.295635	0.29539	0.135135	0.27384	0.08195393	4.075256
12110	-3737.72	-3722.86	-14.85989	0.2775094	0.2002763	0.3030928	-0.0518537	0.0112738	0.532455	0.0156892	0.00715742	0.432901	0.000523265	0.05256839	0.000536284	0.0339351	0.384379	3.58115	0.296542	0.300285	0.136436	0.266737	0.0007146954	73.55356
12120	-3738.713	-3721.904	-16.80827	0.2710938	0.1781416	0.2349823	-0.2096258	0.0157559	0.532935	0.0102552	0.00474118	0.433291	0.00302218	0.2820818	0.000227613	0.0221928	0.324262	3.65332	0.289576	0.315052	0.128397	0.266974	0.07245602	3.893146
12130	-3744.9	-3728.728	-16.17279	0.2551675	0.1766073	0.2805375	0.04528354	0.0122899	0.533523	0.00422472	0.00396303	0.433769	0.0122297	0.09521664	0.00021278	0.0214629	0.319924	3.6584	0.289704	0.309498	0.114056	0.286741	0.1405002	0.6776976
12140	-3737.256	-3720.944	-16.31164	0.2557855	0.2149234	0.2972924	0.1774605	0.0142332	0.53875	0.00402882	0.00197954	0.43255	0.00845873	0.02763443	0.000857889	0.0428039	0.421474	3.53486	0.275824	0.318775	0.117475	0.287926	0.2050949	0.1347397
12150	-3740.331	-3725.453	-14.87841	0.283651	0.2225083	0.3043005	0.01622918	0.0152048	0.539507	0.00511016	0.00338637	0.433281	0.00351042	0.01871058	0.00106784	0.0476855	0.439821	3.51143	0.294474	0.293103	0.134201	0.278222	0.03493976	0.5355098
12160	-3735.18	-3719.057	-16.12285	0.2706285	0.2176875	0.2697727	0.1330756	0.0117314	0.547002	0.0110504	0.00744499	0.416689	0.00608236	0.05311438	0.00093078	0.0445618	0.428228	3.52628	0.293926	0.304737	0.133108	0.26823	0.18619	0.2852698
12170	-3737.204	-3720.654	-16.54964	0.2664466	0.2061792	0.2809065	-0.2021253	0.0151005	0.522761	0.0133457	0.00568222	0.439196	0.00391507	0.2411739	0.00065331	0.0374146	0.399592	3.56234	0.283165	0.305111	0.133603	0.278121	0.03904851	6.176262
12180	-3741.056	-3725.474	-15.58259	0.2316086	0.1997328	0.276795	-0.1577405	0.0068809	0.546274	0.0115055	0.00780441	0.415428	0.0121073	0.1654227	0.000526316	0.0336215	0.38296	3.58289	0.299417	0.292215	0.131577	0.276791	0.007682197	21.53325
12190	-3739.255	-3724.003	-15.25126	0.2198059	0.1708279	0.3288032	-0.06532237	0.0130032	0.546554	0.00397304	0.00194904	0.421989	0.0125316	0.06817393	0.000163289	0.0188193	0.303402	3.67762	0.303228	0.312446	0.130508	0.253818	0.002851563	23.90757
12200	-3740.134	-3722.973	-17.16073	0.2182679	0.1741415	0.3420778	0.2926793	0.010579	0.547774	0.0127499	0.00349059	0.42293	0.00247639	0.001782278	0.000190464	0.0203143	0.31291	3.66659	0.32057	0.275761	0.137377	0.266292	0.2944615	0.006052667
12210	-3736.36	-3721.095	-15.26491	0.241479	0.2104563	0.290996	-0.1129028	0.0122752	0.546802	0.00903387	0.00422841	0.42218	0.00548037	0.1164555	0.000748551	0.0400171	0.410393	3.54884	0.284648	0.290347	0.151057	0.273948	0.003552713	32.77932
12220	-3735.972	-3720.351	-15.62085	0.2447616	0.221628	0.2909429	0.0632005	0.0139623	0.540495	0.00748593	0.00400266	0.432891	0.0011629	0.04828216	0.00104185	0.0471098	0.437722	3.51413	0.306314	0.272805	0.140066	0.280815	0.1114827	0.4330912
12230	-3741.55	-3722.407	-19.14312	0.2742891	0.1768104	0.2960416	0.07034759	0.0160458	0.588749	0.00461584	0.00247735	0.386428	0.00168388	0.2398325	0.000214701	0.0215589	0.3205	3.65773	0.28426	0.309788	0.139962	0.265989	0.3101801	0.7732041
12240	-3744.679	-3725.575	-19.10402	0.2617436	0.2209026	0.2342372	0.2171848	0.0127909	0.474218	0.0110967	0.0086657	0.481958	0.0112705	0.1949061	0.00102076	0.0466372	0.435986	3.51636	0.294112	0.297384	0.148571	0.259934	0.4120909	0.4729688
12250	-3742.806	-3727.667	-15.13903	0.2823165	0.2140986	0.2441546	0.0121063	0.00977268	0.569011	0.0153158	0.0179906	0.385432	0.00247722	0.07202696	0.000836923	0.0422843	0.419443	3.53744	0.286165	0.292129	0.120858	0.300848	0.08413326	0.8561057
12260	-3744.97	-3728.524	-16.44685	0.2641745	0.1809349	0.2745516	-0.2752703	0.0173267	0.495696	0.00596847	0.0156726	0.463656	0.00168002	0.278262	0.000256568	0.0235513	0.332105	3.64409	0.308266	0.307122	0.121595	0.263016	0.002991747	93.00987
12270	-3737.721	-3719.577	-18.14458	0.2488987	0.2044408	0.2842831	-0.3376585	0.014637	0.48072	0.00891238	0.00683359	0.48707	0.00182631	0.4041475	0.000617147	0.036376	0.395148	3.56786	0.309713	0.281904	0.131196	0.277187	0.06648896	6.078414
12280	-3734.306	-3718.523	-15.78259	0.2178633	0.1766834	0.3171252	-0.07706876	0.0123387	0.481274	0.0102357	0.00803357	0.477982	0.0101354	0.1142782	0.000213498	0.0214988	0.32014	3.65815	0.292919	0.298253	0.138534	0.270294	0.03720942	3.071216
12290	-3738.394	-3721.965	-16.42848	0.2154871	0.18824	0.3243168	0.04147042	0.0112019	0.570148	0.00246517	0.00836416	0.405198	0.00262305	0.08967454	0.000345056	0.0272785	0.352275	3.6201	0.312293	0.295129	0.129267	0.263311	0.131145	0.6837818
12300	-3734.993	-3718.878	-16.11438	0.2125843	0.1915134	0.3579554	-0.08532068	0.00913707	0.467668	0.00792171	0.00684446	0.507154	0.00127533	0.1138301	0.000391166	0.0290275	0.361148	3.60943	0.295832	0.304722	0.134419	0.265027	0.02850944	3.992716
12310	-3735.799	-3720.706	-15.09379	0.2208139	0.1797933	0.3073079	-0.07547928	0.0126139	0.556517	0.00710024	0.00891562	0.405527	0.0093264	0.07789388	0.000244423	0.0229915	0.328908	3.64786	0.314647	0.304774	0.127585	0.252994	0.002414602	32.25952
12320	-3734.916	-3719.138	-15.77833	0.197872	0.184294	0.3277567	-0.05452787	0.0104004	0.56156	0.00716458	0.00585256	0.409201	0.00582132	0.09816675	0.000294881	0.0252343	0.341442	3.63303	0.297823	0.296756	0.119269	0.286153	0.04363888	2.249525
12330	-3747.111	-3730.754	-16.35647	0.2351477	0.1493175	0.3625116	-0.008212527	0.0153833	0.522441	0.0064611	0.00765721	0.445016	0.00304094	0.08932866	5.08883e-05	0.0105394	0.239767	3.74964	0.301591	0.308476	0.126356	0.263578	0.08111613	1.101244
12340	-3739.815	-3723.011	-16.80391	0.2384709	0.2263201	0.2899363	-0.2383068	0.00937659	0.521275	0.00624031	0.0163348	0.444023	0.00275069	0.2738211	0.00118542	0.050205	0.448821	3.49979	0.296202	0.306099	0.124146	0.273552	0.03551431	7.710161
12350	-3738.458	-3721.37	-17.08797	0.2341446	0.2008172	0.3272876	0.0003668806	0.00577915	0.542839	0.0143411	0.00791074	0.421006	0.00812432	0.1477798	0.000546336	0.0342483	0.385788	3.57942	0.303793	0.322393	0.125218	0.248597	0.1481467	0.9975235
12360	-3737.676	-3720.74	-16.93654	0.2100803	0.1611192	0.3821912	-0.09692549	0.00463825	0.528646	0.012474	0.00410651	0.442642	0.00749326	0.1563153	0.000100276	0.0147697	0.275051	3.71008	0.29519	0.306155	0.121423	0.277232	0.05938982	2.632022
12370	-3739.022	-3720.16	-18.8621	0.2335438	0.2091962	0.2781551	-0.4977641	0.0123311	0.5689	0.0110399	0.00699931	0.391752	0.00897789	0.5348419	0.000719549	0.0392435	0.40723	3.55281	0.313152	0.285171	0.134215	0.267462	0.0370778	14.42485
12380	-3744.329	-3727.554	-16.77466	0.2046508	0.1775665	0.331946	-0.008969873	0.00546911	0.488753	0.0178924	0.0109655	0.457118	0.0198017	0.1334397	0.000221966	0.0219179	0.322639	3.65522	0.288622	0.298987	0.140717	0.271674	0.1244698	1.072065
12390	-3742.486	-3726.925	-15.56129	0.2619736	0.2130051	0.2780406	-0.1381806	0.00486504	0.492799	0.0195435	0.0130765	0.452246	0.0174699	0.1518392	0.000809672	0.0415988	0.41674	3.54085	0.288187	0.316298	0.126358	0.269157	0.01365853	11.1168
12400	-3741.719	-3724.805	-16.91369	0.2768157	0.2377999	0.240974	-0.3431888	0.0094755	0.543092	0.0104897	0.0229265	0.406656	0.00736005	0.3550852	0.0015911	0.0580318	0.475041	3.46534	0.310878	0.286556	0.126735	0.275831	0.01189635	29.84826
12410	-3748.446	-3731.852	-16.59314	0.2483563	0.1941389	0.3144802	0.2282605	0.0103396	0.473734	0.00959187	0.0276515	0.470769	0.00791406	0.009933774	0.000431241	0.0304641	0.368188	3.60092	0.284874	0.29534	0.142267	0.277519	0.2381943	0.0417045
12420	-3737.891	-3722.775	-15.11579	0.3139573	0.2402393	0.2283948	0.1549531	0.012149	0.462871	0.00940477	0.00921032	0.500293	0.00607162	0.006248433	0.00168765	0.0597372	0.480445	3.45813	0.321909	0.294961	0.132122	0.251008	0.1612016	0.03876161
12430	-3739.902	-3723.674	-16.22761	0.2960755	0.2156108	0.2560708	0.1110075	0.0103947	0.456893	0.0122329	0.0115973	0.493832	0.0150502	0.077351	0.000875636	0.0432388	0.423161	3.53272	0.320187	0.28236	0.133897	0.263556	0.1883585	0.4106585
12440	-3739.166	-3722.967	-16.19902	0.2895036	0.2152197	0.2638458	-0.2091153	0.0112219	0.524214	0.0129943	0.00606084	0.42306	0.0224499	0.2335241	0.000865509	0.0429912	0.422202	3.53394	0.308788	0.295454	0.13721	0.258548	0.02440881	9.567206
12450	-3741.607	-3726.44	-15.1675	0.2704859	0.2022797	0.2392704	-0.06087075	0.00831016	0.574553	0.00457259	0.00439462	0.387454	0.0207152	0.1119173	0.000574184	0.0351009	0.389582	3.57474	0.2942	0.293493	0.136997	0.27531	0.05104656	2.192456
12460	-3741.609	-3725.671	-15.93835	0.3252099	0.2118623	0.2401835	0.1880804	0.0136598	0.523463	0.0052423	0.00258659	0.446153	0.00889597	0.02823354	0.000781858	0.0408869	0.413902	3.54443	0.309657	0.310364	0.14787	0.232108	0.2163139	0.1305211
12470	-3743.267	-3729.193	-14.07465	0.3139445	0.1792438	0.2320084	0.01753996	0.0138252	0.5298	0.00441816	0.00879744	0.439452	0.00370781	0.01225324	0.000238732	0.0227243	0.327365	3.64967	0.316603	0.272357	0.147242	0.263798	0.0297932	0.4112764
12480	-3744.072	-3728.563	-15.50926	0.3419745	0.1902677	0.2809256	-0.05370542	0.0143788	0.551014	0.00904109	0.00547474	0.412222	0.0078688	0.1023372	0.000373124	0.0283563	0.357784	3.61349	0.289863	0.298157	0.134049	0.277932	0.04863174	2.104328
12490	-3741.465	-3726.948	-14.51702	0.3283443	0.2392737	0.2551167	0.04104034	0.0158635	0.509199	0.00724057	0.00721966	0.454786	0.0056912	0.01260159	0.00164898	0.0590605	0.478313	3.46098	0.303217	0.285296	0.138929	0.272557	0.05364193	0.2349205
12500	-3738.157	-3723.253	-14.90409	0.3315361	0.1856588	0.2515624	0.03439244	0.0169497	0.506676	0.00479704	0.00762684	0.458211	0.00573943	0.04001854	0.000311586	0.0259333	0.345206	3.62855	0.288703	0.304985	0.134603	0.27171	0.07441098	0.5378042
12510	-3740.282	-3725.783	-14.49863	0.3097667	0.1829631	0.2158912	0.05344303	0.0188302	0.606603	0.00726692	0.00614974	0.354047	0.00710399	0.02826837	0.000279231	0.0245611	0.337756	3.6374	0.290031	0.306388	0.131641	0.27194	0.0817114	0.3459538
12520	-3745.863	-3727.764	-18.09862	0.2871737	0.2144103	0.2370748	-0.2463955	0.0159125	0.5703	0.010337	0.00964996	0.3832	0.0106004	0.3700678	0.000844804	0.0424804	0.420211	3.53646	0.326672	0.282917	0.124457	0.265953	0.1236724	2.992324
12530	-3743.171	-3727.488	-15.68225	0.2977692	0.2637802	0.2300777	0.05491437	0.0136237	0.488268	0.00683336	0.00543055	0.464902	0.0209421	0.08706982	0.00281715	0.0768068	0.529659	3.39072	0.284727	0.319671	0.134032	0.26157	0.1419842	0.613236
12540	-3742.706	-3726.403	-16.30278	0.2922508	0.2327209	0.2226574	0.2939704	0.0170178	0.557142	0.00353371	0.0038518	0.408778	0.00967622	0.006483658	0.00140185	0.054527	0.463603	3.48047	0.312067	0.305591	0.127305	0.255036	0.3004541	0.02157953
12550	-3738.534	-3723.45	-15.0845	0.2979483	0.2185843	0.2262558	0.01605018	0.0133741	0.564598	0.00293074	0.00556725	0.401652	0.0118778	0.07454884	0.000955312	0.0451374	0.430403	3.5235	0.298325	0.291553	0.125001	0.285121	0.09059902	0.8228437
12560	-3740.299	-3724.962	-15.33757	0.2969809	0.2257827	0.2463994	-0.08560645	0.0140537	0.553294	0.0076724	0.00265568	0.411899	0.010425	0.1293197	0.00116834	0.0498473	0.447561	3.50142	0.275619	0.33205	0.128839	0.263491	0.04371327	2.958363
12570	-3737.939	-3720.801	-17.1374	0.2854649	0.2188741	0.2454417	-0.1409255	0.0123036	0.549626	0.011304	0.00724118	0.409169	0.0103559	0.2624581	0.000963332	0.0453239	0.431103	3.52261	0.298936	0.300217	0.133446	0.267401	0.1215326	2.159569
12580	-3742.798	-3725.655	-17.14303	0.2413545	0.2185956	0.2833426	0.3552679	0.0164679	0.547613	0.0156674	0.00228995	0.40767	0.010292	0.002807348	0.000955623	0.0451446	0.43043	3.52347	0.296518	0.294491	0.124081	0.28491	0.3580753	0.007840105
12590	-3740.351	-3724.045	-16.30595	0.1845435	0.2087584	0.3452401	-0.1509839	0.0184278	0.508636	0.00452348	0.00322402	0.460212	0.00497682	0.1664674	0.00070966	0.0389761	0.406127	3.55419	0.292795	0.30534	0.14312	0.258745	0.01548349	10.75128
12600	-3741.831	-3723.841	-17.98941	0.2308068	0.2135501	0.2724846	0.2727429	0.0208935	0.519547	0.00117479	0.00367114	0.449163	0.00555146	0.09723234	0.000823177	0.04194	0.418089	3.53915	0.286093	0.317035	0.127894	0.268978	0.3699752	0.2628077
12610	-3738.045	-3722.531	-15.51334	0.2329175	0.1967026	0.3528871	-0.05607416	0.0163945	0.491758	0.00289497	0.00412044	0.475283	0.0095491	0.06545968	0.000473138	0.0318951	0.374997	3.59263	0.279742	0.312363	0.130398	0.277498	0.009385513	6.974544
12620	-3738.143	-3721.845	-16.29835	0.2195702	0.1507768	0.310659	0.0619286	0.012769	0.526835	0.00979761	0.00277563	0.4422	0.00562252	0.08146443	5.56605e-05	0.0110202	0.244168	3.74476	0.293416	0.298784	0.133364	0.274437	0.143393	0.5681199
12630	-3736.919	-3721.223	-15.69562	0.2637591	0.2311397	0.266488	0.1566717	0.0180523	0.520696	0.0121463	0.00391368	0.437048	0.00814322	0.02030448	0.00134613	0.0534491	0.45999	3.48522	0.300129	0.293508	0.131567	0.274796	0.1769762	0.11473
12640	-3736.459	-3722.098	-14.36085	0.2577064	0.1765247	0.276041	0.01623396	0.0129432	0.555844	0.0101428	0.00574722	0.412221	0.00310259	0.004571986	0.000212002	0.0214239	0.31969	3.65867	0.30534	0.297975	0.145065	0.25162	0.02080594	0.2197442
12650	-3735.072	-3717.611	-17.46102	0.193316	0.1590028	0.3574772	0.1476368	0.0110109	0.517646	0.00841152	0.00399115	0.454814	0.00412696	0.08263453	8.94533e-05	0.0139542	0.268782	3.71717	0.304958	0.295693	0.129539	0.269811	0.2302713	0.3588572
12660	-3735.242	-3719.16	-16.08187	0.2017621	0.1786884	0.3601923	0.1264951	0.00825917	0.609321	0.00884838	0.00401772	0.368772	0.000782515	0.005408306	0.000233081	0.0224558	0.325803	3.65151	0.299331	0.315635	0.119657	0.265377	0.1319034	0.04100201
12670	-3745.151	-3728.963	-16.18841	0.2084254	0.1850169	0.2960827	-0.02562726	0.0074749	0.5943	0.0148631	0.0149614	0.359681	0.00871913	0.1295707	0.000303646	0.0256035	0.343438	3.63065	0.295368	0.306647	0.113183	0.284802	0.1039434	1.24655
12680	-3746.007	-3729.735	-16.27217	0.1897794	0.1959578	0.3143676	0.1425762	0.00921613	0.526285	0.0178654	0.0179836	0.416672	0.0119781	0.03931367	0.000460678	0.0314766	0.373026	3.59504	0.26783	0.316818	0.139191	0.276161	0.1818899	0.21614
12690	-3740.664	-3723.644	-17.02035	0.2231857	0.2175305	0.3438218	0.1642905	0.00859814	0.517599	0.00481116	0.00975204	0.442877	0.0163632	0.05041144	0.000926532	0.0444613	0.427847	3.52677	0.293621	0.305826	0.132519	0.268034	0.214702	0.2347973
12700	-3736.919	-3721.222	-15.69736	0.2210307	0.1940316	0.305912	-0.1565742	0.0185813	0.512918	0.00573227	0.00366928	0.445084	0.0140151	0.1566204	0.000429548	0.0304048	0.367902	3.60126	0.320212	0.28738	0.133502	0.258905	4.6117e-05	3396.152
12710	-3737.512	-3722.94	-14.57176	0.2535418	0.1725685	0.2669145	-0.0393509	0.00698607	0.490017	0.0107161	0.00328697	0.469728	0.0192659	0.05078563	0.000177172	0.0195976	0.308408	3.67182	0.298441	0.298886	0.136375	0.266298	0.01143473	4.441348
12720	-3740.266	-3724.484	-15.78148	0.207839	0.181897	0.3294764	0.08753565	0.0116598	0.552002	0.00941878	0.00315025	0.397212	0.0265576	0.02624869	0.000267143	0.0240279	0.33479	3.64091	0.31251	0.285746	0.129273	0.272471	0.1137843	0.2306881
12730	-3740.994	-3725.808	-15.18615	0.3092905	0.2154419	0.2343839	0.1522796	0.0153897	0.551817	0.0054419	0.00372355	0.397079	0.0265487	0.008127193	0.000871251	0.0431317	0.422746	3.53325	0.299084	0.322425	0.116431	0.262061	0.1604068	0.05066615
12740	-3746.038	-3726.603	-19.43482	0.2983635	0.1782026	0.2534685	0.2136328	0.00957783	0.532423	0.00720741	0.00127705	0.427216	0.0222989	0.2039297	0.000228218	0.0222221	0.324434	3.65312	0.287711	0.307944	0.140338	0.264007	0.4175624	0.4883813
12750	-3738.43	-3722.909	-15.52036	0.2705576	0.198895	0.2513495	-0.1855073	0.0233373	0.554864	0.00592921	0.00154538	0.407235	0.00708861	0.1888571	0.000511207	0.0331404	0.380768	3.58558	0.274206	0.293489	0.136797	0.295508	0.003349761	56.37926
12760	-3743.447	-3727.146	-16.30046	0.2107084	0.1651413	0.3319846	-0.1551234	0.0249299	0.592729	0.00540321	0.00192257	0.368237	0.00677847	0.1772968	0.000123581	0.0163865	0.286881	3.69661	0.27822	0.298053	0.130709	0.293018	0.02217341	7.995918
12770	-3733.03	-3717.975	-15.05482	0.2118464	0.1903389	0.3407591	-0.01043776	0.0104629	0.57549	0.0079292	0.00354517	0.401495	0.00107809	0.02135634	0.000374139	0.0283945	0.357977	3.61325	0.298085	0.289566	0.130697	0.281652	0.01091858	1.955964
12780	-3737.818	-3721.617	-16.20044	0.2191442	0.1979461	0.3320785	0.157487	0.0137557	0.548718	0.0102204	0.00581219	0.420547	0.000947038	0.0147925	0.000494472	0.032599	0.378276	3.58863	0.303283	0.293364	0.13737	0.265983	0.1722795	0.08586341
12790	-3741.486	-3724.453	-17.03345	0.2037776	0.1744703	0.3377022	-0.1098749	0.0192982	0.513004	0.00991405	0.00682052	0.444514	0.0064488	0.1971986	0.000193333	0.0204657	0.313848	3.66549	0.310421	0.286765	0.149835	0.252979	0.08732369	2.258249
12800	-3736.349	-3720.741	-15.60843	0.2235438	0.2115439	0.3193759	0.1209734	0.0163479	0.471911	0.00911991	0.00801575	0.489472	0.00513322	0.003784732	0.000774227	0.0406893	0.413109	3.54543	0.307046	0.284313	0.148553	0.260087	0.1247582	0.03033655
12810	-3738.447	-3722.579	-15.8682	0.2272719	0.1878714	0.2853254	0.1101133	0.0136163	0.444374	0.00797063	0.00559399	0.520602	0.00784237	0.04277521	0.000340124	0.0270846	0.35127	3.62131	0.316319	0.294063	0.132152	0.257466	0.1528885	0.2797804
12820	-3737.935	-3721.349	-16.58642	0.2336252	0.1771875	0.2661977	0.3099871	0.00917388	0.533722	0.00755745	0.00839934	0.43118	0.00996705	0.0001727455	0.000218302	0.0217376	0.321567	3.65648	0.288827	0.304033	0.127139	0.280001	0.3101598	0.0005569564
12830	-3738.242	-3723.307	-14.93473	0.2528055	0.1737444	0.2454079	0.04323646	0.0112192	0.581479	0.00654925	0.00395379	0.387834	0.00896506	0.04388387	0.00018704	0.0201322	0.311775	3.66791	0.283416	0.329861	0.12147	0.265252	0.08712033	0.5037156
12840	-3736.016	-3721.232	-14.78381	0.2523305	0.195334	0.2735206	-0.07075596	0.00783586	0.511058	0.00862233	0.00626995	0.447439	0.0187739	0.07512326	0.000450425	0.0311278	0.371371	3.59705	0.294039	0.302101	0.128665	0.275195	0.004367301	17.2013
