Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
15330	-3714.273	-3706.759	-7.51448	0.7864239	0.1857143	0.708676	0.0525523	0.295721	0.469682	0.276191	0.199768	0.0758706	0.0721593	0.306225	0.160289	0.643757	0.0317968	0.128105	0.174267	0.0707416	0.0873927	0.201103	0.0925348	0.2235415	-0.04934445	0.0115015	0.485856	0.00650344	0.00732746	0.481549	0.00726213	0.1650991	0.00031228	0.0259619	0.345359	3.62837	0.297468	0.293593	0.139062	0.269877	0.1157547	1.426285
15340	-3710.99	-3706.394	-4.59631	0.6946642	0.1638268	0.49646	0.0455584	0.356003	0.653994	0.20399	0.113966	0.158182	0.0667545	0.216029	0.234266	0.4451	0.0424934	0.152715	0.12146	0.106753	0.0205813	0.218075	0.203399	0.2316641	-0.007718053	0.0131359	0.509742	0.0107012	0.00660906	0.455702	0.00410929	0.03286344	0.000115554	0.0158485	0.283027	3.70101	0.291212	0.308126	0.136248	0.264415	0.02514539	1.306937
15350	-3715.194	-3707.526	-7.667902	0.4224382	0.2125983	0.374978	0.0988165	0.219918	0.293269	0.202729	0.189491	0.0443197	0.0161261	0.303605	0.218841	0.216991	0.415546	0.242744	0.268064	0.907853	0.15098	0.13089	0.182784	0.2060271	0.08489303	0.0150975	0.507761	0.0106596	0.00816562	0.453931	0.00438455	0.004795678	0.000799694	0.0413449	0.415731	3.54212	0.293469	0.285913	0.138622	0.281996	0.08968871	0.05347025
15360	-3717.378	-3712.108	-5.269947	0.3507667	0.2157295	0.426665	0.10635	0.358244	0.354813	0.317003	0.244205	0.131609	0.0542819	0.129544	0.115805	0.148968	0.161087	0.399336	0.114903	0.131604	0.191207	0.168772	0.339194	0.1791379	0.03981191	0.0132771	0.537574	0.00577898	0.00610865	0.432847	0.00441455	0.05009894	0.000878727	0.043314	0.423452	3.53236	0.290554	0.285874	0.131036	0.292536	0.08991085	0.5572068
15370	-3716.597	-3706.469	-10.1276	0.4458317	0.1698123	0.556543	0.0816336	0.221667	0.380695	0.224334	0.174167	0.467007	0.0892992	0.173021	0.221802	0.203835	0.0984335	0.315268	0.318823	0.101271	0.153055	0.371527	0.381117	0.2187599	0.2998132	0.0164294	0.475815	0.00525094	0.00354925	0.494518	0.00443767	0.02431925	0.000155576	0.0183724	0.300471	3.681	0.309396	0.300044	0.133938	0.256622	0.3241325	0.07502874
15380	-3719.305	-3712.581	-6.723506	0.5752154	0.2034403	0.455843	0.0629037	0.245281	0.304624	0.152364	0.114755	0.260091	0.167693	0.0947482	0.175093	0.981751	0.0704711	0.31503	0.0944085	0.154787	0.0276299	0.279143	0.371798	0.2434138	-0.01924292	0.00304016	0.490905	0.0198444	0.00807102	0.472223	0.00591675	0.03723053	0.000596986	0.0357835	0.392577	3.57104	0.296772	0.31009	0.132778	0.260359	0.01798762	2.069787
15390	-3717.459	-3711.013	-6.446343	0.5768661	0.1387919	0.54955	0.0349413	0.155889	0.223627	0.119669	0.0829767	0.0377314	0.0225051	0.252919	0.340046	0.0766266	0.195171	0.617923	0.0609289	0.287465	0.124216	0.199259	0.717113	0.2594265	-0.04633669	0.00575062	0.606843	0.0137044	0.00476963	0.366813	0.00211886	0.06886703	2.52073e-05	0.007428	0.207818	3.78473	0.319623	0.285976	0.135289	0.259112	0.02253034	3.056636
15400	-3719.49	-3707.383	-12.10613	0.5527512	0.1467224	0.947657	0.0488298	0.308654	0.52068	0.151692	0.134617	0.0335883	0.0190736	0.359317	0.252113	0.17182	0.155419	0.245617	0.0575424	0.259802	0.180591	0.351703	0.31624	0.2594355	0.4408068	0.0023425	0.538579	0.0154168	0.00666264	0.436601	0.000397457	0.03285868	4.31986e-05	0.00971389	0.231918	3.75832	0.318202	0.303038	0.132494	0.246266	0.4736655	0.06937106
15410	-3711.019	-3710.222	-0.7977251	0.662789	0.1758273	0.447741	0.0601178	0.17001	0.219682	0.0984114	0.138167	0.0753588	0.0954092	0.157558	0.148539	0.423803	0.0359986	0.203993	0.0689305	0.126465	0.0247561	0.260686	0.337337	0.1438284	0.09145973	0.0144434	0.488146	0.00885423	0.00336662	0.481913	0.00327665	0.01919768	0.000205521	0.0210963	0.317711	3.66099	0.31411	0.299279	0.134878	0.251733	0.1106574	0.1734875
15420	-3714.272	-3709.461	-4.811334	0.6385294	0.1814077	0.62144	0.0604969	0.461318	0.346537	0.174093	0.129513	0.0683436	0.0343044	0.22206	0.33856	0.267168	0.115513	0.175015	0.0664423	0.0709532	0.0501306	0.258897	0.420386	0.2192357	0.001875476	0.00544186	0.50938	0.00621118	0.0114508	0.458427	0.00908873	0.04133828	0.000261725	0.0237849	0.333426	3.64253	0.30051	0.298177	0.128576	0.272737	0.04321376	0.9566
15430	-3718.977	-3710.652	-8.325113	0.5966894	0.1754681	0.569481	0.0197915	0.318363	0.541271	0.163995	0.149471	0.460497	0.282307	0.313183	0.345403	0.0587126	0.0619662	0.125797	0.0342242	0.0819609	0.088688	0.136899	0.753415	0.224552	0.003767049	0.00791692	0.472128	0.00673023	0.00930609	0.495036	0.00888233	0.07470388	0.00020224	0.0209285	0.31669	3.66218	0.302752	0.294143	0.145246	0.257859	0.07847092	0.9519943
15440	-3724.259	-3722.891	-1.367604	0.6859009	0.195498	0.507557	0.0430975	0.12751	0.157905	0.0928105	0.118078	0.501891	0.382457	0.162111	0.0901751	0.10014	0.0415124	0.0593222	0.0836733	0.107617	0.0015472	0.514708	0.215832	0.14523	-0.04738892	0.00585651	0.464925	0.0200123	0.0131614	0.487483	0.00856144	0.04772057	0.000453106	0.0312193	0.371806	3.59652	0.300796	0.307364	0.140874	0.250966	0.00033165	143.8883
15450	-3717.717	-3707.182	-10.53511	0.5998215	0.1851777	0.44328	0.0492021	0.553122	0.817346	0.260888	0.161853	0.203843	0.125883	0.1944	0.10581	0.540853	0.0582813	0.0293409	0.173041	0.121181	0.0385274	0.492219	0.615269	0.3069787	-0.01577176	0.0111437	0.593892	0.00749993	0.0109379	0.373761	0.00276595	0.06260062	0.000305621	0.0256859	0.343881	3.63013	0.29877	0.307329	0.125447	0.268454	0.04682886	1.336796
15460	-3719.94	-3709.96	-9.980848	0.7559987	0.187629	0.714024	0.0593045	0.322276	0.543413	0.291375	0.231844	0.0527019	0.0198217	0.289061	0.130387	0.286192	0.0766943	0.147677	0.431754	0.0609359	0.284624	0.364775	0.265552	0.3473783	-0.0885386	0.0116398	0.501898	0.00535304	0.0152312	0.456476	0.00940182	0.09398312	0.000336908	0.0269574	0.350608	3.6221	0.284353	0.309529	0.131585	0.274533	0.005444518	17.26197
15470	-3717.217	-3710.402	-6.815169	0.5608687	0.1664956	0.870046	0.054705	0.12784	0.291696	0.147849	0.118578	0.0582197	0.0810781	0.45963	0.185848	0.0551872	0.0594183	0.348129	0.241793	0.358945	0.0054109	0.218533	0.492387	0.2120395	0.08826681	0.00587352	0.579239	0.00856549	0.0110278	0.382368	0.0129259	0.03465135	0.000132289	0.0169504	0.290839	3.69208	0.297042	0.331975	0.121317	0.249667	0.1229182	0.2819058
15480	-3717.693	-3710.555	-7.138212	0.6689045	0.169136	0.520719	0.071444	0.234572	0.511719	0.305376	0.121121	0.21992	0.128436	0.473119	0.135356	0.177147	0.0367412	0.0736553	0.0175077	0.145372	0.204167	0.196277	0.272473	0.211615	0.2076679	0.0123692	0.575526	0.00700984	0.0099016	0.385226	0.00996702	0.06986034	0.000150594	0.0180778	0.298514	3.68326	0.271996	0.321345	0.122527	0.284133	0.2775282	0.2517234
15490	-3717.471	-3711.427	-6.043876	0.6076807	0.1740985	0.503246	0.0313494	0.233673	0.311936	0.214234	0.1721	0.233668	0.10046	0.20798	0.154711	0.143325	0.0503371	0.675644	0.15457	0.112517	0.15016	0.10639	0.603375	0.2624633	0.02041572	0.00848755	0.602457	0.00334356	0.00210524	0.367494	0.0161125	0.002955437	0.00019009	0.0202946	0.312787	3.66673	0.275561	0.329909	0.130573	0.263957	0.02337116	0.1264566
15500	-3720.282	-3712.467	-7.814415	0.3994695	0.1576311	0.7635	0.0946263	0.436714	0.25562	0.43648	0.126479	0.15153	0.0487035	0.346504	0.130743	0.198557	0.0911334	0.318435	0.00819589	0.163729	0.0326673	0.160196	0.252138	0.247868	-0.2725791	0.00875925	0.577817	0.003818	0.0120434	0.380864	0.0166987	0.2930599	8.29347e-05	0.0134389	0.264704	3.72177	0.310017	0.291154	0.127128	0.271702	0.02048083	14.30899
15510	-3724.184	-3711.712	-12.47295	0.4529705	0.215049	0.873275	0.0957824	0.54008	0.84311	0.312878	0.167342	0.121199	0.0745898	0.26457	0.208821	0.151129	0.0901028	0.119654	0.599173	0.119388	0.0510589	0.211671	0.282823	0.2975843	-0.2637259	0.0113478	0.469947	0.0027089	0.00798064	0.493038	0.0149777	0.2846803	0.000861113	0.0428833	0.421782	3.53447	0.305746	0.309104	0.118003	0.267147	0.02095439	13.58571
15520	-3720.046	-3712.053	-7.992711	0.7614697	0.1740045	0.682443	0.0439522	0.344001	0.460056	0.201141	0.0795698	0.0415352	0.00616958	0.15698	0.130445	0.505227	0.106181	0.0636436	0.15387	0.572202	0.0941919	0.52986	0.256911	0.2942013	-0.02700626	0.0098988	0.517748	0.00475575	0.0197225	0.436122	0.0117531	0.04340492	0.000189277	0.0202514	0.312519	3.66704	0.317306	0.299141	0.136192	0.24736	0.01639866	2.646857
15530	-3715.798	-3713.432	-2.366238	0.7009738	0.2008654	0.67275	0.0610163	0.157036	0.182777	0.115332	0.0761182	0.0619754	0.0216288	0.256782	0.179435	0.0938503	0.154407	0.20695	0.190912	0.00648799	0.0259099	0.46572	0.352145	0.1483678	-0.1357016	0.0122683	0.519366	0.00983797	0.00812904	0.437485	0.0129138	0.1480339	0.000547238	0.0342762	0.385913	3.57926	0.316516	0.292012	0.132531	0.258942	0.01233232	12.00373
15540	-3726.016	-3711.896	-14.11998	0.4614318	0.1763388	0.879188	0.0617711	0.269016	0.489579	0.260654	0.115554	0.156948	0.0801368	0.4889	0.276056	0.632555	0.221321	0.421209	0.268024	0.0971926	0.00118571	0.197402	0.0368501	0.237193	0.5332622	0.00675453	0.538588	0.00657106	0.00793262	0.434916	0.00523721	0.02603215	0.00021026	0.0213364	0.319163	3.65929	0.325948	0.279398	0.121967	0.272688	0.5592943	0.04654464
15550	-3717.548	-3709.533	-8.014919	0.9665189	0.2365368	0.55939	0.0405563	0.500474	0.535474	0.107838	0.0717203	0.582486	0.225315	0.152584	0.0958599	0.568296	0.0308231	0.177639	0.0476213	0.0400126	0.041249	0.843026	0.00580671	0.2507807	0.05112261	0.0169903	0.531051	0.00292213	0.0117492	0.42883	0.00845677	0.001489898	0.00154256	0.0571544	0.472221	3.46908	0.307378	0.283164	0.135986	0.273472	0.05261251	0.02831832
15560	-3720.197	-3715.802	-4.394725	0.9713031	0.1697557	0.975471	0.0430547	0.217474	0.195554	0.0552386	0.0649873	0.0414202	0.0293486	0.162026	0.382149	0.289046	0.0603622	0.249751	0.0872158	0.034464	0.0246905	0.26194	0.0439697	0.3057115	0.007241517	0.0100022	0.528955	0.00512441	0.0201583	0.427138	0.00862206	0.03076775	0.000155154	0.0183476	0.300307	3.68119	0.294909	0.304849	0.122093	0.278149	0.03800926	0.8094802
15570	-3714.673	-3711.559	-3.113526	0.7430125	0.2243469	0.761208	0.0347257	0.159533	0.225889	0.0892348	0.103419	0.0359166	0.00881665	0.309343	0.0889906	0.135494	0.16804	0.369952	0.124604	0.0632292	0.0979096	0.645498	0.100182	0.172129	0.07910741	0.012002	0.579648	0.00585438	0.0173886	0.383929	0.00117764	0.01918396	0.00112352	0.0488955	0.44418	3.5058	0.306765	0.302568	0.118182	0.272485	0.09829138	0.1951744
15580	-3717.515	-3715.351	-2.163835	0.7762707	0.2003866	0.422793	0.0407432	0.278407	0.271714	0.116147	0.0893367	0.0557539	0.00885316	0.128877	0.122548	1.00914	0.0685748	0.11845	0.116036	0.0043062	0.151634	0.0900638	0.36918	0.1627842	0.006088206	0.0121349	0.597379	0.00700344	0.00890199	0.363663	0.0109174	0.02189893	0.000538321	0.0339988	0.384666	3.5808	0.282605	0.306037	0.12419	0.287169	0.02798713	0.7824641
15590	-3720.705	-3713.92	-6.785139	0.7635934	0.2189399	0.789288	0.0382083	0.292968	0.489987	0.131889	0.0857144	0.0384945	0.120211	0.159988	0.178982	0.290883	0.0574286	0.0728677	0.0962568	0.246305	0.203295	0.410441	0.212557	0.1584551	0.1783483	0.012235	0.605049	0.00713548	0.00273975	0.371497	0.00134397	0.02067089	0.000965159	0.0453663	0.431263	3.52241	0.279193	0.296591	0.121764	0.302451	0.1990192	0.1038638
15600	-3719.66	-3715.819	-3.841574	0.8744427	0.1587415	0.644046	0.0279418	0.146456	0.1989	0.119484	0.0559674	0.0657823	0.111016	0.315452	0.235463	0.611334	0.0613855	0.0551569	0.167232	0.0904503	0.107397	0.166259	0.0879129	0.1344506	-0.05038052	0.00845094	0.516197	0.00904776	0.0103885	0.45353	0.00238611	0.1617133	8.81824e-05	0.0138553	0.268006	3.71805	0.262345	0.309158	0.137733	0.290764	0.1113328	1.452522
15610	-3726.72	-3713.832	-12.88751	0.9521646	0.1978544	0.587058	0.0161057	0.0975772	0.120201	0.0658433	0.130971	0.22	0.250519	0.164242	0.170576	0.463506	0.0801483	0.167154	0.255186	0.00153997	0.872504	0.592698	0.066165	0.1839575	0.4610155	0.00991048	0.542453	0.00689776	0.00683549	0.433204	0.000699386	0.06247738	0.000492875	0.0325469	0.378035	3.58893	0.312276	0.294142	0.116908	0.276674	0.5234929	0.1193471
15620	-3725.859	-3715.428	-10.43015	0.7808058	0.2099895	0.677093	0.0285046	0.164339	0.1341	0.123369	0.648699	0.299715	0.268163	0.254884	0.259628	0.583597	0.535683	0.227398	0.134921	0.00327682	0.0945072	0.181047	0.0793041	0.3106382	-0.02194641	0.0152103	0.54996	0.0144366	0.00230017	0.416994	0.00109857	0.1026914	0.000737715	0.0397299	0.409223	3.55031	0.282721	0.313138	0.11287	0.291271	0.08074498	1.271799
15630	-3713.572	-3705.693	-7.878651	0.9501839	0.1985266	0.645678	0.0219205	0.200583	0.25922	0.117342	0.0801452	0.33103	0.114094	0.258714	0.188639	0.532379	0.0286796	0.0964298	0.046325	0.0753578	0.299449	0.253382	0.388063	0.3494405	-0.04987344	0.0115295	0.619687	0.0122446	0.00159104	0.353677	0.00127045	0.05588332	0.000504663	0.0329298	0.379802	3.58676	0.286464	0.312924	0.128647	0.271965	0.006009882	9.298572
15640	-3727.749	-3713.243	-14.5058	0.7166886	0.2142364	0.902214	0.0463069	0.392718	0.369984	0.31407	0.16183	0.0467981	0.0233841	0.375922	0.231581	0.466418	0.0930545	0.229674	0.519828	0.0382378	0.0548107	0.435932	0.258176	0.2224127	0.3845819	0.0136875	0.576738	0.0118354	0.0016727	0.392558	0.00350877	0.09998445	0.0008404	0.0423709	0.419783	3.53701	0.29049	0.31707	0.121072	0.271368	0.4845664	0.206338
15650	-3722.568	-3714.73	-7.83829	0.4936959	0.2194691	0.60455	0.0606627	0.390389	0.479947	0.162316	0.294992	0.242873	0.129304	0.200656	0.109089	0.287605	0.08388	0.353832	0.233406	0.120333	0.0634267	0.105696	0.247802	0.2742304	0.08972368	0.0139449	0.499138	0.0142498	0.000223366	0.4675	0.00494374	0.05337985	0.000979944	0.0457078	0.43254	3.52077	0.303602	0.301185	0.12254	0.272672	0.1431035	0.3730156
15660	-3721.658	-3714.721	-6.937063	0.5445547	0.2028202	0.53944	0.043986	0.282409	0.582755	0.440426	0.193576	0.215212	0.130617	0.101962	0.120572	0.618431	0.059757	0.244478	0.159367	0.0266154	0.14507	0.0677229	0.268292	0.1808494	-0.01965674	0.0162267	0.457139	0.0109648	0.00364069	0.503112	0.0089172	0.06458405	0.000584724	0.0354181	0.390978	3.57302	0.326361	0.288794	0.139184	0.245661	0.0449273	1.437523
15670	-3724.134	-3715.822	-8.312719	0.4659892	0.2074635	0.571905	0.0719871	0.389303	0.5742	0.292434	0.209307	0.0893852	0.0367964	0.208546	0.495551	0.0415501	0.0914064	0.0822546	0.056073	0.252737	0.00551834	0.212995	0.606587	0.233	-0.04819904	0.00667526	0.456435	0.0115183	0.0142879	0.502337	0.00874583	0.1507369	0.000680962	0.0381891	0.402854	3.55828	0.314663	0.278224	0.14933	0.257784	0.1025379	1.470061
15680	-3714.705	-3709.381	-5.323832	0.5483875	0.1886129	0.425498	0.0575193	0.330844	0.391667	0.159562	0.132498	0.160935	0.0269773	0.205691	0.134693	0.0812029	0.0865405	0.198742	0.0726227	0.0620743	0.0692849	0.391987	0.391567	0.2525056	-0.1288356	0.0159489	0.495811	0.0115983	0.00519829	0.466796	0.00464754	0.2069685	0.000350099	0.0274754	0.353291	3.61888	0.292085	0.290967	0.139051	0.277898	0.07813289	2.64893
15690	-3712.691	-3709.576	-3.114934	0.6974827	0.1806451	0.470583	0.0740624	0.106897	0.160188	0.0906089	0.0703521	0.241982	0.0892021	0.183436	0.0726646	0.324475	0.0677812	0.242572	0.113421	0.198404	0.0500351	0.524649	0.370542	0.1846657	0.04865774	0.00981187	0.536832	0.0129441	0.00536023	0.428895	0.00615738	0.0476568	0.000253444	0.0234086	0.331295	3.64504	0.307144	0.291032	0.141257	0.260566	0.09631454	0.4948038
15700	-3728.27	-3710.165	-18.10459	0.2840344	0.1880943	0.858889	0.0226621	0.942343	1.17456	0.436791	0.295605	0.830852	0.125913	0.288931	0.360401	0.192234	0.1144	0.187795	0.357965	0.541221	0.0333816	0.673303	0.00218496	0.3802584	-0.01833549	0.00983408	0.538046	0.0124467	0.00873202	0.429866	0.0010751	0.05375696	0.000343101	0.0272018	0.351878	3.62058	0.307284	0.301971	0.132691	0.258053	0.03542147	1.517638
15710	-3725.941	-3719.903	-6.037735	0.6724418	0.2398446	0.453621	0.0372785	0.398823	0.477127	0.306127	0.140955	0.0385549	0.0493351	0.266499	0.16159	0.323535	0.0892948	0.242855	0.0610521	0.0262685	0.0282526	0.792682	0.0786594	0.1917236	-0.1006525	0.00936299	0.518028	0.0205941	0.00693624	0.444606	0.000472085	0.1375244	0.00167177	0.0594603	0.479574	3.45929	0.278183	0.313258	0.139929	0.26863	0.03687191	3.729789
15720	-3723.847	-3715.597	-8.249969	0.9583238	0.1875609	1.02305	0.0554191	0.18523	0.263581	0.087157	0.078421	0.125959	0.0369999	0.409726	0.514776	0.306801	0.0288153	0.215852	0.0866694	0.21139	0.302275	0.344837	0.197586	0.2834442	0.01926212	0.00409362	0.479714	0.0180085	0.00434954	0.493143	0.000691113	0.03338577	0.000336008	0.0269216	0.350422	3.62232	0.274018	0.319981	0.129372	0.276628	0.05264789	0.6341331
15730	-3728.877	-3715.713	-13.16409	0.8147775	0.1620907	0.895326	0.0423914	0.23333	0.431306	0.14623	0.073871	0.376757	0.539458	0.726031	0.234979	0.586333	0.0354483	0.0186575	0.0561127	0.0606306	0.16315	0.322448	0.106547	0.2938211	0.033682	0.0105848	0.478013	0.0152826	0.00364694	0.491394	0.00107806	0.165202	0.000105568	0.0151522	0.277919	3.70682	0.27859	0.323387	0.137076	0.260947	0.198884	0.830645
15740	-3726.04	-3713.283	-12.75715	0.7145009	0.1565087	0.500647	0.0181618	0.233034	0.304506	0.166315	0.100366	0.0932063	0.0263309	0.235297	0.118672	0.563517	0.0448408	0.178707	0.147412	0.117926	0.00605067	0.316468	0.236158	0.2535536	-0.2174659	0.0106766	0.513173	0.0154152	0.00594095	0.451882	0.00291209	0.5898349	7.78783e-05	0.0130249	0.261359	3.72554	0.31802	0.296944	0.117179	0.267856	0.372369	1.584006
15750	-3714.725	-3709.9	-4.825526	0.9770039	0.1963493	0.548827	0.0439441	0.270614	0.21956	0.198751	0.0676673	0.0337516	0.0366427	0.180117	0.151285	0.349101	0.03416	0.088143	0.0275021	0.0377537	0.078605	0.445467	0.290371	0.1189334	-0.1326245	0.00836455	0.589652	0.0127979	0.00874908	0.375887	0.00454908	0.2685572	0.000467198	0.0316963	0.374063	3.59377	0.296812	0.294929	0.131485	0.276773	0.1359327	1.975663
15760	-3710.407	-3712.48	2.07246	0.9312393	0.2415182	0.374726	0.0519715	0.134589	0.245614	0.126648	0.0870649	0.0893361	0.0620872	0.345906	0.170079	0.467536	0.0458762	0.0728922	0.00108884	0.0638323	0.102974	0.198609	0.0800498	0.1318031	-0.08095011	0.00897282	0.56091	0.015908	0.00928612	0.39896	0.00596232	0.08902943	0.00173975	0.0606366	0.483254	3.45437	0.277188	0.313078	0.133709	0.276025	0.008079322	11.01942
15770	-3711.212	-3708.543	-2.66922	0.809072	0.214228	0.585278	0.012512	0.167185	0.270197	0.158483	0.0836721	0.259787	0.0781163	0.140177	0.206051	0.63562	0.040537	0.0703441	0.00713181	0.144522	0.0683306	0.208658	0.170557	0.1239202	-0.05162634	0.0121925	0.564998	0.0103803	0.00906446	0.401868	0.00149669	0.07053121	0.000840187	0.0423656	0.419762	3.53703	0.298571	0.297525	0.124711	0.279193	0.01890487	3.730849
15780	-3714.901	-3710.285	-4.615824	0.8932868	0.2182474	0.502284	0.0290711	0.2104	0.184247	0.12563	0.0733584	0.132892	0.0227523	0.636962	0.51986	0.272032	0.0482372	0.0428662	0.144678	0.159914	0.068926	0.283441	0.051349	0.2150788	0.008316621	0.0148696	0.552448	0.0104912	0.00520069	0.407633	0.00935745	0.1123473	0.000946044	0.0449208	0.429586	3.52455	0.314813	0.29952	0.11528	0.270387	0.1206639	0.9310762
15790	-3717.467	-3711.301	-6.165799	0.5247329	0.182809	0.518861	0.0501187	0.188774	0.404526	0.120864	0.166081	0.193288	0.0917485	0.112566	0.120109	0.0350306	0.0477094	0.259872	0.228993	0.194348	0.08742	0.542949	0.328514	0.2392043	-0.1791857	0.00981123	0.535919	0.0111315	0.00578827	0.432512	0.0048374	0.2276301	0.000277459	0.0244837	0.337328	3.63791	0.277924	0.307975	0.136081	0.27802	0.04844441	4.69879
15800	-3713.148	-3708.665	-4.482627	0.4474925	0.2055223	0.384288	0.0629245	0.217796	0.364036	0.180348	0.188315	0.0942919	0.0841482	0.194689	0.236725	0.186154	0.0981582	0.510065	0.139412	0.124904	0.131889	0.133355	0.304723	0.1815135	-0.08862046	0.0182776	0.534462	0.00801074	0.00710728	0.431336	0.000807126	0.1477733	0.000639476	0.0370209	0.397916	3.56442	0.308721	0.274157	0.135019	0.282102	0.05915288	2.49816
15810	-3723.587	-3715.508	-8.079068	0.3897007	0.1968473	0.51284	0.0712214	0.60153	0.943871	0.430782	0.196001	0.0598536	0.0129928	0.136822	0.15199	0.104056	0.157953	0.0315713	0.0895918	0.103366	0.13849	0.594171	0.198324	0.2051836	-0.02686875	0.0156024	0.519182	0.00462684	0.00863201	0.441418	0.0105378	0.07210986	0.000475585	0.0319767	0.37538	3.59217	0.304406	0.270326	0.135193	0.290075	0.04524111	1.593901
15820	-3722.794	-3715.434	-7.360251	0.5156287	0.2005817	0.609814	0.0710825	0.279198	0.445623	0.221678	0.269931	0.0916582	0.0354187	0.512885	0.120513	0.10154	0.0942899	0.706437	0.127958	0.145213	0.0339814	0.209352	0.357354	0.2199446	0.02489935	0.00754482	0.524133	0.00183172	0.00647449	0.445627	0.0143894	0.03334632	0.000541942	0.0341117	0.385174	3.58017	0.301985	0.285199	0.135144	0.277672	0.05824566	0.5725116
15830	-3721.265	-3716.656	-4.609006	0.4910078	0.1706427	0.598777	0.11843	0.163308	0.403913	0.101004	0.131232	0.0947937	0.016961	0.167797	0.110589	0.390385	0.0974181	0.116866	0.339906	0.170073	0.00643513	0.358619	0.367204	0.2388156	0.07198694	0.00883306	0.561581	0.00739039	0.00532181	0.406603	0.0102709	0.008235841	0.000161862	0.0187374	0.302869	3.67823	0.30357	0.290985	0.11679	0.288656	0.08022278	0.1026621
15840	-3711.991	-3710.418	-1.573006	0.5749535	0.1603722	0.628841	0.0709288	0.156766	0.338488	0.105895	0.127531	0.0596398	0.0220241	0.106877	0.0838991	0.048096	0.0853937	0.13189	0.201532	0.088996	0.0215279	0.395905	0.54829	0.1224589	-0.01694839	0.00708047	0.51339	0.00829598	0.00394698	0.456426	0.0108601	0.0299873	9.63476e-05	0.0144791	0.272842	3.71258	0.301309	0.296611	0.119048	0.283033	0.01303891	2.299832
15850	-3717.434	-3716.907	-0.5271347	0.7435056	0.1455688	0.765198	0.0537635	0.119819	0.220094	0.0935972	0.127203	0.042547	0.0419947	0.222675	0.165992	0.0658656	0.0836126	0.255612	0.108546	0.203106	0.0655228	0.247378	0.270721	0.1601105	0.07565591	0.00619877	0.515905	0.0074957	0.00108971	0.461589	0.00772088	0.0003928804	4.00892e-05	0.00935921	0.228422	3.76218	0.290555	0.317831	0.149086	0.242528	0.07604879	0.005166163
15860	-3714.738	-3708.744	-5.994089	0.8827841	0.1937039	0.756293	0.0279295	0.109432	0.166045	0.118225	0.0559122	0.440031	0.160069	0.245207	0.10656	0.360152	0.0365209	0.0380571	0.102058	0.184664	0.148558	1.02113	0.0254742	0.1824096	0.07952121	0.0113779	0.558677	0.0109543	0.0065708	0.400155	0.0122653	0.002227831	0.000424405	0.030224	0.367027	3.60232	0.297927	0.317376	0.110896	0.273801	0.08174904	0.02725207
15870	-3714.803	-3712.101	-2.701669	0.8931767	0.181947	0.579389	0.0149923	0.153243	0.343748	0.0983387	0.0631874	0.208067	0.0594688	0.3459	0.230147	0.608058	0.0298734	0.115823	0.0321092	0.0605898	0.0591504	0.0737396	0.266406	0.1341436	0.07407254	0.0100283	0.628763	0.0119097	0.00650619	0.339396	0.00339613	0.02190942	0.0002677	0.0240527	0.33493	3.64075	0.281037	0.298059	0.118052	0.302853	0.09598196	0.228266
15880	-3719.132	-3714.98	-4.152063	0.4668232	0.1757867	0.519577	0.0511759	0.361633	0.271028	0.130847	0.13843	0.105767	0.0780536	0.377567	0.119944	0.12359	0.0751468	0.442266	0.0594869	0.100664	0.26656	0.195068	0.157509	0.1840894	0.03221107	0.00660219	0.584445	0.00966703	0.00902687	0.385645	0.00461397	0.08525292	0.000205148	0.0210773	0.317596	3.66112	0.284865	0.299356	0.133377	0.282402	0.117464	0.7257792
15890	-3712.265	-3710.225	-2.039668	0.7288447	0.1911985	0.438571	0.0599862	0.33509	0.474247	0.216412	0.13101	0.0314115	0.0287312	0.152433	0.178647	0.0252998	0.0686943	0.0526864	0.124447	0.0683099	0.293216	0.456554	0.24279	0.168319	-0.04078145	0.010435	0.571843	0.00546646	0.00883223	0.399019	0.00440436	0.06630322	0.000386547	0.0288572	0.360299	3.61046	0.300878	0.31568	0.132335	0.251107	0.02552178	2.597908
15900	-3719.458	-3712.688	-6.769982	0.4528686	0.1775279	0.43981	0.0301248	0.490979	0.485829	0.0997171	0.123122	0.043167	0.0404323	0.191436	0.118714	0.175775	0.12081	0.400431	0.160149	0.3852	0.0183726	0.264237	0.429764	0.2267562	-0.1371045	0.0100944	0.584181	0.00997997	0.0090228	0.382267	0.00445471	0.1743231	0.000221591	0.0218995	0.32253	3.65535	0.282084	0.30956	0.121314	0.287041	0.0372186	4.683762
