Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
10740	-29.34344	0	-29.34344	16.26679	91289.93	0.00746471	0.172517	0.0127002	0.135915	0.170184	0.0336558	0.0916251	0.111544	0.0106812	0.270613	0.117936	0.489971	0.239485	0.404162	0.324136	0.00878797	0.0365936	0.417677	0.2369748	0.1279051	0.0962816	0.0572594	0.0395555	0.453294	0.125279	0.22833	24.32292	0.02976261	-1.439802	0.995796	0.998922	1.00107	1.00421	0.0232979	0.149604	0.714891	0.112207	0.1576677	0.188768
10750	-26.01218	0	-26.01218	9.053286	284624.6	0.0708398	0.0975401	0.377858	0.1697	0.225248	0.0100022	0.0657274	0.109	0.0148149	0.389276	0.148668	0.242284	0.8823	0.146009	0.359765	0.0032613	0.179791	0.105406	0.1609641	0.05199299	0.13342	0.0489898	0.114018	0.273978	0.202121	0.227474	10.39535	0.02265498	-1.826574	0.997618	0.99939	1.00061	1.00238	0.0355896	0.345522	0.348964	0.269925	0.07464797	0.3034909
10760	-17.17543	0	-17.17543	4.63591	548338.4	0.0533279	0.0377723	0.136078	0.0490548	0.19532	0.01226	0.052357	0.167145	0.0733327	0.204272	0.813741	0.219807	0.538125	0.250935	0.0372299	0.0977351	0.101042	0.00606707	0.1585403	0.02823061	0.0809783	0.00770498	0.22208	0.208743	0.20724	0.273254	5.348432	0.02085186	-1.841746	0.998284	0.999561	1.00044	1.00172	0.193329	0.416375	0.124579	0.265716	0.04908247	0.4248331
10770	-14.26609	0	-14.26609	3.374222	692531.2	0.0528551	0.0736298	0.110043	0.0910438	0.208446	0.0195508	0.150651	0.624463	0.276163	0.193224	0.0524376	0.205373	0.112079	0.249235	0.072288	0.266766	0.0716092	0.0128954	0.1479823	-0.03836883	0.157509	0.0164596	0.179432	0.256378	0.178557	0.211665	4.353325	0.05349315	-1.910663	0.998473	0.999609	1.00039	1.00153	0.100376	0.485295	0.162122	0.252207	0.01512433	3.536895
10780	-2.811225	0	-2.811225	1.963497	789761.2	0.0466993	0.0717058	0.0669005	0.156549	0.0328127	0.0569522	0.091507	0.0470037	0.0739699	0.00481357	0.186574	0.0243215	0.0955141	0.110282	0.03746	0.0735162	0.180568	0.158574	0.08544556	-0.06920294	0.117487	0.00632878	0.11052	0.297778	0.295103	0.172783	5.155436	0.07996489	-2.459876	0.99857	0.999634	1.00036	1.00143	0.119277	0.443453	0.0763325	0.360938	0.01076195	7.430333
10790	-9.361146	0	-9.361146	7.423558	426429.5	0.0700542	0.108516	0.0119194	0.0567069	0.0597152	0.044838	0.025678	0.202193	0.0358731	0.0358881	0.108221	0.0777167	0.0411555	0.0416009	0.123953	0.152391	0.103218	0.0926409	0.1148364	-0.1073604	0.180892	0.0172348	0.0973351	0.434721	0.198016	0.0718011	9.828745	0.1136632	-2.164247	0.998054	0.999502	1.0005	1.00195	0.125659	0.568305	0.0521195	0.253917	0.006302801	18.03377
10800	-14.7727	0	-14.7727	12.73929	829364.5	0.0664457	0.281915	0.103787	0.195821	0.0747668	0.0945429	0.0813496	0.091501	0.0943137	0.105144	0.132064	0.0768171	0.01798	0.00270912	0.0789523	0.114991	0.0779493	0.0891442	0.1050528	-0.05500026	0.20573	0.0147113	0.0527604	0.458104	0.222206	0.0464886	17.06976	0.06517743	-2.253292	0.998605	0.999643	1.00036	1.0014	0.157057	0.32673	0.0893136	0.4269	0.01017717	6.404276
10810	-32.13022	0	-32.13022	7.69328	707240.5	0.320667	0.0903161	0.189314	0.175218	0.0982588	0.513172	0.0636517	0.0628437	0.0372507	0.166212	0.0221852	0.275002	0.101057	0.0337176	0.064812	0.337675	0.208039	0.703248	0.2920973	-0.04902958	0.271011	0.0183121	0.121647	0.34939	0.142822	0.0968181	22.90142	0.05225684	-1.230668	0.998489	0.999614	1.00039	1.00151	0.290751	0.18891	0.218721	0.301619	0.003227256	16.19234
10820	-40.96861	0	-40.96861	11.23903	764114	0.204255	0.511734	0.0527011	0.266835	0.156537	0.737901	0.0883544	0.31531	1.05781	0.190356	0.425043	0.411576	0.0712897	0.0880833	0.0710797	0.0690609	0.857629	0.105918	0.2617949	-0.1039661	0.158767	0.00828982	0.0878099	0.539611	0.154569	0.0509535	33.71744	0.1095497	-1.340194	0.998546	0.999628	1.00037	1.00145	0.0714647	0.0506217	0.038866	0.839048	0.00558358	19.61998
10830	-52.18443	0	-52.18443	18.61646	550120.3	0.247814	0.17139	1.17431	0.663796	0.0545166	1.93483	0.375886	0.149617	0.517975	0.328174	0.108424	0.187587	0.124221	0.334105	0.0998856	0.593711	0.0703384	0.238968	0.4275651	-0.03602717	0.306653	0.0214927	0.132748	0.341302	0.152513	0.0452904	43.23609	0.04285056	-0.8496488	0.998287	0.999562	1.00044	1.00171	0.258451	0.0752137	0.0691175	0.597218	0.006823387	6.279954
10840	-40.52404	0	-40.52404	12.71085	859464.7	0.319224	0.117154	0.57446	0.680079	0.0357325	0.336635	0.237581	0.263066	0.162658	0.737564	0.0408755	0.354454	0.172604	0.586632	0.320843	0.0743096	0.0305549	0.29602	0.2373498	-0.00787057	0.332436	0.0282049	0.115877	0.35089	0.139008	0.0335838	25.59457	0.04036517	-1.43822	0.998629	0.999649	1.00035	1.00137	0.703229	0.0531613	0.0410143	0.202596	0.0324946	1.242212
10850	-34.86428	0	-34.86428	17.91435	230738.5	0.0521329	0.0526637	0.232506	0.390531	0.0435357	0.138976	0.323143	0.186637	0.085779	0.896981	0.00770297	0.141173	0.251706	0.178905	0.161192	0.0430162	0.120473	0.0139988	0.1037643	0.007620593	0.327551	0.0204322	0.0752952	0.237754	0.276077	0.062891	38.3211	0.03956655	-2.265633	0.997355	0.999323	1.00067	1.00265	0.609136	0.0706855	0.0191076	0.301071	0.04718715	0.8385028
10860	-17.63721	0	-17.63721	7.637349	226272.2	0.0472632	0.0793548	0.104078	0.0789428	0.00528257	0.180694	0.0269275	0.0634754	0.00932527	0.115248	0.0700486	0.175306	0.19795	0.0637165	0.0473443	0.00275009	0.0266602	0.0267679	0.108974	-0.02143221	0.338503	0.0330602	0.176164	0.200549	0.211389	0.040335	45.5065	0.1019393	-2.216646	0.997329	0.999316	1.00068	1.00267	0.704586	0.0501808	0.0085536	0.23668	0.0805071	1.266215
10870	-18.46054	0	-18.46054	3.80922	126538.1	0.0313423	0.211705	0.135467	0.389995	0.17223	0.316586	0.0316068	0.180042	0.00884867	0.184401	0.17372	0.129313	0.0482113	0.0179735	0.0393271	0.0171711	0.108897	0.0424932	0.1313484	0.1267958	0.303041	0.0154257	0.160037	0.189244	0.275107	0.0571456	36.04447	0.08482669	-2.029902	0.996429	0.999085	1.00091	1.00358	0.34456	0.319161	0.0606028	0.275676	0.2116224	0.4008397
10880	-17.15794	0	-17.15794	9.737796	265047.6	0.0362432	0.286001	0.14618	0.325742	0.0411303	0.0288335	0.0148031	0.15348	0.0144934	0.0693253	0.0833427	0.018948	0.131102	0.251084	0.0298015	0.124613	0.153991	0.270735	0.1175387	0.08552718	0.218522	0.0243643	0.263392	0.239004	0.114383	0.140335	10.83847	0.05441803	-2.140988	0.997532	0.999368	1.00063	1.00247	0.587387	0.145317	0.0742941	0.193002	0.1399452	0.3888524
10890	-27.75285	0	-27.75285	13.01169	548780.3	0.0548591	0.478235	0.132921	0.413361	0.192023	0.065838	0.180874	0.0549535	0.0833974	0.11311	0.0151511	0.34318	0.424027	0.14272	0.21439	0.0362412	0.10028	0.0752788	0.1299962	0.01796461	0.0667932	0.0172324	0.156723	0.165311	0.437309	0.156632	41.69299	0.08186415	-2.04025	0.998285	0.999561	1.00044	1.00172	0.468788	0.143832	0.0703634	0.317017	0.09982876	0.8200458
10900	-30.20577	0	-30.20577	6.312932	552187	0.101437	0.3396	0.0112576	0.0675328	0.676494	0.0250574	0.0170875	0.161493	0.138026	0.0143857	0.426695	0.0661721	0.232843	0.106224	0.0642435	0.194392	0.443986	0.406434	0.2678727	0.05558684	0.0593824	0.0153205	0.119028	0.118287	0.198664	0.489318	17.65159	0.06208795	-1.317244	0.99829	0.999563	1.00044	1.00171	0.228757	0.108781	0.121529	0.540933	0.1176748	0.5276232
10910	-37.3608	0	-37.3608	11.0348	203558.9	0.109751	0.305748	0.00826633	0.0475716	0.414915	0.0563823	0.0472955	0.878909	0.259363	0.0357518	0.192914	0.110978	0.660756	0.357687	0.311892	0.34248	0.372394	0.389865	0.2259454	-0.09306545	0.113267	0.013712	0.0912215	0.198144	0.132721	0.450934	32.19667	0.1697134	-1.487462	0.997184	0.999279	1.00072	1.00282	0.181967	0.0484955	0.0481406	0.721396	0.07664796	2.214193
10920	-39.08595	0	-39.08595	11.37454	107579.2	0.0996304	0.321141	0.0172923	0.122252	0.479913	0.0502596	0.208671	1.49026	0.393667	0.0329351	0.0395442	0.187219	0.982297	0.264251	0.0735949	0.749736	0.412507	0.351658	0.268969	-0.1059652	0.0955683	0.00999939	0.0530123	0.338513	0.249963	0.252944	17.31273	0.1503471	-1.313159	0.996127	0.999007	1.00099	1.00388	0.282765	0.131608	0.226085	0.359542	0.04438186	3.387579
10930	-38.63188	0	-38.63188	6.961586	151998.9	0.280144	0.178483	0.11219	0.0746435	0.475381	0.423558	0.08174	0.49703	0.429072	0.0325218	0.0297043	0.247346	1.05717	0.784779	0.183131	0.498643	0.0357467	0.274359	0.2501408	-0.0471667	0.0783804	0.0205928	0.0896517	0.216932	0.2812	0.313243	28.90879	0.1043524	-1.385731	0.996742	0.999165	1.00083	1.00326	0.502555	0.151392	0.0437448	0.302308	0.05718568	1.824799
10940	-40.96365	0	-40.96365	20.02491	59443.68	0.0698564	0.332354	0.0625949	0.484627	0.659599	0.0492629	0.274407	0.255457	1.09752	0.25263	0.0117443	0.176137	0.275139	0.110106	0.159275	0.564314	0.0512667	0.136775	0.3354788	0.1829719	0.202778	0.104551	0.0821349	0.128824	0.225566	0.256146	43.38965	0.09999091	-1.092196	0.994791	0.998664	1.00133	1.00522	0.229134	0.54866	0.0262575	0.195949	0.2829628	0.3533712
10950	-48.74324	0	-48.74324	4.990369	109585.8	0.572155	1.68717	0.388915	0.880509	2.07627	0.141134	0.0666417	0.320963	0.380481	0.259002	0.0166269	0.724351	0.70053	0.32063	0.488996	0.276542	0.223345	0.191578	0.4551496	0.1593052	0.114735	0.102403	0.0881461	0.055009	0.133248	0.506458	42.94961	0.1280345	-0.7871291	0.996163	0.999017	1.00098	1.00384	0.254066	0.513892	0.0496337	0.182408	0.2873396	0.4455858
10960	-35.10413	0	-35.10413	24.06493	71944.04	0.245609	0.1747	0.387621	0.477323	0.0488351	0.119385	0.25038	0.0985939	0.45217	0.368257	0.00483461	0.412307	0.170871	0.0258806	0.0420039	0.108972	0.0736949	0.0885786	0.2653123	0.2326054	0.316842	0.07947	0.110201	0.0322281	0.0597717	0.401487	31.33068	0.07466419	-1.326848	0.995265	0.998786	1.00121	1.00474	0.0803048	0.777793	0.0320898	0.109813	0.3072696	0.2429925
10970	-31.7676	0	-31.7676	9.506669	32083.36	0.661554	0.238739	0.52368	0.346947	0.0535668	0.414915	0.0272437	0.159772	0.225592	0.113176	0.0046579	0.0481906	0.0132427	0.172353	0.468705	0.0500031	0.0192811	0.292791	0.1317054	0.1144264	0.144218	0.450477	0.162202	0.0770818	0.0167408	0.149281	30.66863	0.1201562	-2.027188	0.992912	0.998179	1.0018	1.00711	0.163868	0.491346	0.113654	0.231132	0.2345826	0.5122127
10980	-20.25648	0	-20.25648	7.010093	94570.62	0.076729	0.377712	0.0195645	0.168608	0.0157085	0.0273741	0.034585	0.227167	0.107685	0.136144	0.00415056	0.0554237	0.0663111	0.175294	0.235751	0.00386206	0.0148487	0.0294822	0.1051831	0.07236551	0.216946	0.410163	0.105311	0.137388	0.0596966	0.0704958	29.70303	0.08183759	-2.252052	0.99587	0.998941	1.00105	1.00414	0.0903486	0.339476	0.0656337	0.504542	0.1542031	0.530713
10990	-12.09896	0	-12.09896	12.12099	101046.2	0.10095	0.0417593	0.0105808	0.0788867	0.0135448	0.0184057	0.0351337	0.0617909	0.060273	0.161488	0.00794277	0.237474	0.0309708	0.013497	0.191966	0.0281981	0.0196726	0.0667437	0.0608516	0.07194438	0.182325	0.0957566	0.0879739	0.278916	0.0234275	0.331601	27.39998	0.1143707	-2.799317	0.996004	0.998976	1.00102	1.004	0.137114	0.49998	0.0334473	0.329459	0.186315	0.6138563
11000	-8.532044	0	-8.532044	13.48382	146542	0.0274323	0.0191484	0.0118677	0.147689	0.0144405	0.0204231	0.0426711	0.0984699	0.0214921	0.0307606	0.0291876	0.145918	0.0116438	0.055338	0.0387185	0.170778	0.00935103	0.335762	0.07405621	-0.2024334	0.397255	0.108159	0.057099	0.228804	0.0221198	0.186562	31.86704	0.2975621	-2.602931	0.996681	0.99915	1.00085	1.00332	0.430526	0.33248	0.0236361	0.213358	0.0951287	3.127995
11010	-5.555661	0	-5.555661	8.813998	325417.8	0.0156059	0.0420653	0.0181291	0.0717682	0.00510827	0.0416101	0.0265048	0.0899839	0.00821798	0.0348369	0.00716146	0.0687838	0.00419768	0.00367046	0.100565	0.0679535	0.0290672	0.20934	0.05995298	-0.1555481	0.457781	0.0884205	0.0374005	0.236308	0.0125157	0.167574	15.8691	0.2830218	-2.814195	0.997773	0.99943	1.00057	1.00223	0.465133	0.255417	0.0683383	0.211112	0.1274738	2.220236
11020	2.996397	0	2.996397	8.28695	708901.2	0.0589218	0.0268318	0.0160434	0.0269892	0.00452915	0.0434067	0.124205	0.0583454	0.0308163	0.0278437	0.0095801	0.0194987	0.0408747	0.107727	0.000563782	0.0326831	0.0717269	0.0181365	0.0336478	0.007929597	0.487448	0.166222	0.0274707	0.240983	0.00330628	0.0745701	13.86788	0.2374455	-3.391808	0.998491	0.999614	1.00039	1.00151	0.549033	0.161757	0.0916677	0.197542	0.2453751	0.9676838
11030	9.860603	0	9.860603	12.07262	877050.6	0.0275462	0.000413509	0.000752967	0.0248831	0.00455152	0.01537	0.0120059	0.009825	0.00556158	0.0203733	0.0766127	0.0167307	0.0658624	0.0712354	0.00482219	0.0300407	0.0110635	0.0189562	0.02608369	0.2055693	0.706714	0.149307	0.0049494	0.125819	0.00312058	0.0100894	26.13377	0.05839486	-3.646445	0.998643	0.999653	1.00035	1.00136	0.670063	0.0860852	0.0966137	0.147238	0.2639642	0.2212227
11040	24.09404	0	24.09404	9.32797	508641.2	0.0184534	0.000584979	0.00330101	0.0452445	0.00389816	0.0195175	0.00296968	0.00644566	0.00700975	0.0159065	0.0100229	0.00610534	0.0261906	0.0303491	0.003518	0.00706067	0.000548558	0.00530328	0.01231672	0.1674036	0.611255	0.24347	0.0168571	0.103313	0.0138993	0.0112052	21.79926	0.02012005	-4.396798	0.998218	0.999544	1.00045	1.00178	0.628385	0.0787819	0.128789	0.164044	0.1875237	0.1072934
11050	11.59103	0	11.59103	25.2243	944481.1	0.00957417	0.00894743	0.0287616	0.0542583	0.0079129	0.013627	0.00537288	0.0189469	0.0171975	0.0202794	0.012036	0.0115778	0.0202489	0.00584983	0.0691442	0.00349187	0.00142778	0.00983362	0.02154993	0.1581035	0.695374	0.172737	0.0200623	0.0843641	0.0147392	0.0127237	33.10737	0.008427322	-3.837383	0.998692	0.999666	1.00033	1.00131	0.564202	0.0794871	0.16555	0.19076	0.1665308	0.05060518
11060	6.805626	0	6.805626	24.17562	944983.4	0.0382437	0.0315729	0.0624985	0.0220828	0.0123177	0.0266497	0.0148707	0.00578411	0.0234149	0.0116435	0.0304444	0.0416682	0.0164661	0.00821875	0.00706019	0.0149013	0.00764767	0.0236264	0.02692891	0.02840342	0.616879	0.241213	0.0410025	0.0732784	0.0138139	0.0138133	28.75847	0.005100362	-3.614555	0.998693	0.999666	1.00033	1.00131	0.385024	0.0504845	0.299169	0.265323	0.03350378	0.1522324
11070	4.641843	0	4.641843	24.98305	364187.8	0.00161733	0.0379554	0.0265746	0.00287703	0.000623275	0.00515189	0.0169418	0.0204628	0.0106731	0.0184165	0.0523474	0.0691782	0.0235637	0.00983007	0.0680243	0.000244782	0.0223536	0.000822836	0.01784289	0.02156262	0.180754	0.67668	0.054444	0.0569011	0.0239379	0.00728341	46.54911	0.002225155	-4.02615	0.997894	0.999461	1.00054	1.00211	0.160922	0.109528	0.509695	0.219855	0.02378777	0.09354196
11080	12.52421	0	12.52421	36.03651	340295.1	0.0440697	0.0292696	0.0182531	0.0270862	0.00112261	0.0141866	0.00459786	0.0657858	0.01005	0.0109143	0.00996796	0.00499252	0.00411624	0.00266446	0.00233893	0.00386877	0.00925289	0.0024064	0.01761257	0.00377228	0.16643	0.486005	0.128077	0.141616	0.0606381	0.0172337	40.69759	0.003362839	-4.039142	0.997822	0.999443	1.00056	1.00218	0.224032	0.0810797	0.52713	0.167758	0.007135118	0.4713081
11090	31.12763	0	31.12763	16.40994	382786.2	0.0109513	0.0198455	0.0112748	0.00899347	0.00117428	0.00634814	0.00023437	0.00319704	0.00502183	0.00208117	0.00307104	0.00259084	0.0035455	0.000380214	0.00843128	0.0104062	0.00221849	0.00129374	0.005844882	-0.01063463	0.392605	0.23654	0.165784	0.132982	0.067296	0.00479328	43.99402	0.0245829	-5.142189	0.997946	0.999475	1.00052	1.00206	0.334749	0.0971099	0.473716	0.0944254	0.01394827	1.762433
11100	19.58988	0	19.58988	23.28833	782087.7	0.0237373	0.00867242	0.0279127	0.0164668	0.00481681	0.0113151	0.00136392	0.0325445	0.0103135	0.00753124	0.00536468	0.0162839	0.00403887	0.00659091	0.00331818	0.001173	0.00425972	0.011461	0.01217417	0.006002086	0.255032	0.255956	0.20387	0.189943	0.0913497	0.00384953	42.98876	0.01536419	-4.408439	0.998563	0.999633	1.00037	1.00144	0.506999	0.12279	0.281152	0.0890595	0.02136627	0.7190859
11110	29.67371	0	29.67371	20.90072	253076.3	0.0206298	0.00170921	0.00349051	0.00744182	0.00221828	0.00465519	0.00228782	0.00478822	0.00447924	0.00619247	0.00275033	0.0104908	0.00749712	0.00243437	0.00478898	0.0167529	0.00221477	0.0187946	0.006021687	0.01972011	0.197326	0.215436	0.272938	0.206186	0.0882371	0.0198768	24.00413	0.005834304	-5.112388	0.997474	0.999354	1.00064	1.00253	0.653246	0.0744782	0.220269	0.0520066	0.02555441	0.2283091
11120	28.96596	0	28.96596	24.84223	262948.8	0.00984616	0.00750654	0.0015724	0.00546196	0.00151893	0.0155926	0.00107909	0.00405066	0.00202808	0.00251908	0.00543473	0.00767874	0.0162949	0.0032793	0.00552364	0.0172667	0.00224379	0.00787207	0.004616017	0.01460673	0.249787	0.17868	0.246072	0.213662	0.0965431	0.0152557	29.4355	0.003804285	-5.378223	0.997522	0.999366	1.00063	1.00248	0.312597	0.138314	0.49239	0.0566982	0.01841101	0.2066309
11130	31.95983	0	31.95983	16.29143	777582.7	0.0151949	0.0108071	0.00162394	0.0076412	0.00123059	0.0101267	0.00070497	0.00801239	0.00609838	0.0023631	0.0134345	0.00543306	0.0102084	0.00194114	0.000806545	0.00571032	0.00335769	0.00425526	0.003944432	0.06248612	0.263743	0.0934136	0.370814	0.0617764	0.201935	0.00831836	19.53613	0.002360688	-5.53545	0.998559	0.999631	1.00037	1.00144	0.0945624	0.364026	0.512637	0.0287749	0.0648468	0.03640408
11140	33.60165	0	33.60165	12.24815	328754	0.00916052	0.00594284	0.0032093	0.00504103	0.000347588	0.00914052	0.00584357	0.00432637	0.011999	0.00747838	0.00181471	0.00216455	0.0026695	0.00349679	0.00266327	0.00491342	0.00233069	0.00677272	0.00532125	0.08368916	0.542649	0.18821	0.101515	0.0600596	0.100591	0.00697558	44.30646	0.002589131	-5.236047	0.997784	0.999433	1.00057	1.00222	0.0644471	0.568387	0.343842	0.0233234	0.08627829	0.03000906
11150	36.29052	0	36.29052	24.43045	549078.6	0.00176727	0.00108478	0.000554186	0.00346204	0.000159927	0.00439058	0.0068266	0.00219613	0.00955955	0.00669084	0.00234009	0.000702792	0.00939118	0.00911672	0.00676714	0.00460666	0.00565548	0.000299708	0.005653275	0.02485315	0.59369	0.16284	0.0799417	0.0633455	0.0908393	0.00934338	35.21271	0.0038433	-5.17552	0.998285	0.999561	1.00044	1.00172	0.0525972	0.541915	0.388857	0.0166315	0.02869645	0.1339295
11160	28.92842	0	28.92842	31.10796	880497.7	0.00904825	0.00758137	0.0018179	0.0183319	0.0012858	0.00864179	0.00695086	0.00111976	0.00290703	0.0165665	0.00727494	0.000777024	0.0148692	0.00251717	0.00249061	0.0100319	0.000672922	0.00256695	0.007084427	0.01695681	0.431539	0.324098	0.0702848	0.0217417	0.119905	0.0324317	44.19923	0.01134408	-4.949856	0.998646	0.999654	1.00035	1.00135	0.23722	0.385978	0.362533	0.0142685	0.02830089	0.4008382
11170	29.29937	0	29.29937	21.39087	626641.2	0.00660051	0.00279407	0.00120328	0.00528936	0.013623	0.00618585	0.00694628	0.000836356	0.00734477	0.0115527	0.000805157	0.00249683	0.0251317	0.00406257	0.000492879	0.0194099	0.00263516	0.0115586	0.00888768	-0.005687266	0.553067	0.10157	0.168961	0.021192	0.103213	0.0519963	25.59815	0.01338922	-4.723089	0.998395	0.999589	1.00041	1.00161	0.10539	0.225281	0.66485	0.00447845	0.007701952	1.738419
11180	25.78556	0	25.78556	29.0795	416458	0.0028636	0.00163646	0.000690488	0.00293306	0.0133971	0.00183258	0.0048333	0.0028922	0.00798716	0.0123258	0.0106813	0.00401194	0.0124641	0.0245646	0.0087774	0.00491583	0.00122901	0.0141611	0.01027668	-0.007613428	0.442156	0.0703374	0.118023	0.010447	0.208445	0.150591	29.91143	0.0191028	-4.577879	0.998031	0.999496	1.0005	1.00197	0.0667442	0.373523	0.554849	0.00488388	0.01148937	1.66265
11190	29.45358	0	29.45358	16.91943	507751.7	0.00775777	0.00610381	0.00141717	0.0040957	0.019292	0.0035126	0.0139864	0.0191783	0.00313924	0.00409006	0.00468046	0.00394379	0.000690257	0.00195869	0.00717434	0.000766844	0.00109465	0.0058078	0.01098348	0.02088449	0.438915	0.162043	0.0602067	0.0101877	0.109641	0.219007	19.90504	0.03402798	-4.511363	0.998217	0.999544	1.00046	1.00178	0.187055	0.331943	0.472237	0.00876515	0.05491247	0.6196767
11200	12.66266	0	12.66266	6.550395	725862.3	0.0125196	0.0371394	0.0205191	0.0198005	0.0629028	0.0100791	0.00238485	0.0845086	0.014696	0.0280659	0.00950343	0.00654277	0.0101358	0.00859662	0.0320688	0.0179117	0.0183112	0.00354712	0.02298164	0.08128617	0.421584	0.257991	0.0866165	0.0146848	0.096095	0.12303	12.94818	0.0103982	-3.77306	0.998508	0.999619	1.00038	1.00149	0.357401	0.419205	0.200114	0.0232797	0.09168437	0.113413
11210	-0.0725347	0	-0.0725347	5.508131	646281.8	0.0175859	0.0305896	0.010191	0.0457167	0.110268	0.0120699	0.00332494	0.122039	0.0145166	0.0583216	0.0261258	0.00590612	0.0995955	0.0112641	0.123518	0.149019	0.0339614	0.047733	0.04643103	0.07756322	0.555856	0.229559	0.0687179	0.0204321	0.0642164	0.0612181	10.03247	0.0273044	-3.069787	0.998419	0.999596	1.0004	1.00158	0.318771	0.49035	0.169644	0.0212343	0.1048676	0.2603702
11220	3.28486	0	3.28486	13.60997	801156.5	0.026142	0.0263879	0.0160608	0.0632426	0.0339498	0.0139452	0.000504501	0.0544723	0.0212924	0.0548837	0.0482677	0.0670494	0.0374772	0.0100895	0.0282995	0.0218969	0.00357111	0.0334533	0.03382517	0.1407699	0.380463	0.355974	0.0363827	0.0239999	0.0790042	0.124177	18.22123	0.04208847	-3.38655	0.99858	0.999637	1.00036	1.00142	0.182052	0.632041	0.173537	0.01237	0.1828584	0.2301698
11230	-14.50291	0	-14.50291	23.48385	606953	0.0558862	0.0125639	0.00573577	0.0267104	0.087578	0.0296485	0.00215778	0.0674687	0.0661036	0.102014	0.177269	0.0199843	0.111276	0.0160126	0.154052	0.0178832	0.0141548	0.210634	0.08515499	0.01349791	0.30217	0.223537	0.0349429	0.0547435	0.156167	0.22844	44.96546	0.07315072	-2.463282	0.998369	0.999583	1.00042	1.00163	0.268321	0.550998	0.158027	0.022654	0.08664863	0.8442224
11240	-4.355903	0	-4.355903	9.544028	464879.2	0.0660273	0.0609627	0.00160733	0.0313947	0.0323624	0.00361529	0.00238998	0.0665921	0.0793679	0.151321	0.157174	0.0935136	0.00321766	0.0538678	0.0633048	0.00169626	0.0300782	0.0759815	0.04307128	-0.0009382983	0.287544	0.245006	0.0252843	0.0601347	0.102634	0.279397	14.61272	0.09286339	-3.144899	0.998136	0.999523	1.00048	1.00186	0.4276	0.313348	0.239249	0.0198031	0.09192509	1.010207
11250	-15.18131	0	-15.18131	23.9273	563519.4	0.110961	0.0398715	0.00217547	0.0109211	0.0162885	0.0151273	0.00574266	0.031917	0.0239918	0.336983	0.183145	0.104436	0.136532	0.0610836	0.0659035	0.000501043	0.0194899	0.12489	0.06153437	0.005511314	0.266879	0.10869	0.0600198	0.0694258	0.291229	0.203758	31.34052	0.05733965	-2.788159	0.998307	0.999567	1.00043	1.00169	0.302911	0.35136	0.316178	0.0295507	0.06285097	0.9123114
11260	-38.21997	0	-38.21997	7.951647	358751.4	0.701297	0.0605303	0.0267749	0.133439	0.078457	0.233064	0.127336	0.104484	0.407389	0.708929	0.51842	0.181841	0.197469	0.080144	0.0978058	0.000209248	0.143893	0.0810104	0.1291743	-0.02955203	0.193594	0.0840455	0.0476474	0.132626	0.241008	0.301079	31.77342	0.1664065	-2.046592	0.997879	0.999457	1.00054	1.00212	0.563039	0.247511	0.173769	0.0156802	0.1368544	1.215938
11270	-16.91845	0	-16.91845	13.24994	498897.5	0.0950322	0.00272359	0.0708921	0.0314884	0.189256	0.0139263	0.0342355	0.0246201	0.132559	0.100203	0.240766	0.17312	0.0821996	0.04133	0.0108969	0.0518975	0.00291334	0.0717772	0.09861455	0.00752811	0.280874	0.0882401	0.0453187	0.125529	0.131265	0.328773	13.60133	0.283603	-2.316536	0.998201	0.99954	1.00046	1.0018	0.357136	0.398705	0.2196	0.0245592	0.2911311	0.9741419
11280	-21.25925	0	-21.25925	4.073784	603976.5	0.224544	0.00603075	0.324921	0.0915817	0.22342	0.025856	0.150827	0.0601719	0.313767	0.365352	0.0815701	0.0366292	0.0902841	0.344953	0.38486	0.311939	0.00444387	0.271887	0.1400432	-0.1353755	0.19309	0.0554517	0.0270316	0.0789951	0.0354546	0.609977	4.443628	0.2426026	-1.965804	0.998365	0.999582	1.00042	1.00164	0.572041	0.2484	0.131136	0.0484242	0.1072271	2.262513
11290	-22.33581	0	-22.33581	12.70678	998898.8	0.658369	0.00783379	0.201331	0.165726	0.41992	0.0342649	0.210394	0.0882353	0.0744106	0.143271	0.127827	0.075287	0.000969311	0.0890914	0.169798	0.0980183	0.0131368	0.0472959	0.1064519	-0.2532394	0.0935515	0.0946749	0.0487789	0.296404	0.0464632	0.420128	34.91663	0.2881783	-2.240062	0.998728	0.999675	1.00032	1.00127	0.508753	0.350918	0.0578013	0.0825281	0.03493891	8.248062
