Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
446	0	-3741.783	-3726.155	-15.62798	0.2594708	0.1906145	0.2989488	0.0690929	0.0128597	0.512405	0.00605005	0.00531928	0.461361	0.00200533	0.04098351	0.000378085	0.0285425	0.358722	3.61236	0.285968	0.290011	0.135045	0.288976	0.1100764	0.3723187
447	1	-3735.276	-3718.368	-16.90801	0.190345	0.1830015	0.3850792	-0.1423808	0.0166892	0.568495	0.00596815	0.00514205	0.402247	0.0014585	0.1796331	0.000279674	0.0245804	0.337862	3.63728	0.281755	0.304195	0.133425	0.280626	0.03725226	4.822073
448	0	-3738.763	-3723.507	-15.25546	0.2615429	0.2204022	0.2716989	-0.009349747	0.0211599	0.508682	0.00954233	0.00142579	0.458008	0.00118203	0.0746262	0.00100638	0.046312	0.434786	3.5179	0.308185	0.286626	0.137929	0.267261	0.06527645	1.143233
449	1	-3738.686	-3722.49	-16.19593	0.1952919	0.1963348	0.3368969	-0.1165436	0.00957075	0.598238	0.00391838	0.00242948	0.381942	0.00390101	0.1487718	0.000466956	0.0316882	0.374025	3.59382	0.306525	0.275548	0.132203	0.285724	0.03222824	4.616195
450	0	-3740.74	-3721.749	-18.99166	0.2613282	0.2089998	0.28012	-0.3575581	0.0193315	0.507445	0.00728857	0.00681447	0.456894	0.00222621	0.4553823	0.000715101	0.0391235	0.406735	3.55343	0.287611	0.307809	0.135542	0.269038	0.09782412	4.655112
451	1	-3736.78	-3719.585	-17.19468	0.2234987	0.1632611	0.3558803	0.1350901	0.0115706	0.509264	0.00714877	0.00491767	0.461751	0.00534762	0.07135528	0.000112225	0.0156198	0.281365	3.7029	0.293815	0.321778	0.122175	0.262232	0.2064453	0.3456376
452	0	-3746.447	-3730.405	-16.04139	0.2397423	0.2489041	0.3278435	-0.1411815	0.00847326	0.518323	0.0137098	0.0123375	0.443592	0.00356358	0.1551	0.00206107	0.0658996	0.499169	3.43287	0.317077	0.290471	0.129544	0.262908	0.01391855	11.1434
453	1	-3741.461	-3724.775	-16.68626	0.2145942	0.2020453	0.2700938	0.2502293	0.0163679	0.516269	0.00550345	0.0164102	0.442383	0.00306587	0.0346902	0.000569654	0.0349637	0.388975	3.57549	0.308129	0.299756	0.122333	0.269782	0.2849195	0.1217544
454	0	-3737.542	-3721.533	-16.00903	0.26634	0.2205645	0.2426195	-0.1160252	0.0161874	0.515009	0.0110058	0.0122586	0.440756	0.00478342	0.1870676	0.00101103	0.0464173	0.435175	3.5174	0.302961	0.310333	0.129246	0.25746	0.07104247	2.633181
455	1	-3738.898	-3723.646	-15.252	0.202828	0.1504993	0.323288	0.06256205	0.0140288	0.481966	0.00196793	0.0133041	0.488342	0.000391143	0.008468699	5.47271e-05	0.0109279	0.243332	3.74569	0.287223	0.293893	0.138383	0.280501	0.07103075	0.1192258
456	0	-3738.646	-3724.138	-14.5075	0.2835871	0.1852156	0.2252101	0.004824552	0.00929721	0.473607	0.0188886	0.00452681	0.489828	0.00385236	0.04822584	0.000306088	0.0257054	0.343986	3.63	0.300389	0.28824	0.148361	0.263009	0.0530504	0.9090572
457	1	-3739.802	-3721.118	-18.68339	0.2130017	0.2075445	0.2827937	-0.4406669	0.0218201	0.519072	0.00618499	0.00842702	0.443748	0.000747932	0.4918114	0.000682733	0.0382381	0.40306	3.55802	0.31071	0.291949	0.12326	0.274081	0.05114454	9.616108
458	0	-3738.842	-3722.906	-15.9357	0.2615592	0.1880562	0.2700606	0.2178601	0.00636641	0.598095	0.0156792	0.0014753	0.377059	0.00132586	0.001893449	0.00034259	0.0271817	0.351774	3.6207	0.302098	0.305106	0.13472	0.258076	0.2197535	0.008616241
459	1	-3743.293	-3725.507	-17.78593	0.2659148	0.1753166	0.2578428	0.4298409	0.00835578	0.5934	0.0172882	0.0134312	0.366562	0.000962635	0.01003399	0.000200869	0.0208579	0.316259	3.66268	0.3012	0.310243	0.10601	0.282548	0.4398749	0.02281101
460	0	-3734.328	-3719.686	-14.64255	0.2615351	0.2037567	0.2716211	0.03343889	0.0103731	0.508188	0.0106586	0.00169872	0.466547	0.00253467	0.01563868	0.000603312	0.0359705	0.393391	3.57003	0.291993	0.314875	0.139971	0.253162	0.04907757	0.3186523
461	1	-3740.252	-3724.087	-16.16545	0.2371354	0.1918875	0.2646059	0.06253252	0.0089844	0.595047	0.0176591	0.00772527	0.367579	0.00300514	0.09661554	0.000396705	0.0292304	0.362155	3.60822	0.293061	0.30383	0.130029	0.27308	0.1591481	0.6070796
462	0	-3744.19	-3730.046	-14.14436	0.2664347	0.1807227	0.2274977	0.04189892	0.0061047	0.603383	0.0153425	0.0130669	0.36035	0.00175237	0.007500643	0.000254277	0.0234468	0.331512	3.64479	0.305548	0.31121	0.132862	0.250379	0.04939956	0.1518362
463	1	-3745.007	-3728.726	-16.28141	0.2409962	0.1932755	0.2712977	0.2554508	0.00987867	0.436106	0.00788219	0.013167	0.528754	0.00421205	0.003955226	0.000417751	0.0299884	0.365881	3.60371	0.335772	0.296137	0.129349	0.238742	0.259406	0.01524724
464	0	-3739.205	-3723.916	-15.28907	0.2691944	0.1796027	0.2797432	-0.08800605	0.00683104	0.539834	0.015333	0.0114342	0.425241	0.00132696	0.1100127	0.000242438	0.0228987	0.328374	3.64849	0.3045	0.299279	0.146482	0.249739	0.02200668	4.99906
465	1	-3737.154	-3721.605	-15.54882	0.2395731	0.200241	0.2718128	-0.05495987	0.00980989	0.500311	0.00904264	0.0195798	0.453306	0.00794965	0.1145099	0.000535632	0.0339146	0.384287	3.58126	0.30885	0.297081	0.132462	0.261608	0.05954999	1.92292
466	0	-3738.256	-3720.937	-17.31886	0.243932	0.2233602	0.2715813	0.324915	0.0118147	0.525104	0.00743888	0.0036461	0.449612	0.00238439	0.02721153	0.0010934	0.0482449	0.441845	3.50882	0.286046	0.296826	0.129186	0.287942	0.3521265	0.07727769
467	1	-3737.17	-3721.806	-15.36388	0.2333512	0.1813779	0.3028486	0.09578102	0.00418606	0.53108	0.0115451	0.00691885	0.438462	0.00780787	0.01142687	0.000261398	0.0237702	0.333343	3.64263	0.313635	0.297724	0.129887	0.258754	0.1072079	0.1065861
468	0	-3735.307	-3719.474	-15.83368	0.2195146	0.2306384	0.3033104	-0.07596135	0.0171707	0.483197	0.00549235	0.0159897	0.474916	0.00323463	0.1249948	0.00132878	0.0531088	0.458839	3.48672	0.298784	0.295549	0.134795	0.270872	0.04903346	2.549174
469	1	-3746.558	-3727.772	-18.78602	0.2453051	0.2004291	0.264543	-0.1769098	0.00894899	0.535536	0.0118866	0.00743623	0.429745	0.00644703	0.3667297	0.000539109	0.0340234	0.384777	3.58066	0.319613	0.326786	0.113874	0.239727	0.1898199	1.931987
470	0	-3739.573	-3723.249	-16.32388	0.2466937	0.1985912	0.2964857	-0.09373567	0.0160449	0.421722	0.00657268	0.0139399	0.528403	0.0133179	0.1666049	0.000505807	0.0329667	0.379971	3.58656	0.308237	0.294413	0.12918	0.26817	0.07286918	2.286356
471	1	-3745.405	-3724.246	-21.15861	0.2410081	0.1794267	0.3135278	-0.7210947	0.00820644	0.575413	0.0134757	0.00690579	0.394086	0.00191316	0.7523124	0.000240616	0.0228131	0.327879	3.64907	0.275596	0.319012	0.116546	0.288846	0.03121772	24.09889
472	0	-3737.577	-3722.93	-14.64667	0.2323652	0.1749312	0.3116261	0.01661633	0.00933846	0.490957	0.00353442	0.0160813	0.465612	0.0144766	0.0003992793	0.000197411	0.0206789	0.315162	3.66396	0.277127	0.31586	0.138523	0.26849	0.01701561	0.02346547
473	1	-3741.957	-3722.802	-19.15484	0.2414049	0.2003105	0.3344468	0.06534177	0.00752443	0.518948	0.0123557	0.00944239	0.44939	0.00233948	0.2322929	0.000536915	0.0339548	0.384468	3.58104	0.276052	0.301199	0.146525	0.276224	0.2976347	0.7804632
474	0	-3739.495	-3720.79	-18.70552	0.2455039	0.202456	0.3234057	0.1469717	0.0109297	0.541182	0.00318371	0.00613444	0.432526	0.00604505	0.1726488	0.000577607	0.0352043	0.390037	3.57418	0.312066	0.315172	0.115409	0.257352	0.3196205	0.5401681
475	1	-3746.057	-3730.268	-15.78897	0.2406062	0.2591995	0.3474355	0.02858539	0.0145525	0.490212	0.0026173	0.0100923	0.480323	0.00220261	0.04309008	0.00256852	0.0734094	0.520489	3.40353	0.29505	0.29873	0.127347	0.278872	0.07167546	0.6011831
476	0	-3735.776	-3721.452	-14.32445	0.2452746	0.2060317	0.2793952	0.01598499	0.0129139	0.531892	0.0087823	0.00260858	0.43282	0.0109832	0.0005252622	0.000650185	0.037326	0.399216	3.56281	0.310336	0.304089	0.112865	0.272711	0.01651025	0.03181431
477	1	-3744.44	-3730.237	-14.20277	0.3219842	0.2628753	0.2386648	0.00177278	0.0216867	0.506985	0.0021227	0.00800923	0.457706	0.00349067	0.02406447	0.0027669	0.0761332	0.527863	3.39324	0.301944	0.309766	0.114032	0.274257	0.02583725	0.9313867
478	0	-3737.42	-3719.852	-17.56755	0.2312296	0.1943492	0.286092	0.2880506	0.0127653	0.52577	0.0116571	0.0111648	0.427839	0.0108037	0.05744478	0.000434573	0.0305804	0.368749	3.60024	0.293803	0.290843	0.139788	0.275567	0.3454954	0.1662679
479	1	-3742.642	-3727.099	-15.54298	0.3270688	0.1711392	0.2244161	0.2153278	0.0183386	0.536687	0.00207635	0.0114506	0.430293	0.00115471	0.0008185224	0.00016571	0.0189574	0.304299	3.67658	0.296805	0.303311	0.126537	0.273347	0.2161463	0.00378689
480	0	-3736.707	-3720.316	-16.39076	0.2321782	0.2153379	0.2706129	0.08104178	0.0109492	0.526822	0.0116805	0.010453	0.428694	0.0114014	0.09976128	0.000868561	0.0430659	0.422492	3.53357	0.294839	0.301261	0.127362	0.276539	0.1808031	0.5517677
481	1	-3742.598	-3727.041	-15.55646	0.2995293	0.2034001	0.2240183	-0.1219838	0.0207186	0.52224	0.0168068	0.00784617	0.432184	0.000203755	0.172061	0.000596186	0.0357598	0.392474	3.57117	0.285594	0.287029	0.146078	0.281299	0.05007722	3.435913
482	0	-3746.086	-3728.301	-17.78506	0.2597906	0.1826552	0.3396778	-0.0417702	0.00928177	0.508263	0.00613283	0.0069077	0.462923	0.00649164	0.1974054	0.0002757	0.0244066	0.3369	3.63842	0.27862	0.339702	0.125185	0.256493	0.1556352	1.268385
483	1	-3739.897	-3725.362	-14.53534	0.2308762	0.2206317	0.252294	-0.02308865	0.0194979	0.501514	0.0183703	0.00876724	0.451348	0.000502313	0.04914052	0.00101296	0.046461	0.435336	3.51719	0.287735	0.292159	0.147544	0.272563	0.02605186	1.886257
484	0	-3741.474	-3721.756	-19.71758	0.2674519	0.1803337	0.2224777	-0.1479404	0.0122294	0.564663	0.00971259	0.00260793	0.406082	0.0047051	0.4247829	0.000250118	0.0232557	0.330423	3.64607	0.285852	0.312284	0.127629	0.274235	0.2768425	1.534385
485	1	-3736.665	-3721.169	-15.49667	0.2246903	0.1817569	0.3360018	0.03275964	0.00884635	0.59763	0.0140285	0.00285232	0.375744	0.00089912	0.02958189	0.000265583	0.0239582	0.3344	3.64138	0.310497	0.295551	0.120068	0.273885	0.06234154	0.4745134
486	0	-3740.24	-3722.918	-17.322	0.2398494	0.1548969	0.3119411	0.339515	0.011533	0.599775	0.0103166	0.00472099	0.364289	0.00936478	0.002820963	7.10381e-05	0.0124426	0.256542	3.73094	0.286235	0.303228	0.131241	0.279295	0.342336	0.008240335
487	1	-3742.99	-3724.713	-18.27751	0.238812	0.1971792	0.318465	0.01468031	0.0100041	0.597963	0.0128111	0.00323991	0.374977	0.00100557	0.2156288	0.000481236	0.0321642	0.376256	3.5911	0.311623	0.305961	0.104951	0.277465	0.2303091	0.9362582
488	0	-3741.514	-3726.942	-14.57244	0.2365425	0.1951776	0.2620665	0.02439795	0.0106329	0.631596	0.00916505	0.00954092	0.330879	0.00818668	0.02267667	0.00044788	0.0310406	0.370955	3.59756	0.306638	0.283695	0.119078	0.290589	0.04707462	0.4817175
489	1	-3743.238	-3726.922	-16.31604	0.2361709	0.1819923	0.3692262	0.04844308	0.00925048	0.598193	0.010351	0.00306639	0.375121	0.00401893	0.05070134	0.000268207	0.0240753	0.335056	3.6406	0.309671	0.299842	0.10833	0.282157	0.09914443	0.5113887
490	0	-3739.334	-3721.145	-18.18927	0.2174373	0.1860501	0.3618618	0.05715766	0.0106822	0.543391	0.00920751	0.00417286	0.427736	0.00481023	0.1628767	0.000316501	0.0261352	0.346282	3.62727	0.283238	0.315941	0.125408	0.275413	0.2200343	0.740233
491	1	-3744.445	-3727.971	-16.47401	0.2191381	0.2067497	0.2898351	0.1396307	0.00992836	0.642028	0.0133669	0.0056053	0.323765	0.00530658	0.06508046	0.000665494	0.0377579	0.401043	3.56053	0.298289	0.317714	0.109134	0.274863	0.2047112	0.3179135
492	0	-3733.461	-3718.11	-15.35062	0.2294615	0.2014501	0.347826	0.04031483	0.0120597	0.544436	0.00653925	0.00105839	0.428559	0.00734759	0.01009115	0.000558266	0.0346162	0.387432	3.57739	0.288398	0.312772	0.134918	0.263913	0.05040597	0.2001975
493	1	-3737.019	-3722.103	-14.91644	0.2379283	0.1953718	0.2950937	-0.03614	0.00700107	0.521771	0.0162429	0.00157388	0.452721	0.000690171	0.0527502	0.000451043	0.0311489	0.371471	3.59693	0.300868	0.301564	0.134367	0.263201	0.0166102	3.175772
494	0	-3739.518	-3720.689	-18.82822	0.2318272	0.1967777	0.3037215	0.2469591	0.010472	0.566689	0.00609457	0.00110757	0.411557	0.00408051	0.1360997	0.000474407	0.0319374	0.375196	3.59239	0.291011	0.293504	0.129235	0.286251	0.3830587	0.3552971
495	1	-3743.303	-3727.071	-16.23239	0.2408779	0.2018986	0.3377179	0.09602261	0.0109842	0.461277	0.0146145	0.00870209	0.499516	0.00490566	0.04098175	0.000566832	0.0348779	0.388595	3.57596	0.293815	0.318151	0.127084	0.26095	0.1370044	0.2991274
496	0	-3736.075	-3720.694	-15.38099	0.258651	0.1670658	0.2774021	-0.1155738	0.0126212	0.491659	0.00981739	0.0117096	0.473321	0.000872614	0.1302483	0.000136091	0.0171908	0.2925	3.69017	0.308623	0.297273	0.144103	0.250001	0.01467448	8.87584
497	1	-3743.336	-3720.582	-22.75428	0.1699939	0.1725806	0.4135302	0.1255349	0.00330812	0.521783	0.0131029	0.00747948	0.447851	0.00647509	0.3795783	0.000177272	0.0196031	0.308443	3.67178	0.309977	0.306319	0.120333	0.263372	0.5051132	0.7514718
498	0	-3740.96	-3722.926	-18.03347	0.2534701	0.2099807	0.2541852	-0.113791	0.0136037	0.529934	0.00791241	0.015551	0.430599	0.00239983	0.2966951	0.000737511	0.0397245	0.409201	3.55034	0.278725	0.312619	0.13865	0.270005	0.1829041	1.622135
499	1	-3742.141	-3724.679	-17.46142	0.1779305	0.1576807	0.367158	-0.01619153	0.0068931	0.565605	0.0111748	0.0101183	0.39919	0.0070189	0.1624865	8.31636e-05	0.0134573	0.264852	3.72161	0.273904	0.318476	0.129142	0.278477	0.146295	1.110677
500	0	-3732.716	-3717.977	-14.73906	0.255044	0.2021717	0.3095213	-0.03086688	0.0147244	0.524112	0.0075153	0.0069098	0.442513	0.00422512	0.03095039	0.000572093	0.0350376	0.389302	3.57509	0.29677	0.300369	0.121703	0.281159	8.351342e-05	370.6038
501	1	-3739.518	-3722.624	-16.89386	0.2140553	0.2161743	0.3509885	-0.1950035	0.00729318	0.589848	0.0113425	0.00801635	0.380434	0.00306605	0.2213387	0.00089037	0.0435963	0.42454	3.53097	0.28398	0.305243	0.136946	0.273831	0.02633528	8.404647
502	0	-3737.443	-3722.668	-14.77492	0.2910594	0.2319046	0.2275319	0.04633597	0.0152499	0.527609	0.00834847	0.00149275	0.445465	0.00183513	0.04168519	0.0013729	0.0539697	0.461741	3.48292	0.291088	0.286621	0.147226	0.275065	0.08802116	0.4735815
503	1	-3755.067	-3736.37	-18.69753	0.2449582	0.1620139	0.3034161	0.1367941	0.0128304	0.478505	0.0199541	0.0159037	0.471526	0.0012812	0.1818553	0.000105142	0.0151218	0.277692	3.70708	0.300402	0.296862	0.14239	0.260346	0.3186494	0.5707066
504	0	-3732.625	-3718.416	-14.20902	0.2713974	0.1924476	0.2395032	-0.03486009	0.0151565	0.524378	0.00829735	0.00363211	0.442737	0.00579866	0.04280364	0.000405104	0.0295353	0.363661	3.6064	0.302496	0.297537	0.144368	0.255599	0.00794355	5.388477
505	1	-3739.802	-3721.324	-18.47712	0.2523593	0.2273053	0.2549304	-0.2442339	0.011748	0.502997	0.00745639	0.0144728	0.456198	0.00712803	0.3867202	0.00121717	0.050863	0.451123	3.4968	0.321366	0.28682	0.129231	0.262583	0.1424863	2.714087
506	0	-3741.112	-3725.51	-15.60109	0.2597216	0.17249	0.2960187	0.0292081	0.00509141	0.55416	0.00751123	0.0117493	0.415641	0.00584664	0.05988095	0.000176528	0.0195622	0.308183	3.67208	0.308048	0.297423	0.13571	0.258819	0.08908905	0.6721471
507	1	-3738.398	-3724.121	-14.27625	0.2193913	0.164145	0.26312	0.02043399	0.0119383	0.505126	0.00758714	0.0101002	0.458128	0.00712052	0.005462399	0.00011746	0.0159779	0.283961	3.69994	0.289138	0.310386	0.131971	0.268505	0.02589639	0.2109328
508	0	-3741.421	-3724.636	-16.7852	0.2450048	0.2216856	0.3001482	0.01268062	0.00619982	0.494387	0.0139257	0.00611523	0.461877	0.0174953	0.1355494	0.00104354	0.0471474	0.43786	3.51395	0.303307	0.316853	0.119847	0.259993	0.14823	0.9144531
509	1	-3741.567	-3722.963	-18.60446	0.2388486	0.2052735	0.3012151	0.3785933	0.0112616	0.502188	0.0093539	0.0066804	0.463831	0.00668452	0.06080728	0.000634289	0.0368721	0.39728	3.56521	0.282113	0.308055	0.13098	0.278852	0.4394006	0.1383869
510	0	-3740.281	-3725.764	-14.51719	0.2475578	0.1585231	0.2842226	-0.02223728	0.00599135	0.494122	0.0139182	0.0100279	0.461629	0.0143107	0.0283846	8.71303e-05	0.0137728	0.267357	3.71878	0.28592	0.323769	0.123521	0.26679	0.006147316	4.617397
511	1	-3743.255	-3727.502	-15.75301	0.2395318	0.2117658	0.3618218	0.008521263	0.00884658	0.50906	0.00982094	0.0071531	0.455287	0.00983255	0.04078393	0.000779539	0.040827	0.413662	3.54473	0.303299	0.324798	0.122029	0.249875	0.04930519	0.8271731
512	0	-3738.528	-3723.293	-15.23518	0.2360932	0.1855438	0.3158388	-0.08182866	0.0107144	0.482735	0.00993941	0.00931311	0.470557	0.016742	0.08315214	0.000310152	0.025874	0.34489	3.62893	0.291789	0.321246	0.132325	0.25464	0.001323483	62.82826
513	1	-3735.669	-3720.505	-15.16341	0.2579382	0.2307508	0.2698667	-0.06863444	0.0149393	0.490497	0.00572409	0.00481586	0.468435	0.0155889	0.09898594	0.00133266	0.0531851	0.459097	3.48639	0.296295	0.308282	0.127375	0.268048	0.0303515	3.26132
514	0	-3741.76	-3725.459	-16.30043	0.3099465	0.1874534	0.245273	-0.02757554	0.0161589	0.517053	0.00278443	0.00657294	0.447925	0.00950622	0.1543119	0.000334592	0.0268654	0.350128	3.62267	0.303786	0.287121	0.152972	0.256121	0.1267364	1.217582
515	1	-3739.697	-3722.977	-16.72022	0.2784464	0.261857	0.2502954	0.1697795	0.0164703	0.540762	0.00601047	0.00313329	0.425293	0.00833083	0.08247151	0.00271103	0.0753766	0.525832	3.39608	0.287247	0.284492	0.131148	0.297113	0.252251	0.3269423
516	0	-3739.461	-3722.254	-17.20752	0.2571298	0.1935906	0.2416758	0.1506342	0.0121051	0.535029	0.00652787	0.00822261	0.429936	0.00817904	0.1266244	0.000422638	0.0301616	0.366724	3.60269	0.310905	0.282687	0.134459	0.271948	0.2772586	0.4567013
517	1	-3737.103	-3721.822	-15.2811	0.2801912	0.2056574	0.2507726	-0.03325727	0.0153411	0.532693	0.00621278	0.0124078	0.431738	0.00160816	0.09928203	0.000642303	0.0371017	0.398261	3.56399	0.324925	0.280411	0.125933	0.268731	0.06602477	1.503709
518	0	-3741.468	-3726.605	-14.86262	0.2697455	0.1943945	0.2675448	0.0174161	0.0106071	0.499772	0.0119265	0.0120866	0.460783	0.00482467	0.03859767	0.000435293	0.0306055	0.36887	3.60009	0.299343	0.300691	0.111846	0.288121	0.05601377	0.6890747
519	1	-3748.454	-3730.429	-18.02509	0.2819232	0.2130518	0.271242	-0.07411187	0.0117866	0.486057	0.0047707	0.00874811	0.488171	0.000467336	0.2652561	0.000810825	0.0416281	0.416856	3.54071	0.300842	0.298353	0.137762	0.263042	0.1911442	1.387727
520	0	-3740.88	-3723.476	-17.40416	0.233649	0.2021666	0.2905819	-0.2522993	0.00960477	0.598159	0.0132236	0.0107461	0.361672	0.0065943	0.3169709	0.000571996	0.0350347	0.389289	3.5751	0.28043	0.301445	0.12145	0.296675	0.06467159	4.901238
521	1	-3738.715	-3722.289	-16.42505	0.245035	0.1912126	0.2620717	-0.002197362	0.0141772	0.54862	0.0118535	0.0112884	0.41395	0.000110865	0.1463281	0.000386753	0.0288648	0.360337	3.61041	0.292215	0.322168	0.128257	0.25736	0.1441308	1.015246
522	0	-3750.6	-3731.824	-18.77688	0.2111316	0.1962229	0.3074083	0.09998376	0.00744692	0.601527	0.0131227	0.0145919	0.358913	0.00439834	0.2086945	0.000465086	0.0316253	0.373728	3.59418	0.289891	0.317517	0.128958	0.263634	0.3086783	0.6760907
523	1	-3741.167	-3725.317	-15.85074	0.2078661	0.200354	0.3115336	0.09663038	0.00850871	0.635188	0.0112352	0.0130696	0.331257	0.000741451	0.03636526	0.000537718	0.0339799	0.384581	3.5809	0.288363	0.311294	0.132762	0.267581	0.1329956	0.2734319
524	0	-3742.681	-3726.812	-15.86959	0.2207015	0.1871571	0.2787146	0.013306	0.0111542	0.456148	0.0148617	0.0129967	0.502918	0.00192167	0.09498859	0.000330711	0.0267105	0.349317	3.62364	0.293956	0.313166	0.129052	0.263826	0.1082946	0.8771314
525	1	-3739.762	-3722.429	-17.33216	0.1981134	0.1689779	0.3719636	0.0292659	0.00964199	0.625551	0.00632106	0.00892971	0.348897	0.000659426	0.1230189	0.000149447	0.0180092	0.298055	3.68379	0.29059	0.304152	0.136216	0.269041	0.1522848	0.8078213
526	0	-3738.635	-3724.337	-14.29719	0.2329575	0.1916993	0.2866416	0.001401649	0.0106986	0.453818	0.0231095	0.00939947	0.50035	0.00262434	0.001704243	0.000393911	0.0291282	0.361649	3.60883	0.30188	0.313326	0.129585	0.255209	0.003105892	0.5487129
527	1	-3741.637	-3725.396	-16.24101	0.2074	0.1605115	0.3478874	0.1166681	0.0118224	0.528723	0.013909	0.0165806	0.427794	0.00117154	0.02866658	9.70716e-05	0.0145331	0.273254	3.71212	0.293808	0.305674	0.136468	0.26405	0.1453347	0.1972452
528	0	-3741.211	-3723.58	-17.63105	0.1993848	0.1867192	0.3409328	0.1338947	0.00580865	0.544175	0.00851483	0.00248256	0.435711	0.00330814	0.1059198	0.000325035	0.0264822	0.348118	3.62507	0.312747	0.297384	0.133837	0.256032	0.2398145	0.4416738
529	1	-3742.044	-3723.833	-18.21069	0.2018257	0.1913912	0.3064572	-0.1601637	0.0111963	0.500723	0.012501	0.00942673	0.464012	0.00214121	0.3076796	0.000389369	0.0289614	0.360819	3.60983	0.301745	0.270739	0.138105	0.289411	0.1475159	2.085738
530	0	-3741.809	-3721.378	-20.4307	0.1884855	0.1756577	0.3850993	-0.2616061	0.00718281	0.542718	0.0101868	0.00102383	0.434545	0.00434422	0.4477223	0.000203967	0.021017	0.317229	3.66155	0.284546	0.304848	0.133688	0.276918	0.1861162	2.405606
531	1	-3742.108	-3725.858	-16.24992	0.1914554	0.1658147	0.2846126	-0.09589638	0.0141443	0.495081	0.00630274	0.00881267	0.468971	0.00668862	0.1769363	0.000127855	0.0166657	0.288851	3.69436	0.315725	0.282346	0.13348	0.268449	0.08103995	2.183322
532	0	-3736.633	-3720.478	-16.15508	0.1920632	0.1890793	0.3243576	-0.09764555	0.00787612	0.540744	0.00970928	0.00429221	0.432964	0.00441486	0.145556	0.00035648	0.0277224	0.35456	3.61736	0.307917	0.303307	0.133283	0.255493	0.04791041	3.038086
533	1	-3738.856	-3721.185	-17.67059	0.239821	0.2029437	0.2728336	0.3547814	0.01631	0.539995	0.00628243	0.00573189	0.42256	0.00912055	0.03881653	0.000587153	0.0354908	0.391297	3.57262	0.269968	0.322818	0.134008	0.273207	0.3935979	0.09861974
534	0	-3742.435	-3726.909	-15.52611	0.1927724	0.1391997	0.3208703	-0.05884252	0.00864937	0.560383	0.0100619	0.0103154	0.403904	0.0066864	0.08896687	2.59541e-05	0.00753684	0.20906	3.78338	0.273612	0.299892	0.12424	0.302257	0.03012435	2.95332
